Date,BIL,SQQQ,TQQQ,UPRO
2019-10-02,91.48,33.83,58.94,51.65
2019-10-03,91.48,32.4,61.42,53.72
2019-10-04,91.49,32.73,60.85,53.04
2019-10-07,91.49,34.19,58.08,50.57
2019-10-08,91.49,33.16,59.84,51.94
2019-10-09,91.51,32.42,61.15,52.99
2019-10-10,91.52,31.21,63.44,54.59
2019-10-11,91.51,31.18,63.51,54.47
2019-10-14,91.52,30.01,65.92,56.1
2019-10-15,91.53,30.22,65.43,55.82
2019-10-16,91.54,30.0,65.88,56.26
2019-10-17,91.54,30.85,63.99,55.5
2019-10-18,91.55,30.05,65.68,56.69
2019-10-21,91.55,30.76,64.16,56.08
2019-10-22,91.55,30.6,64.46,56.56
2019-10-23,91.57,29.72,66.31,56.8
2019-10-24,91.57,29.05,67.82,57.54
2019-10-25,91.56,28.15,69.89,58.5
2019-10-28,91.58,28.81,68.28,58.39
2019-10-29,91.59,28.41,69.24,58.96
2019-10-30,91.6,28.39,69.29,58.42
2019-10-31,91.46,27.62,71.17,60.04
2019-11-01,91.47,27.12,72.44,60.76
2019-11-04,91.46,27.1,72.53,60.54
2019-11-05,91.47,27.26,72.07,60.61
2019-11-06,91.49,27.0,72.8,61.23
2019-11-07,91.49,26.67,73.66,61.61
2019-11-08,91.49,26.79,73.35,61.32
2019-11-11,91.5,26.56,73.95,61.62
2019-11-12,91.5,26.6,73.84,61.7
2019-11-13,91.51,26.61,73.82,61.95
2019-11-14,91.5,26.12,75.21,63.3
2019-11-15,91.52,25.96,75.6,63.41
2019-11-18,91.51,25.88,75.91,63.32
2019-11-19,91.52,26.35,74.58,62.64
2019-11-20,91.52,26.54,74.0,62.33
2019-11-21,91.53,26.47,74.2,62.69
2019-11-22,91.53,25.53,76.77,64.13
2019-11-25,91.54,25.4,77.23,64.53
2019-11-26,91.56,24.89,78.79,65.37
2019-11-27,91.56,25.23,77.74,64.69
2019-11-29,91.45,26.05,75.24,63.03
2019-12-02,91.44,26.61,73.55,61.74
2019-12-03,91.45,26.21,74.64,62.84
2019-12-04,91.47,26.08,75.03,63.21
2019-12-05,91.47,25.27,77.35,64.88
2019-12-06,91.48,25.58,76.4,64.3
2019-12-09,91.48,25.64,76.23,64.05
2019-12-10,91.48,25.24,77.38,64.59
2019-12-11,91.5,24.68,79.15,66.25
2019-12-12,91.48,24.45,79.86,66.36
2019-12-13,91.5,23.75,82.15,67.75
2019-12-16,91.49,23.71,82.26,67.76
2019-12-17,91.51,23.66,82.45,67.75
2019-12-18,91.52,23.18,84.13,68.56
2019-12-19,91.41,22.93,85.13,69.6
2019-12-20,91.41,22.74,85.76,69.8
2019-12-23,91.42,22.61,85.84,69.68
2019-12-24,91.43,22.01,88.07,70.7
2019-12-26,91.42,22.09,87.81,70.67
2019-12-27,91.43,22.52,86.06,69.5
2019-12-30,91.43,22.39,86.55,70.01
2019-12-31,91.46,21.3,90.84,71.9
2020-01-02,91.46,21.87,88.37,70.34
2020-01-03,91.45,21.45,90.05,71.07
2020-01-06,91.45,21.46,89.94,70.45
2020-01-07,91.47,20.98,92.01,71.54
2020-01-08,91.48,20.45,94.33,73.0
2020-01-09,91.48,20.62,93.56,72.38
2020-01-10,91.48,19.9,96.83,73.84
2020-01-13,91.48,20.14,95.7,73.49
2020-01-14,91.49,20.13,95.76,74.0
2020-01-15,91.51,19.56,98.43,75.8
2020-01-16,91.5,19.26,99.9,76.51
2020-01-17,91.51,19.3,99.85,76.08
2020-01-21,91.51,19.15,100.53,76.12
2020-01-22,91.52,18.97,101.46,76.28
2020-01-23,91.52,19.46,98.83,74.23
2020-01-24,91.53,20.66,92.72,70.68
2020-01-27,91.53,19.71,97.03,72.87
2020-01-28,91.54,19.63,97.38,72.68
2020-01-29,91.54,19.41,98.48,73.31
2020-01-30,91.54,20.36,93.64,69.37
2020-01-31,91.44,19.44,97.94,70.89
2020-02-03,91.44,18.11,104.63,74.12
2020-02-04,91.46,17.9,105.84,76.63
2020-02-05,91.47,17.46,108.42,77.42
2020-02-06,91.47,17.68,107.02,76.23
2020-02-07,91.46,17.04,110.88,77.9
2020-02-10,91.47,17.04,110.96,78.3
2020-02-11,91.48,16.55,114.21,79.77
2020-02-12,91.49,16.62,113.77,79.47
2020-02-13,91.49,16.49,114.54,79.86
2020-02-14,91.5,16.45,114.74,79.23
2020-02-18,91.5,15.99,118.06,80.36
2020-02-19,91.5,16.45,114.7,79.31
2020-02-20,91.52,17.39,108.14,76.87
2020-02-21,91.51,19.41,95.68,69.18
2020-02-24,91.51,20.97,87.94,62.91
2020-02-25,91.53,20.67,89.15,62.22
2020-02-26,91.55,23.76,75.82,53.75
2020-02-27,91.54,23.4,77.0,53.39
2020-02-28,91.47,20.07,87.51,59.86
2020-03-02,91.49,22.08,79.27,54.77
2020-03-03,91.53,19.33,88.89,61.66
2020-03-04,91.55,21.04,81.09,55.47
2020-03-05,91.55,22.09,76.84,52.7
2020-03-06,91.59,26.66,61.23,40.39
2020-03-09,91.57,22.5,70.76,46.77
2020-03-10,91.59,25.28,61.66,39.88
2020-03-11,91.6,32.27,44.76,28.31
2020-03-12,91.62,23.12,56.84,36.17
2020-03-13,91.63,30.69,37.25,23.53
2020-03-16,91.63,25.08,43.32,27.92
2020-03-17,91.65,26.94,39.31,23.64
2020-03-18,91.63,26.6,40.22,23.49
2020-03-19,91.66,29.32,35.51,20.3
2020-03-20,91.64,29.48,35.62,18.63
2020-03-23,91.64,22.84,43.56,23.84
2020-03-24,91.64,23.16,42.55,24.71
2020-03-25,91.64,19.47,49.48,29.02
2020-03-26,91.62,21.35,44.34,26.4
2020-03-27,91.62,19.04,49.0,28.98
2020-03-30,91.63,19.46,47.64,27.63
2020-03-31,91.57,21.95,41.73,23.94
2020-04-01,91.58,20.65,44.2,25.58
2020-04-02,91.55,21.46,42.42,24.48
2020-04-03,91.56,16.95,51.3,29.43
2020-04-06,91.54,16.9,51.2,29.43
2020-04-07,91.55,15.83,54.47,32.42
2020-04-08,91.53,15.75,54.67,33.89
2020-04-09,91.55,15.22,56.57,32.9
2020-04-13,91.56,13.23,63.91,35.89
2020-04-14,91.55,13.67,61.79,33.58
2020-04-15,91.54,12.93,65.1,34.07
2020-04-16,91.56,12.61,66.73,36.85
2020-04-17,91.55,13.02,64.57,34.87
2020-04-20,91.55,14.45,57.43,31.65
2020-04-21,91.55,13.15,62.51,33.79
2020-04-22,91.56,13.25,62.1,33.75
2020-04-23,91.55,12.6,65.1,35.18
2020-04-24,91.55,12.35,66.37,36.73
2020-04-27,91.55,13.0,62.78,36.19
2020-04-28,91.54,11.66,69.31,38.99
2020-04-29,91.56,11.58,69.77,37.9
2020-04-30,91.53,12.62,63.51,34.86
2020-05-01,91.53,12.17,65.75,35.23
2020-05-04,91.53,11.76,67.85,36.17
2020-05-05,91.54,11.54,69.19,35.45
2020-05-06,91.53,11.09,71.89,36.71
2020-05-07,91.53,10.64,74.79,38.51
2020-05-08,91.54,10.37,76.65,38.57
2020-05-11,91.54,10.99,72.09,36.2
2020-05-12,91.54,11.4,69.36,34.33
2020-05-13,91.55,11.02,71.66,35.58
2020-05-14,91.53,10.8,72.89,36.0
2020-05-15,91.53,10.2,77.11,39.33
2020-05-18,91.53,10.29,76.52,38.12
2020-05-19,91.53,9.66,81.0,40.04
2020-05-20,91.54,9.96,78.51,39.17
2020-05-21,91.53,9.87,79.22,39.38
2020-05-22,91.54,9.92,78.89,40.89
2020-05-26,91.53,9.78,80.0,42.68
2020-05-27,91.53,9.83,79.49,42.47
2020-05-28,91.53,9.43,82.77,42.97
2020-05-29,91.54,9.3,83.79,43.54
2020-06-01,91.54,9.13,85.46,44.64
2020-06-02,91.54,8.97,86.62,46.44
2020-06-03,91.54,9.18,84.86,45.99
2020-06-04,91.52,8.64,89.89,49.53
2020-06-05,91.53,8.43,91.89,51.39
2020-06-08,91.53,8.24,93.94,50.27
2020-06-09,91.54,7.93,97.33,49.4
2020-06-10,91.52,9.12,83.0,40.77
2020-06-11,91.54,8.91,84.8,42.26
2020-06-12,91.535,8.58,87.79,43.45
2020-06-15,91.54,8.15,92.43,45.94
2020-06-16,91.54,8.06,93.33,45.34
2020-06-17,91.53,7.99,94.05,45.4
2020-06-18,91.53,8.0,93.92,44.6
2020-06-19,91.53,7.72,97.26,45.55
2020-06-22,91.53,7.52,99.8,46.13
2020-06-23,91.53,7.96,93.92,42.64
2020-06-24,91.54,7.74,96.41,43.94
2020-06-25,91.53,8.3,89.48,40.8
2020-06-26,91.53,8.05,92.34,42.62
2020-06-29,91.53,7.56,97.65,44.36
2020-06-30,91.53,7.29,101.14,45.18
2020-07-01,91.54,7.14,103.29,45.9
2020-07-02,91.53,6.62,110.88,48.04
2020-07-06,91.53,6.75,108.7,46.52
2020-07-07,91.53,6.48,112.88,47.6
2020-07-08,91.53,6.32,115.7,46.79
2020-07-09,91.54,6.18,118.15,48.23
2020-07-10,91.54,6.56,110.85,46.97
2020-07-13,91.54,6.42,113.2,48.77
2020-07-14,91.54,6.38,113.76,50.13
2020-07-15,91.53,6.52,111.32,49.63
2020-07-16,91.54,6.51,111.84,50.06
2020-07-17,91.54,5.94,121.36,51.26
2020-07-20,91.54,6.12,117.48,51.57
2020-07-21,91.53,6.05,118.84,52.48
2020-07-22,91.54,6.53,109.53,50.58
2020-07-23,91.53,6.72,106.29,49.64
2020-07-24,91.53,6.35,112.0,50.67
2020-07-27,91.54,6.59,107.79,49.74
2020-07-28,91.54,6.36,111.46,51.55
2020-07-29,91.53,6.26,113.27,51.0
2020-07-30,91.54,5.93,119.38,52.21
2020-07-31,91.53,5.695,123.83,53.27
2020-08-03,91.54,5.62,125.44,53.87
2020-08-04,91.53,5.59,126.44,54.89
2020-08-05,91.53,5.36,131.28,56.01
2020-08-06,91.54,5.54,126.99,56.12
2020-08-07,91.54,5.62,125.28,56.62
2020-08-10,91.53,5.94,118.17,55.27
2020-08-11,91.53,5.48,127.01,57.51
2020-08-12,91.54,5.45,127.9,57.26
2020-08-13,91.53,5.48,127.53,57.22
2020-08-14,91.53,5.28,131.74,57.78
2020-08-17,91.54,25.65,135.61,58.11
2020-08-18,91.54,26.16,132.96,57.44
2020-08-19,91.54,25.06,138.43,57.96
2020-08-20,91.54,24.54,141.32,58.56
2020-08-21,91.54,24.07,143.94,60.35
2020-08-24,91.53,23.51,147.3,60.96
2020-08-25,91.53,22.0,156.73,62.82
2020-08-26,91.53,22.22,155.31,63.21
2020-08-27,91.54,21.85,157.71,64.45
2020-08-28,91.54,21.35,161.36,63.72
2020-08-31,91.54,20.24,169.74,65.54
2020-09-01,91.54,19.66,174.53,68.37
2020-09-02,91.53,22.68,147.73,61.28
2020-09-03,91.54,23.58,141.64,59.84
2020-09-04,91.54,26.93,121.62,54.92
2020-09-08,91.53,24.6,132.07,58.09
2020-09-09,91.53,26.01,124.43,55.08
2020-09-10,91.52,26.56,121.71,55.15
2020-09-11,91.54,25.2,127.98,57.35
2020-09-14,91.52,24.1,133.42,58.21
2020-09-15,91.54,25.28,127.01,57.54
2020-09-16,91.54,26.42,121.16,56.04
2020-09-17,91.52,27.48,116.48,54.08
2020-09-18,91.52,27.11,117.86,52.29
2020-09-21,91.52,25.62,124.3,53.84
2020-09-22,91.52,28.0,112.79,50.1
2020-09-23,91.53,27.57,114.44,50.51
2020-09-24,91.52,25.63,122.46,52.91
2020-09-25,91.53,24.06,129.72,55.6
2020-09-28,91.53,24.37,128.36,54.69
2020-09-29,91.52,23.85,130.9,55.91
2020-09-30,91.52,22.73,137.03,56.95
2020-10-01,91.52,24.61,125.73,55.38
2020-10-02,91.52,23.06,133.66,58.26
2020-10-05,91.53,24.3,126.48,55.82
2020-10-06,91.52,23.02,133.13,58.72
2020-10-07,91.52,22.64,135.09,60.23
2020-10-08,91.52,21.62,141.1,61.87
2020-10-09,91.53,19.62,154.26,64.85
2020-10-12,91.52,19.6,154.28,63.61
2020-10-13,91.52,20.09,150.47,62.46
2020-10-14,91.52,20.52,147.36,62.16
2020-10-15,91.53,20.84,145.1,62.03
2020-10-16,91.53,21.85,137.89,59.22
2020-10-19,91.52,21.69,138.78,59.88
2020-10-20,91.52,21.76,138.42,59.56
2020-10-21,91.53,21.75,138.49,60.6
2020-10-22,91.53,21.6,139.3,61.14
2020-10-23,91.53,22.58,132.95,57.79
2020-10-26,91.52,22.06,136.09,57.19
2020-10-27,91.52,24.65,120.12,51.32
2020-10-28,91.53,23.36,126.23,52.85
2020-10-29,91.53,25.03,117.45,51.17
2020-10-30,91.53,24.95,117.49,52.93
2020-11-02,91.53,23.68,123.4,55.7
2020-11-03,91.52,20.48,140.08,59.41
2020-11-04,91.53,18.9,150.89,62.89
2020-11-05,91.52,18.83,151.4,62.91
2020-11-06,91.53,19.98,142.16,65.28
2020-11-09,91.52,21.04,134.49,64.99
2020-11-10,91.52,19.64,143.53,66.38
2020-11-11,91.52,19.9,141.43,64.46
2020-11-12,91.53,19.39,145.14,67.13
2020-11-13,91.53,18.95,148.48,69.57
2020-11-16,91.53,19.1,147.11,68.55
2020-11-17,91.53,19.55,143.7,66.02
2020-11-18,91.53,19.07,147.26,66.87
2020-11-19,91.53,19.47,144.27,65.5
2020-11-20,91.53,19.46,144.3,66.69
2020-11-23,91.53,18.65,150.2,69.88
2020-11-24,91.52,18.29,153.03,69.55
2020-11-25,91.53,17.8,157.21,70.09
2020-11-27,91.52,17.7,158.02,69.18
2020-11-30,91.51,16.99,164.23,71.45
2020-12-01,91.52,16.92,164.89,71.86
2020-12-02,91.52,16.85,165.56,71.82
2020-12-03,91.53,16.64,167.59,73.65
2020-12-04,91.51,16.36,170.43,73.28
2020-12-07,91.51,16.2,171.99,73.88
2020-12-08,91.51,17.29,160.47,71.91
2020-12-09,91.51,17.1,162.44,71.77
2020-12-10,91.52,17.2,161.3,71.5
2020-12-11,91.51,16.82,164.74,70.57
2020-12-14,91.51,16.3,169.86,73.41
2020-12-15,91.52,16.03,172.71,73.77
2020-12-16,91.52,15.7,176.25,75.01
2020-12-17,91.52,15.85,174.33,74.14
2020-12-18,91.52,15.95,173.68,73.4
2020-12-21,91.52,15.81,175.05,72.91
2020-12-22,91.51,16.04,172.41,73.1
2020-12-23,91.52,15.83,174.65,73.95
2020-12-24,91.52,15.35,179.89,75.83
2020-12-28,91.52,15.31,180.42,75.38
2020-12-29,91.51,15.31,180.39,75.68
2020-12-30,91.52,15.18,181.8,76.86
2020-12-31,91.52,15.84,173.85,73.71
2021-01-04,91.51,15.45,178.21,75.17
2021-01-05,91.52,16.09,170.84,76.58
2021-01-06,91.52,14.89,183.18,79.95
2021-01-07,91.51,14.34,190.28,81.32
2021-01-08,91.52,14.96,181.87,79.7
2021-01-11,91.51,15.02,181.08,79.76
2021-01-12,91.51,14.74,184.6,80.34
2021-01-13,91.52,14.96,181.79,79.51
2021-01-14,91.52,15.32,177.37,77.75
2021-01-15,91.52,14.64,185.06,79.59
2021-01-19,91.52,13.63,197.96,82.86
2021-01-20,91.52,13.28,101.44,83.05
2021-01-21,91.51,13.4,100.52,82.21
2021-01-22,91.52,13.03,103.31,83.2
2021-01-25,91.51,13.01,103.42,82.81
2021-01-26,91.51,14.07,95.08,76.71
2021-01-27,91.52,13.85,96.48,78.64
2021-01-28,91.52,14.71,90.47,74.01
2021-01-29,91.52,13.61,97.12,77.54
2021-02-01,91.51,12.97,101.82,80.86
2021-02-02,91.51,13.1,100.65,81.11
2021-02-03,91.52,12.64,104.21,83.83
2021-02-04,91.52,12.51,105.3,84.8
2021-02-05,91.52,12.26,107.36,86.72
2021-02-08,91.52,12.27,107.31,86.48
2021-02-09,91.51,12.35,106.55,86.42
2021-02-10,91.52,12.15,108.27,86.78
2021-02-11,91.51,11.96,110.11,88.09
2021-02-12,91.52,12.04,109.19,87.83
2021-02-16,91.52,12.22,107.67,87.91
2021-02-17,91.51,12.38,106.22,86.8
2021-02-18,91.52,12.54,104.82,86.32
2021-02-19,91.51,13.52,96.7,84.36
2021-02-22,91.51,13.63,95.84,84.62
2021-02-23,91.5,13.29,98.15,87.41
2021-02-24,91.51,14.7,87.9,81.14
2021-02-25,91.51,14.48,89.22,79.74
2021-02-26,91.5,13.19,97.0,85.52
2021-03-01,91.5,13.82,92.35,83.57
2021-03-02,91.51,15.02,84.34,80.28
2021-03-03,91.51,15.76,80.17,77.24
2021-03-04,91.51,15.04,83.76,81.52
2021-03-05,91.5,16.32,76.6,80.32
2021-03-08,91.5,14.39,85.62,83.72
2021-03-09,91.5,14.5,84.89,85.25
2021-03-10,91.51,13.49,90.78,87.88
2021-03-11,91.5,13.82,88.52,88.24
2021-03-12,91.5,13.38,91.35,89.83
2021-03-15,91.5,13.16,92.85,89.51
2021-03-16,91.51,13.0,94.02,90.33
2021-03-17,91.5,14.19,85.39,86.4
2021-03-18,91.5,14.01,86.48,85.94
2021-03-19,91.5,13.25,91.09,87.91
2021-03-22,91.51,13.43,89.9,85.9
2021-03-23,91.5,14.1,85.36,84.55
2021-03-24,91.5,14.17,84.9,85.94
2021-03-25,91.5,13.53,88.65,90.15
2021-03-26,91.5,13.55,88.6,89.98
2021-03-29,91.51,13.75,87.34,89.23
2021-03-30,91.5,13.12,91.26,90.34
2021-03-31,91.51,12.44,95.9,93.15
2021-04-01,91.5,11.71,101.66,97.19
2021-04-05,91.49,11.74,101.42,97.04
2021-04-06,91.49,11.64,102.17,97.43
2021-04-07,91.5,11.27,105.36,98.76
2021-04-08,91.49,11.07,107.27,100.91
2021-04-09,91.49,11.12,106.85,101.0
2021-04-12,91.49,10.72,110.51,101.85
2021-04-13,91.49,11.11,106.63,100.87
2021-04-14,91.5,10.59,111.34,104.1
2021-04-15,91.5,10.56,111.81,105.22
2021-04-16,91.49,10.86,108.76,103.64
2021-04-19,91.49,11.09,106.38,101.38
2021-04-20,91.49,10.8,109.07,104.18
2021-04-21,91.5,11.19,105.1,101.36
2021-04-22,91.5,10.77,109.06,104.6
2021-04-23,91.49,10.55,111.22,105.27
2021-04-26,91.5,10.69,109.76,105.16
2021-04-27,91.49,10.81,108.63,105.01
2021-04-28,91.49,10.68,109.72,106.97
2021-04-29,91.5,10.89,107.66,104.95
2021-04-30,91.5,11.06,105.9,105.63
2021-05-03,91.49,11.66,100.32,103.68
2021-05-04,91.5,11.78,99.15,103.67
2021-05-05,91.5,11.52,101.32,106.17
2021-05-06,91.49,11.23,103.8,108.52
2021-05-07,91.49,12.08,96.0,105.3
2021-05-10,91.49,12.12,95.52,102.54
2021-05-11,91.48,13.06,88.25,96.01
2021-05-12,91.48,12.77,90.11,99.34
2021-05-13,91.48,11.93,95.97,103.93
2021-05-14,91.49,12.14,94.35,103.15
2021-05-17,91.49,12.38,92.37,100.56
2021-05-18,91.48,12.34,92.71,99.69
2021-05-19,91.48,11.62,98.07,102.88
2021-05-20,91.49,11.81,96.45,102.63
2021-05-21,91.48,11.21,101.28,105.77
2021-05-24,91.48,11.16,101.77,105.08
2021-05-25,91.48,11.05,102.8,105.7
2021-05-26,91.49,11.18,101.6,105.76
2021-05-27,91.49,11.07,102.59,106.38
2021-05-28,91.48,11.18,101.59,106.07
2021-06-01,91.48,11.12,102.12,106.62
2021-06-02,91.48,11.47,98.91,105.43
2021-06-03,91.49,10.87,103.98,108.21
2021-06-04,91.47,10.78,104.9,108.04
2021-06-07,91.47,10.77,105.02,108.07
2021-06-08,91.47,10.75,105.14,107.56
2021-06-09,91.47,10.41,108.36,109.05
2021-06-10,91.48,10.33,109.22,109.59
2021-06-11,91.47,10.04,112.28,110.36
2021-06-14,91.47,10.23,110.2,109.69
2021-06-15,91.48,10.35,109.02,107.89
2021-06-16,91.47,9.95,113.09,107.81
2021-06-17,91.48,10.18,110.39,103.47
2021-06-18,91.47,10.0,112.41,107.85
2021-06-21,91.47,9.72,115.55,109.46
2021-06-22,91.47,9.7,115.75,109.16
2021-06-23,91.48,9.52,117.88,111.07
2021-06-24,91.48,9.54,117.51,112.22
2021-06-25,91.47,9.2,121.67,112.95
2021-06-28,91.47,9.1,123.04,113.08
2021-06-29,91.47,9.14,122.5,113.39
2021-06-30,91.48,9.14,122.56,115.29
2021-07-01,91.47,8.82,126.72,117.92
2021-07-02,91.46,8.715,128.42,117.15
2021-07-06,91.46,8.65,129.24,118.46
2021-07-07,91.47,8.81,127.0,115.63
2021-07-08,91.47,8.64,129.15,119.24
2021-07-09,91.47,8.55,130.77,120.58
2021-07-12,91.47,8.55,130.7,119.35
2021-07-13,91.46,8.5,131.41,119.76
2021-07-14,91.47,8.67,128.69,118.55
2021-07-15,91.47,8.88,125.53,115.81
2021-07-16,91.46,9.1,122.52,110.72
2021-07-19,91.46,8.79,126.56,115.45
2021-07-20,91.46,8.58,129.45,118.19
2021-07-21,91.47,8.4,132.17,118.96
2021-07-22,91.46,8.12,136.56,122.55
2021-07-23,91.47,8.1,137.13,123.47
2021-07-26,91.46,8.36,132.65,121.81
2021-07-27,91.46,8.26,134.1,121.61
2021-07-28,91.47,8.21,134.76,123.12
2021-07-29,91.46,8.34,132.74,121.25
2021-07-30,91.46,8.34,132.7,120.5
2021-08-02,91.46,8.19,135.01,123.45
2021-08-03,91.46,8.15,135.68,121.69
2021-08-04,91.46,8.0,138.23,123.92
2021-08-05,91.47,8.1,136.43,124.62
2021-08-06,91.47,8.07,137.16,124.23
2021-08-09,91.46,8.19,135.11,124.61
2021-08-10,91.46,8.22,134.38,125.52
2021-08-11,91.46,8.13,135.78,126.63
2021-08-12,91.47,8.05,137.14,127.33
2021-08-13,91.45,8.04,137.38,128.28
2021-08-16,91.45,8.26,133.77,125.8
2021-08-17,91.45,8.5,129.88,121.67
2021-08-18,91.47,8.36,131.73,122.1
2021-08-19,91.47,8.1,135.8,125.15
2021-08-20,91.45,7.74,141.85,128.35
2021-08-23,91.45,7.67,143.25,128.99
2021-08-24,91.45,7.66,143.41,129.74
2021-08-25,91.46,7.79,140.98,127.51
2021-08-26,91.46,7.57,145.1,130.79
2021-08-27,91.46,7.3,149.91,132.53
2021-08-30,91.45,7.32,149.49,132.13
2021-08-31,91.45,7.29,150.31,132.35
2021-09-01,91.47,7.31,150.1,133.45
2021-09-02,91.45,7.23,151.45,133.29
2021-09-03,91.45,7.19,152.07,131.92
2021-09-07,91.45,7.28,150.51,131.44
2021-09-08,91.45,7.35,148.9,129.66
2021-09-09,91.46,7.53,145.55,126.65
2021-09-10,91.46,7.54,145.22,127.51
2021-09-13,91.45,7.6,143.97,125.53
2021-09-14,91.45,7.42,147.16,128.68
2021-09-15,91.46,7.42,147.45,127.96
2021-09-16,91.45,7.68,142.24,124.32
2021-09-17,91.46,8.15,133.49,118.12
2021-09-20,91.45,8.13,133.66,117.78
2021-09-21,91.45,7.89,137.57,121.11
2021-09-22,91.46,7.67,141.39,125.52
2021-09-23,91.45,7.64,141.79,126.15
2021-09-24,91.45,7.83,138.37,125.07
2021-09-27,91.45,8.49,126.83,117.52
2021-09-28,91.46,8.54,125.99,117.99
2021-09-29,91.46,8.63,124.57,113.71
2021-09-30,91.46,8.47,126.84,117.76
2021-10-01,91.44,9.0,119.04,113.16
2021-10-04,91.45,8.63,123.62,116.6
2021-10-05,91.45,8.47,126.06,118.12
2021-10-06,91.45,8.23,129.47,121.12
2021-10-07,91.45,8.37,127.48,120.42
2021-10-08,91.45,8.55,124.65,117.86
2021-10-11,91.45,8.63,123.38,117.04
2021-10-12,91.45,8.43,126.27,118.2
2021-10-13,91.44,7.96,133.24,124.16
2021-10-14,91.45,7.81,135.71,127.02
2021-10-15,91.44,7.57,139.78,128.21
2021-10-18,91.44,7.42,142.85,131.13
2021-10-19,91.44,7.43,142.4,132.6
2021-10-20,91.44,7.3,144.95,133.67
2021-10-21,91.44,7.48,141.28,133.22
2021-10-22,91.45,7.25,145.52,135.24
2021-10-25,91.43,7.19,146.88,135.76
2021-10-26,91.43,7.13,148.04,133.91
2021-10-27,91.45,6.9,152.9,137.73
2021-10-28,91.45,6.79,155.16,138.61
2021-10-29,91.45,6.73,156.69,139.36
2021-11-01,91.43,6.63,158.78,141.0
2021-11-02,91.43,6.42,163.82,143.63
2021-11-03,91.44,6.19,169.93,145.56
2021-11-04,91.44,6.17,170.56,147.14
2021-11-05,91.45,6.19,169.86,147.55
2021-11-08,91.43,6.31,166.36,146.03
2021-11-09,91.43,6.6,159.07,142.54
2021-11-10,91.44,6.53,160.36,142.7
2021-11-11,91.44,6.32,165.45,145.87
2021-11-12,91.44,6.33,165.4,145.93
2021-11-15,91.43,6.19,168.82,147.68
2021-11-16,91.43,6.19,169.02,146.56
2021-11-17,91.44,5.99,174.19,148.03
2021-11-18,91.44,5.89,177.14,147.32
2021-11-19,91.44,6.11,171.0,146.01
2021-11-22,91.43,6.19,168.67,146.7
2021-11-23,91.44,6.12,170.23,147.69
2021-11-24,91.43,6.46,160.84,138.07
2021-11-26,91.44,6.05,170.83,142.96
2021-11-29,91.43,6.31,163.49,134.85
2021-11-30,91.44,6.65,155.1,130.08
2021-12-01,91.44,6.49,158.02,135.95
2021-12-02,91.43,6.82,150.08,132.37
2021-12-03,91.43,6.66,153.59,137.1
2021-12-06,91.43,6.05,167.44,145.59
2021-12-07,91.44,5.98,169.77,146.87
2021-12-08,91.43,6.23,162.44,143.84
2021-12-09,91.44,6.03,167.47,147.99
2021-12-10,91.44,6.3,160.27,144.04
2021-12-13,91.44,6.49,155.5,141.02
2021-12-14,91.44,6.06,165.79,147.54
2021-12-15,91.43,6.5,153.14,143.59
2021-12-16,91.44,6.6,150.8,139.08
2021-12-17,91.43,6.8,146.29,134.62
2021-12-20,91.42,6.34,156.07,141.75
2021-12-21,91.42,6.12,161.64,145.98
2021-12-22,91.42,5.98,165.48,148.59
2021-12-23,91.43,5.69,173.39,154.85
2021-12-27,91.42,5.75,171.35,154.57
2021-12-28,91.42,5.76,171.08,155.13
2021-12-29,91.43,5.81,169.48,153.8
2021-12-30,91.43,5.94,166.33,152.56
2021-12-31,91.42,5.74,171.13,155.23
2022-01-03,91.43,5.97,164.48,155.1
2022-01-04,91.43,6.53,149.35,146.09
2022-01-05,91.43,6.54,148.94,145.69
2022-01-06,91.43,6.74,144.07,144.04
2022-01-07,91.42,6.71,144.6,143.39
2022-01-10,91.41,6.43,150.96,147.33
2022-01-11,91.42,6.34,152.68,148.63
2022-01-12,91.43,34.06,70.8,71.17
2022-01-13,91.43,33.5,71.87,71.23
2022-01-14,91.41,35.9,66.69,67.46
2022-01-18,91.43,37.15,64.37,65.37
2022-01-19,91.43,38.61,61.88,63.19
2022-01-20,91.42,41.79,56.67,59.47
2022-01-21,91.43,41.27,57.49,60.21
2022-01-24,91.41,44.08,53.25,57.97
2022-01-25,91.42,44.15,53.15,57.6
2022-01-26,91.43,45.6,51.56,56.71
2022-01-27,91.41,41.32,56.37,60.89
2022-01-28,91.43,37.38,61.83,64.16
2022-01-31,91.42,36.58,63.01,65.57
2022-02-01,91.43,35.71,64.5,67.38
2022-02-02,91.43,39.96,56.74,62.64
2022-02-03,91.41,38.55,58.7,63.51
2022-02-04,91.41,39.36,57.37,62.86
2022-02-07,91.42,38.08,59.32,64.37
2022-02-08,91.41,35.66,63.0,67.2
2022-02-09,91.41,38.03,58.82,63.64
2022-02-10,91.41,41.62,53.28,59.85
2022-02-11,91.4,41.52,53.43,59.26
2022-02-14,91.42,38.45,57.3,62.07
2022-02-15,91.42,38.48,57.29,62.31
2022-02-16,91.41,41.89,52.21,58.36
2022-02-17,91.42,43.29,50.44,57.19
2022-02-18,91.42,44.6,48.88,55.37
2022-02-22,91.41,48.01,45.14,52.29
2022-02-23,91.41,43.32,49.56,54.72
2022-02-24,91.41,41.17,51.91,58.29
2022-02-25,91.41,40.73,52.46,57.84
2022-02-28,91.41,42.65,50.04,55.28
