Date,AGG,BIL,CURE,DBC,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,IYK,MVV,PUI,QLD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,TECL,TECS,TMF,TMV,TQQQ,UCO,UGE,UPRO,USD,UUP,UVXY,VIXY,YCS
2013-02-25,110.64,45.8,65.61,27.5,42.95,57.68,18.71,58.56,19.25,54.33,154.41,80.81,83.61,17.9,56.8,84.45,34.44,24.66,100.88,14.34,32.15,37.54,50.22,8.71,67.45,56.34,54.29,29.26,111.83,101.51,33.61,22.31,12.3,13.58,56.61
2013-02-26,110.69,45.81,67.0,27.22,43.39,58.27,18.38,61.83,19.18,55.14,154.07,81.71,86.25,17.9,58.22,84.47,36.4,22.86,105.34,13.72,30.77,36.15,51.85,8.44,67.08,56.74,56.27,29.16,114.85,105.89,35.37,22.3,10.27,12.47,56.97
2013-02-28,110.64,45.81,67.09,26.88,43.07,57.79,18.21,60.86,19.51,54.57,153.19,81.47,85.13,17.95,57.61,84.46,35.56,23.0,103.58,13.93,31.25,36.72,50.81,8.6,67.99,55.73,55.37,27.94,114.05,104.13,34.17,22.47,11.94,13.48,57.55
2013-03-01,110.63,45.8,69.47,26.9,42.82,57.95,18.09,61.19,19.51,54.7,152.45,81.85,85.2,18.08,58.1,84.45,36.32,23.5,104.99,13.75,30.85,36.26,51.49,8.51,68.02,55.86,56.07,27.82,115.36,105.53,34.64,22.47,11.6,13.26,58.37
2013-03-04,110.49,45.81,71.5,26.98,43.35,58.82,18.45,62.59,19.36,55.29,153.08,82.66,86.97,18.24,59.74,84.44,36.82,22.53,109.02,13.23,29.71,34.74,53.22,8.2,66.71,56.84,58.42,27.74,115.95,109.54,34.86,22.38,9.42,11.99,57.86
2013-03-05,110.26,45.8,73.91,26.98,43.63,59.25,18.88,63.29,19.26,56.99,153.02,83.04,88.74,18.24,60.55,84.42,38.47,21.56,111.22,12.96,29.09,34.01,54.59,8.01,64.0,59.19,59.72,28.08,117.37,111.78,36.48,22.41,9.41,12.01,59.53
2013-03-07,109.86,45.81,74.5,27.04,44.04,59.26,19.13,64.55,19.53,57.3,151.58,83.23,90.26,18.22,61.15,84.4,39.5,21.27,112.85,12.78,28.63,33.5,55.49,7.9,61.43,61.58,60.58,28.32,117.13,113.42,36.91,22.57,8.79,11.58,61.81
2013-03-08,109.84,45.8,73.84,27.15,43.92,59.31,19.09,64.14,19.5,57.34,152.79,83.12,90.12,18.29,60.76,84.41,38.45,21.95,112.51,12.81,28.75,33.8,54.78,7.98,61.92,61.2,59.99,28.28,118.5,113.11,36.18,22.57,8.84,11.61,61.64
2013-03-11,109.93,45.8,74.64,27.41,43.66,59.54,19.1,64.88,19.28,57.45,154.11,83.31,90.75,18.31,60.91,84.41,38.29,21.7,113.87,12.66,28.41,33.69,54.77,7.94,61.98,60.89,60.18,29.3,119.95,114.47,37.0,22.47,8.15,11.16,61.46
2013-03-12,109.92,45.8,75.0,27.35,43.3,59.1,18.8,64.91,19.55,57.04,154.26,83.52,90.89,18.28,60.91,84.42,39.3,21.06,113.46,12.69,28.51,33.65,54.85,7.94,61.99,60.94,60.2,29.41,118.14,114.11,36.66,22.57,8.3,11.28,61.64
2013-03-13,109.9,45.81,76.3,27.19,43.12,59.43,18.92,64.89,19.67,56.31,153.02,83.44,91.88,18.33,61.07,84.4,40.01,20.7,114.66,12.55,28.2,33.57,55.39,7.89,61.75,61.25,60.43,28.95,118.82,115.24,37.19,22.63,8.05,11.11,62.06
2013-03-14,110.07,45.8,75.28,27.44,42.92,59.92,18.9,67.3,19.23,56.25,154.13,84.0,92.28,18.24,61.12,84.41,40.31,20.51,115.19,12.49,28.03,33.48,55.8,7.79,62.04,60.85,60.5,29.54,118.96,115.8,36.53,22.39,8.03,11.14,61.2
2013-03-15,110.36,45.81,73.52,27.11,42.27,59.12,18.68,64.6,19.69,54.96,155.74,83.2,90.89,18.26,59.62,84.43,36.76,22.57,111.8,12.87,28.87,34.79,53.79,8.07,64.5,58.45,58.24,28.58,116.4,112.38,35.2,22.53,8.96,11.74,59.98
2013-03-18,110.42,45.8,74.29,27.22,42.31,59.36,18.29,65.8,19.65,55.52,155.22,83.04,92.34,18.33,60.81,84.44,37.28,22.2,113.94,12.61,28.35,33.78,55.63,7.78,64.38,58.53,59.99,29.7,118.55,114.46,35.76,22.53,8.39,11.36,60.57
2013-03-19,110.36,45.8,75.0,27.17,42.32,59.44,18.04,64.6,19.59,55.06,155.53,83.48,92.43,18.41,60.9,84.44,37.08,22.5,114.35,12.56,28.22,33.53,55.93,7.79,64.18,58.62,60.39,29.22,120.36,114.87,36.11,22.5,8.17,11.21,60.89
2013-03-20,110.43,45.8,75.28,27.21,41.99,58.89,17.94,63.42,19.77,54.44,156.15,84.21,91.79,18.42,59.86,84.43,37.69,22.46,112.76,12.76,28.63,34.4,54.37,8.0,64.47,58.31,58.8,28.9,120.15,113.25,35.5,22.55,8.26,11.28,60.36
2013-03-21,110.52,45.8,75.49,27.16,41.89,59.19,17.91,64.19,19.63,53.86,155.48,83.92,92.22,18.4,60.0,84.44,36.6,22.64,112.83,12.73,28.59,34.26,54.41,8.0,65.02,57.57,59.02,29.06,121.32,113.4,35.64,22.49,8.01,11.13,59.97
2013-03-22,110.4,45.8,76.65,27.28,42.24,59.4,17.91,65.49,19.64,53.62,154.7,84.18,92.65,18.54,61.03,84.44,37.92,21.7,115.44,12.43,27.93,33.35,55.5,7.82,64.22,58.4,60.58,30.0,121.25,116.0,35.75,22.48,7.82,11.0,59.79
2013-03-25,110.68,45.8,79.57,27.43,42.57,58.85,17.9,66.7,20.04,54.48,154.53,84.59,93.29,18.6,61.04,84.44,38.74,21.84,115.59,12.4,27.87,33.35,54.67,7.85,66.68,56.41,60.57,31.27,123.4,116.14,36.89,22.63,7.7,10.9,59.18
2013-03-28,110.44,45.81,81.74,27.17,42.7,58.59,18.0,66.22,20.01,54.37,154.51,85.6,94.32,18.69,61.43,84.39,38.25,21.14,116.64,12.3,27.62,33.02,55.39,7.82,66.2,56.9,61.17,31.0,123.52,117.3,37.3,22.57,7.62,10.83,58.35
2013-04-01,110.51,45.81,83.3,27.22,42.52,58.83,18.26,66.14,20.02,54.14,153.07,85.71,92.93,18.72,61.1,84.43,37.68,21.82,38.89,12.28,27.6,33.32,54.8,39.59,66.96,56.1,60.57,30.92,125.55,117.19,35.81,22.56,7.5,10.77,57.91
2013-04-02,110.54,45.81,86.35,27.15,42.25,59.07,17.88,64.78,19.98,53.31,152.01,85.37,92.24,18.69,61.56,84.46,35.31,22.92,39.12,12.21,27.44,32.87,55.22,39.28,67.4,55.74,61.26,31.38,125.55,117.9,35.26,22.54,7.23,10.58,57.84
2013-04-03,110.72,45.8,84.04,26.58,41.78,58.72,17.49,60.96,20.09,53.6,149.64,84.4,88.95,18.66,60.29,84.46,33.48,24.5,37.97,12.56,28.22,33.9,53.67,40.37,69.5,53.98,59.44,28.85,122.03,114.41,33.59,22.67,7.73,10.96,60.69
2013-04-04,111.17,45.8,82.42,26.62,40.98,58.22,17.43,58.41,19.45,52.86,151.52,83.8,87.42,18.7,58.53,84.48,33.05,24.74,36.9,12.91,29.0,35.39,51.49,41.95,75.24,49.56,56.74,28.58,120.5,111.33,32.97,22.45,8.35,11.4,61.91
2013-04-05,111.15,45.81,83.71,26.75,41.43,58.74,17.58,61.51,19.39,54.12,152.44,84.28,89.94,18.86,59.37,84.47,33.85,23.85,37.87,12.59,28.3,34.64,52.56,41.28,74.81,49.84,58.1,29.0,122.62,114.21,33.91,22.46,7.44,10.75,64.34
2013-04-08,111.05,45.81,83.88,26.74,41.74,58.98,17.46,63.0,19.26,54.53,152.3,85.1,91.26,19.0,60.31,84.46,35.15,22.8,38.78,12.28,27.62,33.81,53.49,40.31,73.61,50.58,59.46,29.02,123.32,116.84,34.63,22.43,7.01,10.43,64.79
2013-04-09,110.84,45.81,89.77,26.78,42.57,60.49,17.75,65.5,19.17,55.66,150.75,85.78,93.53,19.29,62.82,84.46,38.38,21.32,40.42,11.76,26.48,31.73,56.38,38.4,70.39,52.8,63.22,29.66,128.16,121.78,37.19,22.36,6.53,10.07,65.4
2013-04-11,111.02,45.81,91.0,26.6,42.04,60.29,17.47,64.47,19.2,54.97,148.69,86.23,93.84,19.32,62.82,84.46,37.49,21.4,40.34,11.78,26.5,31.76,55.84,38.54,72.4,51.28,63.13,28.03,127.07,121.75,36.21,22.38,6.69,10.21,64.98
2013-04-12,111.16,45.8,92.07,25.99,41.5,59.87,17.5,60.83,19.17,53.91,136.0,86.38,92.63,19.35,62.48,84.47,36.84,21.99,39.83,11.93,26.82,32.0,55.2,39.0,73.8,50.26,62.68,26.7,123.75,120.22,35.82,22.35,6.37,9.97,63.43
2013-04-15,111.2,45.8,89.15,25.68,41.34,59.37,17.93,55.8,19.0,53.2,133.75,85.72,88.93,19.24,61.06,84.47,35.8,22.29,38.46,12.26,27.58,32.97,53.85,39.96,74.16,50.0,60.43,25.73,125.4,116.01,35.38,22.33,6.89,10.6,63.51
2013-04-17,111.29,45.8,89.53,25.62,41.32,58.91,18.19,53.8,19.26,52.45,134.05,85.07,87.85,19.16,60.03,84.47,34.46,22.95,37.76,12.46,28.04,33.7,52.56,40.73,75.02,49.41,58.96,25.36,124.22,113.91,34.74,22.45,7.84,11.35,63.7
2013-04-18,111.24,45.81,87.19,25.73,41.61,59.01,18.28,55.77,19.17,52.89,136.0,85.2,87.56,19.35,58.27,84.47,33.02,23.6,37.15,12.67,28.51,35.19,49.83,42.77,75.26,49.2,56.39,25.8,126.89,112.0,34.06,22.43,8.32,11.71,64.95
2013-04-19,111.32,45.8,91.51,25.76,41.79,59.11,18.33,55.25,19.37,53.03,138.14,86.22,89.05,19.38,60.06,84.46,33.7,23.15,38.05,12.37,27.8,33.53,50.83,42.01,75.02,49.28,58.95,26.07,130.92,114.83,34.29,22.55,7.42,11.09,65.48
2013-04-22,111.43,45.8,92.14,25.66,41.76,59.84,18.4,56.59,19.44,53.39,137.2,86.88,90.51,19.58,61.52,84.48,35.0,22.25,38.93,12.08,27.16,32.34,52.2,40.78,75.74,48.75,61.1,25.91,130.42,117.4,36.2,22.57,6.58,10.45,64.98
2013-04-23,111.28,45.81,93.39,25.82,42.13,60.52,18.59,58.54,19.47,54.06,138.07,87.3,91.43,19.54,61.7,84.48,36.03,21.78,39.54,11.86,26.69,32.2,52.28,40.71,74.32,49.8,61.34,26.73,129.12,119.3,36.7,22.58,6.34,10.25,65.29
2013-04-24,111.28,45.8,88.94,26.03,42.53,61.04,18.63,60.8,19.33,54.17,140.0,86.71,92.54,19.68,62.26,84.47,38.41,20.28,39.94,11.77,26.46,31.7,53.78,39.58,73.93,50.02,62.27,27.64,127.5,120.5,38.35,22.47,6.22,10.17,65.1
2013-04-25,111.37,45.8,88.48,26.18,42.45,60.97,18.42,60.12,19.38,54.26,142.3,87.22,92.74,19.74,62.28,84.49,38.04,20.29,39.9,11.77,26.46,31.73,53.62,39.62,75.56,48.86,62.28,28.72,130.59,120.43,38.24,22.44,6.63,10.51,63.67
2013-04-26,111.48,45.81,91.0,26.24,42.62,61.38,18.51,61.42,19.18,54.21,142.09,87.27,92.83,19.69,62.62,84.5,38.23,20.6,40.16,11.68,26.28,31.48,54.35,39.15,76.3,48.36,62.67,28.91,129.95,121.15,37.59,22.34,6.28,10.23,63.17
2013-04-29,111.48,45.8,85.69,25.84,43.24,62.0,18.93,61.31,18.8,54.95,140.55,88.0,94.57,19.9,64.33,84.5,40.72,19.49,40.67,11.54,25.94,30.23,57.84,36.66,76.64,48.24,65.19,27.28,131.4,122.69,38.75,22.15,6.4,10.32,62.38
2013-05-01,111.4,45.81,87.78,25.91,43.0,61.42,18.88,60.8,19.19,54.94,142.0,87.13,92.42,19.62,63.9,84.5,40.3,19.44,40.17,11.66,26.26,30.5,56.9,37.2,76.84,47.97,64.61,27.58,129.76,121.1,38.71,22.31,6.59,10.49,63.0
2013-05-02,110.94,45.8,89.56,26.35,43.52,62.3,18.91,66.0,19.1,54.84,142.32,88.5,95.91,19.62,67.06,84.48,43.02,18.11,42.3,11.05,24.86,28.25,60.68,34.98,72.16,50.82,69.42,29.96,132.2,127.6,40.4,22.33,6.07,10.08,64.98
2013-05-06,110.82,45.8,89.05,26.41,43.76,62.56,19.1,67.76,19.04,54.79,140.34,87.95,97.3,19.6,67.58,84.48,43.68,17.89,42.82,10.91,24.6,27.98,61.5,34.37,70.44,52.0,70.23,30.22,134.77,129.07,40.85,22.31,5.71,9.76,64.88
2013-05-07,110.83,45.8,88.43,26.44,44.06,62.9,19.04,68.38,18.92,55.9,141.76,88.55,98.09,19.74,67.16,84.48,43.0,18.19,43.05,10.88,24.44,28.22,60.95,34.58,70.6,51.87,69.57,30.37,132.51,129.78,40.86,22.25,5.87,9.91,64.3
2013-05-08,110.85,45.8,89.22,26.39,44.17,62.9,18.99,68.79,19.06,55.77,141.33,88.84,99.54,19.57,67.65,84.48,44.69,17.3,43.69,10.7,24.05,27.87,62.14,34.0,71.06,51.47,70.29,30.36,135.73,131.78,41.22,22.33,5.95,9.95,65.0
2013-05-09,110.35,45.81,92.06,26.23,43.3,62.59,18.62,66.96,19.45,54.83,138.45,88.68,99.71,19.45,68.34,84.46,46.75,16.88,43.62,10.7,24.08,27.48,62.34,33.85,66.36,54.97,71.43,29.9,134.36,131.62,42.51,22.6,5.95,10.0,68.13
2013-05-13,110.38,45.81,96.18,26.13,43.34,62.56,18.61,67.56,19.49,54.66,137.91,89.09,100.02,19.58,68.72,84.45,45.6,17.08,43.98,10.61,23.9,27.22,62.07,33.98,67.22,54.23,72.05,29.61,137.03,132.81,41.78,22.66,5.81,9.84,68.16
2013-05-14,110.27,45.8,98.44,25.91,43.26,62.69,19.07,69.56,19.81,54.4,136.55,89.83,101.5,19.69,69.15,84.45,45.92,16.73,45.09,10.34,23.31,26.95,62.25,33.88,65.79,55.42,72.79,28.41,139.4,136.03,41.46,22.8,5.89,9.93,68.86
2013-05-15,110.36,45.81,98.99,26.03,43.37,62.73,19.1,69.15,19.71,54.51,133.09,90.7,102.45,19.77,69.85,84.46,47.32,16.39,45.71,10.21,22.98,26.53,63.62,33.11,66.65,54.81,73.81,29.46,141.38,137.98,42.48,22.77,5.94,9.96,68.95
2013-05-16,110.44,45.8,97.13,26.2,43.33,62.64,19.12,69.84,19.98,54.41,133.19,90.35,102.51,19.77,70.21,84.47,47.3,16.46,45.83,10.15,22.89,26.37,64.84,32.56,66.54,54.78,74.47,30.42,139.96,138.3,41.74,22.91,5.91,9.95,69.35
2013-05-17,110.32,45.8,97.98,26.16,43.41,63.11,19.0,72.21,19.86,54.59,130.9,90.76,103.38,19.78,70.51,84.48,48.25,15.94,46.54,10.01,22.53,26.17,65.42,32.08,65.9,55.21,74.87,30.14,139.17,140.39,42.65,22.86,5.8,9.86,69.14
2013-05-20,110.13,45.81,96.98,26.28,43.44,63.15,18.76,75.83,19.79,55.03,132.13,90.1,103.98,19.83,70.62,84.45,48.22,15.97,46.78,9.94,22.43,26.11,65.91,31.9,64.75,56.16,75.06,30.66,137.09,141.18,42.59,22.85,5.75,9.81,69.47
2013-05-21,110.36,45.8,100.5,26.2,43.54,63.55,18.66,74.96,19.58,55.44,134.18,89.99,104.54,19.83,71.0,84.47,48.02,16.14,47.03,9.9,22.28,25.87,65.6,31.98,66.55,54.51,75.69,29.67,140.34,141.77,42.77,22.79,5.81,9.86,69.8
2013-05-22,110.03,45.81,96.95,25.87,42.3,61.34,18.1,69.2,19.65,54.29,134.53,88.77,98.55,19.21,68.23,84.45,43.3,18.0,44.33,10.49,23.6,27.43,61.67,34.06,65.02,55.72,71.39,28.12,128.52,133.84,40.4,22.76,6.61,10.54,67.55
2013-05-23,109.94,45.81,97.84,26.03,42.25,61.16,18.08,70.48,19.58,54.58,134.1,89.35,99.42,19.34,68.29,84.45,44.5,17.03,44.55,10.43,23.49,27.39,62.3,33.91,64.8,55.99,71.4,28.53,135.73,134.59,40.93,22.73,6.28,10.26,67.16
2013-05-24,109.77,45.8,100.32,26.45,42.77,61.94,18.45,73.97,19.65,54.84,133.66,90.66,102.47,19.4,70.84,84.46,47.77,16.24,46.73,9.93,22.38,25.95,64.87,32.21,63.22,57.25,75.26,30.0,141.2,141.0,41.63,22.79,5.75,9.82,68.55
2013-05-28,109.26,45.81,99.66,26.35,42.2,61.08,18.31,71.6,19.58,53.51,134.1,89.84,100.11,19.09,69.5,84.37,45.29,16.91,45.33,10.25,23.09,26.7,63.0,33.31,60.77,59.12,73.3,29.46,138.0,136.9,41.01,22.73,5.98,10.02,67.46
2013-05-29,109.36,45.8,96.23,26.06,41.89,61.03,18.23,72.1,19.3,52.23,136.64,88.97,100.05,19.21,69.47,84.39,47.45,16.15,45.26,10.26,23.1,26.74,63.35,33.11,61.64,58.32,73.12,27.82,136.34,136.75,42.63,22.59,5.99,10.02,67.17
2013-05-30,109.4,45.8,97.1,26.02,41.61,60.49,17.87,71.45,19.42,51.83,135.71,88.48,100.18,19.15,69.62,84.39,48.16,15.85,45.26,10.26,23.09,26.64,63.78,32.92,61.34,58.61,73.39,28.12,131.46,136.65,43.38,22.6,6.08,10.11,66.49
2013-05-31,108.79,45.8,92.9,26.12,41.4,60.07,17.7,68.43,19.44,51.14,134.8,87.06,99.32,18.92,68.94,84.36,47.69,15.94,44.0,10.53,23.72,27.01,62.9,33.36,59.81,60.01,72.29,28.12,129.91,132.53,42.63,22.6,6.34,10.31,65.89
2013-06-03,108.83,45.8,93.63,26.08,41.77,60.79,17.77,68.56,19.17,51.7,135.17,88.09,98.56,19.01,69.32,84.38,48.4,15.85,44.46,10.41,23.44,26.72,63.93,32.68,60.25,59.72,73.0,28.27,133.66,134.2,43.9,22.49,6.42,10.37,65.97
2013-06-04,108.7,45.8,90.6,26.3,41.19,59.83,17.62,67.38,19.17,51.4,135.44,87.68,96.66,18.81,67.96,84.37,48.34,15.95,43.38,10.66,24.03,27.55,62.35,33.6,60.61,59.19,70.75,28.93,130.81,130.95,43.21,22.46,6.73,10.63,65.12
2013-06-05,108.66,45.81,86.87,26.14,40.49,59.17,17.53,65.74,18.97,50.0,135.37,86.6,94.44,18.8,66.78,84.37,46.31,16.66,41.85,11.03,24.83,28.26,61.12,34.35,61.46,58.18,68.94,29.23,127.3,126.35,42.29,22.34,7.15,10.98,64.3
2013-06-06,108.09,45.81,92.38,25.91,39.3,59.46,16.58,66.62,18.62,47.79,132.26,87.85,96.65,18.97,67.7,84.32,47.95,16.19,43.44,10.59,23.86,27.57,61.72,33.77,57.32,62.28,70.41,29.16,67.0,65.53,42.76,22.11,66.13,52.89,61.59
2013-06-11,108.33,45.81,95.3,26.11,39.69,60.31,16.79,67.69,18.48,48.26,132.94,88.47,97.61,18.96,68.53,84.33,46.98,16.01,44.24,10.39,23.43,27.09,62.51,33.26,58.49,61.02,71.73,30.14,66.0,66.78,41.89,22.0,65.97,52.88,60.89
2013-06-12,108.24,45.8,90.0,25.99,39.07,59.69,16.48,64.58,18.48,47.64,133.28,87.37,94.25,18.86,66.0,84.33,43.92,17.25,42.14,10.91,24.55,28.64,59.88,34.9,58.55,60.78,67.7,29.8,65.34,63.6,41.04,21.93,77.16,57.25,58.38
2013-06-13,108.82,45.8,94.42,26.32,39.78,60.02,16.93,68.04,18.47,48.58,134.0,88.51,97.0,19.02,67.86,84.39,47.12,15.9,44.01,10.41,23.47,27.44,62.46,33.44,60.13,59.16,70.54,31.28,67.69,66.4,42.7,21.95,70.24,54.65,59.16
2013-06-14,108.85,45.8,95.5,26.31,39.75,60.87,16.9,67.3,18.35,47.59,133.88,88.71,98.63,19.13,68.02,84.44,47.8,15.63,44.22,10.36,23.33,27.31,62.4,33.46,60.04,59.08,70.8,31.5,68.24,66.71,43.75,21.89,70.04,54.66,58.68
2013-06-17,108.82,45.81,97.12,26.46,39.55,61.04,16.71,69.91,18.24,46.94,132.58,89.41,99.85,19.17,69.4,84.42,50.75,14.71,45.27,10.12,22.79,26.54,64.08,32.53,59.37,59.56,72.87,31.69,66.25,68.38,45.0,21.85,69.72,54.54,58.95
2013-06-19,107.33,45.81,89.69,25.9,37.69,58.72,15.95,65.41,18.72,43.59,125.25,87.39,94.66,18.62,66.3,84.3,47.03,15.79,42.22,10.82,24.36,28.34,60.19,34.62,54.71,64.39,68.05,29.92,64.03,63.75,42.22,22.2,74.13,56.38,62.31
2013-06-20,107.11,45.81,87.84,25.62,37.4,58.42,15.91,63.7,18.87,43.87,125.11,85.76,92.23,18.41,64.53,84.28,45.8,16.26,41.05,11.06,24.94,29.37,58.0,35.61,53.88,65.29,65.45,29.23,62.5,62.0,40.74,22.3,78.88,58.41,62.34
2013-06-21,106.01,45.8,84.42,25.2,36.47,56.76,15.5,60.06,19.12,42.7,124.28,85.07,88.79,18.27,62.81,84.15,43.05,17.21,39.35,11.54,25.98,30.53,55.18,37.37,50.5,69.62,62.8,28.18,60.34,59.44,39.64,22.43,86.43,61.08,62.15
2013-06-24,106.47,45.8,87.07,25.49,37.26,57.55,15.64,61.45,19.03,43.72,123.65,85.69,91.21,18.44,63.8,84.24,43.14,17.23,40.15,11.27,25.4,29.81,56.34,36.7,52.04,67.52,64.24,29.63,62.81,60.62,40.55,22.37,81.98,59.69,62.19
2013-06-25,106.72,45.8,88.73,25.33,37.74,58.05,15.47,62.93,19.21,44.41,119.85,85.81,93.42,18.73,64.61,84.24,46.1,15.64,41.18,10.98,24.78,29.25,57.75,35.58,52.11,67.34,65.38,29.51,64.25,62.21,40.91,22.45,78.2,58.32,62.04
2013-06-26,106.98,45.81,92.82,25.37,37.99,57.33,15.83,63.95,19.24,44.21,119.08,86.4,94.23,18.98,65.34,84.29,47.0,15.62,42.11,10.73,24.18,28.77,58.0,35.59,52.99,66.35,66.54,29.81,65.95,63.55,41.66,22.51,74.8,56.96,62.93
2013-06-27,106.99,45.81,90.79,25.31,38.0,57.32,16.29,62.6,19.16,43.49,115.23,86.78,95.19,18.93,64.77,84.25,46.5,16.18,41.73,10.84,24.42,29.14,56.45,36.46,52.24,67.1,65.72,30.55,65.13,62.99,40.74,22.49,75.18,57.27,63.77
2013-06-28,106.92,45.8,90.5,25.34,38.66,57.81,16.49,63.84,19.23,43.65,119.95,86.73,96.04,19.08,66.26,84.27,47.27,15.26,42.29,10.69,24.1,28.11,58.79,36.15,53.5,65.54,68.0,30.86,65.98,63.82,41.61,22.55,69.45,54.92,64.76
2013-07-01,107.22,45.81,88.0,25.6,37.39,57.14,15.94,63.99,19.45,41.77,120.65,87.23,96.31,18.85,65.74,84.31,45.3,16.2,41.64,10.87,24.48,28.45,57.82,35.53,54.4,64.49,67.18,33.17,64.75,62.82,40.48,22.62,70.6,55.41,64.73
2013-07-03,106.17,45.8,91.89,25.53,37.61,57.97,16.04,65.31,19.8,41.68,118.07,87.96,98.8,18.93,67.55,84.2,48.3,15.2,43.18,10.45,23.55,27.35,60.31,34.03,49.98,69.68,69.8,33.42,65.33,65.21,41.57,22.88,64.05,52.78,66.17
2013-07-05,106.11,45.8,94.0,25.63,37.36,58.07,15.81,67.46,19.75,41.77,119.06,88.16,100.34,19.13,68.44,84.23,50.51,14.71,44.26,10.2,22.98,26.73,61.23,33.51,49.49,69.91,71.25,33.9,67.14,66.8,42.29,22.86,57.2,49.9,66.47
2013-07-08,106.44,45.79,95.99,25.8,37.82,58.64,16.14,68.91,19.74,41.77,120.84,88.77,100.95,19.2,68.52,84.3,47.6,15.26,45.17,9.98,22.5,26.73,61.36,33.68,50.02,69.06,71.42,34.1,67.83,68.18,41.16,22.85,52.13,47.74,66.61
2013-07-09,106.52,45.79,95.23,25.98,37.7,58.51,16.05,70.55,19.85,41.74,121.2,89.03,102.0,19.23,68.58,84.26,48.03,15.21,45.19,10.0,22.5,26.67,60.88,33.69,50.01,69.38,71.53,35.55,68.41,68.18,40.57,22.87,52.76,47.84,65.5
2013-07-10,106.65,45.79,98.84,26.1,38.88,59.76,16.39,71.15,19.19,42.6,124.26,90.03,104.24,19.58,71.0,84.3,51.51,14.0,46.92,9.6,21.64,25.28,63.32,32.42,50.03,69.0,75.33,35.64,69.93,70.82,42.99,22.5,48.36,45.97,64.07
2013-07-11,107.05,45.79,100.89,26.12,38.89,59.79,16.54,70.0,19.24,42.69,123.48,90.47,104.82,19.7,72.37,84.31,53.0,13.63,47.2,9.53,21.5,24.51,64.97,31.59,51.25,67.34,77.57,35.6,70.24,71.19,44.08,22.53,48.91,46.08,64.04
2013-07-12,106.83,45.79,103.04,26.02,39.15,60.05,16.62,71.87,19.15,42.41,124.03,90.76,105.74,19.99,73.07,84.31,53.9,13.5,47.64,9.43,21.29,24.2,64.93,31.49,50.45,68.36,78.65,35.69,71.0,71.88,43.93,22.52,48.88,46.16,64.98
2013-07-15,107.14,45.8,103.37,26.17,39.43,60.13,16.66,71.38,18.94,43.79,124.75,90.29,106.15,20.07,73.35,84.35,53.06,13.39,47.9,9.38,21.18,24.03,64.99,31.37,51.34,67.16,79.14,36.49,69.72,72.27,43.97,22.42,47.55,45.55,64.38
2013-07-16,107.44,45.8,102.8,26.16,39.84,60.62,16.7,70.52,18.81,43.94,125.02,90.13,105.77,20.03,73.5,84.39,54.66,13.32,47.82,9.41,21.2,23.97,65.77,31.09,52.43,65.75,79.27,36.17,68.48,72.15,44.5,22.31,48.77,46.22,63.96
2013-07-17,107.37,45.8,102.98,26.12,39.6,60.5,16.81,71.34,19.03,43.98,124.1,90.26,106.0,20.17,73.41,84.37,53.94,13.53,47.93,9.38,21.19,23.99,65.51,31.06,51.64,66.88,79.18,36.8,70.07,72.35,43.9,22.45,46.01,44.95,65.29
2013-07-18,107.3,45.79,101.55,26.27,39.3,60.51,16.77,73.61,18.94,43.77,124.91,90.62,106.98,20.21,71.77,84.38,51.35,14.09,48.07,9.35,21.08,24.81,63.14,32.33,51.2,67.27,76.59,38.1,71.0,72.57,42.72,22.4,45.77,44.81,65.3
2013-07-19,107.53,45.8,107.0,26.27,39.38,60.81,16.69,76.26,18.76,43.83,127.64,90.98,107.96,20.2,72.07,84.36,52.75,13.76,48.85,9.2,20.75,24.65,62.33,32.74,52.55,65.3,77.06,37.59,71.27,73.75,43.41,22.28,42.61,43.27,64.74
2013-07-22,107.51,45.79,109.51,26.24,40.04,61.22,16.88,75.83,18.74,45.27,128.72,91.0,109.12,20.23,72.24,84.39,52.02,13.9,49.21,9.14,20.58,24.56,62.58,32.61,51.59,66.39,77.23,36.42,70.69,74.34,43.11,22.26,40.52,42.18,64.9
2013-07-23,107.26,45.79,110.0,25.81,39.5,60.25,16.13,73.32,18.54,44.5,128.4,90.65,105.9,20.07,72.71,84.38,48.08,14.96,48.19,9.31,21.01,24.28,62.87,32.35,50.2,68.25,78.09,35.58,70.56,72.77,41.88,22.12,40.43,42.16,62.26
2013-07-29,107.26,45.79,110.0,25.78,39.51,60.47,15.57,72.3,18.45,44.39,127.95,90.67,106.42,20.17,73.26,84.38,47.83,15.14,48.6,9.23,20.82,24.01,63.92,31.83,50.22,68.25,78.95,34.83,70.67,73.35,41.58,22.09,40.3,42.12,62.28
2013-07-30,106.81,45.8,109.86,25.61,38.92,60.06,15.61,72.29,18.6,43.5,127.78,90.68,107.15,19.99,73.81,84.36,49.06,14.56,48.43,9.27,20.92,23.76,64.37,31.59,47.91,71.26,79.75,34.47,71.09,73.06,42.36,22.22,38.92,41.36,62.59
2013-07-31,106.84,45.79,111.61,26.05,39.45,61.14,15.6,74.42,18.53,43.95,127.82,91.05,109.18,20.1,74.77,84.37,51.28,13.88,49.32,9.1,20.51,23.25,64.92,31.3,48.79,70.0,81.36,37.08,71.93,74.42,43.52,22.18,35.4,39.5,63.34
