Date,BSV,SQQQ,TECL,TQQQ,UPRO,UVXY
2019-08-21,80.93,33.65,163.71,61.4,52.65,29.81
2019-08-22,81.08,36.73,147.71,55.78,48.56,35.32
2019-08-23,81.05,35.22,153.57,58.04,50.15,33.96
2019-08-26,81.15,35.41,152.79,57.69,49.6,34.94
2019-08-27,81.16,35.1,153.18,58.27,50.63,33.76
2019-08-28,81.12,33.46,161.16,60.92,52.54,31.66
2019-08-29,81.16,33.69,160.76,60.49,52.49,31.82
2019-08-30,81.07,34.67,155.15,58.73,51.56,34.16
2019-09-03,81.13,33.22,163.15,61.2,53.25,30.88
2019-09-04,80.94,31.39,173.5,64.58,55.32,29.1
2019-09-05,80.94,31.47,172.59,64.4,55.46,27.83
2019-09-06,80.83,31.69,168.92,63.99,55.5,27.44
2019-09-09,80.65,31.96,166.17,63.46,55.5,27.32
2019-09-10,80.62,31.1,171.19,65.17,56.68,26.63
2019-09-11,80.53,30.69,173.91,65.98,57.16,25.63
2019-09-12,80.39,31.03,170.18,65.28,57.03,25.11
2019-09-13,80.5,31.47,169.0,64.38,56.54,25.65
2019-09-16,80.56,31.04,170.75,65.23,56.98,25.48
2019-09-17,80.57,31.07,171.11,65.19,57.07,24.2
2019-09-18,80.58,30.94,172.19,65.48,56.98,23.61
2019-09-19,80.64,31.87,166.0,63.42,56.13,25.36
2019-09-20,80.71,31.89,167.39,63.48,56.18,25.06
2019-09-23,80.84,33.15,162.21,60.97,54.8,26.78
2019-09-24,80.65,31.87,168.0,62.92,55.76,25.84
2019-09-25,80.72,32.22,168.37,62.29,55.42,26.17
2019-09-26,80.74,33.39,161.8,60.03,54.48,27.2
2019-09-27,80.79,32.51,166.79,61.63,55.27,26.04
2019-09-30,80.77,33.29,162.35,60.14,53.29,27.7
2019-10-01,80.93,35.01,152.94,57.06,50.45,30.59
2019-10-02,81.14,33.83,158.63,58.94,51.65,28.8
2019-10-03,81.11,32.4,166.44,61.42,53.72,26.45
2019-10-04,81.03,32.73,164.29,60.85,53.04,26.92
2019-10-07,81.1,34.19,155.48,58.08,50.57,30.05
2019-10-08,81.02,33.16,162.14,59.84,51.94,28.41
2019-10-09,80.91,32.42,165.25,61.15,52.99,27.04
2019-10-10,80.78,31.21,172.03,63.44,54.59,24.6
2019-10-11,80.79,31.18,171.96,63.51,54.47,23.47
2019-10-14,80.72,30.01,177.61,65.92,56.1,22.46
2019-10-15,80.79,30.22,174.09,65.43,55.82,22.03
2019-10-16,80.8,30.0,172.69,65.88,56.26,21.87
2019-10-17,80.85,30.85,167.61,63.99,55.5,21.79
2019-10-18,80.77,30.05,173.31,65.68,56.69,20.92
2019-10-21,80.81,30.76,166.2,64.16,56.08,21.42
2019-10-22,80.81,30.6,166.67,64.46,56.56,21.01
2019-10-23,80.82,29.72,173.7,66.31,56.8,20.56
2019-10-24,80.76,29.05,179.82,67.82,57.54,19.55
2019-10-25,80.67,28.15,186.61,69.89,58.5,19.84
2019-10-28,80.68,28.81,181.51,68.28,58.39,19.83
2019-10-29,80.79,28.41,185.0,69.24,58.96,19.09
2019-10-30,80.97,28.39,184.52,69.29,58.42,19.51
2019-10-31,80.79,27.62,190.99,71.17,60.04,18.18
2019-11-01,80.67,27.12,193.99,72.44,60.76,18.24
2019-11-04,80.56,27.1,193.18,72.53,60.54,18.8
2019-11-05,80.64,27.26,193.36,72.07,60.61,18.68
2019-11-06,80.48,27.0,197.51,72.8,61.23,18.43
2019-11-07,80.5,26.67,200.81,73.66,61.61,17.85
2019-11-08,80.5,26.79,201.17,73.35,61.32,17.77
2019-11-11,80.51,26.56,202.89,73.95,61.62,17.46
2019-11-12,80.6,26.6,204.64,73.84,61.7,17.62
2019-11-13,80.67,26.61,203.78,73.82,61.95,17.23
2019-11-14,80.65,26.12,208.6,75.21,63.3,16.1
2019-11-15,80.74,25.96,210.5,75.6,63.41,16.08
2019-11-18,80.75,25.88,211.79,75.91,63.32,16.31
2019-11-19,80.77,26.35,207.59,74.58,62.64,16.55
2019-11-20,80.71,26.54,204.83,74.0,62.33,16.61
2019-11-21,80.7,26.47,204.03,74.2,62.69,15.88
2019-11-22,80.72,25.53,212.58,76.77,64.13,14.87
2019-11-25,80.78,25.4,212.78,77.23,64.53,14.56
2019-11-26,80.71,24.89,216.5,78.79,65.37,14.43
2019-11-27,80.75,25.23,214.3,77.74,64.69,14.8
2019-11-29,80.59,26.05,205.73,75.24,63.03,16.04
2019-12-02,80.75,26.61,200.37,73.55,61.74,17.44
2019-12-03,80.69,26.21,202.46,74.64,62.84,16.23
2019-12-04,80.63,26.08,204.53,75.03,63.21,15.91
2019-12-05,80.57,25.27,211.37,77.35,64.88,15.12
2019-12-06,80.59,25.58,208.1,76.4,64.3,16.27
2019-12-09,80.52,25.64,208.3,76.23,64.05,16.23
2019-12-10,80.64,25.24,212.55,77.38,64.59,15.75
2019-12-11,80.49,24.68,219.43,79.15,66.25,14.44
2019-12-12,80.64,24.45,223.85,79.86,66.36,13.47
2019-12-13,80.55,23.75,229.64,82.15,67.75,13.02
2019-12-16,80.57,23.71,228.08,82.26,67.76,12.87
2019-12-17,80.58,23.66,228.14,82.45,67.75,13.08
2019-12-18,80.63,23.18,232.59,84.13,68.56,12.58
2019-12-19,80.57,22.93,236.26,85.13,69.6,12.78
2019-12-20,80.41,22.74,238.77,85.76,69.8,12.87
2019-12-23,80.47,22.61,238.99,85.84,69.68,12.68
2019-12-24,80.47,22.01,244.03,88.07,70.7,12.62
2019-12-26,80.57,22.09,244.33,87.81,70.67,13.03
2019-12-27,80.63,22.52,239.98,86.06,69.5,13.73
2019-12-30,80.61,22.39,241.75,86.55,70.01,12.89
2019-12-31,80.67,21.3,255.23,90.84,71.9,12.1
2020-01-02,80.74,21.87,247.13,88.37,70.34,13.03
2020-01-03,80.71,21.45,248.86,90.05,71.07,12.81
2020-01-06,80.73,21.46,247.98,89.94,70.45,12.71
2020-01-07,80.67,20.98,256.17,92.01,71.54,12.35
2020-01-08,80.68,20.45,264.84,94.33,73.0,11.69
2020-01-09,80.72,20.62,263.0,93.56,72.38,11.58
2020-01-10,80.68,19.9,273.66,96.83,73.84,11.14
2020-01-13,80.7,20.14,268.5,95.7,73.49,11.02
2020-01-14,80.74,20.13,269.64,95.76,74.0,10.98
2020-01-15,80.73,19.56,280.64,98.43,75.8,10.58
2020-01-16,80.74,19.26,286.24,99.9,76.51,10.61
2020-01-17,80.83,19.3,285.83,99.85,76.08,10.73
2020-01-21,80.88,19.15,288.92,100.53,76.12,10.83
2020-01-22,80.94,18.97,292.95,101.46,76.28,10.76
2020-01-23,80.98,19.46,288.32,98.83,74.23,11.71
2020-01-24,81.1,20.66,267.98,92.72,70.68,13.54
2020-01-27,81.04,19.71,282.89,97.03,72.87,12.38
2020-01-28,81.17,19.63,284.73,97.38,72.68,12.4
2020-01-29,81.16,19.41,292.65,98.48,73.31,12.1
2020-01-30,81.33,20.36,268.44,93.64,69.37,14.17
2020-01-31,81.16,19.44,278.77,97.94,70.89,13.4
2020-02-03,81.03,18.11,301.15,104.63,74.12,12.31
2020-02-04,80.96,17.9,306.38,105.84,76.63,11.58
2020-02-05,80.96,17.46,314.32,108.42,77.42,11.4
2020-02-06,81.08,17.68,306.02,107.02,76.23,11.65
2020-02-07,81.12,17.04,318.03,110.88,77.9,11.43
2020-02-10,81.06,17.04,314.91,110.96,78.3,11.43
2020-02-11,81.0,16.55,324.78,114.21,79.77,10.575
2020-02-12,81.03,16.62,322.37,113.77,79.47,10.875
2020-02-13,81.09,16.49,326.52,114.54,79.86,10.69
2020-02-14,81.13,16.45,323.24,114.74,79.23,10.95
2020-02-18,81.1,15.99,333.8,118.06,80.36,10.72
2020-02-19,81.16,16.45,323.83,114.7,79.31,11.28
2020-02-20,81.25,17.39,301.88,108.14,76.87,12.32
2020-02-21,81.45,19.41,263.92,95.68,69.18,15.74
2020-02-24,81.52,20.97,238.94,87.94,62.91,18.03
2020-02-25,81.56,20.67,241.34,89.15,62.22,17.42
2020-02-26,81.67,23.76,202.14,75.82,53.75,21.7
2020-02-27,81.95,23.4,207.6,77.0,53.39,23.0
2020-02-28,81.87,20.07,243.24,87.51,59.86,21.69
2020-03-02,82.23,22.08,214.65,79.27,54.77,25.51
2020-03-03,82.33,19.33,243.28,88.89,61.66,23.31
2020-03-04,82.4,21.04,219.59,81.09,55.47,28.73
2020-03-05,82.51,22.09,206.08,76.84,52.7,33.52
2020-03-06,82.5,26.66,160.01,61.23,40.39,45.84
2020-03-09,82.08,22.5,190.4,70.76,46.77,40.47
2020-03-10,81.79,25.28,164.15,61.66,39.88,48.2213
2020-03-11,81.57,32.27,115.84,44.76,28.31,65.2
2020-03-12,81.46,23.12,156.98,56.84,36.17,57.03
2020-03-13,81.03,30.69,100.21,37.25,23.53,90.6
2020-03-16,80.81,25.08,108.77,43.32,27.92,87.72
2020-03-17,79.99,26.94,98.44,39.31,23.64,111.02
2020-03-18,78.67,26.6,97.18,40.22,23.49,93.9
2020-03-19,80.23,29.32,85.195,35.51,20.3,91.39
2020-03-20,80.95,29.48,83.13,35.62,18.63,70.06
2020-03-23,81.22,22.84,107.0,43.56,23.84,60.54
2020-03-24,81.9,23.16,106.4,42.55,24.71,68.01
2020-03-25,81.86,19.47,126.15,49.48,29.02,59.48
2020-03-26,81.8,21.35,109.7,44.34,26.4,67.0
2020-03-27,81.95,19.04,122.87,49.0,28.98,63.24
2020-03-30,82.18,19.46,116.24,47.64,27.63,58.44
2020-03-31,81.85,21.95,99.66,41.73,23.94,66.04
2020-04-01,81.97,20.65,106.475,44.2,25.58,60.56
2020-04-02,81.78,21.46,101.29,42.42,24.48,56.6
2020-04-03,81.91,16.95,127.19,51.3,29.43,50.66
2020-04-06,81.98,16.9,124.26,51.2,29.43,52.81
2020-04-07,82.14,15.83,133.82,54.47,32.42,50.82
2020-04-08,82.57,15.75,133.97,54.67,33.89,49.38
2020-04-09,82.51,15.22,135.12,56.57,32.9,47.81
2020-04-13,82.61,13.23,151.99,63.91,35.89,42.08
2020-04-14,82.73,13.67,142.25,61.79,33.58,47.31
2020-04-15,82.7,12.93,146.84,65.1,34.07,47.56
2020-04-16,82.71,12.61,152.99,66.73,36.85,44.64
2020-04-17,82.6,13.02,145.2,64.57,34.87,51.3
2020-04-20,82.59,14.45,127.06,57.43,31.65,57.47
2020-04-21,82.55,13.15,141.72,62.51,33.79,53.3
2020-04-22,82.62,13.25,138.83,62.1,33.75,53.18
2020-04-23,82.58,12.6,147.2,65.1,35.18,48.76
2020-04-24,82.56,12.35,151.62,66.37,36.73,43.07
2020-04-27,82.57,13.0,145.38,62.78,36.19,44.15
2020-04-28,82.7,11.66,163.25,69.31,38.99,40.1
2020-04-29,82.68,11.58,160.89,69.77,37.9,42.14
2020-04-30,82.56,12.62,147.17,63.51,34.86,47.6
2020-05-01,82.57,12.17,152.96,65.75,35.23,45.98
2020-05-04,82.55,11.76,160.28,67.85,36.17,43.16
2020-05-05,82.56,11.54,163.42,69.19,35.45,44.13
2020-05-06,82.6,11.09,171.3,71.89,36.71,41.28
2020-05-07,82.63,10.64,178.5,74.79,38.51,37.02
2020-05-08,82.57,10.37,182.26,76.65,38.57,33.32
2020-05-11,82.66,10.99,170.43,72.09,36.2,38.37
2020-05-12,82.71,11.4,161.51,69.36,34.33,44.14
2020-05-13,82.72,11.02,168.16,71.66,35.58,40.78
2020-05-14,82.76,10.8,170.08,72.89,36.0,39.25
2020-05-15,82.71,10.2,182.91,77.11,39.33,35.42
2020-05-18,82.79,10.29,180.76,76.52,38.12,38.1
2020-05-19,82.85,9.66,192.26,81.0,40.04,34.52
2020-05-20,82.76,9.96,185.11,78.51,39.17,35.81
2020-05-21,82.84,9.87,186.66,79.22,39.38,35.29
2020-05-22,82.86,9.92,186.68,78.89,40.89,34.65
2020-05-26,82.88,9.78,189.38,80.0,42.68,33.45
2020-05-27,82.95,9.83,187.94,79.49,42.47,35.39
2020-05-28,83.01,9.43,194.65,82.77,42.97,33.55
2020-05-29,82.92,9.3,194.92,83.79,43.54,33.87
2020-06-01,82.91,9.13,200.5,85.46,44.64,32.5
2020-06-02,82.87,8.97,205.11,86.62,46.44,30.38
2020-06-03,82.82,9.18,200.0,84.86,45.99,29.95
2020-06-04,82.75,8.64,215.48,89.89,49.53,27.54
2020-06-05,82.77,8.43,219.27,91.89,51.39,28.45
2020-06-08,82.8,8.24,222.04,93.94,50.27,30.59
2020-06-09,82.96,7.93,233.78,97.33,49.4,30.3
2020-06-10,82.86,9.12,193.28,83.0,40.77,45.58
2020-06-11,82.85,8.91,200.04,84.8,42.26,40.4
2020-06-12,83.05,8.58,205.89,87.79,43.45,38.8
2020-06-15,83.0,8.15,219.92,92.43,45.94,37.69
2020-06-16,83.0,8.06,219.55,93.33,45.34,37.65
2020-06-17,82.98,7.99,222.74,94.05,45.4,36.69
2020-06-18,83.0,8.0,217.95,93.92,44.6,37.53
2020-06-19,83.01,7.72,230.2,97.26,45.55,34.72
2020-06-22,83.02,7.52,235.21,99.8,46.13,33.62
2020-06-23,83.03,7.96,219.08,93.92,42.64,37.13
2020-06-24,83.03,7.74,227.44,96.41,43.94,34.88
2020-06-25,83.06,8.3,214.38,89.48,40.8,38.15
2020-06-26,83.09,8.05,220.49,92.34,42.62,35.36
2020-06-29,83.12,7.56,232.89,97.65,44.36,32.75
2020-06-30,83.02,7.29,233.57,101.14,45.18,31.31
2020-07-01,83.08,7.14,237.79,103.29,45.9,30.37
2020-07-02,83.03,6.62,250.41,110.88,48.04,30.35
2020-07-06,83.06,6.75,242.94,108.7,46.52,31.92
2020-07-07,83.04,6.48,253.88,112.88,47.6,30.68
2020-07-08,83.04,6.32,257.09,115.7,46.79,31.49
2020-07-09,83.04,6.18,256.74,118.15,48.23,30.2
2020-07-10,83.05,6.56,241.19,110.85,46.97,34.54
2020-07-13,83.08,6.42,248.58,113.2,48.77,31.51
2020-07-14,83.09,6.38,253.48,113.76,50.13,30.17
2020-07-15,83.11,6.52,244.0,111.32,49.63,29.47
2020-07-16,83.13,6.51,246.89,111.84,50.06,27.88
2020-07-17,83.12,5.94,265.61,121.36,51.26,25.93
2020-07-20,83.17,6.12,258.25,117.48,51.57,26.3
2020-07-21,83.18,6.05,264.55,118.84,52.48,25.83
2020-07-22,83.14,6.53,243.88,109.53,50.58,27.06
2020-07-23,83.14,6.72,235.02,106.29,49.64,27.22
2020-07-24,83.12,6.35,245.53,112.0,50.67,26.0
2020-07-27,83.14,6.59,237.42,107.79,49.74,25.82
2020-07-28,83.2,6.36,247.34,111.46,51.55,24.99
2020-07-29,83.24,6.26,251.34,113.27,51.0,25.89
2020-07-30,83.3,5.93,270.93,119.38,52.21,25.02
2020-07-31,83.17,5.695,290.08,123.83,53.27,24.86
2020-08-03,83.21,5.62,292.69,125.44,53.87,23.75
2020-08-04,83.16,5.59,295.1,126.44,54.89,23.01
2020-08-05,83.19,5.36,308.16,131.28,56.01,22.66
2020-08-06,83.15,5.54,294.78,126.99,56.12,22.38
2020-08-07,83.18,5.62,291.84,125.28,56.62,21.42
2020-08-10,83.09,5.94,275.62,118.17,55.27,22.89
2020-08-11,83.07,5.48,295.17,127.01,57.51,21.05
2020-08-12,83.01,5.45,295.15,127.9,57.26,21.04
2020-08-13,83.05,5.48,294.55,127.53,57.22,20.99
2020-08-14,83.05,5.28,300.9,131.74,57.78,19.9
2020-08-17,83.11,25.65,304.5,135.61,58.11,19.56
2020-08-18,83.14,26.16,302.44,132.96,57.44,20.12
2020-08-19,83.14,25.06,314.77,138.43,57.96,19.81
2020-08-20,83.12,24.54,326.07,141.32,58.56,19.91
2020-08-21,83.11,24.07,335.55,143.94,60.35,19.8
2020-08-24,83.06,23.51,340.48,147.3,60.96,19.62
2020-08-25,83.09,22.0,361.39,156.73,62.82,20.3
2020-08-26,83.07,22.22,362.34,155.31,63.21,21.25
2020-08-27,83.13,21.85,371.27,157.71,64.45,21.09
2020-08-28,83.16,21.35,374.91,161.36,63.72,22.63
2020-08-31,83.09,20.24,397.38,169.74,65.54,23.23
2020-09-01,83.09,19.66,407.55,174.53,68.37,24.055
2020-09-02,83.08,22.68,336.19,147.73,61.28,28.94
2020-09-03,83.0,23.58,322.5,141.64,59.84,25.27
2020-09-04,83.01,26.93,279.38,121.62,54.92,24.3
2020-09-08,83.04,24.6,305.32,132.07,58.09,22.42
2020-09-09,83.03,26.01,286.24,124.43,55.08,22.79
2020-09-10,83.06,26.56,278.5,121.71,55.15,20.8
2020-09-11,83.06,25.2,296.16,127.98,57.35,20.25
2020-09-14,83.07,24.1,305.28,133.42,58.21,20.19
2020-09-15,83.07,25.28,291.28,127.01,57.54,20.07
2020-09-16,83.04,26.42,283.15,121.16,56.04,19.42
2020-09-17,83.04,27.48,268.56,116.48,54.08,19.4
2020-09-18,83.01,27.11,275.61,117.86,52.29,20.31
2020-09-21,83.04,25.62,289.15,124.3,53.84,20.56
2020-09-22,82.99,28.0,261.83,112.79,50.1,22.2
2020-09-23,82.96,27.57,265.65,114.44,50.51,21.6
2020-09-24,82.96,25.63,285.35,122.46,52.91,20.76
2020-09-25,83.04,24.06,301.5,129.72,55.6,20.64
2020-09-28,83.05,24.37,298.39,128.36,54.69,20.02
2020-09-29,83.05,23.85,305.83,130.9,55.91,19.95
2020-09-30,82.95,22.73,315.53,137.03,56.95,20.11
2020-10-01,82.92,24.61,291.24,125.73,55.38,21.0
2020-10-02,82.9,23.06,310.93,133.66,58.26,20.03
2020-10-05,82.86,24.3,296.25,126.48,55.82,20.41
2020-10-06,82.85,23.02,312.09,133.13,58.72,19.46
2020-10-07,82.87,22.64,316.81,135.09,60.23,18.33
2020-10-08,82.9,21.62,331.95,141.1,61.87,16.88
2020-10-09,82.91,19.62,358.71,154.26,64.85,16.38
2020-10-12,82.96,19.6,352.18,154.28,63.61,16.67
2020-10-13,82.95,20.09,346.35,150.47,62.46,16.48
2020-10-14,82.93,20.52,341.38,147.36,62.16,16.66
2020-10-15,82.95,20.84,338.84,145.1,62.03,16.81
2020-10-16,82.89,21.85,320.25,137.89,59.22,17.93
2020-10-19,82.9,21.69,323.19,138.78,59.88,17.89
2020-10-20,82.9,21.76,322.21,138.42,59.56,17.27
2020-10-21,82.88,21.75,317.82,138.49,60.6,16.66
2020-10-22,82.9,21.6,315.99,139.3,61.14,16.71
2020-10-23,82.9,22.58,295.4,132.95,57.79,18.94
2020-10-26,82.93,22.06,300.15,136.09,57.19,19.06
2020-10-27,82.93,24.65,261.34,120.12,51.32,23.15
2020-10-28,82.86,23.36,274.71,126.23,52.85,20.63
2020-10-29,82.83,25.03,256.51,117.45,51.17,21.59
2020-10-30,82.74,24.95,257.99,117.49,52.93,20.85
2020-11-02,82.72,23.68,272.38,123.4,55.7,19.21
2020-11-03,82.85,20.48,303.7,140.08,59.41,16.69
2020-11-04,82.84,18.9,332.53,150.89,62.89,16.25
2020-11-05,82.81,18.83,335.09,151.4,62.91,14.67
2020-11-06,82.71,19.98,328.54,142.16,65.28,14.15
2020-11-09,82.67,21.04,309.17,134.49,64.99,13.485
2020-11-10,82.73,19.64,331.26,143.53,66.38,13.045
2020-11-11,82.77,19.9,322.17,141.43,64.46,14.39
2020-11-12,82.78,19.39,330.83,145.14,67.13,13.04
2020-11-13,82.8,18.95,340.81,148.48,69.57,12.605
2020-11-16,82.82,19.1,335.0,147.11,68.55,12.27
2020-11-17,82.8,19.55,323.81,143.7,66.02,12.88
2020-11-18,82.82,19.07,331.99,147.26,66.87,12.59
2020-11-19,82.84,19.47,321.65,144.27,65.5,12.53
2020-11-20,82.84,19.46,321.77,144.3,66.69,12.32
2020-11-23,82.86,18.65,334.16,150.2,69.88,12.0
2020-11-24,82.86,18.29,336.38,153.03,69.55,11.3
2020-11-25,82.89,17.8,342.27,157.21,70.09,11.43
2020-11-27,82.91,17.7,349.18,158.02,69.18,11.14
2020-11-30,82.75,16.99,363.28,164.23,71.45,11.29
2020-12-01,82.73,16.92,360.51,164.89,71.86,11.17
2020-12-02,82.81,16.85,359.65,165.56,71.82,11.33
2020-12-03,82.8,16.64,370.7,167.59,73.65,11.06
2020-12-04,82.82,16.36,374.06,170.43,73.28,11.13
2020-12-07,82.82,16.2,377.69,171.99,73.88,10.555
2020-12-08,82.77,17.29,354.91,160.47,71.91,11.12
2020-12-09,82.85,17.1,354.94,162.44,71.77,11.26
2020-12-10,82.9,17.2,353.14,161.3,71.5,11.925
2020-12-11,82.87,16.82,356.84,164.74,70.57,12.35
2020-12-14,82.89,16.3,374.15,169.86,73.41,11.48
2020-12-15,82.89,16.03,381.86,172.71,73.77,10.91
2020-12-16,82.89,15.7,391.2,176.25,75.01,10.68
2020-12-17,82.91,15.85,387.21,174.33,74.14,11.02
2020-12-18,82.89,15.95,387.63,173.68,73.4,12.25
2020-12-21,82.91,15.81,398.04,175.05,72.91,11.97
2020-12-22,82.83,16.04,388.3,172.41,73.1,11.26
2020-12-23,82.86,15.83,397.0,174.65,73.95,10.76
2020-12-24,82.84,15.35,410.12,179.89,75.83,10.69
2020-12-28,82.86,15.31,404.32,180.42,75.38,11.28
2020-12-29,82.86,15.31,403.49,180.39,75.68,10.7
2020-12-30,82.9,15.18,406.53,181.8,76.86,10.65
2020-12-31,82.89,15.84,386.07,173.85,73.71,12.03
2021-01-04,82.85,15.45,393.84,178.21,75.17,11.47
2021-01-05,82.77,16.09,372.23,170.84,76.58,11.35
2021-01-06,82.76,14.89,402.06,183.18,79.95,10.35
2021-01-07,82.72,14.34,410.17,190.28,81.32,10.21
2021-01-08,82.72,14.96,399.45,181.87,79.7,11.09
2021-01-11,82.73,15.02,394.47,181.08,79.76,10.57
2021-01-12,82.78,14.74,402.0,184.6,80.34,10.32
2021-01-13,82.77,14.96,391.26,181.79,79.51,10.49
2021-01-14,82.76,15.32,379.45,177.37,77.75,10.9
2021-01-15,82.79,14.64,394.18,185.06,79.59,10.42
2021-01-19,82.8,13.63,417.48,197.96,82.86,10.13
2021-01-20,82.83,13.28,433.21,101.44,83.05,10.0
2021-01-21,82.79,13.4,428.14,100.52,82.21,10.19
2021-01-22,82.85,13.03,439.66,103.31,83.2,10.85
2021-01-25,82.83,13.01,440.31,103.42,82.81,10.55
2021-01-26,82.85,14.07,415.36,95.08,76.71,13.87
2021-01-27,82.81,13.85,420.78,96.48,78.64,13.44
2021-01-28,82.85,14.71,390.77,90.47,74.01,14.64
2021-01-29,82.76,13.61,420.11,97.12,77.54,13.44
2021-02-01,82.75,12.97,436.68,101.82,80.86,11.72
2021-02-02,82.72,13.1,432.84,100.65,81.11,10.83
2021-02-03,82.73,12.64,452.11,104.21,83.83,10.12
2021-02-04,82.74,12.51,450.0,105.3,84.8,10.05
2021-02-05,82.74,12.26,463.87,107.36,86.72,9.98
2021-02-08,82.75,12.27,461.86,107.31,86.48,10.01
2021-02-09,82.77,12.35,459.68,106.55,86.42,10.25
2021-02-10,82.78,12.15,475.06,108.27,86.78,9.91
2021-02-11,82.75,11.96,482.73,110.11,88.09,9.42
2021-02-12,82.68,12.04,478.75,109.19,87.83,9.56
2021-02-16,82.7,12.22,464.78,107.67,87.91,9.24
2021-02-17,82.71,12.38,458.72,106.22,86.8,9.35
2021-02-18,82.66,12.54,455.85,104.82,86.32,8.81
2021-02-19,82.63,13.52,426.44,96.7,84.36,9.36
2021-02-22,82.65,13.63,422.66,95.84,84.62,8.79
2021-02-23,82.63,13.29,442.08,98.15,87.41,8.28
2021-02-24,82.31,14.7,396.01,87.9,81.14,10.23
2021-02-25,82.43,14.48,402.39,89.22,79.74,9.54
2021-02-26,82.41,13.19,439.14,97.0,85.52,8.52
2021-03-01,82.45,13.82,41.86,92.35,83.57,8.61
2021-03-02,82.36,15.02,38.73,84.34,80.28,9.16
2021-03-03,82.27,15.76,36.2,80.17,77.24,9.75
2021-03-04,82.25,15.04,38.27,83.76,81.52,8.72
2021-03-05,82.08,16.32,35.5,76.6,80.32,8.92
2021-03-08,82.14,14.39,39.06,85.62,83.72,8.4
2021-03-09,82.2,14.5,38.59,84.89,85.25,8.25
2021-03-10,82.26,13.49,41.04,90.78,87.88,7.9
2021-03-11,82.18,13.82,40.2,88.52,88.24,7.74
2021-03-12,82.2,13.38,41.49,91.35,89.83,7.06
2021-03-15,82.23,13.16,42.47,92.85,89.51,7.06
2021-03-16,82.29,13.0,42.4,94.02,90.33,6.58
2021-03-17,82.2,14.19,38.81,85.39,86.4,7.14
2021-03-18,82.18,14.01,38.33,86.48,85.94,6.72
2021-03-19,82.2,13.25,40.66,91.09,87.91,6.05
2021-03-22,82.27,13.43,39.88,89.9,85.9,6.5
2021-03-23,82.27,14.1,38.44,85.36,84.55,6.56
2021-03-24,82.31,14.17,38.4,84.9,85.94,6.28
2021-03-25,82.26,13.53,41.29,88.65,90.15,5.89
2021-03-26,82.23,13.55,40.62,88.6,89.98,6.11
2021-03-29,82.2,13.75,39.64,87.34,89.23,5.71
2021-03-30,82.19,13.12,41.32,91.26,90.34,5.65
2021-03-31,82.12,12.44,43.78,95.9,93.15,5.39
2021-04-01,82.08,11.71,46.49,101.66,97.19,5.14
2021-04-05,82.18,11.74,45.99,101.42,97.04,5.2
2021-04-06,82.21,11.64,46.74,102.17,97.43,4.99
2021-04-07,82.25,11.27,48.76,105.36,98.76,4.86
2021-04-08,82.19,11.07,50.11,107.27,100.91,4.85
2021-04-09,82.16,11.12,49.48,106.85,101.0,4.77
2021-04-12,82.23,10.72,50.85,110.51,101.85,4.69
2021-04-13,82.22,11.11,49.16,106.63,100.87,4.84
2021-04-14,82.29,10.59,51.74,111.34,104.1,4.61
2021-04-15,82.26,10.56,51.69,111.81,105.22,4.48
2021-04-16,82.26,10.86,50.35,108.76,103.64,4.74
2021-04-19,82.29,11.09,49.05,106.38,101.38,4.88
2021-04-20,82.29,10.8,50.51,109.07,104.18,4.51
2021-04-21,82.32,11.19,48.77,105.1,101.36,4.93
2021-04-22,82.31,10.77,50.83,109.06,104.6,4.64
2021-04-23,82.29,10.55,51.73,111.22,105.27,4.57
2021-04-26,82.26,10.69,51.31,109.76,105.16,4.45
2021-04-27,82.29,10.81,49.88,108.63,105.01,4.42
2021-04-28,82.29,10.68,49.77,109.72,106.97,4.37
2021-04-29,82.31,10.89,47.75,107.66,104.95,4.63
2021-04-30,82.24,11.06,47.33,105.9,105.63,4.39
2021-05-03,82.25,11.66,44.72,100.32,103.68,4.64
2021-05-04,82.32,11.78,44.43,99.15,103.67,4.47
2021-05-05,82.3,11.52,45.78,101.32,106.17,4.42
2021-05-06,82.36,11.23,46.86,103.8,108.52,4.06
2021-05-07,82.33,12.08,43.4,96.0,105.3,4.32
2021-05-10,82.29,12.12,43.04,95.52,102.54,4.78
2021-05-11,82.23,13.06,39.37,88.25,96.01,6.06
2021-05-12,82.29,12.77,40.92,90.11,99.34,5.18
2021-05-13,82.31,11.93,43.58,95.97,103.93,4.25
2021-05-14,82.3,12.14,42.62,94.35,103.15,4.47
2021-05-17,82.32,12.38,41.6,92.37,100.56,4.55
2021-05-18,82.28,12.34,42.03,92.71,99.69,4.89
2021-05-19,82.34,11.62,44.42,98.07,102.88,4.49
2021-05-20,82.34,11.81,43.7,96.45,102.63,4.38
2021-05-21,82.36,11.21,45.99,101.28,105.77,4.09
2021-05-24,82.4,11.16,46.12,101.77,105.08,4.09
2021-05-25,82.39,11.05,46.1,102.8,105.7,38.12
2021-05-26,82.36,11.18,45.35,101.6,105.76,35.27
2021-05-27,82.4,11.07,45.78,102.59,106.38,36.16
2021-05-28,82.3,11.18,45.13,101.59,106.07,37.21
2021-06-01,82.32,11.12,46.0,102.12,106.62,35.98
2021-06-02,82.24,11.47,44.74,98.91,105.43,36.84
2021-06-03,82.33,10.87,47.28,103.98,108.21,34.14
