Date,DBMF,GLD,PSQ,QQQ,SH,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY
2023-08-25,27.75,178.13,10.75,366.76,14.07,442.76,19.38,48.8,38.89,46.05,16.34
2023-08-28,27.6,179.87,10.52,374.77,13.88,449.16,18.14,51.68,41.37,48.02,15.72
2023-08-29,27.74,180.32,10.45,376.86,13.82,451.01,17.83,52.87,42.06,48.63,14.93
2023-08-30,27.62,180.02,10.43,377.99,13.86,450.35,17.71,53.56,42.44,48.33,14.49
2023-08-31,27.72,180.11,10.44,377.59,13.83,451.19,17.77,54.02,42.29,48.57,14.19
2023-09-01,27.98,178.64,10.44,378.07,13.9,449.24,17.72,54.61,42.4,47.96,14.29
2023-09-05,28.01,177.83,10.53,374.74,13.99,446.22,18.18,52.88,41.28,46.96,14.77
2023-09-06,27.82,178.02,10.61,372.06,14.05,444.85,18.61,50.51,40.38,46.48,14.72
2023-09-07,27.95,178.08,10.6,372.58,14.03,445.52,18.54,50.83,40.5,46.64,14.24
2023-09-08,28.03,178.41,10.47,376.97,13.94,448.45,17.89,51.57,41.88,47.57,13.77
2023-09-11,28.1,177.49,10.59,372.79,14.03,445.99,18.49,48.71,40.54,46.75,13.87
2023-09-12,28.07,177.08,10.56,374.21,14.02,446.51,18.3,49.15,40.94,46.93,13.49
2023-09-13,28.25,177.17,10.47,377.27,13.9,450.36,17.88,50.16,41.9,48.08,12.87
2023-09-14,28.31,178.34,10.67,370.81,14.08,443.37,18.82,47.26,39.75,46.32,13.62
2023-09-15,28.31,179.39,10.66,370.66,14.06,443.63,18.75,47.87,39.84,46.39,13.475
2023-09-18,28.4,179.22,10.69,369.87,14.11,442.71,18.89,47.83,39.6,46.1,13.36
2023-09-19,28.28,179.35,10.69,364.54,14.06,438.64,19.36,45.52,37.75,44.73,14.11
2023-09-20,28.46,178.05,10.89,357.86,14.31,431.39,20.48,43.4,35.6,42.5,15.79
2023-09-21,28.37,178.62,10.9,357.91,14.35,430.42,20.47,43.64,35.625,42.15,15.82
2023-09-22,28.56,177.7,10.85,359.61,14.29,432.23,20.18,44.11,36.1,42.7,15.84
2023-09-25,28.68,176.28,11.01,354.21,14.5,425.88,21.1,41.68,34.49,40.77,18.04
2023-09-26,28.93,174.1,10.99,355.04,14.5,426.05,20.95,41.86,34.7,40.84,16.92
2023-09-27,28.9,173.23,10.9,358.01,14.43,428.52,20.48,42.71,35.54,41.5,15.72
2023-09-28,28.9,171.45,10.89,358.27,14.47,427.48,20.44,43.09,35.62,41.17,16.21
2023-09-29,28.97,169.65,10.81,361.26,14.48,427.31,19.95,44.52,36.47,41.13,16.26
2023-10-02,29.13,169.16,11.01,354.92,14.68,421.59,21.01,42.2,34.54,39.45,18.53
2023-10-03,28.75,169.14,10.85,359.75,14.57,424.66,20.17,43.75,35.94,40.29,17.12
2023-10-04,28.72,168.83,10.89,358.69,14.59,424.5,20.37,43.92,35.56,40.19,16.8
2023-10-05,28.93,169.7,10.72,364.7,14.43,429.54,19.36,46.35,37.35,41.6,16.46
2023-10-06,28.66,172.82,10.66,366.56,14.33,432.29,19.06,47.05,37.9,42.37,16.11
2023-10-09,28.7,172.53,10.61,368.59,14.27,434.54,18.76,47.26,38.52,43.02,15.32
2023-10-10,28.5,173.79,10.53,371.22,14.2,436.32,18.37,48.5,39.34,43.57,14.92
2023-10-11,28.71,173.26,10.57,369.93,14.31,433.66,18.59,48.58,38.88,42.74,15.4
2023-10-12,28.6,178.83,10.71,365.28,14.38,431.5,19.3,46.5,37.41,42.09,18.11
2023-10-13,28.8,177.96,10.59,369.41,14.23,436.04,18.64,47.85,38.67,43.39,15.53
2023-10-16,29.16,178.29,10.63,368.2,14.23,436.02,18.83,47.17,38.3,43.35,16.11
2023-10-17,29.03,180.87,10.78,363.37,14.43,430.21,19.61,45.62,36.68,41.63,17.725
2023-10-18,29.12,183.09,10.88,359.97,14.56,426.43,20.16,44.88,35.7,40.49,19.04
2023-10-19,28.93,183.59,11.04,354.6,14.75,421.19,21.08,42.53,34.09,38.94,19.22
2023-10-20,28.72,182.97,11.01,355.67,14.78,420.46,20.9,42.67,34.39,38.75,18.25
2023-10-23,28.62,182.95,10.91,359.13,14.68,423.63,20.31,43.55,35.36,39.61,17.01
2023-10-24,28.89,183.72,11.18,350.34,14.88,417.55,21.8,42.03,32.77,37.89,18.63
2023-10-25,28.7,184.01,11.4,343.66,15.07,412.55,23.09,39.55,30.86,36.49,18.89
2023-10-26,28.7,186.15,11.35,345.31,15.14,410.68,22.75,40.18,31.3,35.97,19.81
2023-10-27,28.62,185.1,11.22,349.2,14.98,415.59,22.03,41.47,32.31,37.25,17.61
2023-10-30,28.79,184.09,11.18,350.87,14.88,418.2,21.7,42.36,32.78,37.92,15.98
2023-10-31,28.49,183.51,10.98,356.96,14.72,422.66,20.57,44.8,34.47,39.13,14.88
2023-11-01,28.27,184.12,10.8,363.44,14.45,430.76,19.5,47.08,36.3,41.33,14.12
2023-11-02,27.91,184.79,10.67,367.71,14.33,434.69,18.82,48.43,37.58,42.44,13.64
2023-11-03,28.05,183.35,10.63,369.21,14.3,435.69,18.61,49.39,38.01,42.71,12.96
2023-11-06,27.97,182.59,10.53,372.7,14.26,436.93,18.1,51.04,39.08,43.07,12.85
2023-11-07,27.91,180.77,10.52,372.94,14.25,437.25,18.06,51.86,39.15,43.17,12.47
2023-11-08,28.17,181.49,10.61,370.07,14.37,433.84,18.51,51.1,38.22,42.1,13.23
2023-11-09,28.21,179.51,10.38,378.39,14.15,440.61,17.28,55.0,40.77,44.06,12.39
2023-11-10,28.24,180.51,10.42,377.21,14.17,440.19,17.44,54.04,40.4,43.92,12.2
2023-11-13,27.59,182.12,10.19,385.33,13.9,448.73,16.34,57.3,42.94,46.45,12.06
2023-11-14,27.8,181.64,10.18,385.62,13.88,449.68,16.3,57.48,43.06,46.75,11.65
2023-11-15,27.56,183.69,10.19,385.95,13.86,450.23,16.275,58.33,43.13,46.87,11.4
2023-11-16,27.49,183.67,10.18,386.04,13.85,450.79,16.28,57.92,43.16,47.05,11.15
2023-11-17,27.4,183.37,10.06,390.74,13.75,454.26,15.7,60.48,44.7,48.09,11.0
2023-11-20,27.41,185.35,10.12,388.47,13.78,453.27,15.99,58.92,43.89,47.73,10.67
2023-11-21,27.64,184.56,10.1,390.06,13.75,455.02,15.81,59.68,44.4,48.28,10.8
2023-11-22,27.6,185.52,10.11,389.51,13.74,455.3,15.9,59.28,44.18,48.32,10.09
2023-11-24,27.42,186.77,10.12,389.17,13.76,454.48,15.93,59.23,44.05,48.07,10.2
2023-11-27,27.26,189.26,10.11,390.19,13.76,454.93,15.82,59.56,44.4,48.18,10.0
2023-11-28,27.12,189.54,10.12,389.81,13.77,454.61,15.89,59.75,44.24,48.04,10.23
2023-11-29,27.29,188.75,10.15,388.83,13.72,456.4,16.02,59.82,43.87,48.58,10.0
2023-11-30,26.91,192.01,10.11,389.94,13.66,459.1,15.895,60.25,44.24,49.4,9.91
2023-12-01,27.11,187.86,10.22,386.32,13.72,456.69,16.35,58.08,42.98,48.65,9.98
2023-12-04,26.89,187.15,10.19,387.29,13.74,456.6,16.23,59.07,43.29,48.59,9.85
2023-12-05,26.91,187.84,10.26,385.05,13.8,454.76,16.52,57.54,42.52,47.98,9.93
2023-12-06,26.67,188.15,10.1,390.43,13.69,458.23,15.85,59.6,44.3,49.02,9.94
2023-12-07,26.96,185.64,10.07,392.17,13.64,460.2,15.66,61.11,44.83,49.65,9.51
2023-12-08,27.09,183.59,9.98,395.52,13.59,461.99,15.26,62.65,45.97,50.22,9.16
2023-12-11,26.94,183.49,9.91,398.67,13.53,464.1,14.9,63.9,47.08,50.89,8.79
2023-12-12,26.75,187.63,9.78,403.74,13.35,470.5,14.34,65.57,48.74,52.95,8.62
2023-12-13,26.48,188.73,9.8,403.39,13.31,472.01,14.41,65.0,48.66,53.42,8.57
2023-12-14,26.64,187.0,9.77,405.34,13.33,469.33,14.25,66.01,49.24,53.18,8.98
2023-12-15,26.62,187.85,9.69,407.08,13.26,471.97,13.93,66.54,50.27,54.03,9.01
2023-12-18,26.62,189.13,9.65,409.16,13.2,474.84,13.74,67.26,51.02,54.97,9.22
2023-12-19,26.59,188.1,9.61,403.08,13.15,468.26,14.06,64.23,48.54,52.49,10.03
2023-12-20,26.52,189.43,9.5,407.77,13.02,472.7,13.6,66.24,50.145,53.99,9.72
2023-12-21,26.6,190.27,9.49,408.38,13.01,473.65,13.53,66.37,50.35,54.29,9.35
2023-12-22,26.55,191.72,9.44,410.88,12.96,475.65,13.29,67.27,51.27,54.93,8.98
2023-12-26,25.82,192.59,9.41,411.5,12.93,476.51,13.22,67.3,51.54,55.23,8.44
2023-12-27,25.79,191.47,9.43,411.3,12.94,476.69,13.27,67.46,51.41,55.22,8.41
2023-12-28,25.76,191.17,9.48,409.52,12.99,475.31,13.45,66.71,50.7,54.74,8.44
2023-12-29,25.82,190.72,9.63,402.59,13.07,472.65,14.14,61.59,48.13,53.75,8.43
2024-01-02,25.76,189.13,9.74,398.33,13.17,468.79,14.59,59.47,46.59,52.45,8.87
2024-01-03,25.96,189.32,9.8,396.28,13.22,467.28,14.84,58.16,45.81,51.9,8.85
2024-01-04,25.87,189.35,9.79,396.75,13.21,467.92,14.8,58.15,45.98,52.1,8.42
2024-01-05,26.03,187.87,9.58,404.95,13.02,474.6,13.89,62.52,48.75,54.27,8.14
2024-01-08,26.06,187.93,9.57,405.75,13.05,473.88,13.82,62.75,49.07,54.0,7.84
2024-01-09,26.3,187.5,9.5,408.5,12.97,476.56,13.54,64.35,50.04,54.93,7.74
2024-01-10,26.08,187.87,9.49,409.35,12.99,476.35,13.49,65.22,50.28,54.79,7.65
2024-01-11,26.09,189.71,9.49,409.56,12.99,476.68,13.47,65.83,50.34,54.87,7.85
2024-01-12,26.25,187.91,9.5,409.52,13.04,474.93,13.49,66.3,50.31,54.26,8.25
2024-01-16,26.3,185.84,9.55,407.21,13.11,472.29,13.72,65.3,49.44,53.3,8.69
2024-01-17,26.34,187.37,9.43,412.99,13.0,476.49,13.15,69.23,51.56,54.68,8.25
2024-01-18,26.38,187.93,9.24,421.18,12.85,482.43,12.38,73.91,54.54,56.73,7.96
2024-01-19,26.48,187.22,9.23,421.73,12.82,483.45,12.34,74.81,54.76,57.05,7.58
2024-01-22,26.48,187.95,9.19,423.48,12.79,484.86,12.19,75.75,55.41,57.52,7.23
2024-01-23,26.39,186.4,9.14,425.83,12.78,485.39,11.99,77.29,56.32,57.68,7.52
2024-01-24,26.41,187.14,9.14,426.35,12.72,488.03,11.97,78.18,56.48,58.6,7.65
2024-01-25,26.55,187.01,9.2,423.81,12.74,487.41,12.19,75.38,55.44,58.36,7.56
2024-01-26,26.58,188.33,9.11,428.15,12.64,491.27,11.83,77.46,57.07,59.72,7.655
2024-01-29,26.59,188.59,9.17,425.3,12.66,490.89,12.07,75.6,55.93,59.53,7.48
2024-01-30,26.39,188.45,9.35,416.97,12.86,482.88,12.78,70.77,52.64,56.63,8.03
2024-01-31,26.64,190.41,9.24,421.88,12.71,489.2,12.34,73.49,54.5,58.77,7.94
2024-02-01,26.8,188.61,9.1,429.01,12.58,494.35,11.72,75.58,57.24,60.59,7.9
2024-02-02,26.68,187.57,9.1,428.45,12.62,492.55,11.78,76.13,56.95,59.91,7.46
2024-02-05,26.69,188.55,9.13,427.59,12.59,493.98,11.86,74.99,56.62,60.4,7.18
2024-02-06,26.71,188.5,9.03,431.99,12.49,498.1,11.51,78.01,58.31,61.88,7.14
2024-02-07,26.81,188.33,9.03,432.79,12.49,498.32,11.45,78.69,58.55,61.95,7.06
2024-02-08,26.89,187.6,8.94,437.05,12.42,501.2,11.12,81.85,60.27,62.97,7.16
2024-02-09,26.84,187.11,8.99,435.34,12.44,500.98,11.26,79.88,59.56,62.85,7.38
2024-02-12,26.69,184.53,9.12,428.55,12.61,494.08,11.8,75.83,56.74,60.28,8.19
2024-02-13,26.84,184.42,9.02,433.22,12.5,498.57,11.41,78.12,58.54,61.87,7.53
2024-02-14,27.01,185.66,9.0,434.51,12.43,502.01,11.33,77.51,59.03,63.04,7.43
2024-02-15,26.95,186.34,9.1,430.57,12.49,499.51,11.65,75.38,57.41,62.07,7.41
2024-02-16,26.75,187.47,9.16,427.32,12.57,496.76,11.92,73.06,56.08,61.03,7.75
2024-02-20,26.9,187.48,9.2,425.61,12.55,497.21,12.07,71.59,55.38,61.17,7.66
2024-02-21,27.16,187.56,8.93,438.07,12.3,507.5,11.02,78.56,60.17,64.94,7.46
2024-02-22,27.23,188.62,8.97,436.78,12.3,507.85,11.12,77.95,59.62,65.02,7.04
2024-02-23,27.21,188.2,8.97,436.55,12.35,505.99,11.15,78.24,59.54,64.3,6.91
2024-02-26,27.3,188.0,8.96,437.6,12.32,506.93,11.07,78.43,59.91,64.62,6.74
2024-02-27,27.24,188.34,9.0,435.27,12.34,506.26,11.25,77.28,58.94,64.31,6.89
2024-02-28,27.35,189.31,8.93,439.0,12.31,508.08,10.99,79.87,60.36,64.94,6.76
2024-02-29,27.57,192.89,8.79,445.61,12.19,512.85,10.49,84.1,63.13,66.77,6.77
2024-03-01,27.63,196.01,8.84,444.02,12.22,512.3,10.62,84.09,62.38,66.51,6.77
2024-03-04,27.38,197.19,8.99,436.05,12.34,507.18,11.19,77.86,59.04,64.49,7.17
2024-03-05,27.49,198.81,8.94,438.79,12.27,509.75,10.98,79.58,60.13,65.49,7.19
2024-03-06,27.58,199.94,8.81,445.45,12.16,514.81,10.51,83.29,62.81,67.39,7.16
2024-03-07,27.25,201.63,8.94,439.02,12.24,511.72,10.96,79.53,60.06,66.14,7.42
2024-03-08,27.12,202.0,8.97,437.39,12.26,511.28,11.09,78.92,59.36,65.92,7.3
2024-03-11,27.21,199.79,8.85,443.66,12.13,516.78,10.61,83.64,61.88,68.03,6.77
2024-03-12,27.55,201.19,8.92,440.25,12.15,515.97,10.88,80.88,60.44,67.67,6.73
2024-03-13,27.65,200.35,8.95,439.14,12.19,514.95,10.96,80.97,59.95,67.2,6.96
2024-03-14,27.78,199.71,9.06,433.92,12.27,509.83,11.36,77.23,57.76,65.74,7.19
2024-03-15,27.95,200.03,8.98,437.48,12.2,512.86,11.05,78.39,59.39,66.92,6.94
2024-03-18,28.17,199.8,8.96,438.57,12.13,515.71,10.97,79.33,59.8,68.04,6.68
2024-03-19,28.55,201.97,8.7,445.87,11.86,522.2,10.3,82.18,62.5,70.34,6.37
2024-03-21,28.44,200.35,8.7,446.38,11.88,521.21,10.28,82.23,62.63,70.01,6.39
2024-03-22,28.47,200.99,8.73,444.76,11.92,519.77,10.39,80.51,61.99,69.42,6.33
2024-03-25,28.24,201.64,8.77,443.32,11.95,518.81,10.48,79.58,61.41,68.84,6.28
2024-03-26,28.28,203.1,8.75,444.83,11.85,523.17,10.4,80.64,61.95,70.59,6.13
2024-03-27,28.68,205.72,8.76,444.01,11.86,523.07,10.48,80.14,61.56,70.55,6.32
2024-03-28,28.97,207.82,8.75,444.95,11.88,522.16,10.41,80.74,61.94,70.19,6.36
2024-04-01,28.87,210.89,8.82,441.11,11.97,518.84,10.68,78.44,60.28,68.77,6.61
2024-04-02,28.89,212.74,8.81,442.1,11.95,519.41,10.62,78.96,60.68,68.97,6.59
2024-04-03,28.55,211.52,8.96,435.34,12.11,513.07,11.12,75.22,57.82,66.34,7.01
2024-04-04,28.96,215.14,8.84,440.47,11.98,518.43,10.74,77.69,59.86,68.4,7.22
2024-04-05,29.12,216.48,8.84,440.6,11.99,518.72,10.74,77.41,59.9,68.46,6.8
2024-04-08,28.95,217.67,8.82,442.23,11.98,519.32,10.61,78.47,60.52,68.7,6.72
2024-04-09,29.5,215.61,44.47,438.37,12.09,514.12,10.9,75.69,58.93,66.68,6.89
2024-04-10,29.68,219.8,43.77,445.37,12.01,518.0,10.4,79.98,61.7,68.1,33.58
2024-04-11,29.27,216.89,44.5,438.27,12.19,510.85,10.89,76.26,58.72,65.2,37.85
2024-04-12,29.64,220.95,45.24,431.06,12.33,504.45,11.44,71.86,55.77,62.77,41.1
2024-04-15,29.57,221.22,45.24,431.1,12.37,503.53,11.44,72.03,55.78,62.37,39.19
2024-04-16,29.12,219.59,45.81,425.84,12.44,500.55,11.86,69.0,53.71,61.26,38.49
2024-04-17,29.22,220.34,46.1,423.41,12.47,499.52,12.07,66.56,52.75,60.78,38.98
2024-04-18,29.26,221.03,47.06,414.65,12.59,495.16,12.84,62.35,49.48,59.16,40.52
2024-04-19,29.23,215.57,46.61,418.82,12.49,499.72,12.47,63.95,50.92,60.75,35.77
2024-04-22,29.46,215.04,45.92,425.07,12.34,505.65,11.91,66.69,53.19,62.93,33.71
2024-04-23,29.48,214.64,45.79,426.51,12.33,505.41,11.81,67.66,53.71,62.88,33.29
2024-04-24,29.49,215.92,46.05,424.45,12.39,503.49,12.0,67.19,52.85,62.03,34.33
2024-04-25,30.21,216.62,45.33,431.0,12.28,508.26,11.43,69.37,55.28,63.82,32.69
2024-04-26,29.79,216.18,45.16,432.75,12.25,510.06,11.31,70.2,55.94,64.44,31.94
2024-04-29,29.93,211.87,46.02,424.59,12.43,501.98,11.95,65.59,52.735,61.4,33.27
2024-04-30,29.65,213.79,46.37,421.52,12.49,500.35,12.22,63.64,51.6,60.7,33.5
2024-05-01,29.07,213.13,45.81,426.9,12.38,505.03,11.78,66.27,53.51,62.37,31.88
2024-05-02,28.98,212.96,44.92,435.48,12.23,511.29,11.08,71.72,56.7,64.69,30.25
2024-05-03,29.16,215.2,44.42,440.25,12.1,516.57,10.7,74.22,58.56,66.69,29.09
2024-05-06,29.33,214.21,44.43,440.32,12.09,517.14,10.72,73.48,58.56,66.89,28.85
2024-05-07,29.45,213.58,44.46,440.06,12.09,517.19,10.74,74.14,58.45,66.86,28.46
2024-05-08,29.6,216.95,44.4,441.02,12.03,520.17,10.68,73.97,58.77,67.94,28.24
2024-05-09,29.58,218.71,44.31,442.06,12.02,520.84,10.61,74.7,59.17,68.23,27.68
2024-05-10,29.7,216.26,44.23,443.08,12.02,520.91,10.55,75.78,59.56,68.19,28.13
2024-05-13,29.63,218.09,43.94,445.93,11.97,523.3,10.34,77.81,60.67,69.11,27.41
2024-05-14,29.36,220.89,43.29,452.9,11.83,529.78,9.87,82.99,63.47,71.64,25.77
2024-05-15,29.44,220.03,43.39,451.98,11.86,528.69,9.94,82.1,63.08,71.16,25.76
2024-05-16,29.71,223.66,43.43,451.76,11.85,529.45,9.97,81.44,62.94,71.44,25.35
2024-05-17,29.9,224.56,43.14,454.91,11.84,530.06,9.76,84.27,64.24,71.65,25.32
2024-05-20,29.84,224.23,43.07,455.8,11.81,531.36,9.71,84.7,64.57,72.14,24.69
2024-05-21,29.69,220.11,43.08,455.71,11.85,529.83,9.73,85.27,64.53,71.48,25.44
2024-05-22,29.62,215.72,43.31,453.66,11.94,525.96,9.88,83.2,63.57,69.82,26.0
2024-05-23,29.68,215.92,42.92,457.95,11.87,529.44,9.6,85.07,65.35,71.21,24.98
2024-05-24,30.0,218.19,42.77,459.68,11.87,529.81,9.49,86.14,66.06,71.34,25.61
2024-05-28,29.91,216.16,43.07,456.44,11.95,526.1,9.69,84.46,64.68,69.8,27.05
2024-05-29,29.69,216.57,43.54,451.55,12.03,522.61,10.02,78.67,62.6,68.37,27.04
2024-05-30,29.64,215.3,43.56,450.71,11.94,527.37,10.02,79.05,62.53,70.17,25.8
2024-05-31,29.37,217.22,43.45,453.13,11.93,527.8,9.93,79.64,63.14,70.34,25.56
2024-06-03,28.89,215.27,43.33,454.37,11.91,528.39,9.86,79.94,63.61,70.52,25.66
2024-06-04,29.21,217.82,42.47,463.53,11.79,534.67,9.26,85.29,67.45,73.02,24.96
2024-06-05,29.28,219.43,42.49,463.37,11.78,534.66,9.29,84.46,67.37,72.99,24.72
2024-06-06,29.52,211.6,42.56,462.96,11.81,534.01,9.32,84.96,67.12,72.64,24.35
2024-06-07,29.78,213.54,42.42,464.83,11.78,535.66,9.22,85.53,67.83,73.3,24.29
2024-06-10,29.7,214.15,42.12,468.02,11.74,536.95,9.03,90.27,69.23,73.8,24.3
2024-06-11,29.6,214.72,41.59,474.15,11.65,541.36,8.68,96.22,71.96,75.6,23.59
2024-06-12,29.4,212.97,41.37,476.72,11.63,542.45,8.54,98.58,73.11,76.07,23.59
2024-06-13,29.4,215.73,41.2,479.19,11.64,542.78,8.43,99.44,74.17,76.08,24.63
2024-06-14,29.68,214.61,40.69,485.06,11.54,547.1,8.13,103.96,76.86,77.87,24.41
2024-06-17,29.68,215.47,40.7,485.21,11.52,548.49,8.12,104.38,76.9,78.44,24.27
2024-06-18,30.05,218.16,41.04,481.47,11.56,547.0,8.32,100.71,75.09,77.75,25.45
2024-06-20,29.96,214.78,41.18,480.18,11.59,544.51,8.4,99.76,74.4,77.2,24.69
2024-06-21,30.08,215.63,41.66,473.96,11.62,542.74,8.69,92.9,71.88,76.59,24.58
2024-06-24,30.01,214.56,41.17,479.38,11.57,544.83,8.39,97.77,74.28,77.44,23.76
2024-06-25,30.18,212.58,40.35,480.37,11.36,545.51,8.18,97.53,74.46,77.53,23.39
2024-06-26,29.96,214.99,40.26,481.61,11.36,546.37,8.13,97.64,75.0,77.82,23.08
2024-06-27,30.06,215.01,40.5,479.11,11.41,544.22,8.28,97.38,73.82,76.84,23.54
2024-06-28,30.55,215.57,40.28,481.92,11.39,545.34,8.12,99.48,75.03,77.28,22.34
2024-07-01,30.45,215.56,39.87,486.98,11.32,549.01,7.88,100.88,77.33,78.79,21.79
2024-07-02,30.46,217.99,39.56,491.04,11.28,551.46,7.69,104.92,79.23,79.78,22.05
2024-07-03,30.42,220.93,39.16,496.16,11.21,554.64,7.45,105.85,81.63,81.12,22.04
2024-07-05,30.27,218.19,39.09,497.34,11.21,555.28,7.4,107.94,82.17,81.37,21.57
2024-07-08,30.4,218.56,39.07,497.77,11.2,555.82,7.39,107.54,82.35,81.57,21.57
2024-07-09,30.58,219.36,38.66,502.96,11.09,561.32,7.17,112.11,84.93,83.92,21.49
2024-07-10,30.16,223.25,39.53,491.93,11.19,556.48,7.63,103.84,79.35,81.76,21.59
2024-07-11,30.1,223.11,39.33,494.82,11.13,559.99,7.51,106.41,80.64,83.22,20.98
2024-07-12,30.12,223.83,39.23,496.15,11.11,561.53,7.46,106.94,81.24,83.9,21.56
2024-07-15,30.3,228.29,39.22,496.34,11.04,564.86,7.46,105.93,81.3,85.37,21.79
2024-07-16,29.77,227.23,40.37,481.77,11.2,556.94,8.11,93.61,74.15,81.73,22.88
2024-07-17,29.79,225.78,40.59,479.49,11.28,552.66,8.23,93.42,73.04,79.79,23.9
2024-07-18,29.67,221.73,40.98,475.24,11.37,548.99,8.46,89.06,71.06,78.11,25.41
2024-07-19,29.84,221.8,40.37,482.32,11.26,554.65,8.09,95.23,74.16,80.54,23.48
2024-07-22,29.59,222.58,40.53,480.62,11.27,553.78,8.18,94.12,73.36,80.12,23.14
2024-07-23,29.23,221.8,42.0,463.38,11.54,541.23,9.06,82.61,65.45,74.64,27.83
2024-07-24,29.05,218.33,42.48,458.27,11.59,538.41,9.37,79.6,63.27,73.42,28.12
2024-07-25,29.13,220.63,42.07,462.97,11.48,544.44,9.1,82.54,65.08,75.84,25.85
2024-07-26,29.04,220.32,42.0,463.9,11.48,544.76,9.05,81.53,65.46,75.91,25.29
2024-07-29,28.92,222.52,42.58,457.53,11.53,542.0,9.43,75.33,62.79,74.74,26.37
2024-07-30,28.94,226.55,41.34,471.07,11.36,550.81,8.59,84.87,68.28,78.23,25.22
2024-07-31,28.42,225.77,42.33,459.66,11.52,543.01,9.22,75.48,63.36,75.01,28.79
2024-08-01,27.48,225.34,43.39,448.75,11.73,532.9,9.89,68.75,58.74,70.77,39.02
2024-08-02,26.82,222.48,44.63,435.37,12.08,517.38,10.79,62.3,53.62,64.53,63.44
2024-08-05,26.89,220.7,44.28,439.53,11.98,522.15,10.49,64.63,54.96,66.3,44.24
2024-08-06,26.96,220.55,44.77,434.77,12.06,518.66,10.83,61.27,53.19,64.91,42.55
2024-08-07,27.3,224.01,43.41,448.07,11.79,530.65,9.84,68.04,58.06,69.39,37.75
2024-08-08,27.32,224.56,43.2,450.41,11.73,532.99,9.7,68.97,58.85,70.24,30.24
2024-08-09,27.47,228.41,43.12,451.38,11.73,533.27,9.65,70.67,59.25,70.32,30.0
2024-08-12,27.6,228.06,42.08,462.58,11.55,542.04,8.94,77.14,63.56,73.77,26.65
2024-08-13,27.62,226.2,42.06,462.73,11.5,543.75,8.93,78.41,63.67,74.48,23.86
2024-08-14,27.91,226.91,41.01,474.42,11.32,553.07,8.26,85.06,68.46,78.26,22.42
2024-08-15,28.01,231.99,40.99,475.03,11.3,554.31,8.23,85.4,68.64,78.67,22.44
2024-08-16,28.1,231.61,40.47,481.27,11.19,559.61,7.93,89.56,71.3,80.93,21.7
2024-08-19,27.95,232.46,40.57,480.26,11.22,558.7,7.99,88.59,70.86,80.49,23.11
2024-08-20,27.93,232.15,40.37,482.5,11.17,560.62,7.86,90.16,71.83,81.36,23.5
2024-08-21,27.96,229.37,41.04,474.85,11.27,556.22,8.24,84.07,68.38,79.38,25.1
2024-08-22,27.92,232.02,40.61,480.0,11.15,562.13,7.98,87.84,70.53,81.81,22.87
2024-08-23,27.95,232.76,41.03,475.34,11.2,560.79,8.23,84.58,68.46,81.17,22.82
2024-08-26,27.89,233.39,40.91,476.76,11.17,561.56,8.15,86.08,69.04,81.51,22.11
2024-08-27,27.88,231.75,41.4,471.35,11.25,558.3,8.44,82.64,66.7,80.07,23.96
2024-08-28,27.97,232.95,41.45,470.66,11.24,558.35,8.47,80.29,66.35,80.03,22.77
2024-08-29,28.05,231.29,41.0,476.27,11.15,563.68,8.2,83.27,68.61,82.2,21.83
2024-08-30,27.85,230.29,42.26,461.81,11.39,552.08,8.95,71.71,62.35,77.14,28.3
2024-09-03,27.79,230.43,42.38,460.61,11.4,550.95,9.01,71.18,61.82,76.57,29.29
2024-09-04,27.82,232.35,42.35,461.04,11.45,549.61,9.0,70.86,62.02,76.01,27.24
2024-09-05,27.59,230.63,43.51,448.69,11.65,540.36,9.72,65.55,56.99,72.12,30.36
2024-09-06,27.71,231.6,42.96,454.46,11.52,546.41,9.36,68.45,59.11,74.48,27.31
2024-09-09,27.81,232.62,42.6,458.66,11.47,548.79,9.12,71.45,60.7,75.43,26.67
2024-09-10,27.84,232.25,41.7,468.62,11.35,554.42,8.53,78.71,64.57,77.7,24.91
2024-09-11,27.91,236.33,41.28,473.22,11.27,559.09,8.28,80.69,66.48,79.66,24.59
2024-09-12,27.99,238.68,41.12,475.34,11.22,562.01,8.17,81.85,67.35,80.83,24.45
2024-09-13,28.08,238.66,41.32,473.24,11.2,562.84,8.3,80.78,66.45,81.21,24.83
2024-09-16,28.03,237.34,41.3,473.49,11.2,563.07,8.28,80.36,66.49,81.28,25.58
2024-09-17,27.9,235.51,41.5,471.44,11.24,561.4,8.4,78.01,65.62,80.5,25.27
2024-09-18,28.18,239.17,40.46,483.36,11.04,570.98,7.76,84.53,70.58,84.59,23.66
2024-09-19,28.28,242.21,40.58,482.44,11.08,568.25,7.83,83.66,70.13,84.02,23.52
2024-09-20,28.28,242.68,40.48,483.04,11.05,569.67,7.77,83.66,70.65,84.67,23.62
2024-09-23,28.44,246.07,40.29,485.37,11.02,571.3,7.65,85.28,71.65,85.39,23.64
2024-09-24,28.4,245.73,39.57,485.82,10.91,570.04,7.47,86.05,71.67,84.55,24.09
2024-09-25,28.53,246.98,39.3,489.47,10.87,572.3,7.32,89.28,73.19,85.57,24.11
2024-09-26,28.17,245.02,39.54,486.75,10.89,571.47,7.45,86.77,71.93,85.09,25.8
