Date,BIL,BTAL,LABU,SHV,SOXL,SOXS,TECL,TECS,TMF,UVXY
2020-06-05,91.54,20.87,48.17,110.71,198.91,5.38,215.14,23.85,34.61,27.42
2020-06-08,91.53,20.74,49.03,110.71,186.2,5.71,215.75,23.84,37.28,29.68
2020-06-09,91.52,21.76,50.5,110.68,197.3,5.41,227.11,22.58,37.43,30.91
2020-06-10,91.53,23.67,46.89,110.71,180.02,5.88,218.14,23.22,40.26,35.34
2020-06-11,91.54,23.55,44.38,110.71,172.38,5.93,210.23,23.49,39.62,39.91
2020-06-12,91.54,24.07,41.89,110.72,153.91,6.7,189.38,26.16,40.77,45.8
2020-06-15,91.53,22.5,49.31,110.72,186.09,5.45,220.89,22.25,37.42,35.02
2020-06-16,91.53,23.01,49.45,110.73,184.44,5.54,222.36,22.11,38.02,37.08
2020-06-17,91.54,23.29,48.25,110.72,183.1,5.56,217.9,22.62,39.29,38.5
2020-06-18,91.53,23.04,51.88,110.73,191.09,5.33,229.89,21.35,38.55,35.2
2020-06-19,91.53,23.66,55.65,110.72,181.9,5.63,218.58,22.5,40.09,37.87
2020-06-22,91.53,23.64,61.96,110.72,189.36,5.38,236.35,20.75,38.88,32.33
2020-06-23,91.53,23.67,61.96,110.72,183.87,5.52,231.61,21.18,38.93,35.53
2020-06-24,91.53,24.39,58.27,110.73,174.58,5.82,219.49,22.24,40.76,38.03
2020-06-25,91.53,24.34,62.14,110.73,177.0,5.69,225.92,21.57,40.86,35.07
2020-06-26,91.53,24.78,57.77,110.74,168.72,5.97,214.24,22.6,41.39,37.27
2020-06-29,91.53,24.08,56.25,110.73,176.2,5.7,220.57,21.99,41.59,35.83
2020-06-30,91.53,24.27,59.72,110.73,188.33,5.31,233.0,20.74,39.98,31.91
2020-07-01,91.54,24.48,62.01,110.72,187.91,5.3,240.11,20.01,39.9,29.33
2020-07-02,91.53,24.48,62.96,110.73,196.58,5.05,246.04,19.5,39.55,28.9
2020-07-06,91.53,24.33,60.87,110.73,199.48,4.96,248.89,19.34,40.32,30.75
2020-07-07,91.54,25.0,65.53,110.73,199.5,4.95,248.4,19.36,41.03,31.15
2020-07-08,91.53,25.18,67.7,110.72,205.0,4.82,260.0,18.46,41.3,30.8
2020-07-09,91.54,25.6,65.75,110.73,211.1,4.71,255.58,18.71,43.73,31.76
2020-07-10,91.53,25.07,65.19,110.73,217.39,4.51,262.64,18.14,41.87,29.65
2020-07-13,91.54,25.0,59.18,110.72,194.9,5.04,234.47,20.35,43.68,34.52
2020-07-14,91.53,24.41,66.5,110.74,213.0,4.59,254.84,18.72,42.13,30.1
2020-07-15,91.54,24.27,66.38,110.73,200.01,4.88,245.16,19.41,43.25,31.2
2020-07-16,91.53,24.16,65.83,110.73,207.81,4.71,247.63,19.19,43.18,29.025
2020-07-17,91.54,24.35,72.0,110.73,208.83,4.69,249.29,19.01,43.37,27.36
2020-07-20,91.54,24.82,73.9,110.73,224.48,4.34,271.9,17.33,43.23,24.97
2020-07-21,91.53,24.82,68.01,110.74,217.17,4.46,258.87,18.17,43.97,26.55
2020-07-22,91.53,24.64,67.08,110.73,218.28,4.44,260.46,18.1,44.47,25.52
2020-07-23,91.54,24.51,61.29,110.73,197.37,4.89,231.68,20.16,44.46,28.35
2020-07-24,91.53,24.52,60.01,110.73,206.0,4.69,239.21,19.52,45.51,26.67
2020-07-27,91.54,24.6,62.84,110.73,213.47,4.5,244.07,19.14,44.95,26.05
2020-07-28,91.53,24.6,59.18,110.73,210.75,4.51,240.45,19.37,45.27,25.22
2020-07-29,91.54,24.5,53.98,110.73,214.66,4.41,240.7,19.29,46.1,26.72
2020-07-30,91.53,24.52,58.29,110.74,232.11,4.05,263.77,17.59,45.43,24.87
2020-07-31,91.53,25.02,54.71,110.73,230.86,4.08,280.89,16.41,44.77,24.7
2020-08-03,91.54,24.8,59.86,110.72,238.9,3.95,288.26,15.94,46.03,24.72
2020-08-04,91.53,24.82,61.99,110.71,249.52,3.76,294.91,15.63,45.43,23.2
2020-08-05,91.53,24.43,61.1,110.72,248.06,3.78,295.0,15.56,46.49,23.12
2020-08-06,91.54,24.23,59.82,110.72,247.12,3.81,304.57,15.05,46.44,23.06
2020-08-07,91.53,23.8,61.0,110.72,241.87,3.87,296.45,15.39,45.52,21.9
2020-08-10,91.53,23.07,60.7,110.72,239.91,3.92,288.74,15.82,43.1,20.62
2020-08-11,91.54,22.8,53.99,110.72,238.58,3.91,282.92,16.08,41.93,21.57
2020-08-12,91.54,23.33,53.93,110.71,256.16,3.61,296.2,15.29,41.7,21.22
2020-08-13,91.53,23.6,55.93,110.71,249.8,3.7,295.69,15.33,40.5,21.3
2020-08-14,91.54,23.49,54.58,110.72,252.88,3.68,299.7,15.07,40.63,20.28
2020-08-17,91.54,23.75,60.29,110.73,259.14,3.57,302.81,14.95,40.9,19.64
2020-08-18,91.54,23.84,58.73,110.72,252.19,3.66,305.69,14.8,41.67,19.36
2020-08-19,91.53,24.02,57.0,110.73,239.69,3.89,299.24,15.13,41.65,21.29
2020-08-20,91.54,24.19,57.32,110.72,240.68,3.84,316.55,14.27,41.98,20.33
2020-08-21,91.53,23.95,56.83,110.73,253.34,3.64,340.48,13.27,42.34,19.09
2020-08-24,91.53,23.61,51.66,110.72,253.15,3.64,332.79,13.56,40.85,19.95
2020-08-25,91.53,23.59,53.61,110.72,262.57,3.51,350.52,12.87,40.61,19.46
2020-08-26,91.53,24.0,51.95,110.71,264.96,3.49,365.21,12.28,41.11,19.99
2020-08-27,91.53,23.83,50.89,110.73,255.08,43.14,366.6,12.25,38.94,21.62
2020-08-28,91.53,23.11,53.14,110.73,267.61,41.0,375.99,11.95,38.77,21.93
2020-08-31,91.53,23.72,55.65,110.71,271.9,40.5,383.89,11.68,39.02,22.67
2020-09-01,91.54,23.86,53.03,110.7,294.42,37.07,414.2,10.82,40.23,23.16
2020-09-02,91.54,23.67,53.45,110.7,293.57,36.88,388.76,11.5,41.95,24.51
2020-09-03,91.53,23.46,48.48,110.7,249.24,42.35,331.72,13.09,40.99,27.91
2020-09-04,91.53,23.05,43.56,110.7,220.63,47.35,285.8,15.0,40.84,28.21
2020-09-08,91.54,23.0,45.42,110.7,228.14,45.0,299.31,14.07,40.57,23.355
2020-09-09,91.53,23.12,47.62,110.7,237.75,43.01,319.47,13.14,39.4,22.12
2020-09-10,91.54,23.42,46.0,110.7,225.44,45.23,293.84,14.23,40.74,21.86
2020-09-11,91.53,23.3,49.86,110.71,233.3,43.56,292.04,14.2,41.16,20.41
2020-09-14,91.53,22.77,55.95,110.7,242.31,41.79,310.55,13.33,40.7,19.93
2020-09-15,91.52,23.0,56.99,110.7,248.88,40.63,309.3,13.44,41.15,19.98
2020-09-16,91.53,22.6,57.38,110.7,221.24,45.63,270.0,15.25,41.14,21.03
2020-09-17,91.53,22.75,59.86,110.7,240.22,41.8,284.67,14.5,40.69,19.19
2020-09-18,91.52,23.0,58.52,110.7,212.84,47.34,252.68,16.19,41.19,20.58
2020-09-21,91.54,23.64,55.21,110.7,230.36,43.78,285.0,14.42,40.94,20.28
2020-09-22,91.53,23.52,55.62,110.7,231.97,43.3,288.9,14.22,40.73,20.44
2020-09-23,91.53,23.8,49.11,110.71,211.42,47.4,254.0,16.05,41.14,22.19
2020-09-24,91.53,24.04,49.13,110.71,223.1,44.87,266.98,15.24,41.38,21.54
2020-09-25,91.53,23.54,54.14,110.7,240.62,41.51,300.0,13.42,41.19,20.5
2020-09-28,91.52,23.6,52.69,110.7,249.12,39.74,300.4,13.46,41.14,20.71
2020-09-29,91.53,23.47,53.98,110.7,250.51,39.51,298.63,13.51,40.49,19.6
2020-09-30,91.52,23.75,54.3,110.69,262.83,37.7,318.15,12.68,39.47,19.65
2020-10-01,91.53,23.58,52.4,110.69,250.17,39.39,292.76,13.71,40.33,21.65
2020-10-02,91.53,22.98,54.18,110.69,251.86,38.86,297.75,13.41,38.38,20.72
2020-10-05,91.52,23.23,59.83,110.69,267.94,36.24,308.23,12.92,37.23,19.77
2020-10-06,91.52,22.94,59.99,110.69,275.56,35.18,305.29,13.0,37.31,19.86
2020-10-07,91.52,22.75,65.58,110.69,287.55,33.64,319.93,12.35,37.61,19.13
2020-10-08,91.52,22.67,65.33,110.7,300.29,32.01,322.01,12.27,37.3,17.44
2020-10-09,91.52,22.56,67.63,110.68,316.34,30.32,347.44,11.36,37.9,16.4
2020-10-12,91.53,23.16,65.68,110.69,318.76,29.97,362.83,10.86,38.49,16.68
2020-10-13,91.52,23.24,69.68,110.7,320.08,29.89,355.32,11.05,39.26,16.48
2020-10-14,91.53,23.5,63.23,110.68,297.01,32.19,328.37,11.94,39.82,17.51
2020-10-15,91.53,23.26,66.6,110.69,318.18,30.04,347.12,11.25,38.8,16.62
2020-10-16,91.53,22.98,68.09,110.68,313.0,30.57,344.63,11.37,37.92,16.69
2020-10-19,91.52,23.0,63.95,110.68,305.41,31.32,323.46,12.06,37.5,17.76
2020-10-20,91.52,23.0,60.06,110.69,302.33,31.82,321.0,12.1,36.71,17.77
2020-10-21,91.52,22.9,56.73,110.69,295.89,32.36,322.2,12.05,36.34,17.23
2020-10-22,91.53,22.51,61.43,110.68,292.19,32.69,318.57,12.22,35.39,16.61
2020-10-23,91.52,22.86,59.32,110.69,283.25,33.68,305.99,12.73,36.94,17.32
2020-10-26,91.52,23.02,59.11,110.69,277.75,34.34,300.0,12.97,37.75,18.97
2020-10-27,91.53,23.35,58.02,110.69,256.12,37.05,282.87,13.72,38.54,21.23
2020-10-28,91.52,23.54,56.0,110.69,244.01,38.7,265.23,14.42,38.06,22.48
2020-10-29,91.53,23.0,55.8,110.68,253.43,36.935,263.31,14.48,36.81,21.2
2020-10-30,91.52,22.77,54.84,110.67,257.13,36.25,262.2,14.42,36.75,20.13
2020-11-02,91.52,22.65,54.65,110.68,259.63,35.92,264.07,14.28,36.07,19.97
2020-11-03,91.53,22.25,62.26,110.68,284.45,32.51,297.43,12.56,38.71,18.0
2020-11-04,91.52,22.6,70.69,110.68,320.0,28.51,329.03,11.34,38.74,15.89
2020-11-05,91.53,22.04,66.91,110.68,332.24,27.26,329.28,11.21,37.26,16.02
2020-11-06,91.53,21.14,70.99,110.67,374.43,23.99,356.53,10.27,34.72,13.14
2020-11-09,91.52,20.47,64.53,110.67,329.94,27.13,318.26,11.56,33.98,13.62
2020-11-10,91.52,20.39,68.02,110.68,322.96,27.62,319.1,11.46,34.1,13.16
2020-11-11,91.53,20.82,69.21,110.68,342.64,25.75,331.115,10.99,35.34,13.3
2020-11-12,91.52,21.05,71.08,110.68,339.9,25.74,329.73,11.03,36.26,13.65
2020-11-13,91.52,20.5,74.48,110.68,349.05,25.15,330.9,10.99,35.83,12.57
2020-11-16,91.52,20.07,72.46,110.68,362.34,24.04,335.18,10.82,36.57,12.95
2020-11-17,91.53,19.8,75.44,110.68,358.78,24.24,333.48,10.89,36.99,12.06
2020-11-18,91.53,20.0,71.45,110.69,348.5,25.1,321.53,11.3,37.42,12.74
2020-11-19,91.52,19.73,71.34,110.68,365.56,23.73,331.59,10.91,37.74,12.57
2020-11-20,91.53,19.69,75.2,110.68,367.49,23.75,324.41,11.16,37.96,12.3
2020-11-23,91.52,18.9,75.16,110.68,383.0,22.55,324.19,11.14,37.38,11.94
2020-11-24,91.52,18.46,73.79,110.68,380.5,22.7,336.5,10.74,36.84,12.04
2020-11-25,91.52,18.8,76.19,110.67,385.82,22.55,342.33,10.59,37.05,11.19
2020-11-27,91.52,18.89,85.28,110.68,393.54,21.99,341.83,10.57,37.34,11.54
2020-11-30,91.51,19.43,89.84,110.52,416.19,20.76,357.97,10.09,36.42,10.99
2020-12-01,91.51,19.33,84.96,110.52,423.28,20.39,357.95,10.11,35.28,11.32
2020-12-02,91.52,19.03,86.15,110.52,438.47,19.71,361.86,9.95,35.27,11.0
2020-12-03,91.52,18.82,89.0,110.52,438.53,19.67,361.64,9.96,34.42,11.14
2020-12-04,91.52,18.75,95.0,110.51,476.04,18.05,370.66,9.7,34.84,11.22
2020-12-07,91.51,18.81,94.44,110.51,471.76,18.17,372.6,9.68,35.65,11.28
2020-12-08,91.52,18.82,102.89,110.52,474.1,17.94,377.08,9.56,34.98,10.38
2020-12-09,91.52,18.88,93.61,110.52,429.3,19.87,346.31,10.31,34.74,11.26
2020-12-10,91.51,18.83,103.46,110.53,426.2,19.8,348.84,10.23,35.66,11.7
2020-12-11,91.51,19.03,110.0,110.53,434.83,19.47,357.09,9.98,34.9,11.33
2020-12-14,91.51,19.0,119.09,110.52,454.22,18.59,368.57,9.65,35.06,11.91
2020-12-15,91.51,18.97,114.08,110.52,460.65,18.32,376.27,9.46,34.36,11.44
2020-12-16,91.51,19.07,110.38,110.52,463.79,18.2,390.0,9.11,35.45,10.93
2020-12-17,91.52,19.26,115.69,110.52,461.0,18.33,393.15,9.05,34.8,10.81
2020-12-18,91.51,19.35,111.74,110.52,435.0,19.4,372.67,9.53,34.82,12.64
2020-12-21,91.52,19.4,124.85,110.52,445.51,18.71,395.0,9.0,35.04,12.08
2020-12-22,91.51,19.4,126.77,110.53,444.35,18.93,400.12,8.88,34.38,11.59
2020-12-23,91.52,19.2,126.17,110.51,437.5,19.32,390.58,9.08,34.59,11.02
2020-12-24,91.51,19.2,125.14,110.51,459.33,18.26,407.24,8.69,34.25,10.55
2020-12-28,91.52,19.07,115.0,110.52,448.0,18.69,417.16,8.51,34.22,10.48
2020-12-29,91.51,19.18,104.85,110.52,445.08,18.95,408.7,8.68,34.55,11.2
2020-12-30,91.51,19.04,107.82,110.52,461.62,18.12,404.36,8.75,34.92,10.66
2020-12-31,91.52,18.96,102.09,110.52,475.08,17.68,411.44,8.6,34.44,10.64
2021-01-04,91.51,19.15,99.16,110.52,456.66,18.32,381.95,9.23,34.59,12.48
2021-01-05,91.51,18.71,98.4,110.51,472.92,17.7,376.01,9.38,32.52,11.3
2021-01-06,91.51,18.47,109.1,110.52,504.69,16.54,383.4,9.15,31.24,10.62
2021-01-07,91.51,18.5,118.09,110.52,562.61,14.78,408.7,8.55,31.04,10.25
2021-01-08,91.51,18.62,116.72,110.52,524.48,15.77,397.82,8.77,30.77,10.78
2021-01-11,91.52,18.87,116.97,110.51,564.98,14.63,398.9,8.73,30.62,10.75
2021-01-12,91.51,18.49,119.27,110.51,579.31,14.2,395.61,8.83,31.17,10.56
2021-01-13,91.51,18.51,118.6,110.51,588.3,14.0,404.39,8.62,31.73,10.18
2021-01-14,91.51,18.51,127.23,110.52,604.7,13.58,389.85,8.94,31.43,10.71
2021-01-15,91.51,18.57,128.06,110.51,592.71,13.75,386.92,8.98,31.09,10.48
2021-01-19,91.51,18.54,132.73,110.52,647.45,12.46,401.53,8.62,31.29,10.25
2021-01-20,91.51,18.68,131.32,110.51,635.83,12.67,422.83,8.2,31.01,10.14
2021-01-21,91.51,18.66,119.5,110.51,630.0,12.75,428.0,8.08,31.24,10.38
2021-01-22,91.51,18.65,127.96,110.51,630.2,12.76,443.71,7.78,31.74,10.36
2021-01-25,91.51,18.84,138.81,110.52,615.7,13.01,443.0,7.8,31.98,10.54
2021-01-26,91.52,19.17,124.92,110.52,555.73,14.35,431.8,7.98,32.56,11.4
2021-01-27,91.51,19.55,128.5,110.52,525.01,14.88,421.78,8.17,32.14,12.95
2021-01-28,91.51,19.1,127.95,110.52,530.06,14.6,414.03,8.28,30.94,13.89
2021-01-29,91.52,19.16,133.72,110.51,526.29,14.73,403.99,8.47,31.2,13.61
2021-02-01,91.51,19.37,147.93,110.51,586.99,13.02,431.92,7.88,30.61,12.45
2021-02-02,91.52,19.08,151.64,110.52,592.0,12.91,440.27,7.71,30.44,11.3
2021-02-03,91.51,18.73,149.11,110.52,545.28,13.91,440.01,7.74,29.67,10.5
2021-02-04,91.52,18.56,154.06,110.52,575.0,13.2,456.77,7.39,29.59,10.05
2021-02-05,91.51,18.73,167.0,110.53,561.92,13.47,455.25,7.44,29.12,10.0
2021-02-08,91.51,18.47,184.56,110.52,593.27,12.69,459.94,7.35,29.66,10.15
2021-02-09,91.52,18.52,180.56,110.52,610.0,12.3,467.92,7.24,29.67,9.91
2021-02-10,91.51,18.49,169.96,110.52,613.27,12.27,468.56,7.23,29.92,10.08
2021-02-11,91.51,18.49,156.93,110.52,652.32,11.38,472.01,7.15,28.74,10.09
2021-02-12,91.51,18.19,157.06,110.52,710.05,10.44,487.81,6.91,27.3,9.47
2021-02-16,91.51,18.08,139.93,110.52,676.5,10.9,464.77,7.25,27.69,9.78
2021-02-17,91.51,18.23,139.32,110.52,633.05,11.66,449.63,7.51,26.93,9.65
2021-02-18,91.51,18.44,135.8,110.52,669.67,11.05,466.53,7.23,26.63,9.18
2021-02-19,91.51,18.05,137.41,110.52,659.05,11.13,439.61,7.65,26.05,9.26
2021-02-22,91.51,17.49,120.0,110.52,577.45,12.58,406.19,8.28,25.21,9.46
2021-02-23,91.51,17.51,116.81,110.52,584.74,12.37,413.66,8.16,24.09,9.15
2021-02-24,91.5,17.08,122.24,110.52,631.01,11.33,429.88,7.74,24.17,8.52
2021-02-25,91.51,17.53,111.37,110.51,569.15,12.29,407.1,8.18,24.79,9.6
2021-02-26,91.51,17.35,115.38,110.51,608.88,11.35,421.71,7.79,24.72,8.68
2021-03-01,91.51,17.05,117.89,110.51,42.94,10.65,44.17,7.4,24.63,8.51
2021-03-02,91.5,16.96,106.0,110.51,38.9,11.7,41.34,7.91,24.06,8.5
2021-03-03,91.51,16.65,91.89,110.51,34.83,12.92,38.46,8.45,24.18,8.99
2021-03-04,91.5,16.73,87.3,110.51,32.22,13.62,37.44,8.63,23.44,9.19
2021-03-05,91.5,16.8,91.96,110.51,32.74,13.45,38.13,8.46,23.76,8.66
2021-03-08,91.5,16.85,86.29,110.51,30.34,13.9,37.95,8.41,24.0,8.56
2021-03-09,91.5,16.87,99.09,110.51,34.19,11.93,40.37,7.86,24.24,8.06
2021-03-10,91.5,16.69,99.36,110.51,33.3,12.18,40.22,7.84,23.92,8.04
2021-03-11,91.5,16.88,102.67,110.51,32.52,12.33,39.61,7.96,22.48,8.16
2021-03-12,91.5,16.57,104.48,110.51,33.8,11.81,40.28,7.79,22.52,7.67
2021-03-15,91.5,16.51,108.83,110.51,36.76,10.81,42.32,7.42,22.79,7.03
2021-03-16,91.5,16.76,97.57,110.51,35.28,11.23,41.31,7.63,21.86,7.16
2021-03-17,91.5,16.51,99.86,110.52,36.78,10.82,40.66,7.75,20.98,6.8
2021-03-18,91.51,16.65,91.4,110.52,34.01,11.59,38.78,8.06,21.31,7.06
2021-03-19,91.5,16.82,100.67,110.52,35.95,10.84,39.02,8.0,22.08,6.6
2021-03-22,91.51,16.92,101.44,110.52,37.37,10.36,40.9,7.58,22.51,6.11
2021-03-23,91.5,17.46,88.75,110.52,35.55,10.82,40.59,7.64,22.74,6.28
2021-03-24,91.5,17.47,69.3,110.52,30.48,12.48,37.39,8.25,23.4,6.62
2021-03-25,91.5,17.0,78.45,110.52,32.81,11.73,38.3,8.06,22.4,6.1
2021-03-26,91.5,17.04,73.99,110.52,36.3,10.33,40.98,7.54,22.6,6.11
2021-03-29,91.5,17.26,67.3,110.52,35.12,10.7,39.81,7.73,21.85,6.1
2021-03-30,91.5,17.11,71.97,110.51,36.43,10.3,40.38,7.65,22.37,5.63
2021-03-31,91.51,17.1,81.65,110.51,40.05,9.27,42.76,7.18,22.55,5.52
2021-04-01,91.5,17.21,84.41,110.52,44.67,8.27,44.68,6.84,22.53,5.12
2021-04-05,91.49,17.0,83.48,110.51,44.1,8.33,46.27,6.58,22.83,5.17
2021-04-06,91.5,16.93,77.63,110.52,43.99,8.39,45.83,6.66,22.97,5.18
2021-04-07,91.49,17.04,73.39,110.53,44.75,8.18,47.99,6.34,22.94,4.87
2021-04-08,91.49,17.14,72.99,110.52,43.83,8.34,48.11,6.3,22.99,4.93
2021-04-09,91.49,17.0,68.48,110.52,43.72,8.35,49.69,6.11,22.95,4.9
2021-04-12,91.5,17.06,64.79,110.51,44.0,8.33,50.01,6.07,22.88,4.74
2021-04-13,91.49,17.38,68.0,110.51,42.4,8.61,50.7,5.98,23.26,4.72
2021-04-14,91.5,17.01,74.9,110.52,42.5,8.6,50.48,5.98,23.99,4.67
2021-04-15,91.49,17.07,75.63,110.51,43.51,8.4,51.92,5.83,23.76,4.61
2021-04-16,91.49,17.16,68.77,110.51,41.77,8.75,51.02,5.92,23.59,4.55
2021-04-19,91.49,17.33,65.62,110.51,39.01,9.27,50.01,6.05,23.44,4.83
2021-04-20,91.49,17.65,65.3,110.52,37.93,9.53,48.7,6.2,23.99,4.94
2021-04-21,91.49,17.38,71.88,110.52,40.37,8.89,50.26,5.99,24.25,4.48
2021-04-22,91.5,17.12,76.0,110.51,38.4,9.28,49.01,6.13,24.43,4.86
2021-04-23,91.49,17.11,75.35,110.51,40.03,8.86,50.89,5.91,24.3,4.57
2021-04-26,91.49,17.05,84.16,110.51,42.78,8.28,52.0,5.77,24.01,4.55
2021-04-27,91.49,16.89,82.24,110.51,40.68,8.69,50.55,5.95,23.48,4.42
2021-04-28,91.49,16.83,85.84,110.52,41.2,8.57,51.17,5.85,22.88,4.29
2021-04-29,91.49,16.86,78.5,110.51,38.31,9.16,48.23,6.21,23.43,4.5
2021-04-30,91.49,16.82,80.15,110.51,37.72,9.3,48.36,6.18,23.65,4.47
2021-05-03,91.49,16.9,74.09,110.51,34.41,10.18,46.17,6.49,24.02,4.56
2021-05-04,91.49,16.83,68.51,110.51,35.12,9.94,45.7,6.52,23.78,4.52
2021-05-05,91.49,16.67,62.47,110.51,34.2,10.18,44.4,6.74,23.91,4.48
2021-05-06,91.48,16.66,62.69,110.52,36.51,9.52,47.07,6.3,24.38,4.43
2021-05-07,91.48,16.7,63.02,110.51,35.82,9.66,46.28,6.42,23.77,4.03
2021-05-10,91.48,16.9,51.66,110.51,28.8,11.73,40.77,7.23,22.89,4.69
2021-05-11,91.49,16.86,57.11,110.51,30.1,11.33,41.0,7.18,22.59,5.07
2021-05-12,91.48,17.15,59.85,110.51,29.54,11.32,40.61,7.26,22.18,5.54
2021-05-13,91.48,16.835,57.17,110.51,30.5,10.95,42.3,6.91,22.51,4.78
2021-05-14,91.48,16.94,60.53,110.51,30.9,10.76,42.81,6.79,22.63,4.38
2021-05-17,91.49,16.88,62.08,110.52,31.75,10.45,43.03,6.76,22.44,4.38
2021-05-18,91.48,17.042,59.0,110.51,28.52,11.6,39.64,7.34,22.5,5.02
2021-05-19,91.48,16.86,60.25,110.51,32.72,10.07,42.53,6.84,22.61,4.68
2021-05-20,91.48,17.09,64.25,110.51,35.3,9.31,45.11,6.44,23.05,4.38
2021-05-21,91.48,17.08,62.56,110.51,35.0,9.36,44.98,6.46,23.18,4.27
2021-05-24,91.48,16.93,60.58,110.51,37.33,8.73,46.83,6.18,23.52,4.07
2021-05-25,91.49,16.78,58.14,110.51,37.03,8.79,46.35,6.24,24.05,40.05
2021-05-26,91.48,16.69,62.45,110.51,36.89,8.81,45.94,6.29,23.47,37.4
2021-05-27,91.48,16.47,64.6,110.51,38.11,8.55,46.03,6.29,23.48,34.75
2021-05-28,91.48,16.63,64.04,110.51,39.52,8.24,46.53,6.22,23.21,34.7
2021-06-01,91.49,16.36,61.95,110.51,38.27,8.47,45.37,6.39,23.58,36.68
2021-06-02,91.48,16.47,60.8,110.5,37.83,8.6,44.97,6.43,23.56,37.56
2021-06-03,91.48,16.53,61.76,110.5,38.05,8.49,45.59,6.33,23.58,35.2
2021-06-04,91.48,16.65,61.74,110.5,39.19,8.23,47.18,6.09,24.07,33.91
2021-06-07,91.47,16.75,71.27,110.5,39.74,8.11,48.0,5.99,24.63,32.65
2021-06-08,91.48,16.58,71.59,110.5,38.56,8.32,47.97,5.98,25.2,33.16
2021-06-09,91.47,16.83,73.01,110.51,37.8,8.51,47.62,6.04,24.72,33.13
2021-06-10,91.47,16.71,75.56,110.5,39.05,8.21,48.65,5.89,25.51,30.6
2021-06-11,91.47,17.03,75.02,110.49,39.8,8.11,49.49,5.81,25.36,29.95
2021-06-14,91.47,17.02,75.88,110.49,40.76,7.88,50.55,5.66,24.67,30.72
2021-06-15,91.47,16.77,70.02,110.5,40.5,7.91,50.01,5.72,25.0,30.9
2021-06-16,91.48,16.87,69.7,110.49,38.69,8.3,48.6,5.92,25.24,32.04
2021-06-17,91.47,17.23,70.09,110.5,39.29,8.14,50.06,5.71,26.53,33.86
2021-06-18,91.48,17.18,71.4,110.48,37.55,8.46,49.5,5.79,26.55,33.96
2021-06-21,91.47,17.05,72.41,110.48,37.88,8.4,50.92,5.6,25.31,32.83
2021-06-22,91.47,16.89,70.49,110.48,38.61,8.24,52.42,5.44,25.82,29.41
2021-06-23,91.47,16.95,73.36,110.48,39.91,7.95,53.14,5.35,26.02,28.0
2021-06-24,91.47,16.76,77.0,110.5,41.11,7.72,53.28,5.34,25.95,28.1
2021-06-25,91.48,16.6,82.36,110.49,41.58,7.65,53.54,5.33,25.63,27.22
2021-06-28,91.47,16.91,77.75,110.49,43.2,7.27,54.56,5.22,25.83,27.22
2021-06-29,91.48,17.12,73.4,110.48,44.37,7.09,55.54,5.12,26.42,28.68
2021-06-30,91.47,16.94,74.44,110.48,44.15,7.15,55.35,5.14,26.37,27.45
2021-07-01,91.47,16.92,78.65,110.48,43.57,7.2,56.67,5.01,26.54,26.28
2021-07-02,91.46,16.91,75.54,110.48,43.64,7.18,58.46,4.85,27.34,26.78
2021-07-06,91.46,17.06,70.68,110.49,43.9,7.16,59.84,4.74,28.41,27.64
2021-07-07,91.46,17.34,62.55,110.48,38.55,8.1,56.72,5.0,29.15,31.84
2021-07-08,91.47,17.17,68.77,110.48,40.22,7.8,57.77,4.89,27.98,29.49
2021-07-09,91.46,17.23,70.42,110.48,42.16,7.41,60.2,4.7,28.06,27.9
2021-07-12,91.46,16.9,66.72,110.48,42.75,7.28,59.41,4.78,27.98,27.55
2021-07-13,91.46,17.15,65.0,110.48,43.45,7.13,61.93,4.58,27.47,27.01
2021-07-14,91.46,17.27,58.42,110.49,41.79,7.44,61.57,4.6,28.59,28.09
2021-07-15,91.46,17.2394,59.4,110.48,39.98,7.74,60.68,4.65,28.2,26.77
2021-07-16,91.46,17.5,56.3,110.48,35.23,8.75,56.3,5.02,30.3,31.78
2021-07-19,91.46,17.78,58.92,110.48,37.14,8.32,56.88,4.94,31.24,35.11
2021-07-20,91.46,17.21,62.94,110.48,38.67,7.94,58.5,4.79,28.64,30.04
2021-07-21,91.46,17.23,63.32,110.48,40.9,7.46,60.59,4.64,28.55,28.39
2021-07-22,91.46,17.29,61.52,110.48,41.29,7.36,62.28,4.52,28.46,27.94
2021-07-23,91.46,17.11,58.83,110.48,40.71,7.45,62.89,4.45,29.09,29.17
2021-07-26,91.47,17.16,55.56,110.49,40.8,7.45,63.05,4.46,29.27,28.9
2021-07-27,91.46,17.37,54.65,110.48,39.54,7.68,61.58,4.55,28.88,28.95
2021-07-28,91.46,17.16,60.82,110.48,41.24,7.35,61.12,4.6,28.94,27.99
2021-07-29,91.46,17.25,55.75,110.49,42.19,7.16,60.86,4.61,29.14,28.93
2021-07-30,91.46,17.09,55.57,110.48,45.07,6.68,62.76,4.45,29.42,28.0
2021-08-02,91.46,17.17,56.03,110.48,45.29,6.67,61.55,4.56,30.18,29.47
2021-08-03,91.46,17.41,55.65,110.49,46.23,6.56,62.41,4.51,30.63,28.66
2021-08-04,91.46,17.18,56.66,110.48,48.01,6.27,63.17,4.42,30.19,27.44
2021-08-05,91.46,17.21,62.25,110.48,46.23,6.49,63.2,4.44,28.74,26.5
2021-08-06,91.46,16.96,59.17,110.49,46.9,6.44,63.92,4.39,28.62,25.73
