Date,BSV,SQQQ,TECL,TQQQ,UPRO,UVXY
2023-02-01,76.4,34.51,31.65,25.99,41.07,4.51
2023-02-02,76.07,35.19,30.91,25.15,40.1,5.02
2023-02-03,75.81,35.64,30.8,24.8,39.53,4.98
2023-02-06,75.71,35.59,30.8,24.87,39.27,5.12
2023-02-07,75.73,33.83,33.03,26.08,40.49,4.92
2023-02-08,75.81,33.65,33.18,26.09,40.8,4.98
2023-02-09,75.63,36.98,30.45,23.74,38.29,5.45
2023-02-10,75.52,36.39,31.12,24.12,39.12,5.31
2023-02-13,75.49,35.7,31.93,24.54,39.81,5.02
2023-02-14,75.34,34.98,32.13,25.04,39.52,4.9
2023-02-15,75.34,35.18,31.69,24.84,39.01,4.91
2023-02-16,75.3,36.33,30.76,23.99,38.2,5.21
2023-02-17,75.27,37.7,29.04,23.1,37.35,5.46
2023-02-21,75.23,38.63,28.3,22.48,36.33,5.7
2023-02-22,75.23,37.43,29.58,23.21,36.85,5.25
2023-02-23,75.11,39.87,27.84,21.71,35.15,5.43
2023-02-24,75.12,38.45,28.6,22.48,36.31,5.24
2023-02-27,75.08,39.22,27.94,22.09,35.61,5.13
2023-02-28,74.93,39.27,27.97,22.04,35.11,5.01
2023-03-01,74.76,41.22,27.14,21.0,34.32,5.18
2023-03-02,74.94,38.42,28.91,22.52,36.21,4.7
2023-03-03,75.01,36.22,30.71,23.79,37.65,4.52
2023-03-06,74.94,36.6,30.52,23.56,37.44,4.46
2023-03-07,74.75,37.85,29.65,22.76,35.77,4.63
2023-03-08,74.76,37.27,30.37,23.12,36.08,4.42
2023-03-09,75.3,39.38,28.74,21.79,33.71,5.25
2023-03-10,75.97,41.9,26.75,20.46,31.35,6.97
2023-03-13,75.83,38.69,28.84,22.11,33.54,5.65
2023-03-14,76.21,38.56,28.75,22.11,32.28,6.56
2023-03-15,76.11,34.03,32.43,24.95,34.53,5.86
2023-03-17,76.42,34.71,31.83,24.44,33.85,6.49
2023-03-20,76.0,33.51,32.72,25.31,35.54,5.58
2023-03-21,75.9,32.57,32.93,25.73,35.86,5.2
2023-03-22,76.45,32.62,33.17,25.58,34.81,5.25
2023-03-23,76.9,32.88,33.21,25.4,33.93,6.0
2023-03-24,76.38,32.12,33.88,26.0,35.6,5.24
2023-03-27,76.24,33.25,32.76,25.13,34.96,5.12
2023-03-28,76.11,32.31,33.59,25.81,36.03,4.71
2023-03-29,76.15,31.02,35.43,26.83,37.15,4.63
2023-03-30,76.24,30.79,35.54,27.0,37.27,4.62
2023-03-31,76.24,29.97,36.56,27.65,38.41,4.65
2023-04-03,76.47,29.46,37.18,28.18,39.19,4.51
2023-04-04,76.83,30.24,35.79,27.43,38.06,4.63
2023-04-05,76.82,31.36,34.31,26.45,37.74,4.58
2023-04-06,76.47,31.08,34.68,26.64,37.66,4.49
2023-04-10,76.47,30.35,35.46,27.33,38.67,4.28
2023-04-11,76.64,30.28,35.21,27.35,39.15,4.16
2023-04-12,76.68,31.24,34.35,26.52,38.35,4.2
2023-04-13,76.42,30.38,35.23,27.21,39.32,4.12
2023-04-14,76.32,30.18,35.37,27.34,39.21,3.95
2023-04-17,76.24,29.43,36.42,28.08,40.1,3.78
2023-04-18,76.2,30.75,35.0,26.84,39.13,3.82
2023-04-19,76.25,30.99,34.6,26.68,38.78,3.87
2023-04-20,76.4,30.92,34.47,26.7,39.08,3.83
2023-04-21,76.32,30.83,34.16,26.81,39.0,3.77
2023-04-24,76.64,31.42,33.54,26.29,38.59,3.82
2023-04-25,76.81,31.68,33.6,25.99,37.48,4.09
2023-04-26,76.57,31.0,33.7,26.54,37.49,3.84
2023-04-27,76.61,29.66,35.42,27.63,38.71,3.73
2023-04-28,76.41,29.08,36.43,28.14,39.81,3.51
2023-05-01,76.28,29.09,36.51,28.13,39.6,3.55
2023-05-02,76.69,29.73,35.64,27.5,38.58,3.74
2023-05-03,76.83,30.53,34.18,26.77,37.29,4.0
2023-05-04,76.77,30.17,35.1,27.1,37.85,3.89
2023-05-05,76.62,28.96,36.37,28.13,38.91,3.63
2023-05-08,76.54,29.11,35.94,27.98,38.38,3.67
2023-05-09,76.58,28.52,36.6,28.52,39.17,3.51
2023-05-10,76.97,28.18,36.77,28.9,38.58,3.6
2023-05-11,76.84,27.9,36.58,29.2,38.98,3.43
2023-05-12,76.59,28.25,36.47,28.84,38.64,3.43
2023-05-15,76.57,28.1,36.98,28.97,38.51,3.4
2023-05-16,76.5,27.57,37.76,29.56,38.62,3.36
2023-05-17,76.3,26.76,38.93,30.4,39.31,3.29
2023-05-18,76.11,25.3,41.16,32.07,40.8,3.08
2023-05-19,76.16,25.6,40.56,31.68,40.34,3.24
2023-05-22,76.08,25.71,40.72,31.56,39.88,3.31
2023-05-23,76.17,26.75,38.46,30.26,38.51,3.46
2023-05-24,75.93,24.95,41.65,32.35,39.09,3.37
2023-05-25,75.73,24.6,43.25,32.82,39.24,3.3
2023-05-26,75.86,22.03,48.67,36.33,41.16,3.02
2023-05-30,76.06,22.93,46.44,34.98,40.04,3.12
2023-05-31,76.05,23.06,45.75,34.75,39.95,2.98
2023-06-01,76.07,21.87,48.36,36.59,41.8,2.68
2023-06-02,75.73,21.77,48.03,36.77,42.89,2.6193
2023-06-05,75.9,21.83,47.0,36.66,42.39,2.52
2023-06-06,75.85,21.67,47.2,36.97,42.92,2.32
2023-06-07,75.8,22.81,45.4,35.0,42.32,2.35
2023-06-08,75.76,21.75,47.25,36.71,43.31,2.23
2023-06-09,75.73,21.47,48.28,37.16,43.59,2.27
2023-06-12,75.87,20.19,51.65,39.39,44.92,2.24
2023-06-13,75.72,20.22,51.14,39.36,45.42,2.26
2023-06-14,75.74,20.01,52.22,39.73,45.16,2.15
2023-06-15,75.63,18.78,56.53,42.35,47.75,2.25
2023-06-16,75.63,19.73,52.46,40.3,45.93,2.17
2023-06-20,75.63,19.51,51.77,40.04,45.35,2.11
2023-06-21,75.65,20.36,49.3,38.37,44.66,2.1
2023-06-22,75.77,20.09,49.33,38.81,44.32,20.66
2023-06-23,75.78,20.11,49.58,38.79,44.21,20.38
2023-06-26,75.74,20.57,49.09,37.85,44.11,20.0
2023-06-27,75.68,20.07,50.38,38.69,44.87,19.24
2023-06-28,75.49,19.75,51.5,39.36,45.15,18.56
2023-06-29,75.53,19.2,53.09,40.4,46.8,18.63
2023-06-30,75.35,18.82,53.9,41.21,47.27,18.4
2023-07-03,75.3,19.04,52.52,40.73,46.91,18.81
2023-07-05,75.0,19.4,51.06,39.96,46.05,20.09
2023-07-06,75.1,19.29,51.79,40.2,45.79,20.56
2023-07-07,75.18,19.51,50.88,39.76,45.63,19.62
2023-07-10,75.31,19.36,52.18,40.05,46.35,18.8
2023-07-11,75.51,18.51,53.64,41.87,48.23,18.12
2023-07-12,75.81,18.0,54.93,43.06,48.67,17.05
2023-07-13,75.83,17.47,56.37,44.24,49.49,17.67
2023-07-14,75.61,17.46,55.97,44.27,48.98,17.41
2023-07-17,75.8,17.17,57.42,45.01,49.44,17.19
2023-07-18,75.78,16.53,60.4,46.74,50.95,16.63
2023-07-19,75.64,17.1,57.98,45.15,50.57,17.58
2023-07-20,75.69,17.53,56.8,43.88,50.51,17.08
2023-07-21,75.72,17.9,56.31,42.98,50.3,17.03
2023-07-24,75.5,17.84,56.26,43.1,50.41,16.68
2023-07-25,75.59,17.75,55.71,43.3,50.59,16.9
2023-07-26,75.58,17.01,57.53,45.1,52.07,15.52
2023-07-27,75.53,17.37,56.36,44.25,50.97,16.25
2023-07-28,75.58,16.92,57.2,45.35,51.5,16.05
2023-07-31,75.37,17.13,56.98,44.81,51.08,16.5
2023-08-01,75.31,17.55,56.16,43.68,50.03,17.75
2023-08-02,75.33,18.58,52.1,41.11,48.25,19.36
2023-08-03,75.48,18.03,52.12,42.38,49.1,17.41
2023-08-04,75.58,18.31,51.07,41.75,48.43,18.63
2023-08-07,75.67,18.52,49.81,41.24,48.18,18.96
2023-08-08,75.67,18.56,49.97,41.14,48.51,18.11
2023-08-09,75.68,18.76,48.93,40.67,48.17,17.18
2023-08-10,75.45,19.56,46.78,39.02,46.79,18.67
2023-08-11,75.34,19.67,46.5,38.83,47.02,17.43
2023-08-14,75.3,19.04,48.37,40.03,47.46,17.1
2023-08-15,75.31,19.59,47.21,38.92,46.22,18.05
2023-08-16,75.22,19.9,46.55,38.22,45.76,18.16
2023-08-17,75.32,21.41,43.27,35.47,43.34,20.76
2023-08-18,75.2,20.63,45.58,36.82,44.6,18.86
2023-08-21,75.24,19.46,48.74,38.95,45.72,17.76
2023-08-22,75.26,19.8,47.49,38.33,45.08,18.11
2023-08-23,75.31,18.51,51.65,40.88,46.72,17.13
2023-08-24,75.29,20.16,46.74,37.42,44.81,18.25
2023-08-25,75.26,19.34,48.65,38.96,45.89,16.85
2023-08-28,75.29,19.44,48.32,38.79,45.99,16.28
2023-08-29,75.55,18.11,51.68,41.45,48.17,15.48
2023-08-30,75.58,17.85,53.16,42.05,48.78,14.95
2023-08-31,75.58,17.37,54.63,43.22,49.26,14.16
2023-09-01,75.37,17.91,53.57,41.96,48.46,14.31
2023-09-05,75.3,17.85,54.13,42.14,47.64,14.47
2023-09-06,75.23,18.87,50.0,39.74,45.92,15.45
2023-09-07,75.33,18.64,50.58,40.32,46.49,14.62
2023-09-08,75.23,18.08,52.11,41.5,47.5,13.88
2023-09-11,75.27,18.18,50.3,41.31,47.06,14.0
2023-09-12,75.22,18.48,48.69,40.55,46.81,13.72
2023-09-13,75.38,18.06,49.96,41.53,47.7,13.22
2023-09-14,75.28,18.08,49.66,41.43,47.55,13.01
2023-09-15,75.21,18.96,46.74,39.45,46.19,13.88
2023-09-18,75.2,18.98,47.19,39.41,46.07,13.48
2023-09-19,75.22,18.42,48.14,39.76,46.42,13.0
2023-09-20,75.0,20.0,43.99,36.52,43.79,15.1
2023-09-21,75.07,20.16,44.0,36.14,42.77,15.62
2023-09-22,75.08,20.66,43.2,35.31,41.79,16.46
2023-09-25,75.1,20.64,43.21,35.36,41.74,16.38
2023-09-26,75.1,20.91,42.17,34.8,41.15,17.27
2023-09-27,74.92,21.16,41.16,34.39,40.61,16.94
2023-09-28,75.22,19.88,43.94,36.56,42.4,14.85
2023-09-29,74.8,20.43,43.13,35.64,40.89,16.26
2023-10-02,74.85,20.39,43.64,35.72,40.43,16.94
2023-10-03,74.74,20.87,42.37,34.78,39.55,18.07
2023-10-04,75.01,20.19,43.75,35.89,40.16,17.12
2023-10-05,74.78,20.89,42.99,34.7,39.47,17.6
2023-10-06,75.04,19.73,45.53,36.59,41.04,17.36
2023-10-09,75.09,19.0,47.13,38.04,42.6,15.84
2023-10-10,75.14,18.56,47.75,38.95,43.38,15.03
2023-10-11,75.06,18.31,48.9,39.5,43.71,14.65
2023-10-12,75.1,18.49,48.76,39.08,43.15,15.29
2023-10-13,75.03,19.08,46.76,37.86,42.72,17.04
2023-10-16,74.81,19.2,46.0,37.53,42.38,16.42
2023-10-17,74.72,19.26,46.11,37.45,42.78,16.71
2023-10-18,74.65,19.39,46.19,37.14,41.76,17.31
2023-10-19,74.79,20.29,44.8,35.51,40.29,19.02
2023-10-20,74.81,21.35,41.74,33.67,38.47,19.73
2023-10-23,74.97,20.59,43.15,34.9,39.32,17.52
2023-10-24,74.9,20.75,44.05,34.65,39.08,17.12
2023-10-25,74.86,22.08,42.19,32.39,37.53,18.66
2023-10-26,75.06,22.49,40.25,31.62,36.9,18.27
2023-10-27,75.04,22.26,40.81,31.98,36.7,18.69
2023-10-30,75.0,22.02,41.51,32.33,37.39,17.43
2023-10-31,74.73,21.56,42.59,32.99,38.17,15.68
2023-11-01,75.2,19.8,46.07,35.79,40.2,14.38
2023-11-02,75.4,19.29,46.86,36.74,42.03,13.74
2023-11-03,75.39,18.71,48.55,37.82,42.69,13.4
2023-11-06,75.34,18.48,49.75,38.33,42.71,12.89
2023-11-07,75.37,18.05,51.46,39.2,43.26,12.62
2023-11-08,75.4,17.98,51.99,39.36,43.46,12.26
2023-11-09,75.32,18.25,52.03,38.77,42.72,12.87
2023-11-10,75.15,17.5,54.33,40.27,43.65,12.51
2023-11-13,75.54,16.53,56.49,42.49,45.77,11.54
2023-11-14,75.58,16.08,57.99,43.66,46.88,11.76
2023-11-15,75.68,16.43,57.13,42.75,46.55,11.66
2023-11-16,75.7,16.38,57.95,42.86,46.89,11.31
2023-11-17,75.66,16.28,58.03,43.17,46.96,11.02
2023-11-20,75.76,15.92,59.61,44.1,47.71,11.08
2023-11-21,75.84,15.74,60.0,44.6,48.25,10.44
2023-11-22,75.74,15.87,59.31,44.23,48.24,10.68
2023-11-24,75.76,15.96,59.0,44.0,48.09,10.23
2023-11-27,75.87,16.04,58.63,43.8,47.89,10.14
2023-11-28,76.21,15.52,60.8,45.23,48.88,9.87
2023-11-29,76.17,15.87,60.34,44.3,48.29,10.12
2023-11-30,75.97,16.18,59.34,43.48,48.34,9.91
2023-12-01,76.15,16.37,58.44,42.9,48.25,10.15
2023-12-04,76.18,16.61,57.05,42.29,48.13,10.04
2023-12-05,76.35,15.87,60.15,44.3,49.27,9.67
2023-12-06,76.26,16.18,58.2,43.44,48.59,9.88
2023-12-07,76.17,16.09,59.12,43.62,48.76,9.82
2023-12-08,76.05,15.71,60.54,44.65,49.5,9.45
2023-12-11,76.11,15.26,61.85,45.96,50.06,9.01
2023-12-12,76.2,14.81,64.4,47.39,51.0,8.72
2023-12-13,76.8,14.22,65.61,49.26,53.61,8.45
2023-12-14,76.83,14.33,64.64,48.89,53.19,8.62
2023-12-15,76.72,14.16,65.96,49.47,53.68,8.95
2023-12-18,76.7,13.91,66.47,50.39,54.21,9.1
2023-12-19,76.93,13.55,66.9,50.46,54.53,9.14
2023-12-20,77.01,13.66,66.0,49.87,53.54,9.81
2023-12-21,76.88,13.48,66.67,50.63,54.38,9.62
2023-12-22,76.84,13.45,66.63,50.66,54.42,9.29
2023-12-26,76.87,13.27,67.2,51.37,54.89,8.88
2023-12-27,77.03,13.14,67.8,51.92,55.26,8.37
2023-12-28,76.95,13.28,67.36,51.36,55.13,8.37
2023-12-29,76.87,13.83,63.91,49.29,53.61,8.75
2024-01-02,76.65,14.45,59.74,47.14,53.0,8.64
2024-01-03,76.76,14.84,58.45,45.88,52.23,8.89
2024-01-04,76.7,14.84,58.24,45.86,51.92,8.74
2024-01-05,76.7,14.66,58.93,46.39,52.21,8.42
2024-01-08,76.78,14.21,61.13,47.69,53.36,8.25
2024-01-09,76.88,13.79,62.93,49.19,54.12,7.75
2024-01-10,76.84,13.44,65.22,50.43,55.2,7.55
2024-01-11,77.18,13.39,65.57,50.69,55.26,7.62
2024-01-12,77.16,13.6,65.37,49.87,54.36,8.13
2024-01-16,76.89,13.84,64.76,49.05,53.17,8.63
2024-01-17,76.91,13.4,67.75,50.68,53.82,8.37
2024-01-18,76.81,12.95,70.62,52.31,55.09,8.01
2024-01-19,76.91,12.19,75.08,55.47,57.27,7.79
2024-01-22,76.89,12.29,75.0,54.99,57.25,7.41
2024-01-23,77.0,11.86,77.28,56.95,58.54,7.1
2024-01-24,76.94,11.79,79.57,57.24,58.43,7.48
2024-01-25,76.93,12.15,76.47,55.66,58.42,7.59
2024-01-26,77.0,12.17,75.71,55.6,58.45,7.57
2024-01-29,77.09,11.92,77.28,56.71,59.43,7.57
2024-01-30,77.19,12.48,73.33,54.11,58.7,7.49
2024-01-31,77.2,12.65,71.64,53.31,57.17,7.87
2024-02-01,76.81,12.19,71.88,55.2,58.9,7.86
2024-02-02,76.71,11.75,76.46,57.17,60.34,7.79
2024-02-05,76.71,11.69,76.29,57.39,60.26,7.34
2024-02-06,76.76,11.63,76.5,57.67,61.24,7.08
2024-02-07,76.72,11.51,78.31,58.36,61.86,7.1
2024-02-08,76.6,11.37,79.62,59.02,62.13,7.01
2024-02-09,76.68,11.15,81.8,60.18,62.96,7.1
2024-02-12,76.47,11.91,74.73,56.17,60.4,7.74
2024-02-13,76.39,11.58,77.45,57.82,61.24,7.69
2024-02-14,76.64,11.36,78.36,58.86,62.06,7.39
2024-02-15,76.4,11.32,78.0,59.12,62.94,7.51
2024-02-16,76.57,11.83,74.02,56.55,61.42,7.56
2024-02-20,76.58,12.17,70.87,54.92,60.51,7.83
2024-02-21,76.44,11.32,77.12,58.78,63.61,7.2
2024-02-22,76.43,10.91,80.21,60.81,65.56,7.25
2024-02-23,76.45,11.07,78.96,59.94,65.17,6.96
2024-02-26,76.41,11.08,78.78,59.93,64.55,6.81
2024-02-27,76.43,11.24,77.48,59.02,63.99,6.8
2024-02-28,76.49,11.05,78.44,60.1,64.98,6.72
2024-02-29,76.35,10.92,80.21,60.75,65.29,6.67
2024-03-01,76.44,10.5,83.79,63.12,66.42,6.75
2024-03-04,76.55,10.86,81.52,61.01,65.71,6.86
2024-03-05,76.7,10.87,80.22,60.73,65.79,6.89
2024-03-06,76.66,10.73,81.6,61.54,66.69,6.97
2024-03-07,76.79,10.49,83.81,62.94,67.62,7.0
2024-03-08,76.76,11.1,78.4,59.35,65.6,7.5
2024-03-11,76.66,10.91,81.15,60.3,66.74,7.07
2024-03-12,76.55,10.71,83.0,61.39,68.12,6.755
2024-03-13,76.51,10.8,81.93,60.88,68.02,6.68
2024-03-14,76.41,11.2,77.09,58.69,65.97,7.15
2024-03-15,76.38,10.95,79.3,59.95,67.36,7.04
2024-03-18,76.38,11.21,77.08,58.55,66.67,6.97
2024-03-19,76.45,10.71,79.6,60.09,67.94,6.67
2024-03-20,76.58,10.09,84.5,63.78,70.9,6.28
2024-03-21,76.7,10.35,82.13,62.28,70.33,6.4
2024-03-22,76.67,10.48,80.0,61.49,69.39,6.39
2024-03-25,76.61,10.29,81.37,62.57,69.94,6.23
2024-03-26,76.65,10.29,81.01,62.6,70.03,6.16
2024-03-27,76.72,10.41,80.09,61.91,70.59,6.13
2024-03-28,76.44,10.41,80.58,61.89,70.82,6.28
2024-04-01,76.27,10.77,78.09,59.84,68.51,6.71
2024-04-02,76.29,10.85,77.1,59.41,68.31,6.79
2024-04-03,76.53,10.33,81.25,62.36,70.52,6.4
2024-04-04,76.34,11.02,76.0,58.37,66.9,7.15
2024-04-05,76.25,10.67,77.9,60.28,68.7,7.0
2024-04-08,76.29,10.57,78.56,60.8,69.21,6.73
2024-04-09,76.06,11.01,75.66,58.26,66.38,6.99
2024-04-10,75.87,10.79,76.68,59.54,67.2,34.69
2024-04-11,76.03,10.7,77.21,59.86,66.62,35.88
2024-04-12,75.89,10.63,77.51,60.2,66.87,36.07
2024-04-15,75.82,11.47,72.14,55.62,62.92,40.73
2024-04-16,75.86,11.29,72.76,56.54,63.3,38.68
2024-04-17,75.79,11.83,68.79,53.89,61.74,37.72
2024-04-18,75.81,12.22,65.78,52.2,60.75,39.16
2024-04-19,75.87,12.59,63.7,50.45,60.13,38.12
2024-04-22,75.9,12.29,64.69,51.67,61.56,34.66
2024-04-23,75.96,11.67,68.14,54.32,63.3,33.49
2024-04-24,75.85,12.43,65.08,50.87,60.43,36.01
2024-04-25,75.93,11.73,68.7,54.03,63.1,32.78
2024-04-26,75.98,11.28,70.48,56.1,64.5,32.19
2024-04-29,75.93,11.45,69.59,55.28,63.84,32.01
2024-04-30,75.79,12.1,64.71,52.07,61.12,33.77
2024-05-01,75.78,11.9,65.93,52.93,62.09,32.43
2024-05-02,76.29,11.17,71.47,56.29,64.66,30.19
2024-05-03,76.28,10.94,72.64,57.4,65.63,29.5
2024-05-06,76.25,10.69,74.92,58.72,67.04,28.87
2024-05-07,76.24,10.91,72.79,57.51,66.13,28.94
2024-05-08,76.25,10.73,73.73,58.49,66.89,28.4
2024-05-09,76.26,10.58,75.0,59.36,68.58,28.2
2024-05-10,76.24,10.47,76.41,59.92,68.84,27.56
2024-05-13,76.26,10.57,75.67,59.39,68.26,28.13
2024-05-14,76.47,10.17,79.22,61.68,70.11,26.56
2024-05-15,76.51,9.9,83.2,63.34,71.64,25.885
2024-05-16,76.44,9.94,82.79,63.11,71.21,25.76
2024-05-17,76.38,9.96,81.54,63.01,71.45,25.2
2024-05-20,76.43,9.9,83.19,63.38,71.3,25.37
2024-05-21,76.37,9.71,85.3,64.67,71.87,24.76
2024-05-22,76.34,9.44,88.0,66.5,72.69,24.64
2024-05-23,76.26,9.78,83.66,64.23,70.57,25.72
2024-05-24,76.28,9.54,86.61,65.85,71.51,24.69
2024-05-28,76.21,9.76,83.41,64.22,69.61,27.28
2024-05-29,76.19,9.79,81.81,64.17,69.11,27.17
2024-05-30,76.34,10.02,79.32,62.62,68.74,26.25
2024-05-31,76.23,9.83,80.71,63.79,70.86,25.24
2024-06-03,76.37,9.96,79.29,62.97,69.8,26.13
2024-06-04,76.5,9.64,81.87,65.1,71.49,25.25
2024-06-05,76.53,9.24,85.35,67.71,73.16,24.74
2024-06-06,76.38,9.35,84.58,67.08,72.55,24.68
2024-06-07,76.27,9.4,83.96,66.64,72.3,24.87
2024-06-10,76.31,9.3,84.84,67.3,72.68,24.75
2024-06-11,76.62,8.8,93.0,70.99,75.76,23.49
2024-06-12,76.68,8.5,98.82,73.49,76.37,23.54
2024-06-13,76.76,8.58,98.02,72.95,75.34,24.4
2024-06-14,76.67,8.43,100.02,74.24,75.82,24.61
2024-06-17,76.66,8.14,104.49,76.82,77.91,24.08
2024-06-18,76.67,8.07,105.53,77.44,78.83,24.24
2024-06-20,76.77,8.36,100.71,74.77,77.35,25.68
2024-06-21,76.73,8.47,97.01,73.79,77.29,24.98
2024-06-24,76.7,8.58,94.67,72.8,77.12,24.46
2024-06-25,76.64,8.29,97.2,73.54,76.73,23.87
2024-06-26,76.66,8.21,96.82,74.35,77.44,23.41
2024-06-27,76.72,8.11,98.58,75.27,78.14,23.12
2024-06-28,76.39,8.24,97.56,74.07,77.45,23.11
2024-07-01,76.48,8.2,97.04,74.32,76.6,22.36
2024-07-02,76.53,7.92,100.4,76.98,78.65,21.8
2024-07-03,76.7,7.66,105.0,79.55,79.9,21.82
2024-07-05,76.81,7.45,106.7,81.86,81.48,21.68
2024-07-08,76.77,7.35,109.32,82.95,81.8,21.43
2024-07-09,76.84,7.32,109.72,83.37,82.12,21.54
2024-07-10,77.0,7.16,112.62,85.04,84.05,21.09
2024-07-11,77.11,7.62,104.32,79.44,82.2,21.08
2024-07-12,77.19,7.44,107.92,81.56,84.14,20.84
2024-07-15,77.17,7.39,107.64,81.95,84.48,21.39
2024-07-16,77.17,7.82,98.53,77.32,82.56,22.69
2024-07-17,77.18,7.93,96.55,75.8,82.4,22.17
2024-07-18,77.14,8.27,92.06,72.75,79.61,24.42
2024-07-19,77.11,8.16,92.54,73.66,79.84,24.77
2024-07-22,77.13,8.14,94.23,73.76,80.47,23.41
2024-07-23,77.23,8.55,90.37,70.19,77.93,24.3
2024-07-24,77.19,9.06,82.11,65.5,74.65,27.25
2024-07-25,77.35,9.12,82.5,65.02,74.98,26.95
2024-07-26,77.4,8.93,84.5,66.28,76.48,25.51
2024-07-29,77.41,8.95,82.35,66.29,76.51,24.95
2024-07-30,77.5,8.8,82.57,67.09,77.63,25.23
2024-07-31,77.44,8.57,84.13,68.55,79.08,25.23
2024-08-01,77.92,9.78,69.16,59.48,71.91,32.11
2024-08-02,78.38,11.51,55.5,49.18,62.24,64.99
2024-08-05,78.02,10.63,64.47,54.29,65.22,51.38
2024-08-06,77.86,9.98,68.97,57.58,68.72,36.02
2024-08-07,77.72,10.36,64.62,55.47,66.9,40.425
2024-08-08,77.87,9.94,67.85,57.46,69.04,37.21
2024-08-09,77.8,9.65,69.59,59.18,70.7,29.98
2024-08-12,78.04,9.35,73.13,61.1,71.65,28.86
2024-08-13,78.03,8.89,78.52,64.0,74.14,25.68
2024-08-14,77.83,8.59,81.45,66.23,76.78,22.89
2024-08-15,77.95,8.36,84.0,67.55,77.45,23.02
2024-08-16,77.93,8.24,85.09,68.66,78.86,22.4
2024-08-19,78.02,7.98,88.93,70.92,80.74,22.07
2024-08-20,78.17,7.95,88.82,71.16,80.94,22.97
2024-08-21,78.12,7.76,91.55,72.85,82.17,23.26
2024-08-22,78.13,8.03,86.25,70.22,80.7,24.12
2024-08-23,78.33,8.01,87.45,70.35,82.24,22.63
2024-08-26,78.2,8.32,83.0,67.71,80.59,23.3
2024-08-27,78.29,8.19,85.62,68.75,81.36,22.2
2024-08-28,78.24,8.34,82.49,67.44,80.91,22.87
2024-08-29,78.26,8.26,82.6,68.04,80.99,22.17
2024-08-30,78.12,8.35,80.79,67.29,80.79,22.5
2024-09-03,78.18,9.13,69.54,61.0,76.28,29.43
2024-09-04,78.44,9.12,69.58,61.2,76.54,28.65
2024-09-05,78.45,9.05,70.65,61.67,76.09,26.51
2024-09-06,78.52,9.46,67.71,58.53,73.81,29.33
2024-09-09,78.58,9.25,69.77,59.83,75.29,26.93
2024-09-10,78.6,9.05,72.18,61.14,75.39,26.02
2024-09-11,78.67,8.53,78.63,64.69,77.99,25.31
2024-09-12,78.76,8.33,80.99,66.2,79.88,24.82
2024-09-13,78.77,8.3,80.0,66.42,80.71,24.66
2024-09-16,78.7,8.14,83.12,67.71,82.15,24.73
2024-09-17,78.7,8.22,80.91,67.0,81.52,25.43
2024-09-18,78.68,7.81,84.32,70.26,84.63,23.85
2024-09-19,78.69,7.82,84.02,70.15,83.95,23.89
2024-09-20,78.74,7.76,83.95,70.59,84.58,23.17
2024-09-23,78.77,7.7,84.73,71.29,85.04,23.39
2024-09-24,78.82,7.53,84.71,71.24,85.09,23.84
2024-09-25,78.74,7.14,90.97,74.96,86.51,23.87
2024-09-26,78.72,7.29,89.75,73.64,86.0,24.12
2024-09-27,78.76,7.5,85.57,71.46,84.58,26.0
2024-09-30,78.54,7.42,86.77,72.31,85.89,24.98
2024-10-01,78.5,7.77,81.01,68.94,83.29,27.93
2024-10-02,78.48,7.79,82.2,68.71,83.14,28.22
2024-10-03,78.27,7.42,87.1,72.0,85.24,28.06
2024-10-04,77.89,7.52,85.62,71.08,84.78,28.17
2024-10-07,77.85,7.57,86.45,70.64,84.3,29.5
2024-10-08,77.9,7.35,89.75,72.54,85.52,28.92
2024-10-09,77.88,7.27,90.63,73.34,86.66,28.34
2024-10-10,77.98,7.29,91.84,73.2,86.66,28.8
2024-10-11,77.9,7.08,94.43,75.43,88.99,27.61
2024-10-14,78.07,6.99,96.66,76.36,90.5,25.98
2024-10-15,78.07,7.27,90.89,73.26,88.27,27.85
2024-10-16,77.98,7.03,94.72,75.55,91.01,27.17
2024-10-17,78.05,7.16,93.57,74.4,90.11,26.61
2024-10-18,77.94,7.19,91.44,74.15,89.95,26.23
2024-10-21,77.86,7.22,92.19,73.82,88.63,26.57
2024-10-22,77.77,7.18,92.44,74.19,88.72,26.37
2024-10-23,77.8,7.23,90.48,73.4,88.04,26.94
2024-10-24,77.84,7.12,91.63,74.69,88.69,26.67
2024-10-25,77.78,6.98,93.11,76.17,89.08,27.2
2024-10-28,77.64,7.09,92.08,74.89,87.89,27.08
2024-10-29,77.77,6.95,92.47,76.56,88.5,27.18
2024-10-30,77.62,7.24,87.54,73.24,85.89,28.82
2024-10-31,77.47,7.54,82.04,70.1,83.8,29.72
2024-11-01,77.49,7.49,83.71,70.64,83.71,29.68
2024-11-04,77.44,7.45,84.04,70.95,83.48,27.58
2024-11-05,77.24,6.85,91.79,76.81,91.67,22.0
2024-11-06,77.38,32.69,96.04,80.1,93.44,21.61
2024-11-07,77.49,31.84,98.8,82.23,94.76,21.11
2024-11-08,77.34,31.38,98.65,83.38,96.53,20.58
2024-11-11,77.27,31.75,96.69,82.47,95.93,20.95
2024-11-12,77.34,31.99,96.73,81.85,95.28,20.52
2024-11-13,77.37,32.07,96.79,81.56,95.21,19.85
2024-11-14,77.21,33.82,91.74,77.27,91.53,20.43
