Date,DBMF,GLD,PSQ,QQQ,SH,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY
2021-07-06,28.65,168.72,12.13,362.54,15.2,433.72,8.54,59.84,130.86,117.85,27.64
2021-07-07,28.45,169.82,12.35,355.64,15.37,428.74,9.03,56.72,123.34,113.79,31.84
2021-07-08,28.3,168.85,12.26,358.15,15.22,432.56,8.86,57.77,126.35,116.9,29.49
2021-07-09,28.56,168.67,12.12,362.61,15.12,435.48,8.53,60.2,130.99,119.17,27.9
2021-07-12,28.76,169.48,12.13,362.07,15.09,436.21,8.58,59.41,130.41,119.91,27.55
2021-07-13,28.72,170.87,12.05,364.78,15.07,437.38,8.37,61.93,133.4,120.79,27.01
2021-07-14,28.7,170.87,12.09,362.99,15.15,434.79,8.49,61.57,131.4,118.6,28.09
2021-07-15,28.51,170.65,12.15,361.49,15.11,436.04,8.6,60.68,129.69,119.64,26.77
2021-07-16,26.25,169.5,12.41,354.0,15.45,426.2,9.16,56.3,121.74,111.59,31.78
2021-07-19,27.86,170.48,12.35,355.79,15.46,425.73,9.01,56.88,123.54,111.2,35.11
2021-07-20,27.97,168.3,12.25,358.49,15.21,432.39,8.81,58.5,126.33,116.43,30.04
2021-07-21,28.6,168.49,12.13,361.86,15.13,434.81,8.57,60.59,129.85,118.35,28.39
2021-07-22,28.66,168.49,12.01,365.34,15.05,437.57,8.31,62.28,133.72,120.56,27.94
2021-07-23,28.57,168.58,11.93,367.49,14.97,439.36,8.16,62.89,135.9,122.05,29.17
2021-07-26,28.57,168.68,11.92,368.18,14.95,439.94,8.11,63.05,136.83,122.5,28.9
2021-07-27,28.68,168.23,11.99,365.54,14.95,439.72,8.29,61.58,133.83,122.36,28.95
2021-07-28,28.75,170.67,12.02,365.49,14.97,439.84,8.3,61.12,133.71,122.5,27.99
2021-07-29,28.76,170.73,12.11,362.44,15.01,437.98,8.49,60.86,130.32,120.85,28.93
2021-07-30,28.36,169.3,11.97,366.28,14.93,440.38,8.23,62.76,134.61,122.79,28.0
2021-08-02,28.72,169.44,12.01,365.27,15.0,438.45,8.3,61.55,133.52,121.21,29.47
2021-08-03,28.59,171.25,11.97,366.78,14.95,439.82,8.2,62.41,135.0,122.3,28.66
2021-08-04,28.44,169.37,11.91,368.27,14.94,440.22,8.09,63.17,136.64,122.69,27.44
2021-08-05,28.39,165.84,11.9,368.47,14.87,442.15,8.08,63.2,136.93,124.25,26.5
2021-08-06,28.16,163.01,11.9,368.63,14.86,442.47,8.09,63.92,137.13,124.53,25.73
2021-08-09,27.805,161.41,11.88,369.3,14.85,442.62,8.03,63.39,137.77,124.59,24.96
2021-08-10,27.94,163.15,11.92,368.03,14.82,443.77,8.11,62.34,136.51,125.65,24.36
2021-08-11,28.02,163.65,12.0,365.69,14.82,443.59,8.26,61.49,133.72,125.4,23.89
2021-08-12,28.14,165.0,11.93,367.9,14.75,445.55,8.11,62.9,136.2,127.05,22.55
2021-08-13,28.15,166.73,11.93,367.79,14.8,444.6,8.13,63.27,136.01,126.24,23.91
2021-08-16,27.83,167.31,11.98,366.1,14.81,444.28,8.23,63.45,134.05,125.98,24.17
2021-08-17,27.8,167.22,12.01,365.02,14.85,442.93,8.3,62.51,132.98,124.83,24.79
2021-08-18,27.52,167.24,12.17,360.2,15.07,436.3,8.64,59.38,127.72,119.11,28.6
2021-08-19,27.83,166.8,12.02,365.14,14.93,440.14,8.29,62.99,133.1,122.49,27.39
2021-08-20,28.17,168.82,11.88,368.84,14.76,445.28,8.03,65.11,137.09,126.58,23.85
2021-08-23,28.32,169.04,11.71,373.95,14.66,447.91,7.69,67.37,142.76,129.03,23.43
2021-08-24,27.68,167.86,11.7,374.65,14.66,448.22,7.65,67.38,143.47,129.17,23.41
2021-08-25,28.02,167.21,11.72,374.02,14.65,448.6,7.69,66.47,142.79,129.48,23.19
2021-08-26,28.14,167.58,11.74,372.97,14.69,447.1,7.76,65.54,141.65,128.21,23.52
2021-08-27,27.77,169.66,11.63,376.89,14.58,450.98,7.52,67.96,145.95,131.53,21.96
2021-08-30,28.14,169.22,11.5,380.53,14.53,452.16,7.3,69.7,150.3,132.53,22.18
2021-08-31,28.22,169.92,11.5,380.97,14.51,452.6,7.26,69.13,150.95,132.87,21.61
2021-09-01,28.6,169.52,11.47,381.98,14.5,453.33,7.22,69.23,151.92,133.58,20.64
2021-09-02,28.22,170.57,11.54,379.52,14.53,452.02,7.34,68.13,149.21,132.51,21.5
2021-09-03,28.34,169.57,11.47,381.7,14.51,452.76,7.23,69.27,151.58,132.95,21.39
2021-09-07,28.4,167.99,11.47,381.84,14.57,450.91,7.21,69.09,151.71,131.36,22.5
2021-09-08,28.29,168.2,11.48,380.95,14.58,450.72,7.27,68.44,150.69,131.16,22.13
2021-09-09,28.35,167.81,11.49,381.29,14.56,451.07,7.25,68.6,151.0,131.49,21.41
2021-09-10,28.18,167.45,11.55,379.05,14.65,448.64,7.38,66.93,148.34,129.32,22.33
2021-09-13,28.32,168.22,11.59,378.05,14.65,448.12,7.43,66.42,147.13,128.84,22.04
2021-09-14,28.092,168.13,11.66,375.75,14.78,444.64,7.57,65.98,144.55,125.85,22.49
2021-09-15,28.12,164.39,11.61,376.96,14.69,447.32,7.5,66.33,145.87,128.1,21.91
2021-09-16,28.09,163.86,11.58,377.65,14.71,444.95,7.45,66.59,146.53,127.21,21.56
2021-09-17,29.79,164.26,11.9,367.26,15.05,434.91,8.06,61.15,135.44,118.77,26.26
2021-09-20,28.1,165.81,11.86,367.84,14.97,436.63,8.03,61.56,135.6,120.07,26.03
2021-09-21,27.82,165.89,11.89,367.23,15.01,436.06,8.05,61.61,134.95,119.69,24.88
2021-09-22,28.12,164.1,11.76,370.77,14.86,439.82,7.815,63.96,138.88,122.74,22.63
2021-09-23,27.7903,163.0,11.78,370.61,14.82,441.49,7.82,64.32,138.7,124.04,22.25
2021-09-24,27.95,163.85,11.78,370.04,14.76,442.78,7.84,63.98,138.09,125.16,20.65
2021-09-27,27.59,162.75,11.95,365.36,14.88,439.73,8.15,61.3,133.0,122.49,22.08
2021-09-28,27.78,162.35,12.09,361.16,15.01,435.17,8.4,58.88,128.01,118.6,23.8
2021-09-29,27.62,162.66,12.09,360.93,14.98,435.98,8.43,58.89,127.75,119.25,23.63
2021-09-30,28.15,164.29,12.19,358.54,15.16,430.97,8.58,57.22,125.2,115.14,23.78
2021-10-01,27.64,163.69,12.17,358.42,15.09,433.0,8.6,58.19,125.04,116.72,23.28
2021-10-04,27.22,163.96,12.33,353.68,15.19,430.33,8.92,55.24,120.0,114.37,23.86
2021-10-05,27.78,164.23,12.3,353.97,15.21,429.29,8.89,55.49,120.1,113.57,23.5
2021-10-06,27.97,164.02,12.01,362.84,14.89,438.51,8.24,60.01,129.42,120.98,21.83
2021-10-07,27.79,166.28,11.97,364.25,14.86,439.57,8.15,60.85,130.72,121.88,20.85
2021-10-08,27.97,164.03,12.11,359.56,14.94,437.1,8.47,58.61,125.84,119.9,20.89
2021-10-11,28.06,164.56,12.1,359.86,14.99,435.67,8.46,59.19,126.05,118.68,20.51
2021-10-12,27.8,165.28,12.12,359.49,15.02,434.69,8.47,58.29,125.75,117.83,20.17
2021-10-13,28.32,168.19,11.99,363.71,14.88,439.06,8.17,60.43,130.21,121.41,18.85
2021-10-14,28.23,165.39,11.83,368.12,14.69,444.8,7.88,63.27,134.83,126.15,17.92
2021-10-15,28.59,165.41,11.85,367.69,14.69,444.0,7.89,62.94,134.27,125.37,18.56
2021-10-18,28.54,166.47,11.64,373.91,14.53,448.92,7.51,66.16,141.2,129.62,17.45
2021-10-19,28.48,166.24,11.58,375.95,14.46,451.16,7.39,67.77,143.5,131.54,17.42
2021-10-20,28.8,166.7,11.63,374.17,14.44,451.79,7.48,66.4,141.49,132.06,17.3
2021-10-21,28.6,168.67,11.57,375.96,14.4,453.15,7.38,67.67,143.43,133.24,16.34
2021-10-22,28.685,168.66,11.58,375.59,14.37,454.24,7.4,67.74,142.96,134.23,16.59
2021-10-25,28.83,167.9,11.45,380.15,14.26,457.25,7.12,69.12,148.39,136.81,15.78
2021-10-26,28.71,167.72,11.44,379.67,14.3,456.49,7.15,68.69,147.62,136.16,16.44
2021-10-27,28.8,168.94,11.4,381.94,14.33,455.5,7.02,69.29,150.24,135.26,16.66
2021-10-28,28.6,166.27,11.42,380.81,14.31,455.9,7.07,68.09,149.13,135.55,16.92
2021-10-29,29.18,167.39,11.25,386.58,14.15,460.34,6.77,71.15,155.87,139.58,16.26
2021-11-01,28.8492,167.43,11.25,386.84,14.17,460.25,6.75,71.1,156.08,139.46,16.07
2021-11-02,28.79,165.32,11.17,389.57,14.15,461.31,6.62,72.95,159.38,140.49,15.51
2021-11-03,29.0699,167.5,11.03,394.47,14.01,465.38,6.37,74.77,165.45,144.18,14.41
2021-11-04,28.53,168.42,10.87,400.0,13.89,469.35,6.09,78.99,172.4,147.85,14.72
2021-11-05,29.05,170.41,10.92,398.68,13.88,469.65,6.17,79.44,170.74,148.26,15.4
2021-11-08,28.98,170.73,10.9,399.28,13.9,469.35,6.14,80.26,171.5,147.9,15.98
2021-11-09,28.93,173.62,11.08,392.32,14.0,465.61,6.46,77.0,162.62,144.3,16.71
2021-11-10,29.04,173.96,11.08,392.49,14.01,465.15,6.43,76.45,162.9,143.97,16.08
2021-11-11,29.13,173.51,11.1,391.77,14.01,465.15,6.47,76.78,161.77,143.88,15.69
2021-11-12,28.93,174.14,10.98,395.9,13.91,468.66,6.27,79.68,166.91,147.18,14.98
2021-11-15,29.11,173.97,11.04,394.06,13.95,467.16,6.36,78.26,164.54,145.7,15.15
2021-11-16,29.02,174.27,10.93,397.79,13.9,468.97,6.19,80.44,169.28,147.38,15.01
2021-11-17,29.0373,173.96,10.87,399.81,13.9,469.23,6.1,81.7,171.72,147.63,15.18
2021-11-18,28.77,173.67,10.77,403.5,13.88,469.61,5.93,83.68,176.52,147.95,15.71
2021-11-19,29.03,169.89,10.71,405.73,13.85,470.85,5.82,85.68,179.35,149.04,15.41
2021-11-22,29.0579,167.28,10.91,398.08,13.96,467.17,6.14,80.59,169.39,145.66,16.33
2021-11-23,29.1,166.6,11.0,394.93,13.99,466.14,6.31,79.68,165.37,144.65,16.36
2021-11-24,28.62,168.6,10.97,396.12,14.1,462.44,6.26,79.28,166.49,141.04,18.2
2021-11-26,28.06,166.84,10.97,395.93,14.03,464.11,6.24,79.85,166.35,142.43,18.03
2021-11-29,27.84,167.77,10.87,398.76,14.1,462.0,6.08,81.33,169.6,140.43,18.25
2021-11-30,27.98,166.84,10.89,398.55,14.1,461.68,6.08,82.99,169.13,139.97,18.31
2021-12-01,27.26,165.9,11.25,385.36,14.45,450.8,6.71,74.91,152.85,130.16,21.74
2021-12-02,27.89,165.49,11.06,391.49,14.16,459.19,6.42,79.69,160.09,137.61,20.5
2021-12-03,27.76,166.14,11.31,383.59,14.27,456.08,6.81,75.63,150.59,134.71,22.26
2021-12-06,27.8699,166.2,11.03,392.99,14.0,464.42,6.31,81.79,162.0,142.23,18.96
2021-12-07,28.12,166.51,10.87,398.2,13.87,468.69,6.04,85.37,167.96,146.08,17.08
2021-12-08,27.86,166.54,10.87,398.41,13.88,468.12,6.03,85.5,168.19,145.51,15.82
2021-12-09,28.09,166.72,10.92,396.61,13.85,469.28,6.11,85.97,165.9,146.5,15.27
2021-12-10,28.05,166.89,10.87,398.04,13.83,470.24,6.03,88.81,167.6,147.39,15.1
2021-12-13,27.92,165.34,11.19,387.3,14.05,463.03,6.53,81.31,154.19,140.64,16.58
2021-12-14,27.87,165.27,11.16,387.96,14.02,463.47,6.51,80.49,154.86,140.97,16.37
2021-12-15,28.23,167.01,10.86,398.08,13.75,472.6,6.0,87.84,167.17,149.4,14.09
2021-12-16,27.92,168.73,11.28,383.3,14.04,461.47,6.71,76.54,148.7,140.5,16.3
2021-12-17,28.07,167.87,11.37,379.45,14.26,454.41,6.88,74.04,145.0,134.02,18.33
2021-12-20,27.96,167.69,11.23,384.4,14.11,458.72,6.61,77.44,150.21,137.81,16.14
2021-12-21,28.05,167.61,11.09,388.9,13.99,462.81,6.37,80.24,155.54,141.44,15.7
2021-12-22,27.97,168.69,10.93,394.42,13.8,468.77,6.1,84.06,162.35,146.89,14.18
2021-12-23,27.91,168.96,10.82,398.24,13.7,472.09,5.91,86.0,167.03,149.97,13.96
2021-12-27,28.54,169.33,10.65,404.5,13.53,477.8,5.63,90.98,174.98,155.39,13.53
2021-12-28,28.41,167.36,10.72,401.88,13.56,477.04,5.74,89.08,171.36,154.65,13.1
2021-12-29,25.24,168.41,10.74,401.45,13.53,477.98,5.76,89.29,170.89,155.41,12.5
2021-12-30,25.17,170.52,10.78,399.71,13.61,475.62,5.83,87.22,168.73,153.22,12.54
2021-12-31,26.62,168.86,10.8,399.07,13.57,476.45,5.87,86.45,167.78,153.92,12.16
2022-01-03,25.85,168.9,10.71,402.24,13.5,479.26,5.72,89.22,171.81,156.71,11.67
2022-01-04,25.99,170.59,10.91,394.97,13.56,477.25,6.04,84.12,162.22,154.68,11.9
2022-01-05,25.76,167.16,11.26,382.33,13.82,468.0,6.62,76.0,146.9,145.65,13.18
2022-01-06,26.08,167.37,11.21,384.0,13.82,468.0,6.54,76.57,148.78,145.63,13.2
2022-01-07,25.5,167.35,11.47,374.5,13.97,462.74,7.01,71.3,138.36,140.73,13.42
2022-01-10,25.58,168.44,11.33,379.51,13.9,465.24,6.76,74.06,143.55,143.19,12.56
2022-01-11,25.76,170.19,11.07,388.55,13.7,471.65,6.3,79.18,154.01,149.04,11.45
2022-01-12,25.69,170.06,11.06,389.03,13.69,472.2,31.36,79.18,77.24,74.8,11.45
2022-01-13,25.42,170.23,11.46,374.87,14.02,461.1,34.85,70.85,69.07,69.58,13.2
2022-01-14,25.99,169.63,11.49,374.1,14.05,459.84,35.06,70.97,68.56,68.91,13.09
2022-01-18,25.93,170.38,11.54,372.02,14.1,458.19,35.49,69.4,67.32,68.13,13.25
2022-01-19,25.8504,172.31,11.6,369.67,14.23,453.75,36.16,67.56,66.01,66.16,13.68
2022-01-20,25.73,172.04,11.95,359.43,14.5,445.45,39.42,62.76,60.48,62.64,15.53
2022-01-21,25.68,171.78,12.41,345.39,14.94,432.0,44.04,56.35,53.56,56.98,19.24
2022-01-24,25.65,171.9,12.37,346.67,14.88,433.19,43.62,56.91,54.15,57.4,19.63
2022-01-25,25.99,171.37,12.13,353.08,14.63,441.62,41.09,61.22,56.99,60.43,16.76
2022-01-26,26.27,168.03,12.27,349.56,14.72,438.13,42.45,60.04,55.39,59.49,17.09
2022-01-27,25.93,166.6,12.51,343.19,14.9,432.7,44.87,58.23,52.43,57.23,18.23
2022-01-28,26.11,167.79,12.13,353.19,14.62,441.44,40.85,63.52,57.0,60.57,17.19
2022-01-31,25.95,168.53,11.72,364.5,14.31,450.64,36.92,68.6,62.45,64.54,14.82
2022-02-01,25.96,168.34,11.55,369.8,14.14,455.5,35.29,69.39,65.27,66.59,13.42
2022-02-02,26.02,168.31,11.92,358.56,14.29,450.93,38.53,67.29,59.24,64.52,14.36
2022-02-03,26.03,168.04,12.04,354.13,14.44,446.24,39.74,63.03,56.92,62.49,15.21
2022-02-04,26.1,169.43,11.9,358.7,14.32,449.5,38.2,65.31,59.18,63.83,14.17
2022-02-07,25.95,170.1,12.06,353.9,14.42,446.66,39.82,63.01,56.76,62.61,13.85
2022-02-08,25.98,170.66,11.71,363.81,14.13,455.29,36.6,68.8,61.61,66.27,12.52
2022-02-09,26.14,170.53,11.86,359.45,14.27,451.4,37.79,66.31,59.35,64.51,13.28
2022-02-10,26.46,170.75,11.9,358.47,14.32,449.3,38.06,65.06,58.76,63.64,14.01
2022-02-11,26.31,173.78,12.3,346.44,14.63,439.88,41.87,58.3,52.87,59.59,16.97
2022-02-14,26.52,173.1,12.05,352.93,14.48,443.86,39.58,61.35,55.87,61.17,15.15
2022-02-15,26.44,173.48,12.01,353.89,14.47,443.94,39.19,62.12,56.2,61.21,15.21
2022-02-16,26.2,176.7,12.05,352.71,14.51,443.18,39.56,61.38,55.68,60.9,15.18
2022-02-17,26.16,177.06,12.27,346.4,14.7,437.51,41.53,58.26,52.61,58.45,16.675
2022-02-18,26.1,177.67,12.56,338.44,14.88,431.95,44.5,54.0,49.03,56.24,17.35
2022-02-22,26.36,177.39,12.44,341.41,14.84,432.65,43.41,55.74,50.25,56.52,16.15
2022-02-23,26.64,182.57,13.32,318.67,15.61,411.0,52.79,44.75,40.68,48.22,21.32
2022-02-24,26.68,176.41,12.41,341.35,14.94,429.64,42.88,55.72,50.0,55.21,17.18
2022-02-25,26.97,178.85,12.38,342.4,14.86,432.23,42.4,55.74,50.39,56.04,18.23
2022-02-28,26.7,179.08,12.26,345.65,14.76,435.12,41.25,56.87,51.86,57.32,18.22
2022-03-01,27.48,180.13,12.36,343.01,14.83,432.3,42.01,54.8,50.7,56.18,20.0
2022-03-02,27.49,179.96,12.11,349.83,14.55,440.59,39.6,58.89,53.76,59.29,18.13
2022-03-03,27.63,182.09,12.45,340.0,14.85,431.69,43.1,53.82,49.25,55.85,20.2
2022-03-04,27.79,184.45,12.56,337.37,14.88,431.58,44.15,51.98,48.04,55.73,19.99
2022-03-07,28.73,188.35,13.03,323.83,15.26,419.87,49.43,46.25,42.37,51.13,22.18
2022-03-08,28.47,186.01,12.73,331.69,15.05,425.16,45.8,49.75,45.41,53.11,20.34
2022-03-09,27.92,186.93,12.77,330.75,15.16,422.42,46.02,48.42,44.87,52.0,21.18
2022-03-10,28.04,183.77,12.62,334.3,14.94,428.2,44.5,50.05,46.37,54.13,18.49
2022-03-11,28.37,183.08,13.06,323.26,15.21,420.98,49.19,45.35,41.88,51.43,19.83
2022-03-14,28.04,179.1,13.15,321.05,15.24,419.66,50.03,44.59,40.88,50.99,20.57
2022-03-15,27.79,179.09,12.66,332.36,14.87,429.97,44.91,49.65,45.28,54.63,18.83
2022-03-16,27.35,181.13,12.42,338.47,14.74,433.53,42.16,51.64,47.61,55.99,17.06
2022-03-17,27.37,179.91,12.27,342.33,14.56,437.81,40.51,53.3,49.54,58.3,17.0
2022-03-18,27.72,179.32,11.98,350.24,14.33,444.45,37.67,56.01,52.95,60.84,15.34
2022-03-21,28.92,179.63,11.97,350.55,14.3,445.99,37.53,56.75,53.14,61.46,14.7
2022-03-22,29.05,180.29,11.86,353.83,14.24,446.9,36.4,57.37,54.52,61.81,15.3
2022-03-23,29.12,182.4,11.85,353.75,14.29,445.82,36.42,57.19,54.45,61.34,14.63
2022-03-24,29.21,181.76,11.66,359.59,14.11,451.09,34.6,60.87,57.06,63.52,14.0
2022-03-25,29.38,180.33,11.66,359.3,14.07,452.04,34.68,59.74,56.93,63.85,13.77
2022-03-28,29.17,177.0,11.34,369.0,13.83,461.75,31.95,65.01,61.45,67.26,12.71
2022-03-29,29.29,179.76,11.34,369.46,13.82,460.29,31.84,65.73,61.83,67.43,12.47
2022-03-30,28.74,180.91,11.4,367.21,13.91,457.92,32.33,63.97,60.67,66.37,12.64
2022-03-31,28.54,179.59,11.55,362.75,14.03,453.3,33.51,61.4,58.44,64.31,13.13
2022-04-01,28.95,180.27,11.55,362.71,14.05,453.2,33.52,61.02,58.39,64.19,12.6
2022-04-04,28.92,180.91,11.39,367.71,13.98,455.23,32.1,63.4,60.84,65.13,12.0
2022-04-05,29.97,179.78,11.78,355.47,14.24,446.87,35.36,56.94,54.74,61.55,13.89
2022-04-06,29.6,179.87,11.88,352.13,14.28,445.67,36.32,54.75,53.17,60.99,13.82
2022-04-07,29.68,180.52,11.88,352.31,14.19,448.04,36.3,55.26,53.23,61.96,13.35
2022-04-08,29.94,183.2,12.13,344.76,14.31,444.11,38.65,51.75,49.81,60.33,13.54
2022-04-11,30.14,184.04,12.09,345.7,14.35,443.02,38.15,51.61,50.11,59.86,13.68
2022-04-12,30.33,184.54,12.3,339.71,14.52,437.96,40.3,49.05,47.59,57.83,14.48
2022-04-13,30.53,184.28,12.05,346.39,14.33,443.44,37.91,51.57,50.43,60.05,12.64
2022-04-14,31.26,186.0,12.38,337.41,14.56,436.73,40.92,46.71,46.52,57.26,13.56
2022-04-18,31.28,183.19,12.36,338.0,14.52,437.87,40.65,47.73,46.77,57.7,13.07
2022-04-19,31.08,181.59,12.02,347.26,14.21,446.95,37.46,52.3,50.6,61.31,11.83
2022-04-20,30.9,181.77,12.08,345.17,14.16,448.58,37.99,51.99,49.68,61.96,11.39
2022-04-21,31.155,180.7,12.48,334.19,14.55,436.94,41.84,47.93,45.0,57.23,13.07
2022-04-22,31.14,177.17,12.89,323.68,14.99,423.7,45.88,43.38,40.83,52.04,15.74
2022-04-25,30.31,178.0,12.73,327.37,14.91,425.92,44.3,44.74,42.21,52.81,15.27
2022-04-26,30.9,176.47,13.11,317.28,15.21,417.38,48.2,42.16,38.2,49.59,17.23
2022-04-27,31.77,175.92,12.92,321.94,15.03,422.17,46.13,44.74,39.84,51.37,16.4
2022-04-28,31.73,178.05,12.85,323.61,14.96,423.56,45.08,46.2,40.37,51.73,16.74
2022-04-29,31.65,173.59,13.26,312.89,15.37,412.01,49.37,41.81,36.25,47.43,18.38
2022-05-02,32.25,173.89,13.01,318.49,15.26,414.91,46.72,43.75,38.19,48.44,17.49
2022-05-03,31.99,174.32,12.98,319.4,15.19,417.13,46.3,44.37,38.52,49.18,15.96
2022-05-04,31.45,177.6,12.73,325.16,14.9,424.58,43.59,46.37,40.44,51.71,14.57
2022-05-05,32.26,175.39,13.29,311.22,15.37,411.16,49.04,40.44,35.09,46.77,18.14
2022-05-06,32.35,174.23,13.61,303.57,15.6,405.2,52.64,38.14,32.59,44.7,18.57
2022-05-09,32.0,173.77,13.53,304.63,15.59,404.5,51.58,38.31,32.73,44.36,18.02
2022-05-10,32.45,172.51,13.81,298.48,15.85,397.99,54.94,36.39,30.86,42.25,18.62
2022-05-11,31.91,172.08,14.32,287.48,16.2,389.58,61.19,32.36,27.45,39.49,18.75
2022-05-12,31.94,168.31,13.91,295.75,15.9,396.73,56.03,34.15,29.9,41.79,16.78
2022-05-13,32.28,168.43,13.7,300.16,15.76,400.04,53.22,35.24,31.11,42.77,15.97
2022-05-16,32.33,170.44,13.49,304.48,15.5,406.51,50.84,37.3,32.45,44.9,14.42
2022-05-17,31.79,169.01,13.62,301.47,15.61,403.52,52.2,36.63,31.43,43.8,15.0
2022-05-18,31.5,171.52,14.19,289.31,16.21,388.62,58.46,32.15,27.53,38.8,18.15
2022-05-19,31.68,171.71,13.98,293.05,16.0,393.0,56.03,33.11,28.67,40.31,15.22
2022-05-20,31.57,173.13,14.16,290.0,16.01,392.83,58.01,32.35,27.69,40.2,15.57
2022-05-23,31.5,173.47,14.23,288.18,16.03,392.52,58.92,32.83,27.13,40.06,16.13
2022-05-24,31.15,172.8,14.34,285.68,16.05,392.36,60.37,32.0,26.44,39.97,16.16
2022-05-25,31.15,172.13,14.09,290.28,15.77,398.68,57.33,33.23,27.79,41.96,15.08
2022-05-26,31.2,173.46,13.52,302.53,15.41,407.97,50.43,37.36,31.33,44.86,14.55
2022-05-27,31.23,172.71,13.23,309.12,15.19,413.42,47.06,39.49,33.33,46.67,14.61
2022-05-31,31.69,172.16,13.16,310.66,15.14,415.2,46.37,40.3,33.75,47.23,13.57
2022-06-01,31.52,173.66,13.42,304.86,15.36,409.58,48.94,37.86,31.95,45.28,13.77
2022-06-02,31.85,173.55,13.21,309.06,15.24,412.47,46.8,39.14,33.09,46.19,13.62
2022-06-03,32.37,172.81,13.14,310.78,15.15,414.76,45.72,39.91,33.65,46.94,13.06
2022-06-06,32.76,172.11,13.45,303.76,15.4,408.13,49.15,37.31,31.37,44.7,13.7
2022-06-07,32.49,172.89,13.2,309.04,15.18,413.93,46.59,39.5,33.08,46.63,12.89
2022-06-08,32.68,172.45,13.34,305.92,15.35,409.36,48.05,37.7,32.06,45.06,13.0
2022-06-09,32.85,170.89,13.9,293.61,15.9,394.88,54.02,33.52,28.24,40.32,14.38
2022-06-10,32.99,171.17,14.57,279.66,16.49,380.0,61.82,28.48,24.28,35.76,16.59
2022-06-13,33.36,169.61,14.64,277.64,16.61,376.84,62.6,27.83,23.64,34.78,17.55
2022-06-14,33.3,170.4,14.53,279.52,16.59,377.33,61.48,28.69,24.07,34.9,16.38
2022-06-15,32.66,170.56,14.75,275.57,16.9,370.54,63.8,27.15,22.99,32.97,16.72
2022-06-16,32.79,172.15,14.91,272.32,17.05,365.43,65.77,25.88,22.08,31.98,16.87
2022-06-17,32.92,171.06,14.5,278.8,16.74,371.9,60.72,27.85,23.83,33.66,15.3
2022-06-21,32.7,171.64,14.51,278.52,16.81,370.68,60.92,27.64,23.65,33.28,16.15
2022-06-22,32.3,171.39,14.29,283.18,16.53,376.69,57.8,28.9,24.97,34.9,14.66
2022-06-23,32.12,170.24,14.05,287.9,16.32,381.43,54.99,30.46,26.11,36.25,14.4
2022-06-24,32.11,170.58,13.65,296.02,15.9,391.12,50.19,32.99,28.35,38.96,14.22
2022-06-27,32.22,170.06,13.79,292.98,15.94,390.3,51.74,32.14,27.48,38.71,13.48
2022-06-28,32.75,170.58,14.26,283.43,16.32,381.16,56.89,28.9,24.77,36.01,14.4
2022-06-29,32.67,169.49,14.4,280.8,16.54,376.27,58.6,28.13,24.01,34.58,14.81
2022-06-30,32.36,167.13,14.48,278.88,16.53,376.6,59.63,27.6,23.59,34.69,14.76
2022-07-01,32.26,167.18,14.51,278.31,16.55,376.0,59.95,27.08,23.42,34.48,14.75
2022-07-05,32.19,164.32,14.04,287.35,16.27,382.07,54.42,29.46,25.77,36.21,14.04
2022-07-06,32.01,162.43,13.93,289.65,16.15,385.12,53.09,30.54,26.42,37.07,13.51
2022-07-07,32.23,162.32,13.82,292.0,16.06,387.16,51.72,30.86,26.97,37.63,13.47
2022-07-08,32.4,161.93,13.79,292.92,16.12,385.91,51.35,31.06,27.18,37.24,13.33
2022-07-11,32.53,161.22,13.9,290.24,16.22,383.66,52.58,30.91,26.41,36.59,13.56
2022-07-12,32.44,160.1,14.37,280.53,16.57,375.09,57.97,27.64,23.85,34.16,14.26
2022-07-13,32.59,159.03,14.26,283.13,16.65,373.99,56.7,28.32,24.48,33.76,14.04
2022-07-14,32.61,159.01,13.92,289.8,16.26,382.62,52.5,30.83,26.27,36.21,13.09
2022-07-15,32.59,160.08,13.67,294.72,16.01,388.27,50.08,32.38,27.63,37.85,12.32
2022-07-18,32.57,159.47,13.75,293.1,16.1,386.17,50.77,31.63,27.2,37.17,12.57
2022-07-19,32.4,159.71,13.48,298.7,15.83,392.5,47.84,33.34,28.68,38.94,12.55
2022-07-20,32.44,158.31,13.28,303.53,15.77,394.14,45.53,35.08,30.04,39.46,12.22
2022-07-21,31.74,160.55,13.14,306.39,15.59,398.92,44.19,36.38,30.91,40.87,11.79
2022-07-22,31.74,160.68,13.33,302.02,15.7,395.72,46.06,34.84,29.53,39.89,11.69
2022-07-25,31.85,160.23,13.49,298.41,15.79,393.84,47.79,34.12,28.44,39.32,11.69
2022-07-26,32.03,160.02,13.46,299.07,15.75,394.43,47.17,34.15,28.65,39.42,11.5
2022-07-27,31.59,163.31,13.11,306.59,15.45,401.84,43.52,36.82,30.7,41.66,11.13
2022-07-28,31.26,163.89,12.9,311.47,15.23,407.7,41.44,38.86,32.16,43.45,10.42
2022-07-29,31.14,165.0,12.81,313.68,15.19,409.16,40.5,39.09,32.79,43.89,10.6
2022-08-01,30.82,165.66,12.85,312.84,15.19,409.03,40.89,38.86,32.48,43.86,11.05
2022-08-02,31.23,164.77,12.72,316.02,15.15,410.4,39.57,39.58,33.56,44.24,10.69
2022-08-03,31.44,165.53,12.45,322.89,14.99,414.25,36.98,42.07,35.69,45.49,10.33
