Date,BIL,BSV,BTAL,CURE,DRN,DUSL,ERX,FAS,LTL,NAIL,PSQ,QID,QLD,QQQ,SH,SHV,SMH,SOXL,SPXU,SPY,SQQQ,TECL,TLT,TMF,TMV,TQQQ,UGE,UPRO,UTSL,UUP,UVXY,UYM,VDE,VIXY,WANT,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XTL
2019-03-18,91.53,79.12,21.09,57.39,23.37,29.97,22.96,65.03,40.72,34.21,29.63,34.79,89.47,179.05,27.75,110.47,107.15,142.18,31.68,282.4,10.34,136.6,121.41,19.24,18.1,56.38,41.45,49.51,33.38,25.74,38.45,56.36,90.1,23.76,26.98,55.46,66.24,26.69,74.44,73.45,54.74,35.18,57.31,92.58,112.23,70.7
2019-03-19,91.53,79.28,21.21,56.15,23.76,29.48,23.56,62.34,40.52,33.47,29.4,34.38,90.14,179.76,27.76,110.48,106.25,138.13,31.94,281.55,10.18,135.22,122.68,19.82,17.54,57.01,40.91,48.9,33.76,25.59,38.97,56.29,91.05,23.96,27.19,55.41,66.82,26.14,73.93,73.25,54.51,35.34,57.46,91.94,112.39,70.21
2019-03-20,91.56,79.27,21.1,56.81,24.8,30.27,24.04,63.23,41.93,35.68,28.96,33.36,92.91,182.57,27.45,110.49,109.9,152.45,30.92,284.73,9.71,145.63,122.95,19.95,17.43,59.65,42.09,50.51,34.74,25.75,38.15,57.55,91.03,23.65,28.3,56.0,67.29,26.06,74.64,75.09,55.15,35.97,58.07,92.3,113.93,71.55
2019-03-21,91.56,79.47,21.55,53.69,24.54,28.24,22.11,59.1,41.01,34.94,29.61,34.83,88.75,178.56,27.98,110.52,106.74,139.48,32.66,279.25,10.36,134.99,124.86,20.86,16.61,55.75,41.29,47.63,35.45,25.8,44.74,53.97,88.45,26.36,26.63,54.33,65.47,25.34,72.95,73.32,55.08,35.8,58.49,90.62,111.67,69.79
2019-03-22,91.56,79.57,21.71,53.59,24.49,28.37,22.12,58.64,40.96,37.13,29.65,34.94,88.52,178.22,28.0,110.52,105.4,134.16,32.76,279.04,10.41,133.46,125.06,20.98,16.54,55.4,41.45,47.51,35.61,25.8,44.88,53.53,88.39,26.41,27.04,54.23,65.5,25.23,73.12,73.0,55.19,35.83,58.54,90.57,112.33,69.84
2019-03-25,91.57,79.6,21.64,54.62,25.13,28.96,23.09,60.53,41.78,37.08,29.53,34.64,89.32,179.05,27.81,110.54,106.38,138.24,32.07,281.12,10.27,135.63,124.97,20.91,16.58,56.16,42.14,48.51,36.29,25.88,41.29,53.93,89.71,25.0,27.34,54.56,66.44,25.53,73.61,73.4,55.66,36.05,58.96,91.19,112.81,70.58
2019-03-26,91.58,79.65,21.76,53.3,25.05,29.06,22.59,59.88,41.69,39.37,29.71,35.05,88.26,177.9,27.94,110.53,104.82,132.18,32.51,279.65,10.47,133.42,126.12,21.45,16.14,55.06,41.98,47.83,35.45,25.91,42.2,53.9,89.1,25.37,27.18,54.49,65.97,25.42,73.69,72.98,55.47,35.93,58.55,90.43,112.58,70.18
2019-03-27,91.6,79.63,21.64,53.7,25.65,29.77,22.85,61.35,41.07,37.97,29.65,34.92,88.54,178.31,27.83,110.56,104.61,131.49,32.16,280.71,10.4,134.89,126.56,21.69,15.99,55.41,42.63,48.34,34.31,26.0,40.84,54.9,89.44,24.82,27.74,55.02,66.22,25.64,74.23,73.28,55.74,36.23,57.86,90.66,113.26,70.4
2019-03-28,91.6,79.59,21.56,55.59,25.47,30.6,22.7,61.86,41.52,37.35,29.42,34.4,89.93,179.66,27.65,110.57,106.14,137.54,31.54,282.48,10.17,138.63,126.44,21.65,16.01,56.66,42.97,49.28,34.94,26.03,38.91,55.76,89.38,24.03,28.11,55.5,66.12,25.71,75.03,74.0,56.11,36.22,58.17,91.75,113.85,70.71
2019-03-29,91.44,79.3,21.37,55.83,25.47,32.51,23.64,64.97,42.59,37.95,29.03,33.49,92.34,182.04,27.35,110.35,108.94,147.67,30.47,285.83,9.78,144.32,124.37,20.69,16.71,58.89,43.38,51.0,34.18,26.01,37.87,57.63,90.63,23.61,29.09,56.33,66.99,26.34,76.58,75.01,55.92,36.11,57.77,91.89,115.1,71.84
2019-04-01,91.43,79.34,21.26,55.44,25.98,32.5,23.13,65.21,42.61,37.85,28.94,33.28,92.91,182.73,27.33,110.38,109.03,148.14,30.45,285.97,9.66,145.85,124.6,20.8,16.63,59.54,43.06,50.99,34.18,26.04,37.71,57.94,89.96,23.55,29.04,56.52,66.53,26.32,76.55,75.27,55.46,36.42,57.85,91.68,115.08,71.94
2019-04-02,91.44,79.29,21.11,55.28,25.81,32.24,22.45,65.68,43.18,38.99,28.78,32.9,93.98,183.78,27.28,110.36,111.57,158.23,30.3,286.42,9.5,149.34,123.52,20.27,17.04,60.57,42.76,51.29,34.07,26.0,38.09,59.65,89.0,23.72,29.7,57.26,65.89,26.4,76.32,75.88,55.19,36.38,57.76,91.56,115.89,72.61
2019-04-03,91.47,79.32,21.12,54.92,25.62,32.79,22.98,66.15,43.14,41.46,28.79,32.92,93.9,183.71,27.23,110.41,111.71,158.83,30.07,287.18,9.52,147.59,123.87,20.44,16.91,60.48,43.17,51.62,33.66,26.03,37.63,61.0,89.82,23.5,30.35,57.84,66.44,26.56,76.79,75.56,55.4,36.27,57.56,91.37,116.83,72.99
2019-04-04,91.47,79.33,21.03,56.04,26.14,33.01,24.2,66.58,43.29,43.33,28.66,32.6,94.82,184.66,27.11,110.4,112.54,162.46,29.7,288.57,9.37,149.38,124.03,20.5,16.86,61.39,43.31,52.29,34.6,26.06,36.43,60.97,91.48,23.01,30.88,57.82,67.61,26.6,77.01,75.92,55.59,36.55,58.1,92.0,117.52,73.35
2019-04-05,91.47,79.31,21.04,55.99,25.65,32.57,24.53,66.6,43.68,43.36,28.58,32.43,95.31,185.13,27.08,110.42,112.8,163.63,29.59,288.79,9.3,151.17,123.59,20.3,17.04,61.87,43.64,52.49,33.88,25.97,36.15,61.2,91.85,22.9,31.19,57.84,67.91,26.63,76.68,76.21,55.82,36.37,57.69,91.98,117.94,73.34
2019-04-08,91.48,79.35,21.21,55.35,25.35,31.15,23.6,65.27,43.42,41.7,28.7,32.67,94.64,184.48,27.23,110.4,111.55,158.11,30.08,287.31,9.4,148.97,123.98,20.47,16.87,61.19,43.27,51.65,34.04,25.98,38.08,59.86,90.67,23.73,30.28,57.42,67.08,26.41,75.64,75.85,55.75,36.26,57.83,91.74,116.88,72.92
2019-04-09,91.48,79.41,21.12,55.51,25.94,31.13,23.92,66.16,44.22,42.92,28.55,32.34,95.66,185.47,27.14,110.43,112.42,162.17,29.77,288.29,9.25,152.13,124.28,20.61,16.78,62.18,43.72,52.18,33.67,25.94,36.54,59.95,91.08,23.06,30.74,57.39,67.33,26.49,75.62,76.38,55.91,36.55,57.65,91.77,117.44,74.13
2019-04-10,91.51,79.36,21.04,53.46,25.98,32.1,23.91,66.69,44.24,44.39,28.61,32.49,95.19,185.03,27.16,110.46,112.34,161.77,29.81,288.21,9.33,151.38,123.55,20.26,17.05,61.71,43.9,52.12,34.3,26.02,35.39,59.7,91.05,22.59,30.92,57.36,67.38,26.65,76.27,76.28,56.02,36.5,57.94,90.64,117.59,74.08
2019-04-11,91.51,79.25,20.99,51.94,26.06,33.23,24.09,69.53,44.78,44.73,28.49,32.22,95.97,185.83,26.97,110.46,113.9,168.5,29.22,290.16,9.2,154.39,122.67,19.81,17.42,62.47,44.25,53.17,34.76,25.96,32.98,61.23,91.42,21.56,31.48,58.12,67.56,27.14,77.28,76.81,56.2,36.7,58.21,89.81,118.32,74.66
2019-04-12,91.52,79.26,21.12,52.55,25.89,32.76,23.67,68.6,44.66,45.08,28.48,32.2,95.98,185.86,26.99,110.45,113.1,164.91,29.28,289.97,9.21,154.37,122.98,19.95,17.3,62.52,44.47,53.03,34.68,25.95,32.36,60.77,90.84,21.31,31.68,57.85,67.16,26.97,76.85,76.78,56.53,36.48,58.2,90.17,118.56,74.32
2019-04-15,91.52,79.21,20.97,49.37,24.03,33.27,24.14,69.44,45.2,45.84,28.4,32.0,96.63,186.5,26.99,110.47,115.85,180.62,29.23,290.16,9.11,156.61,122.21,19.62,17.62,63.13,44.51,53.18,33.32,26.01,32.0,61.62,91.38,21.14,32.06,58.11,67.6,27.35,77.32,77.17,56.54,35.62,57.48,88.32,119.08,74.8
2019-04-16,91.54,79.23,21.03,45.11,23.36,33.53,24.02,69.34,44.25,46.38,28.31,31.8,97.28,187.15,27.06,110.5,117.52,188.84,29.47,289.45,9.02,159.1,122.26,19.61,17.62,63.76,44.83,52.72,33.1,25.99,32.27,61.28,91.3,21.27,32.29,57.75,67.51,27.42,77.42,77.6,56.82,35.25,57.26,85.78,119.31,74.05
2019-04-17,91.55,79.28,21.04,45.2,23.85,34.53,23.64,69.07,44.39,47.65,28.27,31.74,97.49,187.39,27.02,110.49,117.73,189.2,29.29,290.02,9.0,160.38,122.9,19.94,17.32,63.96,44.95,53.0,33.08,26.13,31.55,60.99,90.79,20.96,32.18,57.82,67.19,27.34,78.31,77.82,56.87,35.53,57.29,85.92,119.27,74.1
2019-04-18,91.55,79.25,21.03,45.34,23.15,34.21,25.11,68.49,44.62,46.39,28.2,31.53,98.07,187.92,26.99,110.49,117.64,189.28,29.23,290.27,8.92,161.44,122.31,19.63,17.6,64.5,44.75,53.17,32.93,26.07,31.1,59.8,92.84,20.76,31.88,57.43,68.61,27.26,78.07,78.0,56.89,35.14,57.24,85.97,118.82,74.46
2019-04-22,91.55,79.35,21.04,47.44,23.86,35.16,25.1,69.96,44.5,48.16,27.85,30.74,100.54,190.31,26.76,110.49,118.57,194.96,28.46,292.88,8.58,166.92,122.57,19.75,17.5,66.95,44.89,54.53,33.3,26.16,30.74,60.21,92.88,20.59,32.94,57.69,68.5,27.43,78.75,78.85,56.71,35.54,57.4,87.33,120.24,74.77
2019-04-23,91.57,79.43,21.14,47.31,24.65,34.86,23.71,70.01,44.6,48.6,27.95,30.94,99.9,189.71,26.82,110.53,119.53,200.61,28.66,292.23,8.66,167.05,123.57,20.24,17.06,66.3,44.87,54.21,33.89,26.29,31.83,59.52,91.14,21.09,33.11,57.33,67.3,27.4,78.52,78.88,56.83,35.79,57.77,87.23,120.35,74.47
2019-04-24,91.59,79.41,21.24,48.84,24.5,32.79,23.49,70.35,43.33,45.57,27.83,30.73,100.58,190.48,26.83,110.55,117.28,189.69,28.73,292.05,8.58,166.55,123.39,20.14,17.14,67.04,43.92,54.04,34.41,26.34,32.75,57.46,90.69,21.5,32.54,56.6,67.09,27.45,76.94,78.86,56.47,35.75,58.01,88.13,119.72,72.98
2019-04-25,91.58,79.5,21.23,50.23,24.93,33.38,22.66,72.01,43.36,45.29,27.82,30.66,100.88,190.65,26.72,110.56,115.63,184.94,28.34,293.41,8.55,164.74,123.81,20.31,16.97,67.28,44.9,54.82,34.4,26.31,31.1,58.14,89.62,20.79,33.21,57.07,66.22,27.7,77.52,78.56,56.98,35.99,58.1,89.01,120.67,73.02
2019-04-26,91.59,79.46,21.12,49.87,24.28,33.68,22.54,73.16,43.53,45.74,27.77,30.56,101.18,191.02,26.69,110.56,115.2,183.97,28.24,293.87,8.5,164.83,123.02,19.94,17.28,67.64,45.13,55.01,33.82,26.25,31.81,58.52,89.45,21.1,33.02,56.96,66.16,27.98,77.7,78.58,57.05,35.62,57.76,88.85,120.25,73.32
2019-04-29,91.6,79.56,21.29,50.64,24.89,34.19,22.51,74.13,43.29,46.3,27.99,31.0,99.68,189.54,26.68,110.56,116.27,188.05,28.19,294.02,8.7,165.83,123.65,20.23,17.05,66.09,45.81,55.1,35.44,26.17,31.84,58.76,89.21,21.09,32.85,57.45,66.11,28.02,78.01,78.71,57.71,36.03,58.71,89.26,120.07,73.2
2019-04-30,91.43,79.32,21.35,50.18,25.15,33.48,21.04,72.48,42.38,46.17,28.1,31.28,98.91,188.93,26.87,110.36,115.28,183.44,28.82,291.81,8.8,164.57,123.9,20.45,16.86,65.33,44.91,53.86,34.47,26.2,33.62,56.61,87.27,21.9,31.62,56.41,64.79,27.79,77.5,78.51,57.0,36.03,58.11,89.1,118.61,72.51
2019-05-01,91.44,79.26,21.45,50.91,25.25,33.25,19.98,72.63,42.07,47.71,28.2,31.5,98.16,188.11,26.93,110.38,116.46,189.55,29.01,291.18,8.9,161.79,123.31,20.17,17.1,64.53,44.74,53.53,34.15,26.26,33.71,55.3,85.78,21.96,31.57,56.12,63.66,27.82,77.46,78.1,56.98,36.1,57.98,89.48,118.7,72.21
2019-05-02,91.45,79.3,21.23,52.0,25.86,34.56,20.48,74.3,42.31,48.72,27.75,30.52,101.24,191.11,26.67,110.38,117.51,193.35,28.15,294.03,8.48,166.36,123.66,20.33,16.96,67.57,45.36,55.04,34.76,26.16,31.35,56.96,86.55,20.92,32.82,56.67,64.25,28.07,78.4,78.84,57.41,36.35,58.3,90.16,120.1,73.34
2019-05-03,91.46,79.38,21.31,52.95,25.91,33.54,20.47,73.42,41.65,48.21,27.91,30.9,100.06,189.94,26.79,110.39,115.55,183.85,28.51,292.82,8.63,162.63,124.0,20.5,16.81,66.36,44.89,54.39,34.18,26.18,33.81,55.1,86.63,22.02,32.14,55.86,64.31,27.88,77.65,78.23,57.32,36.2,57.98,90.62,119.37,72.56
2019-05-06,91.47,79.45,21.46,49.88,24.3,31.43,20.06,69.8,40.57,46.33,28.48,32.12,96.04,186.24,27.22,110.4,113.07,170.43,29.97,287.93,9.14,151.95,124.95,20.99,16.44,62.5,43.84,51.67,33.76,26.2,42.39,52.7,86.04,25.71,30.67,54.88,63.75,27.42,76.08,76.55,56.75,35.58,57.8,88.88,117.56,71.41
2019-05-07,91.47,79.4,21.52,50.07,24.2,31.48,20.06,69.4,40.56,45.12,28.57,32.34,95.46,185.77,27.27,110.4,112.13,166.34,30.08,287.53,9.21,151.36,124.41,20.69,16.64,61.95,43.89,51.43,32.39,26.21,41.29,52.91,85.97,25.21,30.73,54.83,63.75,27.36,76.08,76.46,56.74,35.58,57.01,89.07,117.6,71.6
2019-05-08,91.48,79.45,21.62,49.81,24.39,31.29,20.08,69.33,39.96,46.34,28.69,32.62,94.58,184.77,27.36,110.43,110.58,160.42,30.36,286.66,9.36,148.3,124.92,20.94,16.43,60.97,43.58,50.91,32.29,26.16,41.08,51.89,85.89,25.15,30.27,54.4,63.75,27.3,75.97,75.94,56.62,35.7,56.94,88.88,117.12,70.33
2019-05-09,91.5,79.46,21.66,49.67,25.12,31.53,20.3,70.62,40.2,46.54,28.68,32.55,94.77,185.0,27.25,110.43,110.5,160.89,29.95,288.1,9.35,149.52,124.75,20.87,16.52,61.14,44.05,51.63,33.85,26.15,36.51,53.15,86.39,23.25,30.39,55.14,64.05,27.48,76.27,76.18,57.31,36.11,57.96,88.91,117.29,70.26
2019-05-10,91.49,79.61,22.14,47.09,25.06,29.0,19.32,65.83,38.18,44.64,29.68,34.82,88.12,178.58,27.93,110.45,105.24,138.18,32.2,280.86,10.32,132.7,125.73,21.35,16.14,54.82,42.94,47.81,35.12,26.15,44.37,50.48,84.73,26.63,27.8,53.9,62.95,26.68,74.1,73.31,56.77,36.11,58.58,87.24,113.8,67.91
2019-05-13,91.5,79.59,21.92,47.66,25.39,29.95,20.01,67.5,38.81,47.0,29.37,34.09,90.06,180.54,27.68,110.46,108.01,148.07,31.41,283.4,9.98,139.13,125.36,21.16,16.29,56.54,43.64,49.01,34.33,26.21,40.79,51.27,85.9,25.2,28.61,54.36,63.72,26.89,74.87,74.49,57.04,36.24,58.19,87.68,114.95,68.73
2019-05-14,91.51,79.67,21.92,48.04,25.81,30.04,20.31,67.65,38.84,47.51,28.94,33.16,92.52,183.09,27.53,110.46,108.95,151.7,30.81,285.06,9.57,143.3,126.13,21.53,15.99,58.89,44.3,49.86,34.24,26.22,38.27,51.14,86.4,24.16,29.04,54.22,64.05,26.79,74.97,75.3,57.49,36.48,58.09,87.94,115.73,69.04
2019-05-15,91.52,79.62,21.86,49.1,26.29,30.8,20.63,69.79,40.56,48.93,28.65,32.48,94.4,184.93,27.29,110.49,107.37,144.0,30.02,287.7,9.28,147.79,125.71,21.33,16.15,60.73,44.89,51.21,34.84,26.29,35.85,52.51,86.95,23.13,29.81,54.98,64.4,27.06,75.66,75.99,57.94,36.69,58.48,88.63,116.8,68.92
2019-05-16,91.53,79.62,22.04,48.86,26.04,29.95,19.98,68.62,40.52,47.49,28.97,33.14,92.47,183.04,27.46,110.49,105.45,135.49,30.59,285.84,9.57,143.95,125.99,21.47,16.04,58.84,44.49,50.25,35.44,26.35,36.55,51.69,85.91,23.42,29.28,54.65,63.75,26.88,74.82,75.38,57.75,36.64,58.78,88.44,115.91,68.09
2019-05-17,91.54,79.59,22.15,48.77,25.16,29.58,20.02,68.22,40.33,44.99,29.44,34.25,89.42,179.95,27.65,110.48,101.14,119.25,31.21,283.95,10.05,136.29,125.73,21.32,16.15,55.89,43.62,49.28,35.64,26.33,37.32,50.36,85.86,23.76,28.65,53.87,63.78,26.91,74.63,74.07,57.61,36.05,58.86,88.4,115.09,67.95
2019-05-20,91.54,79.53,22.03,50.03,25.82,30.58,20.68,69.84,41.4,46.97,29.17,33.58,91.21,181.83,27.42,110.5,103.49,126.75,30.37,286.51,9.76,141.18,125.53,21.22,16.24,57.57,43.65,50.55,35.65,26.37,34.6,51.85,86.87,22.63,29.24,54.7,64.52,27.19,75.51,74.98,57.49,36.35,58.97,89.23,115.89,68.86
2019-05-21,91.56,79.59,22.16,50.97,25.88,29.88,19.68,69.52,40.86,45.01,29.27,33.85,90.4,181.02,27.49,110.51,101.6,118.82,30.64,285.63,9.87,138.98,126.25,21.55,15.98,56.82,43.51,50.12,36.61,26.39,33.97,51.29,85.21,22.35,28.3,54.32,63.52,27.03,74.89,74.59,57.75,36.52,59.41,89.74,114.7,68.24
2019-05-22,91.58,79.76,22.37,50.4,25.98,28.43,17.83,66.91,39.61,43.4,29.74,34.88,87.59,178.25,27.83,110.54,100.13,112.81,31.76,282.14,10.32,131.72,127.67,22.29,15.43,54.14,43.11,48.32,37.49,26.34,37.4,49.31,82.35,23.86,27.22,53.49,61.39,26.65,73.75,73.28,57.73,36.7,59.92,89.43,113.28,66.86
2019-05-23,91.58,79.74,22.31,50.66,26.17,28.52,17.89,68.17,40.24,45.63,29.76,35.0,87.47,178.16,27.78,110.55,99.48,109.88,31.62,282.78,41.4,131.84,127.78,22.34,15.4,54.06,42.91,48.51,37.18,26.25,36.23,49.83,82.49,23.37,27.33,53.79,61.62,26.86,73.78,73.3,57.52,36.75,59.83,89.56,113.43,67.62
2019-05-24,91.59,79.84,22.35,48.47,25.52,27.78,17.29,66.56,39.52,43.36,29.89,35.23,86.81,177.49,28.03,110.55,98.56,106.89,32.5,280.15,41.92,130.33,128.79,22.85,15.06,53.48,41.51,47.21,35.39,26.36,37.8,48.92,81.6,24.05,26.88,53.25,60.98,26.55,73.1,73.09,56.58,36.37,58.85,88.28,112.68,66.79
2019-05-28,91.59,79.88,22.41,47.06,24.41,27.28,16.97,65.87,38.87,42.03,30.13,35.8,85.42,176.03,28.23,110.55,98.5,108.34,33.13,278.27,42.94,128.06,129.09,23.02,14.93,52.14,40.78,46.27,33.99,26.42,38.9,48.88,81.16,24.5,26.11,53.26,60.59,26.5,72.77,72.66,56.17,35.95,58.07,87.43,111.68,66.53
2019-05-29,91.62,79.94,22.49,47.81,24.47,27.64,16.34,65.52,38.75,42.41,29.99,35.54,86.15,176.77,28.16,110.58,99.69,110.81,32.92,279.03,42.41,130.42,130.2,23.61,14.56,52.76,40.95,46.6,33.87,26.43,37.77,48.87,80.11,24.05,26.54,53.35,59.82,26.41,73.05,73.11,56.41,36.17,57.98,87.91,112.41,66.9
2019-05-30,91.62,80.13,22.72,46.72,24.89,26.47,15.56,63.67,36.64,40.21,30.49,36.68,83.27,173.95,28.54,110.61,97.93,106.0,34.2,275.27,44.44,123.99,131.83,24.5,14.01,50.22,39.73,44.69,34.33,26.32,40.23,47.49,78.77,25.08,25.53,52.75,58.77,26.01,72.05,71.89,55.61,36.47,58.25,87.28,110.94,65.25
2019-05-31,91.44,80.19,22.86,47.08,25.15,26.97,16.16,63.65,37.24,42.2,31.15,38.25,79.77,170.12,28.62,110.43,98.19,107.02,34.55,274.57,47.29,117.31,132.44,24.93,13.75,47.01,40.75,44.33,35.38,26.18,40.64,50.54,79.87,25.29,24.81,54.41,59.52,26.18,72.54,70.63,56.31,36.61,58.83,87.49,110.01,65.28
2019-06-03,91.46,80.13,22.4,49.48,24.67,28.89,16.95,67.71,38.5,45.34,30.3,36.16,84.13,174.91,28.01,110.42,102.13,120.6,32.27,280.53,43.48,128.99,130.93,24.1,14.2,50.82,42.01,47.21,35.46,26.15,37.36,53.5,81.31,23.88,26.83,55.94,60.55,26.89,74.27,72.99,56.82,36.41,58.88,88.94,112.99,66.76
2019-06-04,91.46,80.21,22.55,50.51,26.19,29.81,16.39,69.92,39.72,46.36,30.06,35.62,85.37,176.21,27.77,110.46,101.35,118.2,31.47,282.96,42.49,134.41,130.19,23.68,14.46,51.94,42.97,48.4,37.67,26.24,36.17,54.23,80.19,23.39,27.25,56.35,59.88,27.06,74.99,73.94,57.47,37.24,60.14,89.61,113.55,67.06
2019-06-05,91.49,80.12,22.6,50.99,26.32,29.94,17.28,70.97,40.41,46.65,29.83,35.09,86.68,177.61,27.6,110.48,102.74,123.11,30.87,284.8,41.5,138.86,130.61,23.93,14.31,53.14,43.58,49.32,38.34,26.15,35.03,54.91,81.49,22.9,27.57,57.02,60.99,27.16,75.12,74.8,58.07,37.31,60.51,90.07,114.13,67.68
2019-06-06,91.48,80.23,22.54,52.85,26.4,30.68,17.46,71.36,40.89,48.37,29.28,33.75,90.0,181.04,27.32,110.49,104.09,126.97,29.98,287.65,39.14,146.45,131.74,24.54,13.95,56.17,44.31,50.81,37.49,26.04,35.46,55.89,81.82,23.07,28.89,57.53,61.27,27.12,75.72,76.19,58.63,37.43,60.06,91.01,115.78,68.04
2019-06-07,91.5,80.13,22.36,53.36,26.25,30.73,17.63,72.55,40.57,48.3,28.95,32.98,92.06,183.15,27.21,110.51,106.69,136.87,29.57,288.97,37.77,150.79,130.5,23.86,14.35,58.22,44.33,51.51,36.76,26.07,34.99,56.36,81.99,22.86,29.61,57.63,61.45,27.35,75.82,76.97,58.65,37.3,59.65,91.28,116.76,68.19
2019-06-10,91.49,80.11,22.22,52.92,26.26,29.92,17.71,72.44,40.86,46.83,28.89,32.88,92.38,183.4,27.2,110.5,107.09,137.9,29.59,288.9,37.58,151.04,130.58,23.89,14.32,58.44,44.64,51.47,35.93,26.08,35.15,56.66,82.12,22.96,29.94,57.59,61.57,27.36,75.17,76.97,58.84,37.37,59.29,91.13,117.21,68.09
2019-06-11,91.5,80.19,22.4,53.75,26.55,30.09,16.96,71.57,40.57,46.95,29.07,33.26,91.36,182.34,27.26,110.51,104.71,128.17,29.74,288.39,38.24,148.39,130.68,23.95,14.29,57.45,44.32,51.19,37.39,26.15,34.85,56.9,80.78,22.82,29.83,57.78,60.7,27.09,75.33,76.54,58.93,37.51,60.06,91.57,117.18,67.77
2019-06-12,91.53,80.26,22.31,53.62,26.95,30.5,17.59,71.62,40.81,48.76,28.91,32.86,92.42,183.42,27.15,110.56,105.27,130.6,29.35,289.58,37.59,149.66,131.13,24.19,14.15,58.39,44.69,51.86,37.56,26.17,34.54,57.96,81.82,22.67,30.54,58.12,61.41,27.18,75.71,76.77,59.06,37.56,60.18,91.46,118.23,68.15
2019-06-13,91.54,80.28,22.48,53.21,27.15,30.28,17.2,72.18,40.35,49.96,29.03,33.19,91.5,182.64,27.2,110.57,102.47,120.25,29.5,289.26,38.12,145.58,131.46,24.32,14.04,57.63,44.88,51.6,38.79,26.31,34.08,57.32,81.16,22.48,30.95,57.87,61.01,27.24,75.41,76.1,59.09,37.72,60.81,91.25,118.49,67.45
2019-06-14,91.54,80.26,22.37,53.89,28.0,29.88,17.62,71.23,40.36,48.61,28.88,32.79,92.66,183.74,27.18,110.57,101.87,117.83,29.44,289.37,37.4,146.36,131.69,24.46,13.97,58.68,44.61,51.69,38.3,26.32,33.46,56.22,81.88,22.22,30.86,57.34,61.52,26.99,75.15,76.16,58.92,38.13,60.64,91.66,118.54,67.51
2019-06-17,91.54,80.3,22.15,55.23,27.79,31.56,18.35,72.77,41.28,48.58,28.44,31.81,95.36,186.41,26.91,110.57,106.16,133.2,28.57,292.4,35.82,153.97,132.35,24.83,13.78,61.22,44.53,53.22,37.98,26.36,33.11,57.45,83.08,22.08,31.53,57.79,62.37,27.35,76.61,77.54,58.6,38.02,60.39,92.44,119.44,68.85
2019-06-18,91.56,80.5,22.23,56.84,28.1,31.63,18.24,73.15,41.75,47.04,28.32,31.57,96.06,187.11,26.84,110.57,106.46,133.46,28.33,293.06,35.39,155.76,132.54,24.93,13.73,61.94,44.78,53.66,39.03,26.24,31.36,57.23,82.92,21.3,31.88,57.47,62.3,27.3,76.55,77.82,58.84,38.27,60.85,93.27,119.66,68.92
2019-06-19,91.57,80.56,22.14,57.52,28.55,33.05,19.48,74.54,42.16,49.04,28.08,31.01,97.81,188.85,26.6,110.63,107.75,137.16,27.56,295.86,34.45,162.34,132.89,25.12,13.61,63.64,45.63,55.15,39.57,26.08,31.63,58.39,84.82,21.4,32.43,58.2,63.68,27.42,77.83,78.96,59.36,38.5,61.24,93.68,120.49,69.21
2019-06-20,91.57,80.49,22.22,58.29,27.39,32.66,19.91,73.47,41.85,45.99,28.13,31.11,97.57,188.57,26.64,110.62,107.17,134.33,27.68,294.0,34.57,160.06,131.43,24.27,14.05,63.35,45.26,54.94,40.09,25.95,32.69,58.04,84.82,21.93,32.04,57.67,63.56,27.22,77.08,78.31,58.72,37.77,60.99,93.73,119.52,68.25
2019-06-21,91.58,80.54,22.4,57.41,26.84,32.37,19.34,72.58,41.63,45.8,28.12,31.12,97.54,188.16,26.67,110.62,107.36,135.22,27.81,293.64,34.62,160.95,132.41,24.83,13.75,63.33,45.31,54.72,40.06,25.91,32.17,58.74,83.9,21.67,31.46,57.89,62.99,27.11,76.93,78.46,58.87,37.58,61.01,93.24,118.88,67.57
2019-06-24,91.58,80.59,22.51,56.65,25.62,31.57,18.89,70.89,40.55,42.5,28.48,31.97,94.12,184.93,26.8,110.62,105.48,129.29,28.48,290.76,36.11,152.03,132.82,25.03,13.53,60.09,44.71,53.04,39.18,25.97,33.46,58.4,83.27,22.24,30.52,57.92,62.49,27.02,76.35,77.02,58.84,37.07,60.64,92.86,117.74,66.51
2019-06-25,91.6,80.48,22.2,54.54,24.18,31.7,19.8,69.86,40.46,42.05,28.36,31.7,94.96,185.79,26.83,110.64,108.66,141.44,28.57,290.47,35.65,156.89,131.97,24.48,13.81,60.85,43.93,52.81,36.63,25.99,33.03,58.47,84.59,22.06,30.88,57.82,63.45,26.97,76.54,77.85,58.0,36.35,59.32,91.69,118.12,66.29
2019-06-26,91.6,80.56,22.04,55.57,24.86,31.79,19.28,71.55,40.71,44.71,28.24,31.44,95.72,186.5,26.75,110.67,110.1,147.68,28.25,291.5,35.27,158.05,132.9,24.95,13.55,61.51,44.23,53.4,36.74,25.99,32.24,58.91,83.98,21.71,31.4,58.01,62.98,27.21,76.61,78.05,58.11,36.65,59.4,92.33,118.86,67.13
2019-06-27,91.61,80.53,21.93,56.11,25.25,32.79,19.96,73.98,40.75,45.88,28.21,31.39,96.01,186.74,26.61,110.65,110.23,148.29,27.82,293.0,35.15,158.58,132.81,24.9,13.56,61.77,44.38,54.15,37.3,25.97,31.51,59.64,85.02,21.38,31.6,58.5,63.71,27.6,77.42,78.04,58.07,36.77,59.63,92.64,119.2,67.69
