Date,BSV,SQQQ,TECL,TQQQ,UVXY
2025-02-19,77.51,26.56,98.37,89.98,17.42
2025-02-20,77.53,26.64,97.58,89.64,17.6
2025-02-21,77.64,28.19,90.39,84.46,18.88
2025-02-24,77.89,29.62,85.07,80.28,19.81
2025-02-25,77.91,30.23,84.85,78.58,19.5
2025-02-26,77.93,29.76,86.23,79.74,18.85
2025-02-27,78.04,33.07,74.82,71.41,21.09
2025-02-28,77.89,30.85,80.0,76.32,19.68
2025-03-03,78.08,34.16,69.75,68.62,24.16
2025-03-04,78.06,33.7,71.83,69.56,23.29
2025-03-05,77.88,34.13,69.74,68.4,24.04
2025-03-06,78.05,35.5,67.63,65.58,25.5
2025-03-07,78.0,36.24,66.56,63.95,25.9
2025-03-10,78.07,38.64,61.02,59.35,27.89
2025-03-11,77.88,37.0,64.23,61.92,26.11
2025-03-12,77.86,37.72,63.37,60.78,25.78
2025-03-13,77.95,38.22,62.6,59.73,26.06
2025-03-14,77.89,36.74,65.23,61.85,23.38
2025-03-17,77.86,36.78,65.51,61.74,22.58
2025-03-18,77.86,37.35,64.98,60.7,22.95
2025-03-19,78.18,37.35,64.04,60.61,22.74
2025-03-20,78.16,38.06,62.63,59.5,22.33
2025-03-21,78.06,34.74,68.58,65.07,20.32
2025-03-24,78.01,33.98,68.73,66.48,19.28
2025-03-25,78.0,33.24,68.85,66.73,19.32
2025-03-26,78.0,35.31,63.46,62.555,20.91
2025-03-27,78.1,35.96,62.0,61.55,21.24
2025-03-28,78.3,40.11,55.25,54.77,25.49
2025-03-31,78.06,38.79,57.71,56.7,23.95
2025-04-01,78.18,38.99,57.07,56.23,24.91
2025-04-02,78.38,41.24,52.5,52.47,27.58
2025-04-03,78.65,46.14,43.9,46.09,36.49
2025-04-04,78.47,55.83,34.12,36.67,46.51
2025-04-07,78.02,45.0,44.08,45.42,34.5
2025-04-08,78.04,53.23,37.33,38.81,50.3
2025-04-09,77.98,36.6,46.72,48.67,36.42
2025-04-10,77.86,38.44,43.95,45.75,43.68
2025-04-11,77.84,33.78,51.91,51.92,35.0
2025-04-14,78.05,35.23,48.9,49.95,33.37
2025-04-15,78.16,37.45,45.24,46.82,35.0
2025-04-16,78.25,37.85,44.99,46.16,35.65
2025-04-17,78.26,40.23,41.24,43.35,36.32
2025-04-21,78.25,39.89,41.52,43.48,36.73
2025-04-22,78.31,34.73,47.78,49.27,32.36
2025-04-23,78.26,35.28,47.95,48.72,32.68
2025-04-24,78.35,32.81,51.27,52.04,31.24
2025-04-25,78.42,31.63,53.81,54.01,29.0
2025-04-28,78.55,32.16,52.95,53.02,30.09
2025-04-29,78.68,32.79,51.35,51.93,30.75
2025-04-30,78.61,29.56,58.64,57.62,29.01
2025-05-01,78.25,29.09,59.49,58.68,28.64
2025-05-02,78.17,29.39,58.75,57.83,28.48
2025-05-05,78.17,30.34,56.67,55.98,29.63
2025-05-06,78.25,29.83,57.87,56.96,29.58
2025-05-07,78.25,28.67,61.33,59.22,28.18
2025-05-08,78.16,28.39,62.07,59.88,27.09
2025-05-09,77.9,25.46,68.73,65.86,23.88
2025-05-12,77.96,25.15,70.23,66.63,21.21
2025-05-13,77.9,24.0,74.93,69.64,21.45
2025-05-14,77.92,24.05,74.19,69.48,22.56
2025-05-15,78.12,23.5,76.33,70.98,21.38
2025-05-16,77.94,24.39,72.59,68.43,23.0
2025-05-19,78.03,23.68,74.24,70.6,21.84
2025-05-20,78.0,24.14,72.7,69.26,22.35
2025-05-21,78.0,24.5,70.51,68.17,23.98
2025-05-22,78.14,25.65,66.77,65.06,25.94
2025-05-23,78.14,24.13,71.25,69.04,23.41
2025-05-27,78.13,23.29,73.54,71.34,21.87
2025-05-28,78.17,22.71,75.68,73.01,21.5
2025-05-29,78.27,23.67,72.12,70.12,22.8
2025-05-30,78.05,24.0,71.02,69.2,22.88
2025-06-02,78.07,23.14,73.81,71.81,22.0
2025-06-03,78.1,22.57,77.15,73.62,21.43
2025-06-04,78.16,22.29,77.84,74.5,21.04
2025-06-05,77.95,22.35,78.44,74.25,21.1
2025-06-06,77.88,22.34,79.56,74.29,20.45
2025-06-09,77.95,22.19,79.69,74.77,20.24
2025-06-10,78.06,21.66,81.6,76.6,19.64
2025-06-11,78.2,22.26,80.41,74.57,20.8
2025-06-12,78.13,22.72,79.64,72.98,22.32
2025-06-13,78.09,22.31,80.66,74.23,21.84
2025-06-16,78.13,22.17,81.66,74.6,21.35
2025-06-17,78.22,22.39,81.65,73.85,22.575
2025-06-18,78.19,22.12,82.45,74.73,21.4
2025-06-20,78.31,22.76,80.23,72.67,22.04
2025-06-23,78.39,21.48,85.23,76.92,20.0
2025-06-24,78.48,20.59,88.55,78.93,19.11
2025-06-25,78.6,20.47,90.64,79.43,19.01
2025-06-26,78.6,20.05,91.87,80.98,18.66
2025-06-27,78.66,19.63,93.17,82.77,18.55
2025-06-30,78.41,19.8,92.7,82.03,18.95
2025-07-01,78.33,20.17,90.2,80.43,18.72
2025-07-02,78.25,19.45,95.13,83.5,18.09
2025-07-03,78.23,19.4,96.3,83.62,18.78
2025-07-07,78.14,19.43,96.2,83.48,18.21
2025-07-08,78.21,19.32,97.4,83.95,17.42
2025-07-09,78.27,19.08,99.0,85.02,17.02
2025-07-10,78.23,19.48,95.8,83.28,17.44
2025-07-11,78.23,19.42,95.23,83.58,17.29
2025-07-14,78.24,18.77,98.98,86.4,16.88
2025-07-15,78.16,19.1,98.23,85.0,17.16
2025-07-16,78.27,19.03,99.25,85.35,17.37
2025-07-17,78.36,18.53,102.98,87.62,17.05
2025-07-18,78.44,18.63,101.69,87.15,16.76
2025-07-21,78.46,18.43,101.62,88.07,16.71
2025-07-22,78.45,18.62,99.8,87.19,16.34
2025-07-23,78.29,18.36,101.56,88.4,15.55
2025-07-24,78.37,18.4,101.84,88.3,15.66
2025-07-25,78.37,18.13,103.54,89.58,14.93
2025-07-28,78.4,17.85,106.73,90.95,14.52
2025-07-29,78.4,18.1,105.27,89.76,15.17
2025-07-30,78.42,17.5,109.26,92.69,14.94
2025-07-31,78.45,19.09,99.9,85.11,16.56
2025-08-01,78.65,18.99,99.22,85.2,16.67
2025-08-04,78.59,18.35,103.42,88.0,15.54
2025-08-05,78.57,18.77,99.93,86.02,15.79
2025-08-06,78.61,17.73,106.41,90.84,14.8
2025-08-07,78.56,17.87,104.48,90.25,14.91
2025-08-08,78.53,17.47,105.89,92.16,14.42
2025-08-11,78.54,17.45,105.75,92.37,14.22
2025-08-12,78.69,16.77,110.35,96.01,13.38
2025-08-13,78.64,17.16,107.37,93.85,13.92
2025-08-14,78.65,17.05,107.86,94.51,13.46
2025-08-15,78.63,17.36,105.25,92.79,13.5
2025-08-18,78.63,17.37,106.33,92.74,12.84
2025-08-19,78.65,18.11,100.05,88.84,13.49
2025-08-20,78.65,18.49,97.96,86.93,13.6
2025-08-21,78.62,18.48,97.16,86.97,13.53
