Date,ALTY,BIL,BND,BOXX,BSV,BTAL,CLSE,CTA,FTLS,FXE,KMLM,NVDA,NVDX,PSQ,QAI,QLD,QQQ,ROM,SGOV,SH,SHV,SOXL,SPUU,SPXL,SPXS,SPY,SQQQ,SSO,SVIX,SVXY,TBF,TECL,TLT,TMF,TMV,TQQQ,UDN,UPRO,USDU,UST,UUP,VBF,VIXM,VIXY,VTI,VXX,XLK,XLP
2024-08-14,11.52,91.6,73.96,108.19,77.83,20.33,21.39,26.19,62.97,101.21,29.23,118.7225,14.35,41.52,31.13,93.95,469.07,63.39,100.49,11.39,110.32,37.3,132.44,145.92,7.63,549.5,8.59,83.19,31.61,53.22,22.59,81.45,96.4,55.73,30.55,66.23,18.47,76.78,26.79,45.035,28.6,16.59,14.25,11.5,270.94,45.83,217.63,80.59
2024-08-15,11.48,91.63,74.22,108.23,77.95,20.24,21.325,26.44,62.7,101.51,29.29,121.9015,15.11,41.2,31.1,95.4,472.67,64.84,100.55,11.36,110.36,38.81,133.26,147.18,7.55,551.29,8.36,83.69,31.41,53.04,22.4,84.0,97.41,57.49,29.64,67.55,18.5,77.45,26.71,45.42,28.48,16.52,14.37,11.41,271.9,46.12,220.11,80.21
2024-08-16,11.61,91.66,74.24,108.27,77.93,20.08,21.43,26.59,62.99,101.86,29.35,124.2408,15.68,41.0,31.2,96.38,475.1,65.45,100.56,11.29,110.38,39.3,134.83,149.87,7.42,554.71,8.24,84.69,31.9,53.56,22.4,85.09,97.43,57.5,29.67,68.66,18.62,78.86,26.6,45.37,28.37,16.54,14.4,11.2,273.62,45.28,220.88,80.6
2024-08-19,11.75,91.66,74.49,108.27,78.02,19.95,21.71,26.57,63.3,102.51,29.55,128.3594,16.72,40.55,31.45,98.5,480.38,67.33,100.58,11.2,110.4,41.05,136.95,153.41,7.25,559.17,7.98,86.0,32.33,53.88,22.21,88.93,98.33,59.03,28.87,70.92,18.73,80.74,26.51,45.78,28.21,16.57,14.43,11.1,275.68,44.74,224.46,80.76
2024-08-20,11.75,91.69,74.65,108.31,78.17,20.16,21.48,26.47,63.54,102.66,29.6,127.2798,16.4,40.51,31.27,98.75,480.99,67.14,100.58,11.19,110.42,40.7,137.17,153.77,7.24,559.74,7.95,86.19,31.33,53.08,22.14,88.82,98.67,59.65,28.58,71.16,18.72,80.94,26.46,45.97,28.16,16.62,14.68,11.39,275.77,46.07,224.4,81.86
2024-08-21,11.74,91.69,74.57,108.29,78.12,19.99,21.56,26.39,63.5,102.89,29.71,129.9789,17.09,40.21,31.46,100.32,484.82,68.63,100.61,11.14,110.45,42.54,138.57,156.05,7.12,562.54,7.76,87.04,31.18,52.88,22.23,91.55,98.22,58.81,28.99,72.85,18.78,82.17,26.51,45.89,28.12,16.67,14.67,11.49,277.17,46.35,226.84,81.95
2024-08-22,11.73,91.73,74.58,108.34,78.13,20.03,21.61,26.44,63.49,102.6,29.66,125.8202,15.97,40.69,31.41,97.89,479.21,66.19,100.65,11.21,110.48,39.15,137.01,153.34,7.26,559.55,8.03,86.04,30.32,52.2,22.26,86.25,98.2,58.68,29.02,70.22,18.73,80.7,26.37,45.8,28.2,16.77,14.8,11.77,275.74,47.55,222.44,81.75
2024-08-23,11.84,91.74,74.83,108.4,78.33,19.68,21.82,26.25,63.56,103.14,29.45,129.5291,16.9,40.68,31.55,97.84,479.64,66.55,100.66,11.14,110.51,39.75,138.75,156.27,7.12,563.15,8.01,87.13,31.4,53.2,22.14,87.45,98.69,59.55,28.62,70.35,18.85,82.24,25.75,46.3,28.01,16.8,14.5,11.29,278.13,45.66,223.76,81.93
2024-08-26,11.8,91.76,74.51,108.39,78.2,20.16,21.58,26.29,63.0,103.1,29.39,125.0105,15.71,41.18,31.52,95.63,473.65,64.26,100.67,11.21,110.52,36.57,136.9,153.12,7.26,559.43,8.32,85.98,30.78,52.72,22.44,83.0,97.48,57.33,29.68,67.71,18.88,80.59,26.42,45.69,28.01,16.78,14.53,11.52,276.1,46.53,219.54,82.54
2024-08-27,11.78,91.77,74.7,108.42,78.29,20.06,21.64,26.22,63.54,102.77,29.36,128.0795,16.49,40.97,31.45,96.6,476.24,65.74,100.69,11.18,110.54,38.08,137.75,154.52,7.19,561.18,8.19,86.49,31.87,53.62,22.31,85.62,98.01,58.26,29.25,68.75,18.83,81.36,26.49,45.74,28.09,16.78,14.35,11.16,276.8,45.05,222.11,82.64
2024-08-28,11.79,91.78,74.51,108.44,78.24,20.09,22.0,26.09,63.68,102.46,29.3,121.3217,14.72,41.24,31.44,95.35,473.14,64.13,100.7,11.2,110.55,37.06,137.29,153.74,7.23,560.28,8.34,86.2,31.08,52.9,22.46,82.49,97.36,57.15,29.86,67.44,18.77,80.91,26.54,45.57,28.18,16.73,14.49,11.37,276.48,46.02,219.48,82.17
2024-08-29,11.87,91.82,74.55,108.47,78.26,20.04,21.54,26.22,63.46,102.17,29.18,119.4923,14.23,41.1,31.59,96.01,474.86,64.16,100.74,11.21,110.59,38.7,137.42,153.87,7.23,560.74,8.26,86.27,31.62,53.49,22.4,82.6,97.67,57.6,29.62,68.04,18.75,80.99,26.6,45.46,28.25,16.7,14.4,11.16,276.72,45.04,219.74,82.02
2024-08-30,11.78,91.45,74.45,108.53,78.12,20.12,21.68,26.36,63.11,102.02,29.29,115.9734,13.41,41.28,31.63,95.25,473.25,63.22,100.34,11.22,110.16,36.77,137.0,153.5,7.25,560.42,8.35,86.15,31.31,53.21,22.38,80.79,97.56,57.85,29.42,67.29,18.74,80.79,26.05,45.71,28.26,16.69,14.5,11.34,276.8,45.62,218.13,82.43
2024-09-03,11.8,91.47,74.49,108.54,78.18,20.8,21.27,26.32,62.56,101.98,29.38,105.3767,10.92,42.56,31.29,89.32,458.64,57.28,100.35,11.43,110.18,29.07,131.54,144.96,7.65,550.22,9.13,82.96,25.18,47.71,22.3,69.54,97.88,58.38,29.15,61.0,18.74,76.28,26.79,45.81,28.27,16.7,15.56,13.57,271.36,55.03,207.98,82.94
2024-09-04,11.78,91.48,74.99,108.6,78.44,20.65,21.25,26.25,62.68,102.46,29.5,104.9568,10.81,42.54,31.32,89.45,459.0,57.32,100.37,11.42,110.2,28.94,132.48,145.44,7.62,550.85,9.12,83.15,25.5,48.18,21.99,69.58,99.34,60.95,27.87,61.2,18.84,76.54,26.54,46.5,28.14,16.7,15.71,13.34,271.8,53.99,208.16,83.5
2024-09-05,11.7,91.53,75.0,108.56,78.45,20.81,21.22,26.25,62.41,102.37,29.75,108.0059,11.42,42.46,31.34,89.95,460.36,57.98,100.42,11.45,110.26,29.17,131.92,144.6,7.67,549.88,9.05,82.82,26.84,49.43,21.95,70.65,99.56,61.26,27.72,61.67,18.84,76.09,26.54,46.56,28.17,16.78,15.29,12.67,271.18,51.28,209.21,83.15
2024-09-06,11.69,91.54,75.03,108.58,78.52,20.84,20.89,26.38,61.95,102.05,29.8,104.8469,10.76,43.11,31.16,87.04,453.0,56.57,100.43,11.56,110.27,27.18,129.29,140.26,7.89,544.7,9.46,81.18,24.91,47.7,22.01,67.71,99.4,60.94,27.87,58.53,18.78,73.81,26.68,46.52,28.26,16.81,15.82,13.57,268.39,54.98,206.45,83.0
2024-09-09,11.68,91.54,75.21,108.63,78.58,20.93,21.02,26.24,61.84,101.83,29.91,107.7759,11.34,42.82,31.24,88.26,456.35,57.68,100.45,11.47,110.28,27.5,131.07,143.04,7.73,548.31,9.25,82.3,26.2,48.96,21.87,69.77,99.87,61.9,27.47,59.83,18.72,75.29,26.71,46.85,28.32,16.79,15.59,12.83,270.13,51.95,208.69,83.51
2024-09-10,11.79,91.56,75.28,108.64,78.6,20.82,21.05,26.44,61.83,101.76,30.0,109.3554,11.69,42.49,31.19,89.6,459.68,58.77,100.45,11.48,110.31,28.92,131.19,143.22,7.72,548.72,9.05,82.35,26.7,49.5,21.78,72.18,100.53,63.0,26.97,61.14,18.75,75.39,26.68,47.09,28.34,16.77,15.26,12.57,270.22,50.77,211.08,83.31
2024-09-11,11.91,91.57,75.33,108.62,78.67,20.38,21.25,26.45,62.23,101.89,30.01,116.8131,13.24,41.68,31.31,93.03,468.78,62.41,100.47,11.34,110.31,31.71,134.11,148.15,7.45,554.95,8.53,84.27,27.2,49.97,21.81,78.63,100.36,62.7,27.09,64.69,18.75,77.99,26.67,46.88,28.3,16.82,15.05,12.34,273.43,49.85,217.38,82.85
2024-09-12,11.95,91.61,75.46,108.66,78.76,20.45,21.44,26.3,62.46,102.39,29.96,119.0526,13.76,41.37,31.49,94.51,472.45,63.71,100.5,11.26,110.37,32.6,136.33,151.78,7.27,559.69,8.33,85.64,27.5,50.25,21.8,80.99,100.46,62.83,27.05,66.2,18.91,79.88,26.5,47.32,28.14,16.87,14.98,12.16,276.0,49.2,219.61,83.4
2024-09-13,12.0,91.63,75.5,108.68,78.77,20.19,21.48,26.12,62.6,102.74,29.97,116.7631,13.19,41.32,31.64,94.75,473.25,63.21,100.52,11.21,110.4,32.06,137.35,153.37,7.2,561.74,8.3,86.25,27.6,50.5,21.75,80.0,100.62,63.14,26.93,66.42,18.94,80.71,26.43,47.26,28.07,16.95,15.16,12.13,277.12,49.07,218.85,84.15
2024-09-16,12.09,91.66,75.64,108.7,78.7,20.16,21.66,26.1,62.96,102.71,29.89,118.1428,13.49,41.06,31.7,95.98,476.22,64.68,100.55,11.16,110.42,33.31,138.91,156.05,7.08,565.06,8.14,87.28,27.44,50.31,21.61,83.12,101.48,64.66,26.3,67.71,18.91,82.15,26.5,47.35,28.12,16.97,15.09,12.15,278.98,49.15,221.8,83.97
2024-09-17,12.11,91.66,75.42,108.72,78.7,20.15,21.62,26.02,63.1,102.83,29.78,115.8633,13.01,41.21,31.72,95.31,474.63,63.77,100.56,11.18,110.43,32.67,138.3,154.89,7.13,563.71,8.22,86.83,27.01,49.87,21.85,80.91,100.24,62.33,27.24,67.0,18.93,81.52,26.45,47.03,28.09,17.03,15.14,12.38,278.37,50.1,219.72,83.38
2024-09-18,12.09,91.69,75.22,108.75,78.68,19.64,21.9,25.83,63.78,102.84,29.42,117.323,13.27,40.52,31.94,98.49,482.6,65.74,100.58,11.04,110.47,34.6,141.83,160.74,6.85,571.04,7.81,89.07,28.15,50.9,22.13,84.32,98.92,59.85,28.35,70.26,18.91,84.63,26.52,46.35,28.18,16.92,14.82,11.85,282.1,47.97,223.27,83.34
2024-09-19,12.09,91.72,75.24,108.79,78.69,19.6,22.0,25.84,63.21,103.11,29.48,117.033,13.26,40.56,31.88,98.33,482.56,65.15,100.64,11.07,110.52,34.05,140.92,159.38,6.91,567.9,7.82,88.58,28.08,50.88,22.16,84.02,98.97,59.93,28.34,70.15,18.95,83.95,26.18,46.41,28.15,17.03,14.58,11.89,281.68,48.06,222.74,82.57
2024-09-20,12.05,91.74,75.18,108.82,78.74,19.59,22.08,25.98,63.25,102.78,29.26,116.5232,13.07,40.47,31.91,98.83,482.99,65.22,100.65,11.05,110.53,34.02,141.76,160.63,6.86,569.39,7.76,89.04,28.65,51.42,22.23,83.95,98.5,58.95,28.82,70.59,18.92,84.58,26.54,46.51,28.17,16.92,14.76,11.65,282.2,47.05,222.33,82.44
2024-09-23,12.1,91.75,75.12,108.84,78.77,19.63,22.14,26.11,63.5,102.87,29.03,116.4932,13.04,40.37,31.98,99.43,484.46,65.68,100.66,11.03,110.55,34.8,142.14,161.32,6.75,570.55,7.7,89.36,28.35,51.29,22.4,84.73,98.01,57.6,28.96,71.29,18.9,85.04,26.47,46.23,28.12,16.89,14.81,11.73,282.76,47.45,223.02,82.98
2024-09-24,12.12,91.76,75.23,108.86,78.82,19.55,22.14,25.84,63.24,103.47,29.28,121.9919,14.27,39.68,31.91,99.47,484.92,65.63,100.68,10.88,110.57,34.71,142.52,161.84,6.73,571.19,7.53,89.39,28.0,50.93,22.1,84.71,98.28,58.13,28.69,71.24,19.01,85.09,26.44,46.22,28.02,16.97,14.78,11.86,282.95,48.03,223.14,83.18
2024-09-25,12.14,91.77,75.14,108.86,78.74,19.59,22.34,26.21,63.25,103.0,29.17,126.7708,15.4,38.97,32.05,103.01,493.59,68.99,100.68,10.82,110.58,40.1,144.07,164.56,6.61,574.49,7.14,90.39,27.9,50.85,22.1,90.97,98.07,57.77,28.87,74.96,18.97,86.51,26.49,46.0,28.15,17.02,14.85,11.9,284.27,48.15,228.63,82.53
2024-09-26,12.1,91.8,75.23,108.92,78.72,19.55,22.21,26.13,63.35,103.42,29.47,123.9415,14.74,39.23,32.12,101.79,490.49,68.22,100.72,10.85,110.62,39.96,143.44,163.57,6.66,573.42,7.29,90.04,27.74,50.79,22.06,89.75,98.53,58.43,28.53,73.64,19.04,86.0,26.43,46.05,28.02,17.12,14.92,11.95,283.18,48.4,227.54,82.98
2024-09-27,12.07,91.81,75.25,108.9,78.76,19.64,22.04,26.01,62.97,103.21,29.27,118.2827,13.36,39.63,32.14,99.76,485.75,66.21,100.73,10.91,110.63,36.29,142.0,161.03,6.77,570.45,7.5,89.07,26.37,49.46,22.01,85.57,98.64,58.63,28.45,71.46,19.01,84.58,26.42,46.22,28.07,17.1,15.32,12.56,281.62,51.0,224.12,83.32
2024-09-30,12.1,91.46,75.13,108.93,78.54,19.54,22.18,25.99,63.22,102.22,29.4,121.742,14.18,39.47,32.1,100.53,487.82,66.81,100.33,10.85,110.2,36.59,143.51,163.39,6.66,573.46,7.42,89.97,27.07,50.2,21.92,86.77,98.79,59.4,28.03,72.31,18.84,85.89,26.59,46.48,28.27,17.13,15.05,12.27,283.0,49.5,225.09,83.03
2024-10-01,12.08,91.47,74.85,108.96,78.5,20.08,22.27,25.77,63.18,102.0,28.9,116.4132,12.96,40.09,31.94,97.46,480.16,63.86,100.34,10.96,110.2,33.85,140.65,158.46,6.87,567.73,7.77,88.15,25.04,48.14,22.28,81.01,97.35,56.92,29.28,68.94,18.83,83.29,26.61,45.96,28.37,17.13,15.58,13.23,280.24,53.64,220.31,82.5
2024-10-02,12.08,91.48,74.83,108.99,78.48,19.93,22.3,25.98,63.23,101.84,28.5,120.8922,13.97,40.15,32.02,97.23,479.86,64.36,100.35,10.97,110.23,34.0,140.48,158.14,6.89,567.47,7.79,88.05,24.86,47.94,22.25,82.2,97.34,56.86,29.33,68.71,18.73,83.14,26.74,45.7,28.5,16.94,15.69,13.32,279.83,53.9,221.24,81.69
2024-10-03,12.0,91.52,74.2,109.02,78.27,19.81,22.51,26.13,63.72,101.13,27.91,124.9112,14.84,39.52,32.11,100.36,487.47,67.1,100.39,10.88,110.25,37.31,142.87,162.24,6.71,572.39,7.42,89.58,24.87,48.02,22.67,87.1,95.43,53.5,31.08,72.0,18.58,85.24,26.89,44.68,28.7,17.07,15.5,13.27,282.46,53.78,225.69,81.07
2024-10-04,12.03,91.52,73.94,109.04,77.89,19.85,22.53,26.24,63.34,101.24,27.75,124.9612,14.89,39.71,31.98,99.56,485.48,66.36,100.39,10.9,110.24,35.99,142.07,161.27,6.75,571.3,7.52,89.24,24.82,47.9,22.84,85.62,94.98,52.7,31.56,71.08,18.61,84.78,26.89,44.22,28.68,16.85,15.56,13.3,282.04,53.97,224.28,81.5
2024-10-07,11.89,91.53,73.88,109.07,77.85,19.72,22.56,25.96,63.48,101.29,27.77,130.23,16.11,39.78,31.96,99.11,484.55,66.69,100.4,10.92,110.25,36.35,141.79,160.37,6.79,570.48,7.57,88.91,23.74,47.02,22.97,86.45,94.41,51.77,32.19,70.64,18.62,84.3,26.9,44.24,28.66,16.74,15.89,13.76,281.28,55.68,225.24,80.69
2024-10-08,11.92,91.54,73.94,109.09,77.9,19.69,22.63,25.87,63.34,101.14,27.89,134.0791,17.07,39.42,31.99,100.89,489.06,68.49,100.42,10.87,110.27,37.29,143.16,162.67,6.68,573.19,7.35,89.77,24.0,47.26,22.88,89.75,94.68,52.14,31.93,72.54,18.56,85.52,26.99,44.26,28.77,16.69,15.645,13.57,282.55,55.0,228.1,81.13
2024-10-09,11.99,91.56,73.82,109.09,77.88,19.83,22.72,26.04,64.09,100.98,27.77,131.8796,16.56,39.27,32.06,101.66,490.92,69.06,100.44,10.82,110.28,37.11,144.38,164.82,6.6,575.87,7.27,90.56,24.27,47.63,23.1,90.63,93.9,51.0,32.73,73.34,18.52,86.66,27.01,43.99,28.8,16.78,15.42,13.44,283.78,54.28,228.93,81.53
2024-10-10,11.99,91.6,73.83,109.13,77.98,19.79,22.66,26.46,63.81,100.97,27.56,133.9791,17.06,39.32,32.11,101.55,490.7,69.33,100.48,10.83,110.33,36.9,144.46,164.86,6.6,576.03,7.29,90.6,24.06,47.35,23.16,91.84,93.51,50.13,33.23,73.2,18.5,86.66,27.58,43.97,28.82,16.7,15.52,13.55,283.97,54.81,229.86,81.47
2024-10-11,11.93,91.6,73.64,109.13,77.9,19.51,22.76,26.59,64.1,100.76,27.85,136.4386,17.66,38.92,32.2,103.62,495.77,70.93,100.48,10.73,110.34,39.44,147.45,169.26,6.42,581.23,7.08,92.21,24.79,48.03,23.28,94.43,93.04,49.4,33.73,75.43,18.52,88.99,27.11,44.08,28.92,16.66,15.225,13.16,286.86,53.31,232.25,81.6
2024-10-14,11.96,91.62,73.85,109.14,78.07,19.48,22.8,26.48,64.53,100.71,28.28,137.8382,17.99,38.77,32.25,104.43,497.88,71.89,100.5,10.67,110.36,40.46,148.72,172.14,6.31,584.67,6.99,93.27,25.7,48.99,22.96,96.66,94.44,51.64,32.26,76.36,18.5,90.5,27.1,44.12,28.87,16.6,14.97,12.65,288.32,51.23,234.0,82.08
2024-10-15,12.03,91.63,74.14,109.18,78.07,19.49,22.69,26.64,64.56,100.53,28.33,133.9491,16.97,39.3,32.21,101.64,491.17,69.32,100.51,10.76,110.36,35.65,146.21,167.9,6.47,579.8,7.27,91.74,24.48,47.84,22.77,90.89,95.4,53.12,31.29,73.26,18.44,88.27,27.16,44.48,28.95,16.59,15.09,13.27,286.72,53.72,229.4,82.21
2024-10-16,12.04,91.64,73.96,109.2,77.98,19.41,22.88,26.64,64.87,99.81,28.34,139.3079,18.3,38.88,32.14,103.8,496.39,70.92,100.52,10.65,110.37,37.08,149.37,173.15,6.27,585.97,7.03,93.64,24.94,48.21,22.99,94.72,94.3,51.36,32.38,75.55,18.38,91.01,27.27,44.13,29.1,16.59,14.99,13.03,289.47,52.81,232.59,82.54
2024-10-17,12.04,91.68,73.9,109.23,78.05,19.62,22.87,26.61,64.94,100.24,28.4,138.6381,18.18,39.09,32.18,102.8,493.89,70.3,100.56,10.69,110.41,36.33,148.34,171.4,6.35,584.01,7.16,93.03,25.24,48.58,23.12,93.57,94.0,50.83,32.68,74.4,18.43,90.11,27.2,44.185,29.03,16.64,14.98,12.85,288.7,52.09,231.76,81.88
2024-10-18,12.05,91.68,73.64,109.26,77.94,19.59,22.7,26.89,64.83,100.18,28.41,138.0982,17.96,39.16,32.27,102.4,493.43,69.23,100.57,10.7,110.44,34.9,148.23,171.11,6.36,583.91,7.19,92.91,25.49,48.84,23.35,91.44,93.0,49.12,33.78,74.15,18.43,89.95,27.26,43.86,29.06,16.45,14.79,12.73,288.51,51.6,230.0,82.21
2024-10-21,11.97,91.7,73.45,109.26,77.86,19.79,22.65,26.7,64.51,99.87,28.17,142.8771,19.18,39.21,32.15,102.18,492.79,69.76,100.59,10.75,110.43,34.46,146.78,168.57,6.46,581.14,7.22,92.01,25.3,48.61,23.47,92.19,92.65,48.53,34.12,73.82,18.34,88.63,27.32,43.65,29.17,16.45,14.77,12.85,286.9,52.04,230.68,81.43
2024-10-22,11.96,91.71,73.36,109.27,77.77,19.74,22.72,26.69,64.64,99.54,28.05,141.9973,18.93,39.17,32.1,102.51,493.62,69.88,100.61,10.75,110.44,34.39,146.79,168.74,6.45,581.34,7.18,92.06,25.41,48.73,23.69,92.44,91.84,47.25,35.07,74.19,18.29,88.72,27.4,43.3,29.28,16.39,14.73,12.78,286.77,51.75,230.89,81.6
2024-10-23,11.88,91.72,73.28,109.32,77.8,19.78,22.61,26.31,64.44,99.86,27.99,140.7876,18.59,39.28,31.97,101.82,492.1,68.9,100.62,10.78,110.46,34.58,146.18,167.46,6.5,580.03,7.23,91.64,24.85,48.34,23.59,90.48,92.24,47.78,34.69,73.4,18.31,88.04,27.39,43.26,29.23,16.25,14.89,13.0,286.12,52.53,229.36,81.83
2024-10-24,11.91,91.74,73.42,109.32,77.84,19.72,22.62,26.14,64.48,100.09,28.06,140.8975,18.64,39.07,32.0,103.04,495.15,69.42,100.65,10.75,110.5,35.19,146.9,168.76,6.45,581.58,7.12,92.1,25.06,48.5,23.36,91.63,92.99,48.92,33.87,74.69,18.36,88.69,27.27,43.34,29.2,16.29,14.84,12.9,287.03,52.19,230.4,81.74
2024-10-25,11.87,91.76,73.18,109.35,77.78,19.55,22.55,26.72,64.3,99.97,28.25,142.9671,19.16,38.8,31.96,104.4,498.38,70.34,100.67,10.74,110.51,35.28,147.34,169.5,6.42,582.51,6.98,92.37,24.65,48.1,23.58,93.11,92.27,47.82,34.68,76.17,18.29,89.08,27.65,43.04,29.25,16.2,14.91,13.09,287.06,53.06,231.94,81.38
2024-10-28,11.93,91.77,72.9,109.37,77.64,19.66,22.535,27.34,64.18,99.6,28.34,140.2577,18.4,39.02,31.99,103.24,495.74,69.61,100.67,10.79,110.53,35.48,145.96,167.23,6.52,579.91,7.09,91.52,24.64,48.13,23.84,92.08,91.16,46.11,35.96,74.89,18.23,87.89,27.5,42.52,29.37,16.16,14.87,13.06,286.27,52.84,230.67,80.83
2024-10-29,11.9,91.78,73.27,109.39,77.77,19.65,22.805,27.04,64.22,100.03,28.25,139.5079,18.23,38.74,31.96,104.74,499.39,69.92,100.69,10.77,110.54,34.97,146.72,168.44,6.46,581.41,6.95,91.98,24.65,48.14,23.45,92.47,92.84,48.67,34.08,76.56,18.3,88.5,27.48,43.0,29.3,16.21,14.98,13.06,286.98,52.95,231.19,80.27
2024-10-30,11.94,91.79,73.01,109.4,77.62,19.62,22.64,26.99,64.01,100.54,28.28,137.5683,17.7,39.31,31.93,101.81,492.22,67.31,100.69,10.88,110.56,33.02,143.76,163.43,6.66,575.63,7.24,90.16,23.7,47.13,23.56,87.54,92.23,47.67,34.82,73.24,18.37,85.89,27.41,42.62,29.18,16.3,15.22,13.6,284.78,55.2,227.09,80.08
2024-10-31,11.85,91.48,73.08,109.43,77.47,19.73,22.67,26.66,63.79,100.25,28.21,134.669,16.92,39.86,31.9,98.84,485.38,64.51,100.34,10.97,110.15,30.69,141.58,159.46,6.8,571.32,7.54,88.71,23.0,46.53,23.54,82.04,92.26,48.15,34.45,70.1,18.37,83.8,27.32,42.58,29.21,16.3,15.56,13.91,282.52,56.31,222.6,80.38
2024-11-01,11.77,91.5,72.9,109.46,77.49,19.89,22.62,26.72,63.75,100.63,28.05,137.1784,17.54,39.77,31.88,99.37,486.8,65.49,100.35,10.98,110.16,30.61,141.45,159.24,6.82,571.11,7.49,88.68,23.07,46.57,23.54,83.71,92.29,48.13,34.35,70.64,18.39,83.71,27.39,42.89,29.16,16.23,15.64,13.91,282.17,56.37,224.12,80.26
2024-11-04,11.83,91.5,72.86,109.48,77.44,19.69,22.65,26.7,63.72,100.62,27.97,137.4183,17.56,39.71,32.03,99.71,487.62,65.75,100.36,10.98,110.18,30.36,141.2,158.92,6.84,570.81,7.45,88.54,24.1,47.68,23.56,84.04,92.03,47.75,34.66,70.95,18.45,83.48,27.4,42.62,29.13,16.14,15.24,13.25,282.11,53.69,224.43,80.17
2024-11-05,11.85,91.51,72.26,109.46,77.24,19.43,23.39,26.68,65.1,98.87,28.11,142.9271,19.0,38.67,32.2,105.09,500.96,69.82,100.36,10.63,110.18,33.3,150.43,174.47,6.19,589.31,6.85,94.29,27.52,51.25,24.18,91.79,89.64,44.1,37.3,76.81,18.14,91.67,27.86,41.63,29.61,16.17,14.06,11.41,292.3,46.0,231.27,81.1
2024-11-06,11.84,91.52,72.5,109.5,77.38,19.4,23.49,26.6,65.49,99.6,28.18,146.3563,19.9,38.08,32.3,108.25,508.48,71.95,100.39,42.25,110.2,35.77,152.37,177.81,6.07,593.09,32.69,95.49,27.98,51.49,23.91,96.04,90.75,45.62,36.03,80.1,18.25,93.44,27.54,42.03,29.37,16.1,14.27,45.03,294.02,45.7,234.95,79.73
