Date,AGG,BIL,COST,CURE,DBC,DIA,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PSQ,PUI,QLD,QQQ,SH,SHY,SMH,SOXL,SOXS,SPXL,SPXS,SPXU,SPY,SQQQ,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UDOW,UGL,UNH,UPRO,USD,USDU,UUP,UVXY,VIXY,XLP,YCS
2014-04-03,107.78,45.78,88.5371,78.6,26.07,163.88,41.29,67.36,19.02,94.92,17.1,46.15,125.57,65.43,18.32,21.77,96.32,86.37,24.75,84.44,45.05,86.17,27.88,65.45,31.0,56.57,186.38,57.34,92.11,19.69,53.21,57.48,74.25,58.69,34.29,109.73,47.81,68.364,98.82,60.49,24.98,21.54,59.08,27.97,42.95,67.62
2014-04-04,107.94,45.77,88.6491,75.89,26.01,162.12,41.46,67.06,18.95,90.25,16.99,47.38,124.91,63.06,18.47,21.52,94.63,85.55,25.02,84.45,44.79,83.78,28.66,63.21,32.05,58.48,184.34,58.89,90.24,20.09,54.23,56.42,70.95,56.93,33.97,106.2,47.35,67.9866,95.43,59.56,25.05,21.49,61.53,28.56,42.99,67.41
2014-04-07,108.07,45.77,90.1455,73.99,26.31,162.33,41.96,67.0,19.12,92.81,16.86,47.29,126.09,63.88,18.3,21.79,96.29,86.34,24.91,84.46,45.43,87.0,27.52,64.02,31.66,57.74,185.13,57.26,92.34,19.57,54.54,56.02,72.48,58.52,35.15,106.59,48.19,67.6345,96.7,61.0,24.78,21.35,59.2,27.98,43.21,65.55
2014-04-08,108.08,45.77,90.4575,78.57,26.38,164.1,42.28,67.86,19.45,94.1,16.73,47.15,126.32,65.14,18.0,21.75,99.58,87.82,24.65,84.51,45.97,89.73,26.63,66.11,30.61,55.86,187.15,54.31,95.75,18.81,53.82,56.79,75.39,61.52,35.67,110.14,48.36,68.2466,99.81,61.83,24.7,21.27,56.16,27.3,43.4,65.88
2014-04-09,108.33,45.77,89.6814,71.1,26.39,161.39,41.83,66.66,19.1,90.1,16.66,46.92,127.0,62.26,18.56,21.65,93.47,85.11,25.16,84.54,44.59,81.37,29.12,61.92,32.58,59.43,183.17,59.31,89.67,20.07,55.29,55.29,69.01,55.84,35.6,104.7,48.89,67.0727,93.48,58.78,24.63,21.26,63.1,28.93,42.97,65.21
2014-04-10,108.43,45.77,89.6814,69.93,26.27,160.02,41.83,66.26,19.21,89.38,16.67,47.39,126.93,60.7,18.78,21.57,91.3,84.11,25.39,84.54,43.93,77.57,30.48,60.22,33.44,61.04,181.48,61.45,86.67,20.73,56.56,53.95,66.24,53.89,35.54,101.92,48.87,66.2006,90.94,57.09,24.7,21.27,66.9,29.75,42.75,65.43
2014-04-11,108.47,45.77,90.0654,69.55,26.51,161.42,41.74,66.63,19.29,92.98,16.83,47.25,127.85,61.31,18.64,21.69,92.69,84.77,25.19,84.53,44.33,79.39,29.77,61.67,32.64,59.57,182.94,59.96,89.26,20.1,56.2,54.27,66.7,55.1,36.06,104.72,49.54,66.3935,93.06,56.75,24.73,21.33,65.96,29.59,43.09,65.62
2014-04-14,108.48,45.77,89.6653,72.15,26.53,162.36,41.11,66.36,18.92,96.77,16.83,45.94,125.49,62.14,18.55,21.9,93.28,85.06,25.01,84.51,44.62,81.03,29.16,62.91,31.95,58.36,184.24,59.37,90.24,19.89,57.11,53.31,67.54,55.65,36.05,106.4,47.74,66.6702,94.98,58.99,24.8,21.35,64.41,29.26,43.2,65.74
2014-04-15,108.54,45.77,90.8095,73.16,26.58,164.02,41.64,67.18,18.95,100.28,16.82,46.62,125.54,63.4,18.32,22.2,95.71,86.18,24.76,84.5,44.46,80.56,29.31,64.83,30.95,56.54,186.14,57.07,93.18,19.26,57.42,53.11,69.65,57.81,36.27,109.62,47.74,65.5634,97.97,58.19,24.81,21.37,59.78,28.2,43.62,66.32
2014-04-16,108.19,45.78,90.8176,73.16,26.64,163.8,42.01,67.53,19.28,103.05,16.8,47.5,124.75,63.7,18.29,22.1,95.77,86.2,24.72,84.47,45.09,85.21,27.66,65.1,30.83,56.31,186.39,56.96,92.27,19.34,55.6,54.75,70.69,57.84,36.56,109.43,47.15,63.5425,98.35,60.26,24.81,21.37,58.16,27.81,43.63,66.5
2014-04-17,108.18,45.76,91.2977,75.88,26.55,164.03,41.75,67.62,19.27,105.15,16.88,47.29,124.24,64.17,18.16,22.09,97.22,86.84,24.64,84.47,45.38,87.47,26.9,65.84,30.48,55.65,187.04,55.73,93.52,19.12,55.35,54.93,71.78,59.15,36.57,110.07,46.77,62.8466,99.47,60.96,24.79,21.39,55.86,27.27,43.65,66.71
2014-04-21,108.16,45.76,90.8656,78.21,26.54,164.8,41.64,67.9,19.15,104.5,16.84,47.15,123.78,65.03,18.01,22.13,98.79,87.53,24.53,84.44,45.65,89.97,26.06,66.64,30.09,54.95,187.89,54.35,94.83,18.89,55.98,54.37,73.96,60.6,35.44,111.46,46.41,63.5258,100.71,62.11,24.78,21.37,55.69,27.2,43.63,66.72
2014-04-22,108.27,45.76,91.8498,77.02,26.52,164.64,41.34,67.74,19.05,106.26,16.81,47.08,123.76,64.79,18.18,22.12,97.01,86.76,24.57,84.49,45.5,89.59,26.24,66.27,30.3,55.29,187.44,55.8,91.51,19.48,56.87,53.44,72.67,58.95,35.3,111.27,46.38,63.1652,100.09,61.97,24.79,21.37,56.16,27.34,43.56,66.5
2014-04-23,108.37,45.76,92.0418,76.59,26.68,164.67,41.36,67.73,19.11,106.27,16.78,47.47,124.56,64.95,18.01,22.27,98.9,87.59,24.53,84.46,45.86,91.13,25.6,66.66,30.11,54.93,187.81,54.2,93.8,19.1,57.18,53.14,72.02,60.69,35.64,111.28,46.97,64.2217,100.69,62.58,24.79,21.34,57.48,27.66,43.73,66.31
2014-04-24,108.39,45.77,92.0258,74.89,26.57,163.35,40.82,67.4,19.01,104.47,16.76,46.71,125.43,63.32,18.3,22.37,95.71,86.19,24.72,84.48,44.42,82.18,28.34,65.0,30.82,56.29,186.29,56.78,90.28,19.8,57.4,52.85,68.18,57.76,34.73,108.55,47.69,63.4419,98.17,58.75,24.8,21.34,58.42,27.9,43.79,66.11
2014-04-25,108.32,45.77,92.4899,75.99,26.48,164.17,41.02,67.61,19.1,104.95,16.72,46.98,124.88,62.98,18.23,22.44,96.4,86.47,24.65,84.47,44.27,80.68,28.81,65.63,30.53,55.8,186.88,56.19,92.65,19.2,56.67,53.57,67.04,58.38,34.88,110.12,47.24,63.509,99.09,58.48,24.79,21.32,55.8,27.26,44.29,66.57
2014-04-28,108.37,45.77,92.3379,77.55,26.55,165.0,41.41,68.05,19.19,106.38,16.82,47.25,124.86,63.46,18.08,22.39,97.85,87.16,24.53,84.47,44.5,82.15,28.17,66.49,30.11,55.0,187.7,54.9,94.66,18.77,56.47,53.76,67.53,59.67,34.88,111.83,47.19,63.0562,100.48,59.24,24.78,21.34,53.83,26.77,44.1,66.67
2014-04-29,108.59,45.77,92.5619,77.95,26.41,165.45,41.33,68.32,19.1,106.27,16.69,47.04,124.22,64.22,18.04,22.36,98.37,87.39,24.44,84.52,44.68,83.81,27.75,67.19,29.82,54.44,188.43,54.42,95.36,18.62,57.04,53.19,68.85,60.2,34.19,112.68,46.83,62.922,101.48,59.58,24.69,21.28,54.0,26.8,44.24,66.23
2014-04-30,108.55,45.76,92.4659,78.25,26.21,165.23,41.38,68.51,19.09,105.48,16.7,46.86,123.8,64.48,17.99,22.52,99.0,87.65,24.45,84.49,44.38,83.0,28.02,67.14,29.84,54.49,188.29,53.97,95.71,18.59,58.72,51.65,68.63,60.75,33.86,112.26,46.4,62.8466,101.43,58.96,24.71,21.27,53.84,26.79,44.2,66.29
2014-05-01,108.68,45.76,92.1378,76.4,26.28,164.75,41.61,68.4,19.2,106.11,16.67,48.48,125.06,64.66,18.01,22.25,98.62,87.49,24.48,84.49,44.43,83.48,27.77,66.87,29.94,54.71,188.06,54.24,95.23,18.69,60.02,50.54,68.99,60.44,34.05,111.43,47.32,62.9137,101.02,59.31,24.65,21.27,53.4,26.67,44.2,66.19
2014-05-02,108.64,45.77,91.6097,77.83,26.22,164.93,41.38,68.35,19.16,107.5,16.66,48.12,126.22,64.75,17.91,22.38,99.62,87.95,24.44,84.49,44.42,83.88,27.6,67.23,29.77,54.4,188.44,53.43,96.39,18.45,58.94,51.39,68.68,61.3,33.76,111.8,48.21,63.0814,101.55,59.37,24.65,21.26,52.15,26.36,44.1,66.11
2014-05-05,108.72,45.76,90.2814,75.63,26.24,163.73,41.57,68.23,19.26,108.03,16.53,48.69,125.98,63.68,18.15,22.24,97.02,86.81,24.64,84.47,44.34,82.88,27.95,65.53,30.52,55.82,186.81,55.45,93.29,19.01,59.69,50.77,65.36,58.93,33.78,109.33,48.02,63.1065,98.9,58.91,24.6,21.16,52.89,26.55,43.82,65.39
2014-05-06,108.72,45.76,89.6013,76.41,26.31,165.03,41.79,68.31,19.13,110.77,16.58,49.19,124.17,64.4,18.19,22.51,96.43,86.56,24.5,84.5,44.53,83.04,27.91,66.64,30.02,54.83,187.89,55.96,93.54,19.02,58.94,51.33,65.43,58.4,34.59,111.84,46.64,65.3286,100.65,58.98,24.58,21.17,50.84,26.01,44.24,65.74
2014-05-07,108.79,45.76,91.8018,75.08,26.23,165.35,41.69,68.32,19.05,106.14,16.73,48.75,124.17,63.7,18.22,22.25,96.28,86.48,24.53,84.53,44.8,84.74,27.39,66.41,30.12,55.0,187.7,56.15,94.04,18.86,58.29,51.95,63.54,58.2,34.37,112.49,46.66,64.4733,100.31,60.07,24.61,21.22,51.05,26.07,44.3,65.32
2014-05-08,108.69,45.76,92.3299,76.47,26.1,165.72,41.63,68.22,19.78,105.9,16.94,48.55,124.1,64.03,18.15,22.02,97.02,86.8,24.49,84.53,44.62,84.05,27.58,66.74,29.95,54.74,188.0,55.48,94.52,18.75,57.7,52.44,65.23,58.91,34.24,113.22,46.64,64.5236,100.79,59.32,24.74,21.35,48.8,25.5,44.51,65.65
2014-05-09,108.6,45.76,93.226,78.57,26.16,166.8,42.32,68.65,20.52,107.97,16.95,49.26,124.94,65.97,17.87,22.1,100.13,88.23,24.25,84.53,45.36,88.6,26.07,68.57,29.1,53.2,189.81,52.79,98.16,18.03,57.01,53.04,69.59,61.75,34.61,115.52,47.22,65.186,103.63,61.25,24.67,21.37,45.91,24.75,44.55,66.06
2014-05-12,108.78,45.77,93.05,79.29,26.28,167.05,42.48,68.77,20.71,109.19,17.08,49.1,124.6,65.32,17.83,21.92,100.26,88.29,24.24,84.56,45.01,86.64,26.67,68.77,29.03,53.03,189.96,52.65,98.27,18.03,58.39,51.74,67.66,61.88,35.49,116.04,46.98,65.4376,103.93,60.22,24.78,21.42,46.15,24.82,44.64,66.24
2014-05-13,109.09,45.77,92.4039,79.47,26.4,166.11,42.78,68.64,20.69,109.26,17.06,49.68,125.81,64.3,17.94,22.05,99.21,87.83,24.34,84.6,44.64,84.43,27.33,67.84,29.41,53.76,189.04,53.46,97.17,18.26,60.33,50.05,64.32,60.96,35.7,114.05,47.89,64.7081,102.44,59.39,24.75,21.41,45.66,24.68,44.4,65.68
2014-05-14,109.32,45.77,91.7779,76.93,26.24,164.55,42.38,68.35,20.5,105.6,17.07,49.0,124.77,63.24,18.08,21.89,97.71,87.15,24.56,84.61,44.23,81.46,28.3,65.96,30.2,55.2,187.4,54.68,95.37,18.58,61.79,48.86,63.06,59.55,35.42,110.75,47.1,64.1295,99.64,57.71,24.74,21.39,46.59,24.95,44.01,65.36
2014-05-15,109.2,45.77,92.7891,77.99,26.27,164.59,42.93,68.49,21.72,104.72,17.08,49.27,124.5,63.91,17.96,21.99,98.97,87.7,24.47,84.61,44.57,83.88,27.43,66.76,29.85,54.57,188.11,53.65,97.48,18.2,61.22,49.22,64.16,60.66,35.79,111.67,46.93,64.2721,100.79,58.6,24.73,21.39,44.46,24.37,44.28,65.26
2014-05-16,109.16,45.77,93.3991,79.17,26.25,164.71,42.94,68.35,22.18,105.61,17.07,48.86,124.58,64.6,17.83,21.79,100.4,88.32,24.39,84.63,44.96,86.57,26.57,67.44,29.52,54.0,188.7,52.5,99.2,17.78,59.93,50.24,66.26,61.96,36.14,112.0,46.92,64.7332,101.89,60.24,24.69,21.38,43.35,24.05,44.19,65.07
2014-05-19,109.21,45.76,92.4039,77.74,26.3,163.32,42.59,67.92,22.06,104.79,17.09,47.81,124.69,63.15,17.88,21.83,99.65,88.0,24.54,84.63,44.74,85.35,26.93,66.13,30.1,55.06,187.55,53.08,97.31,18.17,60.23,49.96,63.22,61.27,36.38,109.2,47.0,64.2804,99.91,59.39,24.74,21.4,42.57,23.86,44.03,64.94
2014-05-20,109.17,45.76,91.9143,79.53,26.35,164.98,42.92,68.45,22.14,107.85,17.12,48.03,124.39,63.96,17.7,21.78,101.53,88.84,24.34,84.63,44.98,86.55,26.51,67.78,29.36,53.7,189.13,51.59,99.32,17.77,59.23,50.84,64.14,63.01,37.27,112.47,46.78,65.1692,102.4,59.97,24.72,21.4,41.21,23.5,44.28,65.1
2014-05-21,109.12,45.77,92.0829,81.06,26.37,165.18,43.22,68.54,22.39,107.69,17.2,48.22,124.68,64.67,17.63,21.97,102.36,89.23,24.28,84.62,45.17,87.84,26.15,68.31,29.13,53.28,189.6,50.9,99.96,17.67,58.99,51.04,66.2,63.79,37.35,112.77,47.0,65.6891,103.22,60.89,24.72,21.44,41.22,23.48,44.21,65.52
2014-05-22,109.23,45.77,92.2514,81.21,26.43,165.83,43.14,68.72,22.73,107.36,17.26,47.83,124.51,65.46,17.5,22.04,103.9,89.88,24.18,84.6,45.49,90.29,25.41,69.18,28.76,52.59,190.38,49.75,102.42,17.23,59.81,50.26,68.32,65.24,37.65,114.14,46.85,66.0497,104.43,61.7,24.8,21.48,40.54,23.26,44.28,65.83
2014-05-23,109.33,45.76,91.3926,82.5,26.21,166.47,42.77,69.21,21.91,108.13,17.25,47.08,121.85,66.39,17.29,22.05,106.52,91.02,24.03,84.63,46.14,93.66,24.42,70.39,28.23,51.62,191.57,47.83,105.01,16.78,60.93,49.3,71.4,67.67,37.52,115.5,44.9,66.3348,106.4,63.2,24.74,21.47,38.08,22.58,44.4,65.86
2014-05-27,109.62,45.77,91.6896,81.85,26.22,166.09,43.02,68.98,21.96,108.63,17.33,47.65,121.2,65.93,17.35,22.21,105.81,90.72,24.04,84.65,46.22,93.95,24.36,70.2,28.31,51.79,191.38,48.32,104.49,16.87,63.11,47.57,70.18,67.03,36.62,114.7,44.4,65.8904,106.1,64.01,24.81,21.53,37.89,22.52,44.34,65.66
2014-05-28,109.57,45.76,91.6093,83.43,26.22,166.78,43.14,69.4,21.79,111.48,17.32,47.5,120.94,66.66,17.24,22.17,107.14,91.3,23.92,84.64,46.22,94.54,24.24,71.34,27.87,50.95,192.4,47.42,105.89,16.63,62.23,48.24,70.87,68.39,37.11,116.08,44.24,66.5528,107.75,64.13,24.73,21.52,37.56,22.42,44.69,65.53
2014-05-29,109.67,45.77,93.1182,84.31,26.03,166.93,42.55,69.41,21.48,111.14,17.23,46.49,120.43,66.28,17.22,22.3,107.21,91.31,23.87,84.64,46.33,94.93,23.94,71.66,27.72,50.71,192.63,47.39,106.17,16.59,62.1,48.32,69.94,68.35,36.64,116.49,43.85,66.7708,108.2,64.61,24.71,21.47,37.4,22.38,45.0,65.59
2014-05-30,109.12,45.76,92.8453,84.72,26.0,167.2,42.68,69.55,22.13,110.66,17.34,46.0,119.7,66.8,17.24,22.3,106.94,91.22,23.85,84.57,46.61,96.47,23.73,71.88,27.62,50.53,192.91,47.51,105.84,16.62,60.74,49.34,68.84,68.16,36.3,117.0,43.3,66.6366,108.68,65.3,24.86,21.55,36.96,22.25,44.93,66.38
2014-06-02,108.82,45.76,92.7089,85.19,25.98,167.02,42.92,69.38,22.28,111.85,17.27,46.29,120.01,66.75,17.24,22.19,106.92,91.18,23.85,84.56,47.18,99.19,23.01,71.77,27.65,50.61,192.81,47.57,105.28,16.7,58.48,51.18,68.32,68.06,36.57,116.65,43.51,66.9804,108.51,66.7,24.86,21.53,37.25,22.33,44.77,66.54
2014-06-03,108.8,45.76,93.351,85.85,25.91,167.13,42.68,69.36,22.28,111.57,17.32,45.91,119.76,67.35,17.18,22.22,107.61,91.52,23.81,84.57,47.33,100.54,22.75,72.12,27.48,50.33,193.19,47.04,105.98,16.63,58.42,51.25,69.12,68.79,36.31,116.9,43.33,67.5087,109.04,67.4,24.87,21.55,36.52,22.11,44.93,66.78
2014-06-04,108.94,45.76,94.5067,86.15,25.94,168.14,43.13,69.84,22.87,113.56,17.16,46.27,120.66,68.68,17.03,22.44,109.46,92.29,23.65,84.6,47.5,101.93,22.2,73.65,26.95,49.31,194.46,45.86,108.32,16.24,58.55,51.12,73.44,70.57,36.38,118.93,43.96,66.9134,111.3,68.12,24.75,21.46,33.81,21.31,45.11,66.39
2014-06-05,108.88,45.76,94.892,85.84,26.05,169.08,43.56,70.22,23.32,116.47,17.21,47.82,120.61,69.42,16.96,22.5,110.7,92.82,23.53,84.56,47.77,103.45,22.04,74.66,26.55,48.58,195.41,45.07,109.43,16.07,58.59,51.16,75.6,71.78,36.53,120.92,44.0,67.0223,112.88,68.95,24.75,21.47,30.46,20.24,45.23,66.51
2014-06-06,108.78,45.77,94.5308,84.72,26.16,169.24,43.72,70.15,23.45,117.02,17.35,49.25,120.65,70.09,16.95,22.34,110.53,92.75,23.52,84.52,47.89,104.19,21.92,74.93,26.46,48.41,195.57,45.19,110.36,15.9,58.28,51.32,77.54,71.58,37.65,121.3,44.0,66.8798,113.19,69.55,24.85,21.55,31.18,20.51,45.16,66.49
2014-06-09,108.62,45.77,93.985,85.23,26.09,169.35,43.95,70.0,23.29,116.37,17.46,49.45,121.39,69.55,16.94,22.22,110.87,92.91,23.51,84.51,48.11,105.23,21.76,74.92,26.47,48.43,195.59,44.94,110.56,15.9,57.63,51.9,77.07,71.99,37.8,121.47,44.51,66.9218,113.27,70.39,24.88,21.59,30.11,20.15,45.16,66.26
2014-06-10,108.7,45.76,93.2948,85.03,26.02,168.34,43.8,69.65,22.9,117.64,17.48,49.73,121.41,69.12,16.93,22.1,110.81,92.89,23.6,84.52,48.18,106.76,21.24,74.21,26.71,48.9,194.92,44.98,109.93,15.99,57.88,51.69,75.92,71.88,37.75,119.29,44.54,67.2236,112.13,70.65,24.79,21.59,31.46,20.59,45.04,65.83
2014-06-11,108.91,45.76,92.6527,83.75,26.39,167.25,43.59,69.67,22.95,118.9,17.39,49.33,122.64,68.54,17.09,22.06,108.92,92.05,23.76,84.55,48.08,105.65,21.59,72.55,27.29,49.95,193.54,46.15,107.09,16.4,59.03,50.33,74.55,70.0,39.42,116.96,45.45,66.9245,109.68,70.36,24.77,21.54,34.5,21.58,44.72,65.37
2014-06-12,108.88,45.76,92.5403,83.81,26.39,167.62,43.61,69.72,22.37,122.33,17.45,49.64,122.96,68.79,17.04,22.28,109.51,92.32,23.69,84.49,48.86,108.83,20.97,73.24,27.05,49.5,194.16,45.78,108.79,16.14,59.37,50.33,75.03,70.48,39.39,117.83,45.67,66.7055,110.68,74.18,24.79,21.54,33.27,21.2,44.71,65.82
2014-06-13,108.82,45.77,92.6447,84.03,26.47,167.69,43.41,69.74,22.17,124.58,17.39,49.35,122.42,68.87,17.0,22.6,109.68,92.4,23.68,84.48,49.05,110.68,20.61,73.38,26.97,49.38,194.29,45.65,109.1,16.1,59.76,49.97,75.99,70.74,39.63,117.97,45.3,65.7114,110.87,74.64,24.76,21.48,33.15,21.16,44.9,65.59
2014-06-16,108.62,45.76,92.6608,84.02,26.5,168.0,43.42,69.69,22.56,124.07,17.46,48.93,122.28,70.05,17.01,22.55,109.79,92.45,23.61,84.44,49.28,113.17,20.12,73.96,26.76,49.0,194.83,45.56,109.68,15.98,58.35,51.14,77.72,70.84,39.29,118.61,45.2,65.8546,111.76,75.64,24.85,21.54,30.94,20.46,44.88,65.96
2014-06-17,108.91,45.77,93.3189,85.88,26.61,168.93,43.9,70.29,22.59,127.09,17.35,49.98,122.67,70.57,16.91,22.62,111.13,92.97,23.42,84.47,49.19,111.81,20.17,75.59,26.15,47.92,196.26,44.77,111.4,15.75,59.73,49.93,79.15,71.96,39.45,120.57,45.5,66.7308,114.31,74.87,24.76,21.47,27.63,19.36,45.41,65.76
2014-06-18,108.75,45.77,93.3109,86.74,26.87,169.09,43.65,70.67,22.19,129.82,17.28,49.46,126.94,70.71,16.93,23.11,110.89,92.91,23.39,84.47,49.34,112.12,20.17,75.86,26.06,47.73,196.48,44.87,110.72,15.84,57.41,51.79,79.46,71.85,39.64,120.87,48.66,67.826,114.69,74.61,24.68,21.43,27.85,19.44,45.67,65.78
2014-06-19,108.94,45.77,92.5885,88.99,26.92,169.08,43.56,70.55,22.12,133.73,17.31,49.56,126.5,70.99,16.9,22.94,111.1,92.77,23.37,84.47,49.36,113.1,20.16,76.33,25.89,47.42,195.94,44.75,110.07,15.94,58.69,50.72,80.25,72.11,39.99,121.63,48.39,68.5842,115.39,75.17,24.75,21.44,28.58,19.71,45.22,65.9
2014-06-20,108.84,45.77,92.4762,88.1,26.82,168.91,43.47,70.36,22.18,135.03,17.29,49.5,126.85,71.02,16.9,22.89,111.16,92.79,23.37,84.47,49.19,111.85,20.38,76.26,25.93,47.47,195.88,44.68,110.66,15.83,58.11,51.13,79.75,72.19,39.75,121.24,48.53,68.6516,115.25,75.0,24.71,21.4,27.14,19.21,44.97,65.69
2014-06-23,109.03,45.77,93.351,88.17,26.85,167.82,43.45,69.92,22.33,126.73,17.29,49.27,126.98,69.83,16.91,22.94,110.96,92.7,23.48,84.49,48.89,109.36,20.82,74.89,26.39,48.35,194.71,44.83,109.07,16.06,60.0,49.56,77.29,71.99,39.64,118.85,48.68,68.8622,113.16,74.81,24.7,21.42,29.18,19.92,44.81,65.69
2014-06-24,109.18,45.76,93.3189,91.0,26.9,168.28,43.2,68.22,22.51,129.35,17.22,48.18,126.99,70.82,16.8,23.09,112.21,93.29,23.37,84.51,49.19,110.54,20.58,75.86,26.07,47.72,195.58,43.95,110.67,15.81,60.38,49.2,79.16,73.3,39.99,119.56,48.69,69.3677,114.57,75.47,24.66,21.4,27.02,19.17,44.74,65.63
2014-06-25,109.39,45.76,92.8132,91.27,26.79,168.08,43.25,68.27,22.2,129.79,17.28,48.28,126.73,70.5,16.8,23.12,112.3,93.34,23.41,84.55,48.95,109.13,20.85,75.71,26.07,47.79,195.45,43.9,110.02,15.92,61.23,48.48,78.71,73.5,39.36,119.24,48.41,69.3255,114.4,74.75,24.63,21.41,27.73,19.41,44.58,65.44
2014-06-26,109.39,45.77,92.6928,90.87,26.74,168.19,43.35,68.33,22.29,129.86,17.17,48.11,126.66,71.13,16.73,23.17,113.24,93.74,23.36,84.55,49.12,109.65,20.71,76.09,25.92,47.48,195.79,43.3,111.84,15.64,60.97,48.72,80.3,74.23,39.43,119.25,48.44,69.0812,115.04,74.81,24.59,21.34,27.21,19.24,44.74,65.03
2014-06-27,109.4,45.76,92.428,89.6,26.58,167.89,43.23,68.37,22.47,130.13,17.05,47.78,128.04,71.96,16.7,23.32,113.7,93.91,23.36,84.55,49.54,113.08,20.08,76.04,25.96,47.56,195.72,43.11,112.36,15.6,61.48,48.27,81.24,74.75,39.19,118.65,49.41,68.8706,114.86,76.33,24.59,21.26,26.66,19.04,44.62,64.89
2014-06-30,109.1,45.77,92.6527,93.23,26.5,169.2,43.64,68.97,22.83,130.23,17.1,47.88,127.7,73.05,16.49,23.23,116.21,94.94,23.22,84.51,50.27,117.74,19.24,77.57,25.43,46.61,197.06,41.64,115.76,15.09,59.89,49.47,83.81,77.29,39.23,121.5,49.25,68.9885,117.1,78.01,24.53,21.27,25.3,18.56,44.72,65.2
2014-07-01,108.69,45.77,92.9016,95.05,26.45,169.42,43.9,69.08,23.24,129.79,17.17,47.33,127.7,72.16,16.48,22.83,116.56,95.1,23.19,84.48,50.45,118.63,19.14,77.76,25.37,46.47,197.22,41.47,116.0,15.09,57.99,51.12,82.78,77.59,38.33,121.89,49.28,69.494,117.41,77.89,24.59,21.31,24.74,18.35,44.84,65.5
2014-07-02,108.62,45.76,93.3831,96.26,26.4,170.31,44.13,69.25,23.19,131.07,17.29,47.82,127.0,72.93,16.39,22.6,117.93,95.65,23.07,84.45,50.92,121.02,18.78,78.93,24.98,45.78,198.25,40.73,117.61,14.86,57.42,51.6,84.11,78.52,38.0,123.7,48.7,70.2185,119.29,78.74,24.65,21.39,24.08,18.1,45.09,66.05
2014-07-03,108.64,45.77,93.359,94.05,26.19,169.86,44.13,68.68,23.15,128.17,17.27,47.89,127.02,71.6,16.42,22.6,117.25,95.41,23.14,84.44,50.59,118.49,19.11,78.14,25.23,46.27,197.51,41.04,117.59,14.85,58.62,50.48,80.01,78.48,37.87,122.86,48.74,69.2666,118.0,77.8,24.65,21.4,25.07,18.5,45.16,65.57
2014-07-07,108.87,45.77,94.274,91.5,26.12,168.86,43.93,67.96,22.31,127.45,17.26,47.77,127.07,70.48,16.62,22.8,114.48,94.29,23.3,84.45,50.3,116.7,19.38,76.63,25.71,47.13,196.28,42.49,114.61,15.2,60.56,48.8,77.14,75.59,37.8,120.59,48.69,69.0222,115.75,77.02,24.62,21.39,25.89,18.77,45.07,65.18
2014-07-08,108.96,45.76,94.9301,92.45,25.94,169.58,44.18,68.18,22.4,130.0,17.17,48.46,127.84,70.86,16.49,22.74,116.16,94.96,23.19,84.48,50.45,118.73,19.08,77.57,25.38,46.53,197.12,41.57,116.07,15.07,60.74,48.68,77.29,77.3,36.89,122.15,49.31,69.7046,117.2,77.31,24.6,21.34,24.87,18.41,45.27,65.0
2014-07-09,109.01,45.76,95.0589,92.38,25.98,168.96,43.94,67.43,22.19,126.31,17.26,48.58,128.54,69.81,16.54,22.81,115.44,94.66,23.3,84.52,50.48,117.01,19.3,76.67,25.71,47.09,196.35,41.96,115.56,15.15,60.75,48.68,74.85,76.57,37.38,120.77,49.87,69.1486,115.79,77.69,24.61,21.37,26.63,19.08,45.2,64.85
2014-07-10,109.16,45.76,95.0025,92.84,25.75,169.2,43.89,67.47,21.7,123.41,17.27,48.8,128.78,69.64,16.45,22.73,116.81,95.27,23.26,84.54,50.38,117.25,19.12,77.02,25.57,46.9,196.6,41.18,116.85,14.91,61.91,47.71,74.55,77.9,35.84,121.31,50.05,69.8142,116.34,78.14,24.64,21.38,25.98,18.84,45.26,64.88
2014-07-11,109.07,45.76,94.4793,93.82,25.85,170.29,44.23,67.97,21.75,126.57,17.23,49.8,125.72,70.27,16.33,22.59,118.34,95.84,23.13,84.52,50.67,118.83,19.0,78.14,25.19,46.19,197.6,40.4,119.65,14.57,61.08,48.32,75.66,79.39,36.17,123.68,47.67,70.9936,117.97,78.62,24.62,21.37,24.53,18.29,45.42,65.17
2014-07-14,108.93,45.75,94.8496,91.35,25.61,170.38,44.2,67.8,22.0,124.9,17.37,49.72,124.53,69.75,16.39,22.61,117.52,95.51,23.17,84.49,50.57,117.89,19.15,77.69,25.33,46.42,197.23,40.82,119.31,14.63,60.76,48.56,73.45,78.56,35.3,123.87,46.71,70.6819,117.36,78.7,24.68,21.44,25.39,18.65,45.02,65.34
2014-07-15,109.02,45.76,94.8737,90.6,25.65,171.07,44.31,68.22,22.33,130.48,17.49,49.51,124.97,69.65,16.32,22.62,118.41,95.89,23.09,84.47,51.1,121.97,18.5,78.52,25.04,45.92,197.96,40.33,122.19,14.23,61.74,47.82,72.95,79.45,36.18,125.52,47.03,70.5639,118.64,84.15,24.72,21.49,24.13,18.17,45.03,65.4
