Date,AGG,BIL,CURE,DBC,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,IYK,MVV,PUI,QLD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,TECL,TECS,TMF,TMV,TQQQ,UCO,UGE,UPRO,USD,UUP,UVXY,VIXY,YCS
2013-02-28,110.66,45.81,69.27,26.94,43.31,58.1,18.19,61.86,19.44,55.2,152.44,81.94,85.67,17.99,58.47,84.45,36.01,23.12,105.82,13.66,30.6,35.83,51.84,8.46,68.22,55.65,56.64,28.07,113.99,106.35,34.72,22.44,11.27,13.08,58.49
2013-03-01,110.58,45.8,70.67,26.84,42.91,58.35,18.09,61.45,19.44,54.78,152.3,82.42,86.11,18.13,59.01,84.45,35.86,23.24,107.39,13.44,30.13,35.36,52.25,8.38,67.09,56.49,57.37,27.5,115.23,107.99,34.83,22.43,10.08,12.38,58.31
2013-03-04,110.49,45.81,72.26,27.09,43.41,58.9,18.48,62.71,19.38,55.1,152.38,82.87,88.44,18.23,60.79,84.44,37.9,22.0,110.3,13.07,29.27,33.84,54.49,8.02,66.5,56.99,59.89,27.96,117.42,110.85,35.93,22.4,9.4,11.99,58.1
2013-03-05,110.14,45.81,73.22,27.12,43.75,59.26,18.92,63.83,19.17,57.29,152.69,83.04,89.08,18.26,60.79,84.42,38.56,21.54,111.42,12.93,29.01,33.82,54.87,7.97,63.22,59.91,60.03,28.42,117.37,112.04,36.56,22.39,9.11,11.79,60.1
2013-03-07,109.82,45.81,73.74,27.2,44.15,59.37,19.28,64.75,19.48,57.65,152.71,83.29,90.68,18.3,60.86,84.41,38.65,21.5,112.85,12.77,28.67,33.69,55.05,7.93,61.29,61.73,60.1,28.59,117.13,113.45,36.44,22.56,8.84,11.63,61.53
2013-03-08,109.88,45.81,74.5,27.22,43.89,59.56,19.2,64.81,19.37,57.26,152.99,83.35,90.87,18.31,61.28,84.41,38.83,21.43,114.07,12.63,28.34,33.41,55.49,7.86,61.4,61.65,60.72,28.6,118.5,114.65,36.72,22.51,8.13,11.16,61.82
2013-03-11,110.08,45.8,75.49,27.28,43.39,59.26,19.03,65.1,19.38,57.04,154.19,83.21,90.73,18.26,60.85,84.41,39.41,21.13,113.36,12.69,28.5,33.82,54.83,7.96,62.7,60.26,60.08,28.95,118.18,113.84,36.56,22.5,8.35,11.32,61.4
2013-03-12,109.99,45.81,75.64,27.14,42.98,59.18,18.75,64.59,19.61,56.27,153.66,83.35,91.41,18.33,60.68,84.42,39.76,20.89,113.71,12.66,28.42,33.91,54.69,7.97,62.48,60.4,59.79,28.87,118.13,114.29,37.13,22.59,8.27,11.27,61.51
2013-03-13,110.11,45.81,75.6,27.34,43.16,59.76,19.01,67.24,19.46,56.07,153.68,83.77,92.73,18.34,61.07,84.42,40.31,20.55,115.6,12.46,27.96,33.57,55.84,7.82,61.97,61.03,60.4,29.25,119.72,116.16,37.4,22.5,7.94,11.03,61.55
2013-03-14,110.21,45.81,74.6,27.4,42.76,59.89,18.95,67.19,19.3,55.72,153.97,83.41,92.46,18.33,60.73,84.43,38.35,21.55,115.14,12.51,28.06,33.84,55.28,7.89,62.71,60.22,59.83,29.54,118.96,115.62,36.39,22.4,7.94,11.05,60.65
2013-03-15,110.31,45.8,73.31,27.24,42.28,59.21,18.7,65.4,19.68,55.32,155.38,82.99,91.6,18.33,60.41,84.44,36.8,22.4,113.23,12.69,28.49,34.09,55.25,7.9,64.22,58.78,59.42,29.62,118.29,113.68,35.74,22.54,8.77,11.6,60.42
2013-03-18,110.47,45.8,73.81,27.04,41.98,59.03,18.21,63.32,19.8,55.06,156.08,83.18,91.4,18.29,60.24,84.45,36.37,22.68,112.53,12.78,28.68,34.2,55.01,7.92,65.48,57.54,59.18,28.64,118.55,112.97,35.55,22.61,8.8,11.63,60.2
2013-03-19,110.35,45.8,75.54,27.23,42.22,59.39,18.12,64.54,19.64,54.74,155.38,84.14,93.1,18.48,60.86,84.44,37.81,21.86,114.65,12.53,28.12,33.57,55.8,7.8,63.37,59.39,60.31,29.25,120.29,115.29,36.07,22.55,7.86,10.99,61.49
2013-03-20,110.37,45.8,74.43,27.11,41.8,58.85,17.79,63.41,19.78,53.85,156.21,83.66,91.47,18.39,59.57,84.45,36.01,22.74,111.88,12.84,28.86,34.67,54.04,8.05,64.97,57.75,58.38,28.63,120.15,112.36,35.11,22.56,8.28,11.31,59.96
2013-03-21,110.41,45.81,75.82,27.16,41.96,59.36,17.9,64.77,19.51,53.7,155.55,84.18,92.14,18.49,60.68,84.43,37.14,22.1,114.34,12.55,28.15,33.69,55.0,7.92,65.3,57.67,59.99,29.51,121.18,114.96,35.73,22.42,8.23,11.3,59.45
2013-03-22,110.37,45.8,75.24,27.18,41.92,58.62,17.79,64.19,19.9,53.39,155.24,83.83,91.65,18.4,60.21,84.43,36.95,22.24,113.24,12.68,28.43,34.03,54.64,7.96,64.99,57.77,59.38,29.93,121.25,113.82,35.52,22.57,8.04,11.15,59.0
2013-03-25,110.73,45.81,81.7,27.31,42.78,58.98,17.97,66.35,20.0,54.48,154.45,85.03,94.38,18.61,61.39,84.46,38.82,21.08,116.39,12.32,27.5,33.1,55.56,7.82,65.88,56.9,60.96,31.56,123.6,117.13,37.15,22.6,7.7,10.9,59.0
2013-03-28,110.57,45.81,82.25,27.31,42.31,58.17,17.88,65.84,19.92,53.95,154.67,84.73,92.42,18.69,60.51,84.45,36.63,22.29,115.4,12.41,27.86,33.76,54.35,7.99,67.38,55.62,59.78,31.44,123.35,116.07,35.68,22.52,7.74,10.96,57.96
2013-04-01,110.45,45.81,85.96,27.18,42.35,58.81,18.11,64.68,20.02,53.59,152.43,85.25,91.79,18.69,61.47,84.46,35.56,22.92,39.02,12.23,27.47,32.96,55.15,39.45,66.62,56.28,61.13,31.38,125.5,117.64,35.18,22.57,7.25,10.6,58.1
2013-04-02,110.57,45.8,84.22,26.72,41.83,58.52,17.75,61.15,19.91,53.35,150.73,84.42,88.76,18.56,60.35,84.46,33.44,24.25,37.76,12.61,28.34,33.78,53.84,40.28,68.37,54.8,59.51,29.8,122.24,113.99,33.8,22.52,7.76,10.98,57.46
2013-04-03,110.88,45.8,84.89,26.69,41.68,59.03,17.44,60.92,19.63,53.23,150.29,84.7,89.86,18.67,60.4,84.48,34.72,23.35,38.29,12.46,27.95,33.79,53.85,40.26,70.86,52.85,59.54,29.17,123.26,115.53,34.42,22.49,7.52,10.82,61.42
2013-04-04,111.2,45.81,83.45,26.67,41.61,58.77,17.51,61.32,19.42,54.11,152.81,84.08,89.72,18.85,59.37,84.47,34.22,23.66,37.79,12.61,28.3,34.67,52.56,41.07,75.07,49.67,58.08,28.94,120.5,113.88,33.95,22.45,7.58,10.85,63.39
2013-04-05,111.01,45.81,83.46,26.75,41.68,59.0,17.61,62.42,19.44,54.07,152.16,85.0,91.02,18.94,60.01,84.47,35.48,22.86,38.55,12.36,27.79,34.12,53.14,40.75,73.51,50.72,58.97,29.3,122.62,116.0,34.71,22.52,7.16,10.54,65.35
2013-04-08,111.05,45.81,84.48,26.92,42.09,59.21,17.57,63.99,19.2,55.14,153.34,84.78,91.05,19.09,60.77,84.46,36.45,22.25,38.87,12.22,27.45,33.43,54.28,39.86,72.91,51.13,60.13,29.56,123.71,117.51,35.72,22.41,6.95,10.4,64.88
2013-04-09,110.84,45.8,91.83,26.75,42.54,60.55,17.71,65.91,19.14,55.23,151.05,86.28,94.24,19.29,63.05,84.47,38.41,20.98,40.77,11.66,26.23,31.54,56.74,38.05,70.19,52.92,63.54,29.23,127.55,123.06,36.77,22.37,6.52,10.09,65.98
2013-04-11,111.2,45.81,92.08,26.42,41.87,60.41,17.41,62.87,19.14,54.98,143.95,86.32,93.61,19.38,63.0,84.48,37.84,21.25,40.46,11.73,26.42,31.54,55.91,38.6,73.36,50.56,63.47,27.69,127.54,122.05,36.35,22.34,6.29,9.91,64.38
2013-04-12,111.25,45.81,87.25,25.63,40.86,59.22,17.28,55.0,19.35,52.91,131.31,84.45,87.51,19.13,60.53,84.49,35.14,22.8,37.72,12.53,28.22,33.46,53.28,40.4,75.2,49.29,59.61,25.93,123.75,113.5,34.98,22.41,7.74,11.04,61.87
2013-04-15,111.23,45.81,89.96,25.52,41.07,58.78,17.84,53.35,19.33,52.51,132.87,85.1,87.4,19.1,59.72,84.48,33.58,23.43,37.51,12.54,28.21,33.97,51.83,41.25,74.86,49.42,58.43,25.1,124.08,113.35,34.63,22.47,7.88,11.38,63.63
2013-04-17,111.23,45.8,86.05,25.79,41.03,58.63,18.1,54.72,19.28,52.44,134.3,84.91,86.39,19.22,58.04,84.48,32.67,24.04,36.92,12.77,28.67,35.41,50.08,42.58,75.42,49.0,55.94,26.09,123.79,111.26,34.06,22.46,8.55,11.88,63.71
2013-04-18,111.24,45.81,89.92,25.73,41.63,59.1,18.37,54.24,19.26,53.2,135.47,86.22,88.89,19.36,59.65,84.47,33.45,23.59,37.78,12.43,27.94,33.95,50.34,42.55,74.99,49.31,58.26,25.72,127.04,114.12,34.39,22.5,7.32,11.03,65.34
2013-04-19,111.38,45.81,90.75,25.81,41.84,59.35,18.39,56.1,19.24,53.12,137.9,86.53,89.41,19.55,60.8,84.49,34.47,22.84,38.29,12.27,27.56,32.9,51.39,41.45,75.21,49.19,60.15,26.4,125.85,115.79,35.43,22.49,7.04,10.81,65.07
2013-04-22,111.33,45.81,93.09,25.65,42.04,60.16,18.48,58.04,19.44,53.8,136.88,87.49,91.36,19.67,61.98,84.48,36.69,21.37,39.56,11.89,26.69,31.96,53.19,39.98,74.38,49.64,61.82,26.48,130.42,119.27,36.93,22.57,6.3,10.24,65.32
2013-04-23,111.31,45.81,88.43,25.93,42.32,60.71,18.56,60.4,19.38,54.29,138.38,86.32,92.07,19.55,61.93,84.48,38.01,20.6,39.66,11.87,26.67,31.99,53.33,39.9,74.9,49.33,61.67,27.78,127.97,119.5,37.85,22.56,6.39,10.3,65.48
2013-04-24,111.26,45.8,89.27,26.27,42.67,61.03,18.59,60.47,19.41,54.56,141.63,87.14,92.92,19.74,62.64,84.49,39.12,20.01,40.11,11.72,26.31,31.47,54.04,39.45,74.06,49.91,62.67,28.75,129.55,120.99,38.14,22.52,6.48,10.38,65.22
2013-04-25,111.49,45.8,89.39,26.12,42.24,61.09,18.31,60.27,19.32,53.71,140.91,87.03,92.15,19.68,62.24,84.5,38.05,20.54,39.94,11.78,26.49,31.76,53.98,39.38,75.94,48.64,62.14,28.55,130.09,120.29,37.52,22.41,6.49,10.39,63.52
2013-04-26,111.56,45.8,90.0,26.47,42.68,61.86,18.56,62.09,19.13,54.16,142.3,87.43,93.57,19.74,63.37,84.52,39.35,19.77,40.67,11.56,25.96,30.89,56.19,37.75,75.13,49.09,63.79,29.37,130.31,122.65,38.34,22.31,6.42,10.33,63.19
2013-04-29,111.39,45.8,85.36,25.8,42.83,61.57,18.77,59.8,18.88,54.47,141.11,86.91,91.49,19.7,63.71,84.5,39.38,19.77,39.89,11.76,26.44,30.67,56.59,37.44,77.51,47.53,64.36,27.29,130.35,120.17,38.54,22.18,6.81,10.65,62.54
2013-05-01,111.4,45.81,88.23,26.13,43.18,61.76,18.96,62.24,19.22,54.68,141.92,87.4,93.75,19.68,65.29,84.51,41.01,19.01,40.93,11.45,25.7,29.49,58.62,36.1,77.4,47.62,66.69,29.1,131.25,123.49,39.43,22.33,6.36,10.31,63.35
2013-05-02,110.81,45.8,88.1,26.45,43.58,62.47,18.93,66.94,19.19,54.74,142.15,87.75,96.88,19.58,67.33,84.48,43.05,18.05,42.55,11.0,24.74,28.11,61.1,34.57,71.32,51.38,69.91,30.27,132.1,128.37,40.63,22.37,5.88,9.92,65.09
2013-05-06,110.75,45.8,88.28,26.36,43.9,62.57,19.06,68.29,19.17,55.57,140.38,88.53,98.72,19.71,67.26,84.47,42.99,18.02,43.14,10.83,24.36,28.18,60.9,34.63,70.51,51.94,69.74,30.04,134.03,130.31,40.9,22.37,5.76,9.82,64.62
2013-05-07,110.85,45.81,89.22,26.48,44.23,63.24,19.18,68.7,18.95,55.67,142.46,88.73,99.36,19.72,67.92,84.48,44.68,17.33,43.78,10.68,24.0,27.72,62.33,33.8,70.62,51.85,70.83,30.71,134.06,132.07,41.47,22.27,5.84,9.88,64.56
2013-05-08,110.7,45.81,89.36,26.47,43.91,62.62,18.89,68.54,19.29,55.23,140.81,88.23,98.66,19.43,67.79,84.48,45.39,17.04,43.39,10.75,24.21,27.81,61.83,34.13,70.11,52.22,70.58,30.31,135.0,131.03,41.68,22.48,6.08,10.08,66.76
2013-05-09,110.38,45.81,95.0,26.23,43.17,62.66,18.58,67.5,19.48,54.73,138.43,88.9,99.7,19.45,68.74,84.44,45.23,17.06,43.92,10.62,23.91,27.22,62.06,34.04,66.45,54.99,72.06,29.76,135.58,132.51,41.43,22.64,5.87,9.9,68.35
2013-05-13,110.12,45.8,97.78,26.14,43.37,62.78,18.71,70.33,19.58,54.4,137.81,89.89,101.96,19.61,69.43,84.44,45.92,16.82,45.3,10.3,23.16,26.81,62.59,33.68,64.24,56.82,73.12,29.22,137.42,136.74,41.37,22.73,5.77,9.82,68.9
2013-05-14,110.28,45.8,99.57,26.08,43.43,63.06,19.03,69.7,19.75,54.43,134.65,90.7,102.76,19.84,69.71,84.45,47.14,16.32,46.0,10.13,22.82,26.66,63.1,33.39,65.52,55.77,73.66,29.35,140.37,138.77,42.32,22.79,5.86,9.9,68.94
2013-05-15,110.58,45.8,96.01,26.05,43.23,62.62,19.06,68.56,19.76,54.42,134.09,90.18,101.81,19.78,69.58,84.47,46.24,16.68,45.37,10.29,23.1,26.75,64.11,32.87,67.57,53.99,73.39,29.78,140.16,136.8,41.69,22.79,5.97,9.99,68.97
2013-05-16,110.31,45.8,97.9,26.18,43.42,63.05,19.13,72.09,19.92,54.46,131.07,90.78,103.83,19.8,70.85,84.45,47.98,16.0,46.65,9.97,22.46,25.95,66.18,31.84,65.03,55.94,75.46,30.39,139.96,140.89,42.65,22.92,5.65,9.72,70.24
2013-05-17,110.2,45.8,95.35,26.35,43.53,63.4,19.07,75.29,19.72,54.93,135.16,90.11,103.9,19.74,70.65,84.45,47.71,16.13,46.64,9.95,22.43,26.12,66.03,31.9,64.82,56.15,75.12,30.76,139.07,140.85,42.5,22.78,5.8,9.86,68.76
2013-05-20,110.29,45.81,99.21,26.2,43.44,63.53,18.77,74.79,19.67,55.27,132.89,89.96,104.3,19.8,70.78,84.47,47.61,16.14,46.82,9.92,22.37,26.0,65.53,32.14,66.28,54.92,75.38,30.23,139.25,141.41,42.38,22.79,5.9,9.96,69.1
2013-05-21,109.92,45.81,98.72,26.08,42.97,62.86,18.49,72.09,19.82,54.91,131.94,89.55,100.65,19.5,69.65,84.44,45.43,16.94,45.85,10.15,22.84,26.65,63.41,33.1,63.4,57.25,73.56,29.1,137.72,138.1,41.3,22.89,6.03,10.05,69.71
2013-05-22,109.88,45.81,99.22,26.2,42.64,61.99,18.13,71.9,19.58,54.63,134.61,89.29,100.64,19.41,69.21,84.45,45.38,16.87,45.44,10.2,23.03,26.85,63.39,33.23,64.07,56.57,72.76,29.21,135.44,137.04,41.36,22.74,6.11,10.13,68.13
2013-05-23,109.88,45.81,97.4,26.1,42.24,61.45,18.07,70.98,19.58,54.58,133.76,89.59,99.4,19.3,69.2,84.44,45.37,16.92,45.28,10.26,23.11,26.91,62.99,33.34,64.43,56.26,72.72,28.95,137.8,136.55,41.12,22.71,6.09,10.11,67.15
2013-05-24,109.2,45.8,101.0,26.34,42.5,61.61,18.34,73.04,19.8,54.31,133.49,90.22,101.09,19.21,70.08,84.37,46.58,16.44,46.1,10.09,22.69,26.35,63.75,32.76,59.63,60.4,74.22,29.6,137.94,139.09,41.71,22.88,5.79,9.86,68.69
2013-05-28,109.35,45.81,96.25,26.17,41.96,61.02,18.17,72.72,19.55,52.4,134.83,88.82,99.63,18.9,69.4,84.38,47.15,16.23,45.23,10.27,23.15,26.75,63.29,33.11,61.47,58.5,73.1,28.49,135.73,137.27,41.99,22.7,5.97,10.0,67.23
2013-05-29,109.32,45.8,98.55,26.17,41.96,61.26,18.14,72.16,19.26,52.37,136.7,88.74,101.01,19.17,70.12,84.39,49.32,15.52,45.67,10.16,22.86,26.32,64.39,32.52,61.14,58.85,74.23,28.68,135.58,137.82,42.97,22.55,5.95,10.01,66.68
2013-05-30,109.11,45.81,91.59,25.86,41.21,60.08,17.64,67.78,19.39,50.87,133.92,87.25,99.14,19.21,68.79,84.37,47.88,16.04,43.64,10.63,23.91,27.12,62.68,33.48,60.59,59.37,72.17,27.61,130.78,131.83,42.49,22.6,6.36,10.32,66.24
2013-05-31,108.97,45.81,92.62,26.18,41.78,60.3,17.84,69.51,19.16,51.48,136.51,87.88,98.56,19.02,69.06,84.39,48.0,15.91,44.38,10.41,23.5,26.87,63.62,32.9,61.62,58.39,72.59,28.49,130.96,133.98,43.4,22.45,6.32,10.31,64.95
2013-06-03,108.73,45.81,91.58,26.28,41.3,60.52,17.62,68.0,19.12,51.13,135.23,87.87,97.21,18.93,68.39,84.38,48.64,15.73,43.81,10.58,23.79,27.31,62.83,33.24,59.61,60.2,71.5,28.58,131.33,132.21,43.97,22.46,6.48,10.44,65.68
2013-06-04,108.67,45.81,87.62,26.16,40.56,59.17,17.42,65.56,19.11,50.15,135.52,86.52,94.37,18.72,66.64,84.39,46.38,16.42,41.9,11.03,24.81,28.35,61.0,34.24,62.21,57.62,68.76,28.7,128.03,126.3,42.29,22.42,7.01,10.87,64.43
2013-06-05,108.95,45.8,90.9,26.26,40.9,59.5,17.7,67.17,18.65,50.41,136.53,87.06,96.83,18.71,67.14,84.39,46.02,16.58,43.06,10.73,24.15,27.97,61.65,33.99,61.94,57.79,69.6,29.28,128.67,129.89,41.86,22.13,6.88,10.76,61.7
2013-06-06,108.4,45.81,93.25,25.99,39.38,59.62,16.56,65.95,18.45,48.23,133.25,87.86,96.4,19.01,67.75,84.33,45.85,16.55,43.35,10.62,23.9,27.58,61.56,33.87,59.88,59.57,70.44,29.66,66.51,65.44,41.65,21.98,68.95,54.0,60.02
2013-06-11,108.22,45.8,90.07,26.02,39.11,59.55,16.53,64.49,18.4,47.29,134.25,87.5,94.52,18.77,66.15,84.33,44.17,17.1,42.27,10.88,24.51,28.52,60.19,34.67,57.39,62.0,68.0,29.99,66.0,63.73,40.84,21.97,77.05,57.18,60.15
2013-06-12,108.74,45.81,94.25,26.19,39.93,60.46,16.71,67.85,18.32,48.31,133.74,88.49,97.95,19.05,67.79,84.38,46.84,16.02,44.13,10.4,23.42,27.45,62.26,33.44,59.95,59.22,70.44,30.52,67.0,66.68,42.41,21.9,69.72,54.49,59.14
2013-06-13,108.78,45.8,94.04,26.3,39.31,59.8,16.76,65.82,18.35,47.63,134.43,88.38,97.18,19.05,66.96,84.43,46.33,16.22,43.3,10.57,23.82,27.96,60.93,34.09,59.72,59.46,69.2,31.24,67.03,65.43,42.09,21.88,73.44,55.98,58.06
2013-06-14,108.7,45.81,94.31,26.36,39.67,60.66,16.87,68.61,18.28,47.38,133.77,88.95,98.29,19.07,68.23,84.42,48.32,15.52,44.34,10.34,23.27,27.2,62.67,33.21,58.71,60.4,71.12,31.3,67.37,66.94,43.16,21.84,70.47,54.86,58.25
2013-06-17,107.93,45.8,92.08,26.45,38.61,59.95,16.28,67.93,18.53,45.39,130.59,88.03,96.97,18.93,67.77,84.32,49.02,15.2,43.57,10.48,23.65,27.4,61.87,33.37,57.03,62.01,70.51,31.42,66.25,65.71,43.42,22.06,68.36,54.05,60.77
2013-06-19,107.2,45.8,85.68,25.6,36.87,57.76,15.51,62.06,18.72,43.91,123.6,85.15,91.41,18.4,64.46,84.31,44.45,16.73,40.22,11.29,25.45,29.4,57.73,35.76,54.15,65.14,65.45,29.27,62.14,60.76,40.8,22.19,84.53,60.49,61.9
2013-06-20,106.61,45.81,87.39,25.43,37.44,57.97,15.89,62.42,18.97,43.94,125.05,86.05,91.35,18.37,63.94,84.24,44.79,16.55,40.64,11.18,25.22,29.75,56.81,36.41,51.38,68.56,64.39,28.53,62.43,61.26,40.84,22.34,78.18,58.19,62.33
2013-06-21,106.17,45.81,85.36,25.32,36.63,57.03,15.48,59.57,18.98,43.07,123.93,85.4,89.45,18.27,62.61,84.2,42.01,17.58,39.09,11.61,26.14,30.65,54.58,37.71,51.88,67.74,62.4,29.13,61.62,58.96,39.21,22.36,87.32,61.56,62.16
2013-06-24,106.3,45.81,86.19,25.34,37.43,57.75,15.79,61.79,19.04,43.77,123.47,85.71,91.51,18.61,63.48,84.2,45.12,16.33,40.24,11.26,25.36,30.05,56.08,36.7,50.61,69.43,63.73,29.33,63.07,60.76,40.58,22.4,82.25,59.65,62.32
2013-06-25,106.75,45.81,90.7,25.27,38.0,57.97,15.65,62.92,19.31,44.57,118.28,86.26,92.92,18.73,64.56,84.25,45.7,16.03,41.37,10.94,24.65,29.23,56.92,36.11,51.47,68.18,65.47,29.45,63.93,62.42,40.99,22.52,78.58,58.42,62.38
2013-06-26,107.2,45.8,91.57,25.26,38.28,57.41,16.05,63.3,19.22,44.29,115.92,87.03,95.56,18.93,65.2,84.29,46.3,15.88,42.1,10.75,24.21,28.81,57.67,35.62,53.07,66.08,66.2,30.33,65.95,63.61,41.27,22.51,72.52,56.21,62.98
2013-06-27,107.2,45.8,89.69,25.13,38.57,57.38,16.16,62.29,19.29,43.86,119.15,86.75,94.96,19.07,65.26,84.29,46.92,15.69,41.25,10.94,24.72,28.78,56.93,36.12,54.17,64.72,66.38,30.1,64.37,62.46,41.84,22.56,71.52,55.7,64.08
2013-06-28,107.16,45.81,90.23,25.29,38.63,57.84,16.42,63.89,19.14,43.79,121.13,87.54,97.14,18.91,66.2,84.3,46.57,15.79,42.4,10.68,24.06,28.19,58.0,35.45,54.55,64.3,67.81,30.94,65.85,63.88,41.04,22.51,66.94,54.03,64.62
2013-07-01,107.05,45.81,89.6,25.63,37.6,57.55,15.99,64.16,19.29,42.06,120.71,87.39,96.95,18.96,66.84,84.3,47.49,15.4,42.3,10.67,24.05,27.81,59.36,34.61,54.06,64.63,68.75,33.11,64.75,63.88,41.37,22.57,67.33,54.14,65.21
2013-07-03,105.84,45.81,92.73,25.56,37.34,57.83,15.87,66.47,19.83,41.47,118.09,87.74,99.55,18.93,67.75,84.21,49.28,14.79,43.57,10.35,23.34,27.18,60.49,33.96,48.46,71.41,70.27,34.36,65.33,65.82,42.37,22.9,60.78,51.48,66.65
2013-07-05,106.39,45.79,93.91,25.69,37.41,58.2,15.95,67.8,19.71,41.48,119.51,88.26,99.8,19.14,67.87,84.28,46.35,15.7,44.33,10.19,22.96,27.09,60.28,34.05,49.77,69.56,70.5,34.14,67.02,66.93,40.39,22.84,55.24,49.06,66.47
2013-07-08,106.48,45.79,95.03,25.86,37.87,58.5,16.12,69.99,19.96,41.97,120.62,89.09,101.97,19.2,68.7,84.27,47.78,15.21,45.3,9.97,22.47,26.6,60.87,33.63,50.01,69.24,71.82,34.67,68.37,68.28,40.99,22.93,52.7,48.01,66.42
2013-07-09,106.22,45.79,96.66,25.93,37.5,58.69,16.03,68.66,19.65,41.49,120.95,89.11,101.81,19.38,69.53,84.25,49.42,14.69,45.32,9.95,22.4,26.13,61.52,33.27,48.78,70.8,73.0,35.78,68.34,68.42,41.69,22.78,51.68,47.54,65.27
2013-07-10,106.94,45.79,100.42,26.06,39.39,60.22,16.53,70.65,19.0,42.93,124.25,90.48,104.66,19.57,72.4,84.32,52.59,13.79,47.23,9.52,21.48,24.51,64.62,31.61,50.56,68.38,77.55,35.08,70.35,71.31,43.65,22.42,48.82,46.24,63.61
2013-07-11,106.81,45.79,102.47,26.16,38.94,59.81,16.45,71.45,19.08,42.29,124.13,90.64,105.3,19.8,72.93,84.29,53.47,13.53,47.21,9.52,21.45,24.24,64.68,31.61,50.36,68.5,78.36,36.09,70.24,71.33,43.9,22.47,49.88,46.69,64.16
2013-07-12,107.04,45.79,102.46,26.09,39.34,60.18,16.79,71.31,19.09,43.48,124.18,90.69,105.93,20.15,73.27,84.32,53.46,13.53,47.83,9.4,21.21,24.08,65.18,31.36,51.11,67.44,78.97,36.33,70.7,72.26,43.91,22.49,47.62,45.64,64.69
2013-07-15,107.21,45.8,100.93,26.12,39.5,60.14,16.79,69.92,18.79,43.29,124.9,89.9,104.63,20.04,73.05,84.34,53.9,13.4,47.25,9.51,21.44,24.17,65.43,31.28,51.61,66.7,78.66,35.96,69.56,71.38,44.45,22.32,50.1,46.87,63.65
2013-07-16,107.44,45.79,101.79,26.1,39.85,60.32,16.68,70.81,18.93,43.99,123.32,90.29,105.42,20.06,73.43,84.36,54.04,13.36,47.64,9.43,21.29,24.01,65.61,31.15,51.93,66.33,79.22,36.55,69.97,71.87,44.5,22.38,46.78,45.26,64.5
2013-07-17,107.24,45.8,102.42,26.21,39.42,60.72,16.77,73.01,18.97,44.21,124.05,90.69,107.27,20.18,73.04,84.35,52.64,13.71,48.45,9.27,20.92,24.16,65.1,31.39,50.13,68.74,78.64,37.59,70.65,73.04,43.24,22.42,45.21,44.51,65.65
2013-07-18,107.52,45.8,106.08,26.23,39.29,60.67,16.72,76.1,18.86,43.65,125.11,90.96,107.58,20.23,71.56,84.38,52.38,13.79,48.7,9.23,20.8,24.9,61.86,32.93,52.35,65.63,76.25,37.85,70.74,73.52,43.05,22.36,43.3,43.6,65.46
2013-07-19,107.66,45.8,108.0,26.21,39.67,61.01,16.83,75.5,18.74,44.53,128.84,90.92,108.41,20.23,71.91,84.4,52.0,13.87,48.92,9.18,20.71,24.69,62.44,32.69,52.58,65.31,76.8,36.77,71.02,73.9,42.69,22.26,41.37,42.6,64.36
2013-07-22,107.6,45.8,106.78,26.25,40.11,61.14,16.74,75.83,18.62,45.16,129.71,90.72,108.39,20.24,70.92,84.37,51.43,14.02,48.68,9.24,20.83,25.24,61.64,33.02,51.87,66.05,75.09,37.11,70.82,73.46,42.74,22.19,40.96,42.43,64.25
2013-07-23,107.26,45.8,109.05,25.84,39.33,60.22,16.2,72.31,18.52,44.2,128.47,90.5,105.66,20.08,72.72,84.38,47.35,15.22,48.1,9.33,21.04,24.27,63.06,32.2,49.78,68.8,78.09,35.24,70.57,72.63,41.5,22.1,40.56,42.25,62.14
2013-07-29,107.22,45.79,109.18,25.75,39.24,60.21,15.56,71.86,18.53,43.67,128.12,90.55,106.32,20.03,73.46,84.4,48.93,14.62,48.14,9.32,21.03,23.88,63.95,31.73,49.53,68.93,79.25,34.38,70.75,72.7,42.28,22.15,39.11,41.45,62.36
2013-07-30,107.31,45.8,109.5,25.93,38.97,60.37,15.6,72.49,18.39,43.5,127.96,90.44,107.2,20.09,73.75,84.39,49.63,14.43,48.14,9.32,21.03,23.77,63.43,32.07,50.12,68.14,79.75,35.66,71.18,72.67,42.57,22.09,37.5,40.61,62.16
2013-07-31,106.49,45.79,111.38,25.99,39.73,61.18,15.73,76.1,18.67,43.89,126.62,91.66,111.86,20.16,75.24,84.32,52.3,13.62,49.86,8.99,20.26,23.02,65.47,30.98,47.29,72.01,82.12,37.41,72.33,75.29,43.68,22.28,35.1,39.28,64.2
2013-08-01,106.85,45.8,111.61,25.89,39.71,61.67,15.46,74.97,18.45,43.96,126.36,91.86,110.84,20.15,76.12,84.41,51.33,13.94,50.11,8.94,20.18,22.62,66.24,30.63,48.88,69.77,83.55,36.79,71.92,75.68,43.19,22.16,33.31,38.33,63.38
2013-08-02,106.9,45.8,110.96,25.76,39.44,61.54,15.33,74.47,18.53,43.29,125.69,91.83,110.86,20.15,76.23,84.4,51.09,13.98,49.95,8.95,20.21,22.59,66.71,30.42,47.71,71.2,83.73,36.59,72.49,75.45,43.12,22.13,32.46,37.83,62.59
