Date,AGG,BIL,BTAL,CURE,DBC,DGRO,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PUI,QLD,SCHD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,SVXY,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UGL,UPRO,USD,USDU,UUP,UVXY,VIXM,VIXY,YCS
2014-11-10,109.71,45.75,19.81,121.69,21.81,26.04,41.21,62.97,23.23,80.98,20.52,40.52,111.5,72.11,23.34,134.37,39.88,84.63,109.97,17.19,85.18,21.77,40.09,31.38,73.58,136.25,11.95,71.48,39.2,78.24,95.07,21.81,37.16,128.68,81.62,26.64,23.33,21.67,59.96,18.79,83.65
2014-11-12,109.76,45.74,19.97,121.21,21.41,26.05,41.1,63.27,23.04,78.49,20.39,39.65,111.67,71.49,23.33,135.49,39.96,84.65,109.98,17.18,85.41,21.7,39.98,30.99,72.71,138.35,11.77,71.95,38.93,76.33,96.29,20.54,37.27,129.06,81.77,26.63,23.31,22.15,60.76,19.02,83.88
2014-11-13,109.86,45.74,19.96,118.2,21.64,26.03,41.46,63.36,23.21,80.11,20.21,39.28,114.47,71.32,23.17,136.3,39.97,84.67,112.87,16.65,85.46,21.67,39.94,30.69,72.5,141.34,11.56,72.95,38.35,75.88,97.18,21.26,39.14,129.2,83.03,26.57,23.25,22.31,60.28,19.06,84.6
2014-11-14,109.83,45.74,19.78,125.82,21.44,26.18,41.22,63.8,23.37,79.02,20.19,39.76,115.05,72.01,23.34,137.57,40.15,84.68,117.85,15.97,87.13,21.27,39.17,30.27,73.81,142.12,11.43,73.04,38.31,75.19,98.43,20.38,39.63,131.66,86.02,26.6,23.26,21.41,60.14,18.67,85.55
2014-11-18,109.57,45.74,19.94,123.79,21.33,26.21,41.2,63.61,23.12,80.33,20.17,40.92,113.68,71.38,23.41,136.3,40.19,84.66,115.47,16.27,86.67,21.37,39.35,30.66,72.16,139.14,11.67,71.82,38.94,72.92,97.18,20.41,38.64,130.99,84.7,26.7,23.3,22.47,60.53,19.13,87.09
2014-11-19,109.77,45.74,19.9,122.17,21.51,26.24,41.13,63.23,23.06,83.32,20.16,41.13,114.86,72.17,23.38,137.53,40.29,84.69,118.83,15.75,87.16,21.26,39.15,30.26,72.84,141.23,11.5,72.73,38.44,75.26,98.47,21.12,39.49,131.67,87.95,26.68,23.27,22.03,61.31,18.95,87.13
2014-11-20,109.94,45.75,19.76,125.76,21.55,26.48,42.09,64.15,23.3,84.64,20.47,42.64,115.11,73.88,23.39,140.24,40.36,84.71,126.05,14.87,89.27,20.73,38.17,29.34,75.93,144.08,11.26,74.31,37.59,78.27,101.42,21.13,39.61,134.93,90.87,26.77,23.4,20.2,60.81,18.17,87.47
2014-11-24,110.18,45.75,19.82,126.19,21.45,26.48,41.82,64.26,23.0,80.41,20.38,42.69,115.38,73.73,23.43,140.66,40.33,84.72,126.1,14.81,89.14,20.76,38.21,29.23,76.33,144.54,11.24,76.08,36.69,78.28,101.75,20.1,39.81,134.81,90.98,26.71,23.35,19.96,61.36,18.07,86.99
2014-11-25,110.27,45.74,19.9,128.61,21.4,26.55,42.35,64.51,23.22,77.36,20.27,43.25,115.16,73.87,23.49,142.49,40.49,84.76,134.23,13.91,89.82,20.61,37.96,28.65,77.69,148.0,10.92,76.72,36.37,79.08,103.83,19.92,39.63,135.71,94.98,26.63,23.28,19.25,60.95,17.74,86.64
2014-11-26,109.86,45.74,20.03,134.66,20.4,26.55,40.76,64.11,23.25,65.22,20.67,39.51,115.14,71.63,23.56,141.6,40.57,84.68,132.88,14.0,88.97,20.76,38.26,28.86,76.16,145.1,11.15,74.99,37.11,74.63,102.58,16.45,39.58,134.42,95.87,26.94,23.54,19.55,60.76,17.92,88.84
2014-12-02,109.76,45.74,20.04,135.02,20.28,26.63,40.89,64.04,23.45,67.46,20.9,39.88,116.33,72.84,23.58,142.17,40.62,84.64,141.02,13.12,90.0,20.51,37.79,28.7,77.3,146.6,11.03,75.87,36.71,76.89,103.51,16.47,40.37,136.14,98.62,27.06,23.62,18.85,59.78,17.64,89.68
2014-12-03,110.09,45.74,19.76,134.47,20.22,26.61,40.96,63.82,23.39,65.76,20.66,39.13,115.88,72.6,23.64,141.95,40.55,84.69,141.63,13.07,89.68,20.58,37.94,28.77,77.33,146.8,11.02,77.69,35.82,75.73,103.2,16.16,40.1,135.61,99.1,27.02,23.53,18.82,60.02,17.65,89.64
2014-12-04,109.62,45.75,19.66,137.56,20.17,26.63,40.88,63.96,23.29,63.29,20.98,39.33,114.43,72.79,23.35,142.02,40.58,84.53,145.98,12.71,90.14,20.47,37.76,28.74,78.6,146.27,11.06,76.43,36.34,77.38,103.27,15.65,39.15,136.21,100.9,27.19,23.71,18.24,59.76,17.35,92.11
2014-12-05,109.89,45.75,20.04,139.07,19.82,26.43,40.28,63.4,22.92,55.67,20.89,37.92,115.78,71.72,23.5,139.91,40.28,84.53,139.69,13.24,88.33,20.89,38.49,29.39,75.52,141.91,11.39,79.08,35.11,74.55,101.04,14.38,39.99,133.56,97.62,27.2,23.66,19.59,60.87,18.01,90.87
2014-12-08,110.06,45.74,20.1,137.4,19.96,26.41,39.9,63.06,22.47,57.43,20.68,37.98,118.19,72.59,23.22,140.94,40.05,84.56,139.31,13.21,88.1,20.93,38.58,29.05,74.44,142.11,11.35,80.4,34.48,78.34,102.02,14.73,41.6,133.16,96.99,27.04,23.55,20.02,60.86,18.23,89.25
2014-12-09,110.25,45.74,19.87,130.86,19.65,25.99,39.31,62.26,22.45,52.14,20.44,37.22,117.95,69.72,23.11,136.44,39.47,84.63,131.51,13.96,83.93,21.95,40.42,30.46,66.78,135.44,11.9,82.22,33.72,73.44,97.08,13.62,41.57,126.86,93.81,26.96,23.42,24.31,63.22,20.16,86.89
2014-12-10,110.22,45.74,19.83,132.19,19.47,26.14,38.97,62.18,22.23,51.95,20.64,36.64,117.69,70.63,23.2,137.75,39.63,84.58,133.38,13.76,85.12,21.61,39.83,30.02,62.51,137.12,11.79,82.86,33.48,73.74,98.6,12.92,41.3,128.61,95.77,27.17,23.51,27.26,65.85,21.38,88.44
2014-12-11,110.56,45.75,20.53,125.86,19.31,25.73,38.34,61.0,21.78,49.09,20.42,35.68,117.41,68.56,22.97,134.75,38.99,84.68,126.78,14.47,80.98,22.65,41.74,30.99,59.09,130.87,12.27,86.49,31.99,70.99,95.34,12.11,41.12,122.5,92.01,27.03,23.43,30.12,67.49,22.5,87.81
2014-12-12,110.26,45.73,20.11,122.78,19.0,25.6,37.79,59.97,21.28,47.76,20.48,34.35,114.42,67.62,22.63,132.0,38.82,84.61,123.18,14.86,79.32,23.13,42.64,31.95,60.41,128.51,12.42,86.05,32.12,68.84,92.48,11.12,39.05,119.76,90.43,27.1,23.48,28.74,66.92,21.98,86.41
2014-12-15,110.39,45.73,20.38,124.76,19.0,25.9,38.05,60.53,21.41,55.27,20.78,35.03,114.27,70.38,23.06,132.19,39.35,84.57,128.89,14.14,82.08,22.21,40.96,31.76,62.93,130.41,12.2,86.79,31.77,74.82,92.61,11.44,38.92,124.18,92.91,27.28,23.6,24.77,63.73,20.72,87.74
2014-12-17,110.45,45.73,20.27,132.09,18.87,26.83,39.38,62.0,22.2,61.89,21.15,36.61,112.55,73.92,23.47,140.53,40.35,84.47,140.93,12.83,90.35,20.09,37.0,28.78,68.45,146.99,10.76,85.93,31.94,80.2,101.42,10.96,37.79,136.4,97.55,26.97,23.79,20.72,60.26,18.95,89.8
2014-12-22,109.74,45.73,20.65,128.28,18.79,26.91,39.42,62.24,21.66,62.67,21.33,36.49,114.83,75.05,24.17,141.75,40.5,84.38,141.17,12.84,91.64,19.79,36.48,28.38,68.23,149.48,10.56,82.92,32.95,82.72,102.7,10.78,39.25,138.36,98.07,27.02,23.89,20.78,60.67,18.97,90.21
2014-12-26,110.43,45.73,19.82,125.75,18.23,26.51,38.77,60.58,22.33,61.35,21.95,35.36,114.08,73.39,23.7,136.17,39.8,84.54,134.83,13.42,87.64,20.67,38.09,30.03,62.4,138.81,11.35,88.69,30.72,79.57,96.65,9.91,38.7,132.25,94.29,27.32,24.2,24.34,64.04,20.58,90.4
2015-01-02,110.67,45.74,19.83,123.48,17.97,26.06,38.08,59.15,22.06,53.67,22.19,34.15,115.8,71.14,23.35,132.02,39.25,84.54,127.2,14.17,83.06,21.71,40.12,31.51,57.95,132.55,11.86,92.96,29.26,76.52,92.3,8.92,39.9,125.27,91.49,27.31,24.25,27.89,66.54,22.11,89.13
2015-01-05,110.95,45.73,20.04,122.55,17.8,25.85,37.92,58.48,21.4,51.26,22.33,34.78,117.12,69.64,23.3,128.54,39.01,84.59,118.54,15.14,80.65,22.36,41.26,32.67,56.55,127.61,12.26,97.91,27.65,72.37,88.64,8.16,40.81,121.74,87.27,27.35,24.3,29.14,65.98,22.6,87.39
2015-01-06,110.76,45.73,20.68,137.74,17.76,26.59,39.4,59.93,22.39,55.15,22.73,36.27,115.94,73.55,23.72,136.79,40.19,84.62,133.12,13.36,88.1,20.38,37.62,29.62,61.96,138.84,11.22,93.57,28.91,78.75,97.3,8.59,40.01,132.89,94.27,27.43,24.49,23.82,62.56,20.51,89.06
2015-01-08,111.12,45.73,21.17,134.03,17.34,26.21,38.95,59.5,22.51,49.16,22.54,35.34,118.56,71.59,23.33,132.25,39.67,84.75,125.43,14.13,83.85,21.37,39.43,31.15,56.76,133.16,11.71,98.3,27.47,75.83,92.4,7.56,41.78,126.59,91.66,27.27,24.38,28.01,65.87,22.28,87.1
2015-01-12,111.15,45.73,20.12,132.11,17.27,26.12,39.29,59.8,22.46,47.84,22.79,35.71,118.16,71.5,23.43,132.05,39.58,84.77,121.69,14.54,83.1,21.54,39.78,31.17,55.14,133.01,11.76,98.29,27.47,75.98,92.32,7.74,41.53,125.46,90.62,27.34,24.45,29.68,66.8,22.93,86.36
2015-01-13,111.93,45.73,20.9,127.58,17.22,25.86,39.16,60.01,23.16,46.44,23.38,35.54,120.94,69.37,23.91,127.29,39.24,84.95,116.82,15.14,79.42,22.56,41.61,32.94,52.53,125.76,12.38,105.34,25.55,71.1,87.29,7.56,43.37,119.89,87.51,27.19,24.48,32.54,67.0,24.03,84.1
2015-01-15,111.5,45.73,20.55,134.32,17.55,26.14,39.49,60.79,23.53,51.01,23.59,36.72,122.52,71.33,24.06,130.29,39.77,84.87,120.81,14.61,82.41,21.66,40.06,31.78,53.53,129.71,12.01,101.12,26.58,74.61,90.4,8.31,44.6,124.36,90.22,27.23,24.59,31.25,66.98,23.57,85.95
2015-01-16,111.49,45.74,20.31,135.19,17.42,26.23,40.3,61.48,24.01,54.21,23.49,37.31,124.23,71.85,24.43,133.64,39.98,84.84,128.72,13.71,84.26,21.16,39.14,30.52,56.38,132.68,11.68,101.6,26.36,72.98,93.82,7.82,45.96,127.19,93.19,27.38,24.62,27.89,66.17,22.23,86.23
2015-01-21,111.71,45.74,20.72,137.96,17.29,26.36,40.76,61.36,23.99,53.89,25.09,36.8,124.23,73.76,24.53,139.18,39.94,84.85,130.0,13.57,86.51,20.59,38.02,28.68,58.55,139.73,11.08,104.56,25.56,77.29,99.7,7.14,45.96,130.61,93.89,27.72,25.21,25.42,64.72,21.33,86.22
2015-01-23,111.66,45.74,21.2,139.84,17.23,26.44,40.78,62.2,24.16,56.23,24.85,36.53,122.98,75.49,24.49,138.9,39.98,84.81,131.35,13.47,87.19,20.44,37.74,28.74,61.24,137.78,11.2,103.74,25.78,79.48,99.48,7.02,44.96,131.7,93.02,27.72,25.17,23.11,63.74,20.37,87.19
2015-01-26,111.6,45.74,20.64,136.95,17.32,26.19,40.56,62.29,24.1,56.14,24.32,36.97,124.4,74.46,24.5,131.78,39.38,84.83,123.8,14.2,83.69,21.23,39.25,30.96,58.27,125.61,12.21,104.18,25.63,78.33,91.78,7.31,45.98,126.45,88.04,27.53,24.93,25.04,64.46,21.27,86.16
2015-01-27,112.07,45.73,21.31,130.93,17.07,25.76,40.12,61.36,24.04,49.62,24.7,35.97,123.42,72.65,24.24,130.34,38.86,84.9,121.95,14.41,80.42,22.08,40.75,31.45,53.34,125.0,12.26,109.26,24.4,74.44,90.2,6.75,45.27,121.3,86.5,27.68,25.08,29.18,67.72,23.04,85.69
2015-01-28,112.2,45.73,21.04,130.21,17.64,25.8,39.72,61.96,23.96,55.96,24.51,34.71,122.42,72.87,23.95,133.01,39.15,84.91,115.83,15.11,82.43,21.43,39.62,30.47,51.83,127.54,11.93,111.66,23.78,74.28,93.06,8.46,44.45,124.44,84.52,27.8,25.08,29.03,66.72,23.2,85.67
2015-02-02,111.94,45.73,20.5,127.75,17.73,26.16,40.27,62.43,23.64,57.58,24.25,35.22,121.58,74.9,24.25,135.25,39.66,84.86,123.54,14.12,85.06,20.72,38.24,29.65,52.82,132.62,11.54,104.94,25.19,77.44,95.35,8.08,43.92,128.41,88.35,27.66,24.94,27.77,66.19,22.66,85.39
2015-02-04,111.06,45.73,20.33,130.6,18.02,26.27,39.82,62.49,23.3,59.93,24.54,34.42,118.64,75.85,23.53,135.95,40.0,84.63,125.0,13.94,86.84,20.26,37.46,29.41,52.29,135.07,11.29,96.28,27.33,80.16,96.1,9.08,41.76,131.24,88.21,27.82,25.06,27.86,67.35,22.82,87.59
2015-02-06,111.04,45.72,20.5,126.07,18.2,26.14,39.76,62.2,22.82,60.29,24.51,34.86,119.17,75.16,23.45,135.07,39.81,84.63,120.91,14.35,85.71,20.54,37.92,29.7,52.01,134.5,11.3,95.76,27.47,78.27,95.04,9.36,42.19,129.45,85.64,27.72,25.04,28.16,67.81,22.95,87.2
2015-02-09,110.31,45.73,20.57,138.43,18.31,26.74,40.57,63.97,23.77,65.58,24.09,35.37,116.01,78.65,22.89,146.27,40.67,84.61,145.43,11.79,92.73,18.92,34.98,26.23,57.54,150.78,10.05,86.03,30.44,84.24,107.15,9.34,39.95,140.16,96.97,27.68,24.88,22.73,64.33,20.66,88.13
2015-02-17,110.55,45.72,20.44,144.01,17.96,26.88,40.67,65.03,23.92,61.55,24.26,34.86,115.28,80.12,23.31,150.1,40.65,84.63,147.91,11.5,94.21,18.61,34.4,25.23,61.39,155.21,9.77,86.62,30.14,85.26,111.33,8.36,39.42,142.29,97.26,27.77,24.96,19.8,63.11,19.3,87.85
2015-02-20,110.75,45.73,19.85,145.81,17.84,26.84,40.26,64.8,23.53,60.84,24.45,34.75,115.43,80.14,23.27,150.45,40.57,84.69,144.97,11.79,94.17,18.64,34.46,25.13,61.12,155.75,9.72,89.35,29.23,85.59,111.77,7.94,39.54,142.19,95.61,27.88,25.03,19.95,63.57,19.37,87.48
2015-02-23,111.24,45.72,19.76,145.41,17.85,27.0,40.84,65.2,23.7,61.27,24.41,35.77,115.26,80.23,23.42,150.64,40.78,84.76,151.1,11.31,94.94,18.44,34.14,25.07,63.68,156.78,9.59,93.04,28.04,85.81,112.0,7.89,39.33,143.39,98.5,27.79,24.98,18.27,61.4,18.56,87.59
2015-02-24,111.32,45.72,19.8,145.39,18.12,27.0,40.76,65.25,23.74,62.11,24.31,35.14,115.7,80.1,23.1,149.86,40.77,84.75,148.31,11.5,94.68,18.49,34.24,25.27,63.2,154.15,9.81,94.24,27.67,86.12,111.1,8.46,39.7,142.92,96.36,27.7,24.93,18.49,60.69,18.69,87.56
2015-02-25,110.92,45.72,19.77,146.54,17.97,26.94,40.77,65.07,23.64,58.73,25.01,34.92,116.07,79.68,22.98,151.38,40.7,84.66,151.32,11.28,94.33,18.55,34.34,24.89,63.93,157.32,9.62,90.37,28.76,87.01,112.79,8.01,39.94,142.45,97.8,27.97,25.19,18.06,62.09,18.47,88.48
2015-02-26,111.2,45.73,20.1,144.5,18.17,26.9,40.69,65.07,24.19,57.94,25.06,35.38,116.16,78.98,22.87,150.04,40.63,84.71,150.23,11.36,93.37,18.73,34.69,25.2,64.26,155.28,9.72,92.58,28.05,85.63,111.3,8.14,40.07,141.04,96.95,27.95,25.2,17.85,60.99,18.35,88.66
2015-02-27,110.42,45.72,20.25,147.69,17.79,26.76,39.87,64.69,24.0,56.12,25.81,32.8,115.0,78.96,22.63,150.63,40.38,84.64,153.2,10.99,93.02,18.8,34.79,25.03,65.92,153.31,9.83,86.39,29.97,85.95,111.9,8.48,39.22,140.52,97.24,28.21,25.49,16.88,59.79,17.86,89.44
2015-03-05,110.46,45.73,19.86,136.76,17.38,26.04,38.53,62.68,23.19,50.2,28.21,30.61,110.75,76.64,21.96,140.93,39.18,84.61,142.41,11.75,85.19,20.43,37.77,27.56,60.3,137.78,10.84,87.95,29.2,82.36,101.24,7.69,36.37,128.65,91.93,29.04,26.36,19.83,62.51,19.4,91.29
2015-03-11,111.43,45.72,20.55,147.18,17.32,26.12,39.71,65.54,22.5,54.44,25.91,31.64,114.73,78.95,22.65,142.23,39.16,84.8,130.47,12.55,87.68,19.66,36.42,26.93,66.32,137.57,10.78,96.9,26.28,85.9,102.45,7.24,38.97,132.21,83.9,28.24,25.55,15.83,61.34,17.46,88.28
2015-03-25,111.03,45.72,20.59,146.12,17.53,26.06,39.35,64.98,22.27,54.24,26.3,30.96,115.48,78.58,22.39,141.28,39.09,84.77,125.09,13.05,87.04,19.8,36.66,27.21,66.9,137.68,10.75,92.49,27.46,85.54,101.61,7.97,39.44,131.34,84.51,28.37,25.64,15.62,61.68,17.3,87.93
2015-03-26,111.19,45.73,20.05,149.24,17.18,26.12,39.46,65.14,22.28,53.03,26.22,30.29,115.06,79.34,22.52,142.43,39.23,84.79,135.51,11.92,87.56,19.68,36.4,26.87,67.7,138.18,10.7,95.66,26.52,87.05,102.59,7.07,39.08,132.14,91.37,28.45,25.66,15.25,61.01,17.12,87.81
2015-03-27,111.43,45.73,20.1,147.07,17.07,26.31,40.13,64.17,22.8,54.83,26.95,31.37,113.66,80.96,22.75,142.55,39.41,84.87,136.04,11.81,88.44,19.43,35.99,26.76,68.22,139.07,10.56,94.96,26.7,89.8,102.99,6.79,38.14,133.46,89.21,28.67,25.9,15.03,61.09,17.0,88.91
2015-03-31,111.53,45.72,19.91,147.87,17.26,26.37,42.43,66.04,23.43,57.34,26.76,34.27,115.47,81.83,22.77,145.31,39.56,84.89,136.79,11.76,90.34,18.98,35.19,25.97,72.45,142.24,10.35,96.3,26.21,91.96,105.84,7.73,39.36,136.38,88.83,28.41,25.84,13.19,59.79,15.93,89.13
2015-04-08,111.25,45.72,19.77,151.27,17.26,26.51,42.85,66.13,23.66,60.04,27.38,34.17,114.67,81.75,22.63,147.13,39.71,84.86,142.1,11.3,91.6,18.74,34.69,25.48,74.85,143.67,10.24,92.66,27.18,91.08,107.81,7.68,38.84,138.23,90.83,28.62,26.12,12.32,59.35,15.42,90.0
2015-04-09,111.25,45.72,19.61,155.26,17.44,26.74,42.88,66.26,23.77,60.79,27.62,34.45,115.96,82.12,22.92,148.31,39.89,84.84,143.69,11.11,93.0,18.44,34.14,25.16,78.22,145.04,10.14,93.0,27.08,92.31,109.1,7.97,39.67,140.39,92.71,28.7,26.17,11.21,57.69,14.72,89.3
2015-04-10,111.64,45.71,19.61,154.43,17.79,26.6995,43.12,66.63,23.64,66.57,27.21,35.24,115.43,82.4,22.8801,148.45,40.02,84.915,143.8,11.12,93.55,18.3,33.93,25.1,78.38,145.92,10.06,95.2,26.45,94.56,109.26,9.02,39.28,141.14,93.57,28.43,25.89,11.03,58.2337,14.62,87.72
2015-04-15,111.57,45.72,19.7,154.09,17.98,26.6,43.46,66.81,23.39,66.25,26.78,35.28,115.03,81.98,22.72,148.09,39.95,84.96,141.69,11.25,93.4,18.34,34.0,25.19,80.01,144.59,10.15,93.74,26.83,94.22,108.88,9.27,39.01,141.01,92.91,28.24,25.69,10.6,57.98,14.32,87.59
2015-04-16,111.59,45.71,19.3,152.9,17.86,26.57,42.65,66.04,22.53,65.45,26.93,34.5,114.72,81.44,23.0,147.8,39.94,84.9,139.13,11.44,92.61,18.43,34.18,25.18,79.8,145.53,10.05,94.46,26.57,92.18,108.43,9.24,38.83,139.84,92.48,28.4,25.78,10.54,58.1,14.31,87.91
2015-04-20,111.47,45.72,19.33,155.95,17.73,26.55,42.91,66.63,22.43,63.4,26.96,34.49,115.38,81.43,22.7,149.02,39.86,84.91,142.17,11.19,92.31,18.49,34.29,24.85,79.86,145.07,10.05,93.2,26.93,91.91,109.82,8.91,39.23,139.37,92.74,28.38,25.81,10.53,57.94,14.31,88.52
2015-04-21,111.5,45.71,19.62,156.79,18.0,26.8,43.85,67.4,21.84,64.77,26.3,37.17,113.05,81.93,23.04,155.86,40.14,84.92,134.21,11.79,95.04,17.96,33.31,23.21,82.3,155.18,9.39,91.71,27.29,92.74,117.36,9.24,37.77,143.49,88.2,28.12,25.52,9.92,57.4,13.89,87.33
2015-04-24,111.54,45.72,19.4,148.64,18.0,26.63,44.02,67.75,21.65,64.56,26.18,36.81,115.33,80.6,22.75,155.15,40.03,84.91,135.43,11.66,93.8,18.19,33.72,23.36,79.86,156.9,9.3,91.63,27.28,89.61,116.61,9.07,39.21,141.6,88.08,28.05,25.44,10.51,58.1356,14.29,87.65
2015-04-27,111.11,45.72,19.2892,150.45,18.03,26.78,44.09,67.81,21.88,65.6,25.78,36.84,116.33,81.2,22.89,154.42,40.23,84.875,135.78,11.64,94.66,18.01,33.41,23.51,82.56,158.29,9.2274,87.86,28.41,91.06,115.85,9.09,39.89,142.9,88.7567,27.89,25.28,9.765,57.4699,13.81,87.32
2015-04-28,110.34,45.71,18.94,145.84,18.27,26.67,43.14,67.16,21.56,66.9,24.69,36.21,113.08,79.81,22.53,151.68,40.04,84.8,140.62,11.12,93.57,18.19,33.7,24.07,82.08,154.86,9.36,81.75,30.46,84.1,112.68,9.71,37.78,141.3,91.71,27.9,25.03,9.77,57.03,13.82,89.23
2015-05-01,110.03,45.72,18.81,143.15,18.41,26.42,42.92,66.18,21.98,64.02,24.75,36.59,114.42,78.28,22.2,147.26,39.74,84.76,130.87,11.9,91.15,18.62,34.55,25.11,79.1,148.8,9.74,79.04,31.44,81.78,107.72,10.01,38.6,137.59,87.38,27.79,25.03,10.44,57.66,14.3,88.73
2015-05-05,109.66,45.72,18.94,141.48,18.41,26.35,42.39,66.35,21.21,63.34,24.07,36.31,114.36,78.38,21.94,145.24,39.58,84.75,130.37,11.94,90.1,18.86,34.99,25.65,77.78,144.92,10.0,74.93,33.03,82.6,105.42,10.07,38.48,135.94,86.96,27.62,24.75,10.8,57.81,14.54,88.15
2015-05-06,109.93,45.71,19.2,143.53,18.12,26.45,42.33,66.13,21.21,61.23,24.4,36.47,113.42,78.96,21.98,146.87,39.7,84.73,134.77,11.57,91.13,18.61,34.56,25.21,78.33,147.59,9.8,77.94,31.73,83.59,107.23,9.47,37.93,137.59,88.9,27.75,24.88,10.63,57.42,14.45,88.6
2015-05-07,110.29,45.72,19.28,150.13,18.22,26.76,42.87,67.66,21.74,64.13,24.67,37.19,113.97,80.32,22.16,150.48,40.21,84.84,138.63,11.22,94.69,17.89,33.2,24.26,82.38,153.53,9.4,78.62,31.44,85.37,111.16,9.66,38.34,142.94,90.89,27.68,24.91,9.54,56.56,13.7,88.5
2015-05-08,109.59,45.71,19.87,150.29,18.14,26.62,42.46,67.07,21.79,60.46,24.91,36.37,113.53,80.34,22.29,149.26,40.04,84.79,138.67,11.21,93.34,18.16,33.67,24.54,80.24,151.23,9.54,72.84,33.75,85.52,109.94,9.63,38.04,140.97,89.78,27.82,24.99,10.05,57.46,14.07,89.09
2015-05-11,109.74,45.71,19.24,154.08,18.46,26.86,42.82,68.34,21.93,60.93,23.8,36.81,117.18,81.88,22.01,152.88,40.38,84.89,142.64,10.88,95.42,17.73,32.9,23.63,83.61,158.18,9.1,72.22,34.04,87.64,113.91,9.77,40.48,144.16,92.46,27.37,24.55,9.25,56.45,13.49,87.71
2015-05-14,109.78,45.71,19.11,157.62,18.4,26.95,42.71,68.19,22.02,61.62,24.21,36.13,117.52,83.07,22.41,154.26,40.43,84.85,147.18,10.52,96.64,17.51,32.5,23.33,87.09,158.81,9.05,72.75,33.51,90.34,115.3,9.68,40.72,145.93,95.05,27.58,24.75,8.47,55.11,12.94,88.92
2015-05-18,109.91,45.72,19.45,40.19,18.19,26.92,42.6,68.42,22.21,61.01,25.03,35.23,115.69,83.03,22.31,77.84,40.4,84.85,37.21,41.58,97.15,17.4,32.28,22.99,90.46,39.96,35.9,74.08,32.84,90.24,116.97,48.48,39.47,73.35,94.76,27.87,25.05,39.07,53.98,12.41,90.39
2015-05-21,109.79,45.72,19.2,39.84,17.99,26.85,42.74,67.98,22.28,60.32,25.53,34.2,115.6,82.76,22.25,77.74,40.19,84.8,37.47,41.22,96.43,17.53,32.54,23.04,90.36,39.93,35.91,74.18,32.8,89.06,116.65,47.32,39.37,72.86,96.02,28.14,25.28,39.14,53.91,12.44,91.23
2015-05-22,109.66,45.71,19.26,40.24,17.67,26.7,40.96,66.45,22.09,55.95,25.9,32.49,114.0,81.48,22.31,77.53,39.88,84.78,41.6,36.65,94.41,17.84,33.16,23.02,89.36,39.55,36.04,75.9,31.84,88.63,116.19,47.77,38.29,71.27,102.8,28.52,25.61,39.73,54.23,12.53,96.11
2015-06-01,108.13,45.71,19.16,39.61,17.93,26.55,40.44,66.55,21.32,55.58,24.0,33.63,113.78,81.59,21.24,76.14,39.47,84.66,37.41,40.32,93.48,17.96,33.38,23.56,90.75,38.19,37.08,65.69,36.51,92.09,113.07,48.74,38.05,70.61,95.3,27.85,24.84,37.89,54.44,12.27,92.56
2015-06-10,108.71,45.72,19.21,39.04,17.51,26.31,39.79,65.8,20.79,52.69,24.19,33.09,113.73,80.87,21.12,74.45,39.03,84.69,36.1,41.71,90.89,18.43,34.25,24.34,87.59,36.65,38.67,70.07,34.04,91.25,109.27,46.59,38.07,68.65,93.28,27.93,24.87,40.39,54.32,12.68,93.73
2015-06-15,109.21,45.71,19.35,41.27,17.45,26.68,40.06,66.06,21.73,51.95,23.91,33.8,115.12,83.26,21.36,77.03,39.57,84.84,37.77,39.78,94.03,17.8,33.12,23.12,90.93,37.54,37.64,71.7,33.15,96.12,114.82,45.98,38.99,71.02,97.29,27.73,24.68,36.95,54.12,12.14,92.71
2015-06-19,108.47,45.71,18.91,41.89,17.62,26.28,40.31,65.77,21.85,51.78,24.51,32.6,112.44,81.64,20.83,77.17,39.05,84.77,36.62,40.97,93.22,17.93,33.35,23.0,94.69,37.66,37.47,67.12,35.24,96.1,115.31,45.78,37.1,70.32,94.9,28.0,24.93,33.54,52.56,11.6,94.03
2015-06-25,108.29,45.71,19.47,40.33,17.78,26.05,39.59,63.9,21.95,48.35,25.16,32.26,111.98,79.34,20.77,74.26,38.55,84.75,31.65,46.82,89.86,18.48,34.4,24.27,84.68,35.17,40.01,65.79,35.56,90.19,108.55,41.84,36.84,67.88,84.94,28.29,25.23,37.82,52.54,12.5,93.34
2015-07-01,108.44,45.7,19.34,39.83,17.75,26.09,39.78,63.98,22.1,48.9,25.01,32.98,111.76,78.99,21.06,74.32,38.52,84.84,32.04,46.13,89.64,18.55,34.48,24.2,79.52,35.2,39.78,66.5,35.13,88.14,108.96,41.1,36.62,67.67,85.96,28.2,25.17,42.45,53.72,13.27,93.17
2015-07-02,108.83,45.71,19.57,39.76,17.17,25.98,38.67,62.69,22.23,47.02,25.16,31.9,112.06,78.64,21.03,73.97,38.4,84.9,30.76,48.24,88.91,18.71,34.76,24.37,77.15,34.84,40.28,70.06,33.25,88.04,108.04,35.68,36.91,67.12,83.56,28.28,25.22,44.81,54.89,13.62,92.34
