Date,BSV,SPXL,SQQQ,TECL,TQQQ,UVXY
2020-06-24,83.03,41.45,7.74,227.44,96.41,34.88
2020-06-25,83.06,38.54,8.3,214.38,89.48,38.15
2020-06-26,83.09,40.11,8.05,220.49,92.34,35.36
2020-06-29,83.12,41.81,7.56,232.89,97.65,32.75
2020-06-30,83.02,42.59,7.29,233.57,101.14,31.31
2020-07-01,83.08,43.25,7.14,237.79,103.29,30.37
2020-07-02,83.03,45.24,6.62,250.41,110.88,30.35
2020-07-06,83.06,43.86,6.75,242.94,108.7,31.92
2020-07-07,83.04,44.83,6.48,253.88,112.88,30.68
2020-07-08,83.04,44.1,6.32,257.09,115.7,31.49
2020-07-09,83.04,45.45,6.18,256.74,118.15,30.2
2020-07-10,83.05,44.29,6.56,241.19,110.85,34.54
2020-07-13,83.08,46.01,6.42,248.58,113.2,31.51
2020-07-14,83.09,47.24,6.38,253.48,113.76,30.17
2020-07-15,83.11,46.77,6.52,244.0,111.32,29.47
2020-07-16,83.13,47.13,6.51,246.89,111.84,27.88
2020-07-17,83.12,48.31,5.94,265.61,121.36,25.93
2020-07-20,83.17,48.62,6.12,258.25,117.48,26.3
2020-07-21,83.18,49.43,6.05,264.55,118.84,25.83
2020-07-22,83.14,47.73,6.53,243.88,109.53,27.06
2020-07-23,83.14,46.74,6.72,235.02,106.29,27.22
2020-07-24,83.12,47.75,6.35,245.53,112.0,26.0
2020-07-27,83.14,46.92,6.59,237.42,107.79,25.82
2020-07-28,83.2,48.57,6.36,247.34,111.46,24.99
2020-07-29,83.24,48.05,6.26,251.34,113.27,25.89
2020-07-30,83.3,49.21,5.93,270.93,119.38,25.02
2020-07-31,83.17,50.21,5.695,290.08,123.83,24.86
2020-08-03,83.21,50.78,5.62,292.69,125.44,23.75
2020-08-04,83.16,51.71,5.59,295.1,126.44,23.01
2020-08-05,83.19,52.77,5.36,308.16,131.28,22.66
2020-08-06,83.15,52.87,5.54,294.78,126.99,22.38
2020-08-07,83.18,53.38,5.62,291.84,125.28,21.42
2020-08-10,83.09,52.08,5.94,275.62,118.17,22.89
2020-08-11,83.07,54.17,5.48,295.17,127.01,21.05
2020-08-12,83.01,53.96,5.45,295.15,127.9,21.04
2020-08-13,83.05,53.91,5.48,294.55,127.53,20.99
2020-08-14,83.05,54.4,5.28,300.9,131.74,19.9
2020-08-17,83.11,54.74,25.65,304.5,135.61,19.56
2020-08-18,83.14,54.07,26.16,302.44,132.96,20.12
2020-08-19,83.14,54.57,25.06,314.77,138.43,19.81
2020-08-20,83.12,55.13,24.54,326.07,141.32,19.91
2020-08-21,83.11,56.84,24.07,335.55,143.94,19.8
2020-08-24,83.06,57.43,23.51,340.48,147.3,19.62
2020-08-25,83.09,59.15,22.0,361.39,156.73,20.3
2020-08-26,83.07,59.54,22.22,362.34,155.31,21.25
2020-08-27,83.13,60.71,21.85,371.27,157.71,21.09
2020-08-28,83.16,60.0,21.35,374.91,161.36,22.63
2020-08-31,83.09,61.73,20.24,397.38,169.74,23.23
2020-09-01,83.09,64.42,19.66,407.55,174.53,24.055
2020-09-02,83.08,57.79,22.68,336.19,147.73,28.94
2020-09-03,83.0,56.35,23.58,322.5,141.64,25.27
2020-09-04,83.01,51.68,26.93,279.38,121.62,24.3
2020-09-08,83.04,54.74,24.6,305.32,132.07,22.42
2020-09-09,83.03,51.92,26.01,286.24,124.43,22.79
2020-09-10,83.06,51.94,26.56,278.5,121.71,20.8
2020-09-11,83.06,54.03,25.2,296.16,127.98,20.25
2020-09-14,83.07,54.8,24.1,305.28,133.42,20.19
2020-09-15,83.07,54.19,25.28,291.28,127.01,20.07
2020-09-16,83.04,52.78,26.42,283.15,121.16,19.42
2020-09-17,83.04,50.97,27.48,268.56,116.48,19.4
2020-09-18,83.01,49.21,27.11,275.61,117.86,20.31
2020-09-21,83.04,50.74,25.62,289.15,124.3,20.56
2020-09-22,82.99,47.2,28.0,261.83,112.79,22.2
2020-09-23,82.96,47.55,27.57,265.65,114.44,21.6
2020-09-24,82.96,49.85,25.63,285.35,122.46,20.76
2020-09-25,83.04,52.36,24.06,301.5,129.72,20.64
2020-09-28,83.05,51.46,24.37,298.39,128.36,20.02
2020-09-29,83.05,52.66,23.85,305.83,130.9,19.95
2020-09-30,82.95,53.62,22.73,315.53,137.03,20.11
2020-10-01,82.92,52.18,24.61,291.24,125.73,21.0
2020-10-02,82.9,54.85,23.06,310.93,133.66,20.03
2020-10-05,82.86,52.56,24.3,296.25,126.48,20.41
2020-10-06,82.85,55.23,23.02,312.09,133.13,19.46
2020-10-07,82.87,56.69,22.64,316.81,135.09,18.33
2020-10-08,82.9,58.22,21.62,331.95,141.1,16.88
2020-10-09,82.91,61.1,19.62,358.71,154.26,16.38
2020-10-12,82.96,59.86,19.6,352.18,154.28,16.67
2020-10-13,82.95,58.79,20.09,346.35,150.47,16.48
2020-10-14,82.93,58.55,20.52,341.38,147.36,16.66
2020-10-15,82.95,58.41,20.84,338.84,145.1,16.81
2020-10-16,82.89,55.78,21.85,320.25,137.89,17.93
2020-10-19,82.9,56.36,21.69,323.19,138.78,17.89
2020-10-20,82.9,56.02,21.76,322.21,138.42,17.27
2020-10-21,82.88,56.98,21.75,317.82,138.49,16.66
2020-10-22,82.9,57.52,21.6,315.99,139.3,16.71
2020-10-23,82.9,54.41,22.58,295.4,132.95,18.94
2020-10-26,82.93,53.8,22.06,300.15,136.09,19.06
2020-10-27,82.93,48.31,24.65,261.34,120.12,23.15
2020-10-28,82.86,49.72,23.36,274.71,126.23,20.63
2020-10-29,82.83,48.14,25.03,256.51,117.45,21.59
2020-10-30,82.74,49.8,24.95,257.99,117.49,20.85
2020-11-02,82.72,52.39,23.68,272.38,123.4,19.21
2020-11-03,82.85,55.89,20.48,303.7,140.08,16.69
2020-11-04,82.84,59.17,18.9,332.53,150.89,16.25
2020-11-05,82.81,59.14,18.83,335.09,151.4,14.67
2020-11-06,82.71,61.4,19.98,328.54,142.16,14.15
2020-11-09,82.67,61.11,21.04,309.17,134.49,13.485
2020-11-10,82.73,62.41,19.64,331.26,143.53,13.045
2020-11-11,82.77,60.65,19.9,322.17,141.43,14.39
2020-11-12,82.78,63.12,19.39,330.83,145.14,13.04
2020-11-13,82.8,65.5,18.95,340.81,148.48,12.605
2020-11-16,82.82,64.45,19.1,335.0,147.11,12.27
2020-11-17,82.8,62.16,19.55,323.81,143.7,12.88
2020-11-18,82.82,62.89,19.07,331.99,147.26,12.59
2020-11-19,82.84,61.62,19.47,321.65,144.27,12.53
2020-11-20,82.84,62.76,19.46,321.77,144.3,12.32
2020-11-23,82.86,65.7,18.65,334.16,150.2,12.0
2020-11-24,82.86,65.42,18.29,336.38,153.03,11.3
2020-11-25,82.89,65.98,17.8,342.27,157.21,11.43
2020-11-27,82.91,65.09,17.7,349.18,158.02,11.14
2020-11-30,82.75,67.19,16.99,363.28,164.23,11.29
2020-12-01,82.73,67.6,16.92,360.51,164.89,11.17
2020-12-02,82.81,67.55,16.85,359.65,165.56,11.33
2020-12-03,82.8,69.36,16.64,370.7,167.59,11.06
2020-12-04,82.82,68.91,16.36,374.06,170.43,11.13
2020-12-07,82.82,69.46,16.2,377.69,171.99,10.555
2020-12-08,82.77,67.65,17.29,354.91,160.47,11.12
2020-12-09,82.85,67.53,17.1,354.94,162.44,11.26
2020-12-10,82.9,67.28,17.2,353.14,161.3,11.925
2020-12-11,82.87,66.39,16.82,356.84,164.74,12.35
2020-12-14,82.89,69.06,16.3,374.15,169.86,11.48
2020-12-15,82.89,69.4,16.03,381.86,172.71,10.91
2020-12-16,82.89,70.61,15.7,391.2,176.25,10.68
2020-12-17,82.91,69.71,15.85,387.21,174.33,11.02
2020-12-18,82.89,69.01,15.95,387.63,173.68,12.25
2020-12-21,82.91,68.52,15.81,398.04,175.05,11.97
2020-12-22,82.83,68.64,16.04,388.3,172.41,11.26
2020-12-23,82.86,69.5,15.83,397.0,174.65,10.76
2020-12-24,82.84,71.26,15.35,410.12,179.89,10.69
2020-12-28,82.86,70.88,15.31,404.32,180.42,11.28
2020-12-29,82.86,71.12,15.31,403.49,180.39,10.7
2020-12-30,82.9,72.25,15.18,406.53,181.8,10.65
2020-12-31,82.89,69.26,15.84,386.07,173.85,12.03
2021-01-04,82.85,70.66,15.45,393.84,178.21,11.47
2021-01-05,82.77,71.96,16.09,372.23,170.84,11.35
2021-01-06,82.76,75.1,14.89,402.06,183.18,10.35
2021-01-07,82.72,76.38,14.34,410.17,190.28,10.21
2021-01-08,82.72,74.95,14.96,399.45,181.87,11.09
2021-01-11,82.73,74.92,15.02,394.47,181.08,10.57
2021-01-12,82.78,75.51,14.74,402.0,184.6,10.32
2021-01-13,82.77,74.65,14.96,391.26,181.79,10.49
2021-01-14,82.76,73.02,15.32,379.45,177.37,10.9
2021-01-15,82.79,74.77,14.64,394.18,185.06,10.42
2021-01-19,82.8,77.86,13.63,417.48,197.96,10.13
2021-01-20,82.83,78.06,13.28,433.21,101.44,10.0
2021-01-21,82.79,77.23,13.4,428.14,100.52,10.19
2021-01-22,82.85,78.15,13.03,439.66,103.31,10.85
2021-01-25,82.83,77.77,13.01,440.31,103.42,10.55
2021-01-26,82.85,72.09,14.07,415.36,95.08,13.87
2021-01-27,82.81,73.82,13.85,420.78,96.48,13.44
2021-01-28,82.85,69.53,14.71,390.77,90.47,14.64
2021-01-29,82.76,72.91,13.61,420.11,97.12,13.44
2021-02-01,82.75,76.02,12.97,436.68,101.82,11.72
2021-02-02,82.72,76.21,13.1,432.84,100.65,10.83
2021-02-03,82.73,78.75,12.64,452.11,104.21,10.12
2021-02-04,82.74,79.69,12.51,450.0,105.3,10.05
2021-02-05,82.74,81.45,12.26,463.87,107.36,9.98
2021-02-08,82.75,81.25,12.27,461.86,107.31,10.01
2021-02-09,82.77,81.15,12.35,459.68,106.55,10.25
2021-02-10,82.78,81.55,12.15,475.06,108.27,9.91
2021-02-11,82.75,82.78,11.96,482.73,110.11,9.42
2021-02-12,82.68,82.58,12.04,478.75,109.19,9.56
2021-02-16,82.7,82.6,12.22,464.78,107.67,9.24
2021-02-17,82.71,81.52,12.38,458.72,106.22,9.35
2021-02-18,82.66,81.07,12.54,455.85,104.82,8.81
2021-02-19,82.63,79.24,13.52,426.44,96.7,9.36
2021-02-22,82.65,79.47,13.63,422.66,95.84,8.79
2021-02-23,82.63,82.08,13.29,442.08,98.15,8.28
2021-02-24,82.31,76.18,14.7,396.01,87.9,10.23
2021-02-25,82.43,75.01,14.48,402.39,89.22,9.54
2021-02-26,82.41,80.42,13.19,439.14,97.0,8.52
2021-03-01,82.45,78.6,13.82,41.86,92.35,8.61
2021-03-02,82.36,75.43,15.02,38.73,84.34,9.16
2021-03-03,82.27,72.65,15.76,36.2,80.17,9.75
2021-03-04,82.25,76.58,15.04,38.27,83.76,8.72
2021-03-05,82.08,75.5,16.32,35.5,76.6,8.92
2021-03-08,82.14,78.64,14.39,39.06,85.62,8.4
2021-03-09,82.2,80.13,14.5,38.59,84.89,8.25
2021-03-10,82.26,82.56,13.49,41.04,90.78,7.9
2021-03-11,82.18,82.96,13.82,40.2,88.52,7.74
2021-03-12,82.2,84.47,13.38,41.49,91.35,7.06
2021-03-15,82.23,84.14,13.16,42.47,92.85,7.06
2021-03-16,82.29,84.85,13.0,42.4,94.02,6.58
2021-03-17,82.2,81.23,14.19,38.81,85.39,7.14
2021-03-18,82.18,80.79,14.01,38.33,86.48,6.72
2021-03-19,82.2,82.71,13.25,40.66,91.09,6.05
2021-03-22,82.27,80.68,13.43,39.88,89.9,6.5
2021-03-23,82.27,79.48,14.1,38.44,85.36,6.56
2021-03-24,82.31,80.85,14.17,38.4,84.9,6.28
2021-03-25,82.26,84.63,13.53,41.29,88.65,5.89
2021-03-26,82.23,84.58,13.55,40.62,88.6,6.11
2021-03-29,82.2,84.0,13.75,39.64,87.34,5.71
2021-03-30,82.19,84.95,13.12,41.32,91.26,5.65
2021-03-31,82.12,87.54,12.44,43.78,95.9,5.39
2021-04-01,82.08,91.44,11.71,46.49,101.66,5.14
2021-04-05,82.18,91.16,11.74,45.99,101.42,5.2
2021-04-06,82.21,91.5,11.64,46.74,102.17,4.99
2021-04-07,82.25,92.82,11.27,48.76,105.36,4.86
2021-04-08,82.19,94.81,11.07,50.11,107.27,4.85
2021-04-09,82.16,94.92,11.12,49.48,106.85,4.77
2021-04-12,82.23,95.8,10.72,50.85,110.51,4.69
2021-04-13,82.22,94.9,11.11,49.16,106.63,4.84
2021-04-14,82.29,97.9,10.59,51.74,111.34,4.61
2021-04-15,82.26,98.92,10.56,51.69,111.81,4.48
2021-04-16,82.26,97.38,10.86,50.35,108.76,4.74
2021-04-19,82.29,95.23,11.09,49.05,106.38,4.88
2021-04-20,82.29,97.91,10.8,50.51,109.07,4.51
2021-04-21,82.32,95.29,11.19,48.77,105.1,4.93
2021-04-22,82.31,98.26,10.77,50.83,109.06,4.64
2021-04-23,82.29,98.91,10.55,51.73,111.22,4.57
2021-04-26,82.26,98.8,10.69,51.31,109.76,4.45
2021-04-27,82.29,98.73,10.81,49.88,108.63,4.42
2021-04-28,82.29,100.57,10.68,49.77,109.72,4.37
2021-04-29,82.31,98.72,10.89,47.75,107.66,4.63
2021-04-30,82.24,99.24,11.06,47.33,105.9,4.39
2021-05-03,82.25,97.43,11.66,44.72,100.32,4.64
2021-05-04,82.32,97.48,11.78,44.43,99.15,4.47
2021-05-05,82.3,99.8,11.52,45.78,101.32,4.42
2021-05-06,82.36,102.01,11.23,46.86,103.8,4.06
2021-05-07,82.33,99.05,12.08,43.4,96.0,4.32
2021-05-10,82.29,96.41,12.12,43.04,95.52,4.78
2021-05-11,82.23,90.15,13.06,39.37,88.25,6.06
2021-05-12,82.29,93.39,12.77,40.92,90.11,5.18
2021-05-13,82.31,97.76,11.93,43.58,95.97,4.25
2021-05-14,82.3,96.94,12.14,42.62,94.35,4.47
2021-05-17,82.32,94.51,12.38,41.6,92.37,4.55
2021-05-18,82.28,93.77,12.34,42.03,92.71,4.89
2021-05-19,82.34,96.69,11.62,44.42,98.07,4.49
2021-05-20,82.34,96.44,11.81,43.7,96.45,4.38
2021-05-21,82.36,99.43,11.21,45.99,101.28,4.09
2021-05-24,82.4,98.81,11.16,46.12,101.77,4.09
2021-05-25,82.39,99.36,11.05,46.1,102.8,38.12
2021-05-26,82.36,99.45,11.18,45.35,101.6,35.27
2021-05-27,82.4,100.05,11.07,45.78,102.59,36.16
2021-05-28,82.3,99.78,11.18,45.13,101.59,37.21
2021-06-01,82.32,100.21,11.12,46.0,102.12,35.98
2021-06-02,82.24,99.12,11.47,44.74,98.91,36.84
2021-06-03,82.33,101.79,10.87,47.28,103.98,34.14
2021-06-04,82.32,101.58,10.78,47.28,104.9,33.07
2021-06-07,82.35,101.58,10.77,47.33,105.02,33.68
2021-06-08,82.37,101.11,10.75,47.41,105.14,34.57
2021-06-09,82.43,102.52,10.41,48.48,108.36,31.51
2021-06-10,82.39,103.03,10.33,49.28,109.22,30.04
2021-06-11,82.35,103.72,10.04,50.84,112.28,30.48
2021-06-14,82.34,103.12,10.23,49.88,110.2,31.5
2021-06-15,82.16,101.36,10.35,49.05,109.02,31.94
2021-06-16,82.13,101.32,9.95,50.8,113.09,31.72
2021-06-17,82.1,97.21,10.18,49.32,110.39,35.89
2021-06-18,82.1,101.4,10.0,50.95,112.41,32.46
2021-06-21,82.17,102.89,9.72,52.31,115.55,30.0
2021-06-22,82.12,102.58,9.7,52.08,115.75,29.16
2021-06-23,82.11,104.39,9.52,53.13,117.88,28.21
2021-06-24,82.09,105.43,9.54,52.98,117.51,27.54
2021-06-25,82.13,106.13,9.2,54.62,121.67,27.51
2021-06-28,82.15,106.18,9.1,55.78,123.04,28.34
2021-06-29,82.16,106.58,9.14,55.62,122.5,27.98
2021-06-30,82.06,108.29,9.14,55.78,122.56,27.28
2021-07-01,82.12,110.78,8.82,58.13,126.72,27.13
2021-07-02,82.19,110.08,8.715,58.75,128.42,28.04
2021-07-06,82.23,111.29,8.65,59.68,129.24,28.16
2021-07-07,82.29,108.51,8.81,58.02,127.0,30.89
2021-07-08,82.23,111.96,8.64,59.58,129.15,27.96
2021-07-09,82.18,113.27,8.55,59.71,130.77,27.56
2021-07-12,82.11,112.1,8.55,60.53,130.7,28.03
2021-07-13,82.19,112.44,8.5,61.88,131.41,27.07
2021-07-14,82.21,111.42,8.67,60.27,128.69,27.69
2021-07-15,82.18,108.75,8.88,58.45,125.53,29.36
2021-07-16,82.3,104.04,9.1,56.1,122.52,35.65
2021-07-19,82.32,108.45,8.79,58.5,126.56,31.1
2021-07-20,82.29,111.03,8.58,60.23,129.45,28.16
2021-07-21,82.33,111.74,8.4,61.56,132.17,28.84
2021-07-22,82.33,115.12,8.12,63.33,136.56,28.68
2021-07-23,82.33,115.95,8.1,63.28,137.13,28.04
2021-07-26,82.35,114.3,8.36,61.46,132.65,29.38
2021-07-27,82.39,114.23,8.26,61.17,134.1,28.29
2021-07-28,82.35,115.69,8.21,62.09,134.76,27.5
2021-07-29,82.39,113.88,8.34,61.96,132.74,28.54
2021-07-30,82.38,113.27,8.34,61.22,132.7,30.15
2021-08-02,82.4,115.98,8.19,62.48,135.01,27.91
2021-08-03,82.35,114.3,8.15,62.82,135.68,27.83
2021-08-04,82.26,116.34,8.0,63.9,138.23,26.82
2021-08-05,82.18,117.03,8.1,63.68,136.43,25.79
2021-08-06,82.13,116.71,8.07,63.07,137.16,25.4
2021-08-09,82.07,117.11,8.19,61.69,135.11,24.75
2021-08-10,82.13,117.97,8.22,61.71,134.38,23.74
2021-08-11,82.11,118.96,8.13,62.78,135.78,22.95
2021-08-12,82.17,119.67,8.05,63.85,137.14,23.02
2021-08-13,82.23,120.57,8.04,64.69,137.38,23.14
2021-08-16,82.19,118.13,8.26,63.02,133.77,24.22
2021-08-17,82.15,114.22,8.5,60.44,129.88,26.7
2021-08-18,82.15,114.82,8.36,62.23,131.73,28.03
2021-08-19,82.16,117.58,8.1,64.63,135.8,24.9
2021-08-20,82.18,120.54,7.74,67.09,141.85,23.6
2021-08-23,82.16,121.2,7.67,66.89,143.25,23.5
2021-08-24,82.14,121.94,7.66,66.73,143.41,22.7
2021-08-25,82.13,119.76,7.79,65.48,140.98,24.14
2021-08-26,82.21,122.93,7.57,67.31,145.1,22.31
2021-08-27,82.26,124.59,7.3,69.5,149.91,21.96
2021-08-30,82.26,124.08,7.32,68.47,149.49,21.81
2021-08-31,82.18,124.4,7.29,68.47,150.31,21.09
2021-09-01,82.19,125.42,7.31,68.35,150.1,20.93
2021-09-02,82.18,125.27,7.23,69.15,151.45,21.24
2021-09-03,82.11,123.98,7.19,69.17,152.07,21.87
2021-09-07,82.14,123.46,7.28,68.31,150.51,21.88
2021-09-08,82.17,121.76,7.35,67.47,148.9,22.61
2021-09-09,82.15,119.02,7.53,65.54,145.55,23.86
2021-09-10,82.16,119.84,7.54,65.56,145.22,22.57
2021-09-13,82.18,117.94,7.6,65.34,143.97,23.1
2021-09-14,82.18,120.86,7.42,66.98,147.16,21.7
2021-09-15,82.13,120.22,7.42,67.16,147.45,21.38
2021-09-16,82.09,116.85,7.68,64.07,142.24,23.48
2021-09-17,82.13,110.88,8.15,60.52,133.49,27.31
2021-09-20,82.15,110.66,8.13,60.52,133.66,25.86
2021-09-21,82.06,113.79,7.89,63.09,137.57,23.68
2021-09-22,82.0,117.97,7.67,65.59,141.39,21.48
2021-09-23,81.95,118.53,7.64,65.75,141.79,20.49
2021-09-24,81.93,117.52,7.83,63.81,138.37,20.74
2021-09-27,81.9,110.34,8.49,58.12,126.83,23.93
2021-09-28,81.94,110.88,8.54,57.88,125.99,24.53
2021-09-29,81.94,106.98,8.63,56.64,124.57,24.55
2021-09-30,81.98,110.69,8.47,59.12,126.84,23.21
2021-10-01,81.93,106.46,9.0,54.99,119.04,24.17
2021-10-04,81.88,109.65,8.63,57.35,123.62,22.99
2021-10-05,81.86,111.08,8.47,58.52,126.06,22.44
2021-10-06,81.81,113.9,8.23,60.13,129.47,21.25
2021-10-07,81.76,113.28,8.37,59.49,127.48,20.59
2021-10-08,81.66,110.82,8.55,58.47,124.65,21.01
2021-10-11,81.72,110.03,8.63,57.59,123.38,20.37
2021-10-12,81.69,111.08,8.43,58.6,126.27,19.79
2021-10-13,81.72,116.74,7.96,62.53,133.24,18.16
2021-10-14,81.62,119.39,7.81,64.08,135.71,18.17
2021-10-15,81.52,120.49,7.57,65.69,139.78,17.58
2021-10-18,81.55,123.21,7.42,67.57,142.85,17.37
2021-10-19,81.57,124.73,7.43,67.04,142.4,17.11
2021-10-20,81.4,125.75,7.3,67.8,144.95,16.34
2021-10-21,81.41,125.2,7.48,67.1,141.28,16.78
2021-10-22,81.5,127.12,7.25,67.82,145.52,16.06
2021-10-25,81.46,127.61,7.19,68.37,146.88,16.49
2021-10-26,81.48,125.88,7.13,68.09,148.04,17.07
2021-10-27,81.46,129.5,6.9,70.09,152.9,16.3
2021-10-28,81.44,130.23,6.79,71.06,155.16,16.44
2021-10-29,81.38,130.94,6.73,71.03,156.69,16.13
2021-11-01,81.48,132.48,6.63,72.72,158.78,15.5
2021-11-02,81.47,134.91,6.42,73.99,163.82,14.63
2021-11-03,81.57,136.75,6.19,77.4,169.93,14.94
2021-11-04,81.66,138.21,6.17,78.46,170.56,15.75
2021-11-05,81.52,138.7,6.19,79.83,169.86,15.77
2021-11-08,81.58,137.3,6.31,78.89,166.36,16.19
2021-11-09,81.32,134.0,6.6,74.86,159.07,16.62
2021-11-10,81.22,134.02,6.53,76.06,160.36,16.12
2021-11-11,81.3,137.08,6.32,78.76,165.45,15.24
2021-11-12,81.25,137.17,6.33,78.52,165.4,14.95
2021-11-15,81.24,138.81,6.19,80.96,168.82,15.02
2021-11-16,81.3,137.8,6.19,80.21,169.02,15.39
2021-11-17,81.31,139.23,5.99,82.53,174.19,15.63
2021-11-18,81.27,138.47,5.89,84.48,177.14,15.93
2021-11-19,81.1,137.31,6.11,81.66,171.0,16.31
2021-11-22,81.08,137.95,6.19,81.09,168.67,15.76
2021-11-23,81.01,138.87,6.12,82.78,170.23,15.41
2021-11-24,81.3,129.52,6.46,76.63,160.84,21.18
2021-11-26,81.32,134.45,6.05,82.26,170.83,16.84
2021-11-29,81.32,126.77,6.31,80.22,163.49,20.52
2021-11-30,81.26,122.34,6.65,76.87,155.1,22.76
2021-12-01,81.12,127.78,6.49,79.01,158.02,20.8
2021-12-02,81.21,124.34,6.82,75.02,150.08,23.5
2021-12-03,81.11,128.93,6.66,77.28,153.59,20.73
2021-12-06,81.03,136.95,6.05,85.26,167.44,17.28
2021-12-07,81.0,137.98,5.98,86.42,169.77,15.79
2021-12-08,81.0,135.27,6.23,83.34,162.44,16.42
2021-12-09,81.06,139.1,6.03,88.45,167.47,14.92
2021-12-10,81.11,135.42,6.3,84.34,160.27,15.74
2021-12-13,81.06,132.57,6.49,80.22,155.5,16.17
2021-12-14,81.08,138.75,6.06,86.56,165.79,14.48
2021-12-15,81.19,130.79,6.6,77.58,150.8,16.1
2021-12-17,81.22,126.44,6.8,74.87,146.29,16.95
2021-12-20,81.09,133.13,6.34,80.46,156.07,15.75
2021-12-21,81.14,137.19,6.12,83.72,161.64,14.37
2021-12-22,80.82,139.67,5.98,85.05,165.48,14.15
2021-12-23,80.81,145.59,5.69,90.5,173.39,13.61
2021-12-27,80.81,145.27,5.75,89.08,171.35,13.11
2021-12-28,80.78,145.78,5.76,89.28,171.08,12.64
2021-12-29,80.84,144.57,5.81,87.55,169.48,12.6
2021-12-30,80.83,143.41,5.94,86.23,166.33,12.43
2021-12-31,80.68,145.95,5.74,88.68,171.13,11.81
2022-01-03,80.73,145.78,5.97,85.87,164.48,11.77
2022-01-04,80.58,137.31,6.53,77.97,149.35,13.18
2022-01-05,80.45,136.94,6.54,76.74,148.94,13.25
2022-01-06,80.43,135.37,6.74,74.49,144.07,12.665
2022-01-07,80.36,134.84,6.71,74.64,144.6,12.35
2022-01-10,80.38,138.47,6.43,77.37,150.96,11.67
2022-01-11,80.4,139.6,6.34,78.36,152.68,11.51
2022-01-12,80.45,133.88,34.06,72.4,70.8,12.55
2022-01-13,80.3,133.94,33.5,74.12,71.87,12.28
2022-01-14,80.07,126.89,35.9,68.79,66.69,13.68
2022-01-18,80.12,122.89,37.15,65.94,64.37,14.2
2022-01-19,80.11,118.85,38.61,63.3,61.88,15.11
2022-01-20,80.24,111.78,41.79,59.57,56.67,17.2
2022-01-21,80.28,113.3,41.27,60.5,57.49,17.68
2022-01-24,80.22,108.8,44.08,56.32,53.25,17.95
2022-01-25,79.99,108.38,44.15,57.25,53.15,18.43
2022-01-26,79.95,106.55,45.6,56.15,51.56,18.65
2022-01-27,80.01,114.58,41.32,63.39,56.37,16.95
2022-01-28,80.0,120.75,37.38,68.33,61.83,15.22
2022-01-31,79.92,123.29,36.58,68.75,63.01,13.57
2022-02-01,80.0,126.76,35.71,70.4,64.5,13.11
2022-02-02,79.88,117.68,39.96,64.23,56.74,15.47
2022-02-03,79.62,119.45,38.55,65.0,58.7,14.64
2022-02-04,79.66,118.24,39.36,63.65,57.37,14.03
2022-02-07,79.55,121.24,38.08,66.06,59.32,13.09
2022-02-08,79.53,126.37,35.66,70.4,63.0,12.34
2022-02-09,79.08,119.82,38.03,64.91,58.82,14.06
2022-02-10,79.36,112.56,41.62,59.0,53.28,16.66
2022-02-11,79.14,111.59,41.52,58.98,53.43,16.93
2022-02-14,79.15,116.74,38.45,63.53,57.3,14.89
2022-02-15,79.25,117.26,38.48,63.28,57.29,14.03
2022-02-16,79.34,109.69,41.89,57.63,52.21,16.42
2022-02-17,79.38,107.44,43.29,55.86,50.44,17.005
2022-02-18,79.29,104.19,44.6,54.33,48.88,16.82
2022-02-22,79.16,98.32,48.01,50.27,45.14,18.28
2022-02-23,79.27,102.92,43.32,55.3,49.56,17.44
2022-02-24,79.24,109.62,41.17,57.65,51.91,16.37
2022-02-25,79.5,108.78,40.73,57.33,52.46,17.54
2022-02-28,79.71,104.0,42.65,53.89,50.04,20.34
2022-03-01,79.3,109.7,40.58,57.37,52.43,18.44
2022-03-02,79.34,107.9,42.27,55.25,50.24,18.64
2022-03-03,79.44,105.27,44.11,52.39,48.09,19.85
2022-03-04,79.26,96.06,49.01,46.69,42.72,22.4
2022-03-07,79.08,93.76,49.67,45.99,42.13,22.01
2022-03-08,78.99,101.23,44.36,51.47,46.64,20.75
2022-03-09,78.86,100.03,45.77,48.68,45.14,19.37
2022-03-10,78.79,96.17,48.54,46.12,42.34,19.92
2022-03-11,78.51,94.07,51.39,43.5,39.86,20.88
2022-03-14,78.51,100.11,46.64,47.88,43.55,19.97
2022-03-15,78.46,107.0,41.38,52.63,48.44,17.05
2022-03-16,78.48,110.85,39.92,53.7,50.06,16.62
2022-03-17,78.5,114.39,37.49,56.91,53.17,15.33
2022-03-18,78.12,114.47,37.74,56.66,52.79,15.09
2022-03-21,78.04,118.37,35.53,59.07,55.91,14.72
2022-03-22,78.1,113.9,37.03,56.35,53.55,14.65
2022-03-23,78.03,119.0,34.59,60.74,57.02,14.14
2022-03-24,77.75,120.63,34.65,60.58,56.93,13.59
2022-03-25,77.66,123.25,33.06,62.89,59.52,13.25
2022-03-28,77.82,127.82,31.37,66.74,62.57,12.33
2022-03-29,77.9,125.54,32.32,64.04,60.69,12.55
2022-03-30,77.9,119.8,33.67,61.44,58.18,13.46
2022-03-31,77.63,120.58,33.78,60.71,57.93,12.75
2022-04-01,77.68,123.53,31.71,64.18,61.55,11.78
2022-04-04,77.42,119.23,33.77,60.09,57.48,13.22
2022-04-05,77.42,115.62,35.98,55.55,53.7,13.64
2022-04-06,77.5,117.26,35.74,56.19,54.05,13.13
